zip,donation_amount_sum,donation_amount_count,zip3
29906,40.0,1,299
29907,160.0,6,299
29909,330.0,8,299
29910,1510.0,18,299
29915,50.0,1,299
29920,200.0,2,299
29926,275.0,5,299
29927,50.0,1,299
29928,480.0,6,299
29929,100.0,1,299
29935,70.0,2,299
29936,85.0,3,299
29940,50.0,1,299
30002,75.0,2,300
30004,1860.0,26,300
30005,490.0,7,300
30008,39.0,2,300
30009,1030.0,14,300
30011,50.0,1,300
30012,300.0,4,300
30013,100.0,1,300
30014,83.0,5,300
30016,20.0,1,300
30017,50.0,1,300
30019,230.0,8,300
30022,1190.0,19,300
30024,1050.0,16,300
30028,675.0,11,300
30030,525.0,5,300
30031,30.0,1,300
30032,50.0,2,300
30033,340.0,8,300
300332608,100.0,1,300
30034,50.0,1,300
30035,20.0,1,300
30039,42.0,2,300
30040,1405.0,19,300
30041,923.0,16,300
30043,165.0,6,300
30044,455.0,8,300
30045,75.0,2,300
30046,20.0,1,300
30047,375.0,7,300
30052,605.0,13,300
30054,65.0,2,300
30060,120.0,3,300
30062,2405.0,29,300
30064,1010.0,14,300
30066,895.0,17,300
30067,775.0,9,300
30068,1947.0,18,300
30071,350.0,4,300
30075,3120.0,28,300
30076,1120.0,15,300
30078,200.0,2,300
30080,1815.0,11,300
30082,522.0,6,300
30083,55.0,1,300
30084,355.0,7,300
30087,370.0,4,300
30092,50.0,1,300
30093,45.0,2,300
30094,220.0,3,300
30096,1234.0,11,300
30097,370.0,6,300
30101,730.0,15,301
30102,1525.0,11,301
30103,20.0,1,301
30104,20.0,1,301
30107,330.0,6,301
30110,100.0,1,301
30112,80.0,2,301
30114,380.0,7,301
30115,503.0,14,301
30116,110.0,2,301
30117,169.0,3,301
30120,510.0,8,301
30121,570.0,5,301
30125,20.0,1,301
30126,220.0,3,301
30127,145.0,6,301
30129,100.0,1,301
30132,325.0,10,301
30133,50.0,1,301
30135,230.0,7,301
30141,110.0,2,301
30142,50.0,1,301
30143,1275.0,11,301
30144,385.0,13,301
30145,120.0,3,301
30152,930.0,19,301
30153,76.0,1,301
30157,330.0,8,301
30161,130.0,3,301
30165,270.0,3,301
30170,25.0,1,301
30173,200.0,1,301
30175,50.0,2,301
30179,165.0,4,301
30180,175.0,7,301
30183,50.0,1,301
30184,120.0,4,301
30185,20.0,1,301
30187,145.0,7,301
30188,1655.0,26,301
30189,1150.0,19,301
30213,50.0,1,302
30214,60.0,2,302
30215,610.0,7,302
30217,100.0,1,302
30223,100.0,1,302
30224,155.0,3,302
30228,185.0,3,302
30236,315.0,4,302
30238,100.0,1,302
30240,65.0,2,302
30241,100.0,1,302
30248,300.0,2,302
30251,50.0,1,302
30252,275.0,8,302
30253,20.0,1,302
30258,200.0,2,302
30259,105.0,2,302
30260,25.0,1,302
30263,485.0,10,302
30264,5000.0,1,302
30265,595.0,10,302
30268,10.0,1,302
30269,884.0,20,302
30276,225.0,4,302
30277,337.0,8,302
30281,210.0,5,302
30286,25.0,1,302
30292,55.0,2,302
30295,20.0,1,302
30296,200.0,2,302
30305,395.0,6,303
30306,325.0,5,303
30307,355.0,4,303
30308,30.0,1,303
30309,325.0,5,303
30311,20.0,1,303
30312,300.0,3,303
30316,120.0,2,303
30317,25.0,1,303
30318,260.0,6,303
30319,800.0,8,303
30324,120.0,2,303
30326,165.0,3,303
30327,350.0,7,303
30328,825.0,14,303
30329,150.0,3,303
30331,25.0,1,303
30337,50.0,1,303
30338,320.0,7,303
30339,635.0,12,303
30340,25.0,1,303
30341,355.0,5,303
30342,407.0,6,303
30345,420.0,6,303
30346,47.0,1,303
30349,20.0,1,303
30350,105.0,3,303
30354,100.0,1,303
30360,235.0,4,303
30414,1000.0,1,304
30415,20.0,1,304
30427,145.0,2,304
30429,10.0,1,304
30436,90.0,1,304
30439,84.0,1,304
30442,70.0,2,304
30458,70.0,2,304
30470,30.0,1,304
30501,285.0,5,305
30504,100.0,1,305
30506,560.0,12,305
30512,240.0,6,305
30513,50.0,2,305
30517,150.0,2,305
30518,240.0,8,305
30519,360.0,10,305
30520,10.0,2,305
30521,100.0,1,305
30522,50.0,1,305
30523,145.0,3,305
30525,300.0,3,305
30528,415.0,6,305
30529,10.0,1,305
30530,100.0,1,305
30531,20.0,1,305
30533,95.0,5,305
30534,1140.0,14,305
30535,25.0,1,305
30536,170.0,3,305
30537,25.0,1,305
30540,325.0,4,305
30542,280.0,6,305
30543,20.0,1,305
30546,75.0,3,305
30548,455.0,9,305
30549,535.0,7,305
30552,20.0,1,305
30554,150.0,2,305
30557,10.0,1,305
30558,50.0,1,305
30559,50.0,1,305
30560,335.0,5,305
30562,50.0,1,305
30563,100.0,1,305
30564,20.0,1,305
30566,100.0,1,305
30567,100.0,1,305
30568,100.0,1,305
30571,145.0,3,305
30572,45.0,2,305
30577,190.0,5,305
30582,20.0,1,305
30601,100.0,2,306
30605,200.0,4,306
30606,1160.0,5,306
30607,150.0,1,306
30620,20.0,1,306
30622,120.0,2,306
30624,350.0,2,306
30628,175.0,3,306
30629,175.0,3,306
30641,100.0,1,306
30642,350.0,4,306
30648,25.0,1,306
30650,110.0,3,306
30655,50.0,3,306
30656,175.0,4,306
30666,50.0,1,306
30677,440.0,11,306
30680,199.0,2,306
30683,25.0,1,306
30701,300.0,6,307
30705,40.0,2,307
30707,375.0,4,307
30710,70.0,2,307
30725,25.0,1,307
30728,200.0,3,307
30731,25.0,1,307
30734,100.0,1,307
30736,70.0,2,307
30738,100.0,1,307
30741,60.0,3,307
30742,50.0,1,307
30750,85.0,2,307
30753,100.0,1,307
30755,95.0,2,307
30802,30.0,2,308
30808,30.0,1,308
30809,1720.0,14,308
30813,210.0,3,308
30817,100.0,1,308
30824,100.0,1,308
30830,350.0,3,308
30904,67.0,3,309
30906,65.0,4,309
30907,275.0,3,309
31005,205.0,8,310
31008,145.0,4,310
31014,25.0,1,310
31015,50.0,1,310
31016,20.0,1,310
31021,125.0,2,310
31023,25.0,1,310
31024,50.0,1,310
31027,27.0,1,310
31028,50.0,1,310
31029,80.0,2,310
31031,70.0,3,310
31032,10.0,1,310
31044,25.0,1,310
31046,50.0,1,310
31047,640.0,5,310
31050,100.0,1,310
31054,22.0,1,310
31061,250.0,2,310
31064,115.0,3,310
31069,125.0,3,310
31088,382.0,6,310
31091,25.0,1,310
31093,40.0,2,310
31096,50.0,1,310
31201,150.0,2,312
31204,25.0,1,312
31210,210.0,3,312
31220,75.0,2,312
31305,60.0,2,313
31307,45.0,2,313
31312,150.0,3,313
31313,50.0,1,313
31314,25.0,1,313
31316,70.0,2,313
31320,50.0,1,313
31321,50.0,1,313
31322,90.0,4,313
31324,130.0,4,313
31326,540.0,8,313
31331,125.0,2,313
31401,120.0,2,314
31404,270.0,3,314
31405,554.0,7,314
31406,129.0,3,314
31410,175.0,5,314
31411,251.0,3,314
31419,150.0,1,314
31501,20.0,1,315
31503,100.0,1,315
31522,715.0,11,315
31525,150.0,2,315
31533,201.0,2,315
31539,205.0,2,315
31544,5.0,1,315
31545,70.0,3,315
31548,5.0,1,315
31557,25.0,1,315
31558,130.0,3,315
31601,120.0,2,316
31602,175.0,2,316
31605,150.0,2,316
31620,100.0,1,316
31632,30.0,2,316
31636,125.0,2,316
31639,200.0,1,316
31705,85.0,1,317
31709,50.0,1,317
31716,100.0,1,317
31721,110.0,2,317
31757,50.0,1,317
31763,600.0,5,317
31768,300.0,1,317
31788,10.0,1,317
31791,100.0,1,317
31792,100.0,1,317
31793,100.0,1,317
31794,100.0,1,317
31801,100.0,1,318
31804,75.0,2,318
31806,25.0,1,318
31807,25.0,1,318
31811,150.0,1,318
31820,175.0,3,318
31822,150.0,2,318
31823,100.0,1,318
31826,100.0,1,318
31831,55.0,2,318
31904,375.0,6,319
31905,50.0,1,319
31907,400.0,5,319
31909,25.0,1,319
32003,325.0,4,320
32006,20.0,1,320
32008,100.0,1,320
32011,75.0,2,320
32024,100.0,1,320
32025,160.0,5,320
32033,40.0,2,320
32034,2413.0,29,320
32035,400.0,2,320
32038,150.0,2,320
32043,1591.0,24,320
32044,105.0,2,320
32052,100.0,1,320
32053,10.0,1,320
32055,95.0,2,320
32056,141.0,1,320
32059,45.0,1,320
32060,210.0,6,320
32064,20.0,1,320
32065,215.0,6,320
32066,110.0,2,320
32068,250.0,7,320
32073,460.0,9,320
32080,1600.0,16,320
32081,738.0,13,320
32082,1475.0,21,320
32083,14.0,1,320
32084,1767.0,15,320
32085,200.0,1,320
32086,355.0,11,320
32087,20.0,1,320
32092,335.0,9,320
32095,665.0,8,320
32097,160.0,3,320
32110,175.0,3,321
32112,30.0,1,321
32114,170.0,4,321
32117,525.0,2,321
32118,341.0,8,321
32119,284.0,5,321
32124,357.0,5,321
32127,1690.0,9,321
32128,240.0,6,321
32129,25.0,2,321
32130,77.0,2,321
32131,20.0,2,321
32135,100.0,1,321
32136,142.0,6,321
32137,1040.0,19,321
32140,10.0,1,321
32141,25.0,1,321
32148,40.0,3,321
32158,100.0,1,321
32159,305.0,5,321
32162,1180.0,20,321
32163,1565.0,26,321
32164,55.0,4,321
32168,560.0,9,321
32168God,100.0,1,321
32169,290.0,4,321
32174,785.0,13,321
32175,100.0,1,321
32176,180.0,4,321
32179,125.0,2,321
32180,290.0,4,321
32181,35.0,1,321
32189,1035.0,3,321
32195,105.0,2,321
32204,100.0,1,322
32205,355.0,8,322
32207,485.0,7,322
32208,50.0,1,322
32210,210.0,4,322
32211,175.0,5,322
32216,275.0,8,322
32217,275.0,4,322
32218,50.0,3,322
32220,50.0,1,322
32221,179.0,5,322
32222,30.0,2,322
32223,270.0,6,322
32224,335.0,5,322
32225,1397.0,16,322
32226,45.0,2,322
32233,200.0,3,322
32234,115.0,2,322
32239,50.0,1,322
32244,145.0,5,322
32246,426.0,7,322
32250,1600.0,12,322
32254,70.0,2,322
32256,965.0,13,322
32257,530.0,8,322
32258,315.0,7,322
32259,1180.0,21,322
32277,331.0,6,322
32300,20.0,1,323
32301,475.0,7,323
32303,284.0,4,323
32304,357.0,4,323
32305,25.0,1,323
32308,575.0,3,323
32309,1345.0,13,323
32311,145.0,4,323
32312,994.0,10,323
32317,435.0,6,323
32322,25.0,1,323
32326,25.0,1,323
32327,420.0,10,323
32329,50.0,1,323
32331,200.0,2,323
32333,100.0,2,323
32340,100.0,1,323
32344,120.0,2,323
32346,20.0,1,323
32351,10.0,1,323
32355,25.0,1,323
32404,395.0,6,324
32405,214.0,6,324
32407,470.0,9,324
32408,600.0,4,324
32411,100.0,1,324
32413,540.0,8,324
32421,25.0,1,324
32428,255.0,4,324
32433,80.0,4,324
32435,150.0,2,324
32438,10.0,1,324
32439,315.0,6,324
32444,320.0,5,324
32446,50.0,1,324
32448,60.0,2,324
32456,175.0,3,324
32459,685.0,11,324
32461,95.0,3,324
32462,30.0,1,324
32465,20.0,1,324
32491,100.0,1,324
32501,130.0,4,325
32502,65.0,2,325
32503,345.0,6,325
32504,310.0,6,325
32505,25.0,1,325
32506,10.0,1,325
32507,535.0,8,325
32514,230.0,5,325
32526,169.0,8,325
32531,120.0,2,325
32533,685.0,11,325
32534,110.0,2,325
32536,1975.0,13,325
32539,165.0,5,325
32541,400.0,2,325
32547,320.0,4,325
32548,160.0,4,325
32549,20.0,1,325
32550,3403.0,8,325
32560,25.0,1,325
32561,85.0,5,325
32563,320.0,8,325
32564,20.0,1,325
32566,500.0,12,325
32567,40.0,1,325
32568,105.0,2,325
32569,50.0,2,325
32570,200.0,5,325
32571,275.0,8,325
32573,100.0,1,325
32577,250.0,1,325
32578,700.0,12,325
32579,120.0,3,325
32580,100.0,1,325
32583,115.0,3,325
32601,45.0,2,326
32605,418.0,7,326
32606,430.0,5,326
32607,165.0,3,326
32608,315.0,10,326
32609,50.0,1,326
32615,273.0,8,326
326151,50.0,1,326
32618,210.0,3,326
32619,200.0,2,326
32621,100.0,1,326
32625,20.0,1,326
32626,20.0,1,326
32628,100.0,2,326
32640,99.0,4,326
32643,200.0,2,326
32653,270.0,4,326
32666,50.0,1,326
32668,150.0,2,326
32669,120.0,3,326
32680,25.0,1,326
32686,83.0,3,326
32693,70.0,4,326
32696,100.0,1,326
32701,122.0,2,327
32702,50.0,1,327
32703,395.0,6,327
32707,495.0,6,327
32708,400.0,6,327
32712,395.0,6,327
32713,166.0,4,327
32714,20.0,1,327
32718,40.0,1,327
32719,100.0,1,327
32720,500.0,9,327
32724,455.0,8,327
32725,615.0,5,327
32726,20.0,1,327
32732,70.0,2,327
32735,95.0,3,327
32736,5.0,1,327
32738,120.0,4,327
32744,20.0,1,327
32746,618.0,11,327
32747,200.0,2,327
32750,175.0,6,327
32751,250.0,4,327
32754,130.0,2,327
32757,300.0,3,327
32759,100.0,1,327
32762,50.0,1,327
32763,50.0,1,327
32764,150.0,2,327
32765,417.0,14,327
32766,120.0,2,327
32771,160.0,5,327
32772,70.0,2,327
32776,160.0,3,327
32778,360.0,5,327
32779,1620.0,11,327
32780,95.0,5,327
32784,30.0,2,327
32789,425.0,5,327
32792,225.0,3,327
32796,321.0,7,327
32803,635.0,7,328
32804,435.0,7,328
32806,100.0,3,328
32807,50.0,1,328
32809,175.0,3,328
32810,145.0,3,328
32811,30.0,2,328
32812,70.0,4,328
32817,195.0,3,328
32819,740.0,9,328
32820,60.0,2,328
32821,160.0,5,328
32822,100.0,3,328
32825,250.0,6,328
32826,10.0,1,328
32827,410.0,6,328
32828,304.0,10,328
32829,175.0,5,328
32832,130.0,3,328
32833,50.0,1,328
32835,2100.0,12,328
32836,440.0,5,328
32837,75.0,3,328
32839,100.0,3,328
32901,270.0,4,329
32903,941.0,9,329
32904,400.0,11,329
32905,110.0,4,329
32907,225.0,8,329
32908,245.0,5,329
32909,460.0,6,329
32920,110.0,3,329
32922,285.0,5,329
32923,100.0,1,329
32926,375.0,5,329
32927,150.0,4,329
32931,420.0,5,329
32934,441.0,12,329
32935,92.0,6,329
32937,950.0,16,329
32940,1000.0,15,329
32949,100.0,1,329
32950,25.0,1,329
32951,320.0,6,329
32952,385.0,9,329
32953,375.0,6,329
32954,125.0,2,329
32955,604.0,14,329
32958,220.0,8,329
32960,345.0,4,329
32962,30.0,1,329
32963,625.0,7,329
32966,230.0,3,329
32967,105.0,4,329
32968,60.0,5,329
32970,25.0,1,329
32976,200.0,3,329
33001,25.0,1,330
33004,520.0,5,330
33009,427.0,13,330
33010,50.0,1,330
33011,10.0,1,330
33012,200.0,2,330
33014,30.0,2,330
33015,10.0,1,330
33016,343.0,5,330
33018,112.0,6,330
33019,136.0,2,330
33020,100.0,3,330
33021,50.0,1,330
33023,25.0,1,330
33024,44.0,3,330
33025,75.0,2,330
33026,160.0,4,330
33027,420.0,6,330
33029,285.0,6,330
33030,50.0,1,330
33032,250.0,2,330
33033,100.0,1,330
33035,100.0,1,330
33036,24.0,1,330
33037,445.0,6,330
33039,60.0,1,330
33040,1075.0,11,330
33042,1025.0,2,330
33043,100.0,1,330
33050,125.0,3,330
33052,50.0,1,330
33060,270.0,4,330
33062,505.0,8,330
33063,170.0,6,330
33064,300.0,10,330
33065,305.0,6,330
33066,110.0,3,330
33067,165.0,3,330
33069,50.0,2,330
33071,250.0,8,330
33073,705.0,5,330
33074,100.0,1,330
33076,245.0,5,330
33101,20.0,1,331
33114,20.0,1,331
33122,25.0,1,331
33124,50.0,1,331
33125,260.0,2,331
33126,10.0,1,331
33127,40.0,2,331
33129,252.0,4,331
33130,1150.0,4,331
33131,410.0,7,331
33132,745.0,7,331
33133,497.0,8,331
33134,660.0,10,331
33135,40.0,2,331
33137,415.0,7,331
33138,175.0,3,331
33139,2142.0,15,331
33140,260.0,5,331
33143,100.0,1,331
33144,20.0,1,331
33145,285.0,5,331
33146,205.0,5,331
33149,510.0,6,331
33154,859.0,5,331
33155,310.0,6,331
33156,580.0,8,331
33157,380.0,9,331
33158,70.0,2,331
33160,358.0,7,331
33161,70.0,3,331
33162,10.0,1,331
33165,190.0,8,331
33166,320.0,5,331
33169,50.0,1,331
33173,200.0,2,331
33174,20.0,1,331
33175,145.0,4,331
33176,435.0,6,331
33177,135.0,3,331
33178,1135.0,6,331
33179,350.0,4,331
33180,240.0,5,331
33181,25.0,1,331
33183,60.0,4,331
33184,100.0,1,331
33185,170.0,4,331
33186,70.0,4,331
33187,15.0,1,331
33192,250.0,1,331
33193,165.0,3,331
33194,182.0,2,331
33195,100.0,1,331
33238,150.0,1,332
33301,1529.0,12,333
33304,465.0,7,333
33305,575.0,4,333
33308,989.0,14,333
33309,155.0,4,333
33312,336.0,5,333
33313,50.0,1,333
33314,40.0,2,333
33315,95.0,4,333
33316,607.0,10,333
33317,665.0,5,333
33319,122.0,2,333
33321,271.0,7,333
33322,135.0,4,333
33323,165.0,4,333
33324,208.0,3,333
33325,170.0,5,333
33326,165.0,5,333
33327,50.0,1,333
33328,130.0,4,333
33330,300.0,2,333
33331,195.0,5,333
33332,70.0,3,333
33333,500.0,1,333
33334,200.0,3,333
33351,125.0,2,333
33383,20.0,1,333
33401,955.0,9,334
33404,250.0,4,334
33405,30.0,1,334
33406,50.0,2,334
33408,335.0,4,334
33409,10.0,1,334
33410,622.0,6,334
33411,180.0,5,334
33412,430.0,4,334
33413,65.0,3,334
33414,815.0,12,334
33415,133.0,3,334
33416,100.0,1,334
33417,250.0,6,334
33418,1720.0,16,334
33420,50.0,1,334
33426,35.0,2,334
33428,257.0,6,334
33431,1650.0,15,334
33432,295.0,7,334
33433,430.0,4,334
33434,195.0,5,334
33435,100.0,1,334
33436,270.0,4,334
33437,575.0,6,334
33441,270.0,4,334
33442,350.0,6,334
33444,356.0,5,334
33445,1268.0,10,334
33446,449.0,5,334
33449,50.0,2,334
33455,630.0,9,334
33458,1192.0,14,334
33460,405.0,9,334
33461,180.0,4,334
33461THENK YOU ,20.0,1,334
33462,520.0,5,334
33463,130.0,4,334
33467,170.0,6,334
33469,525.0,5,334
33470,550.0,7,334
33472,160.0,5,334
33473,25.0,1,334
33477,145.0,4,334
33478,920.0,7,334
33480,350.0,4,334
33482,50.0,1,334
33483,83.0,2,334
33484,30.0,2,334
33486,1090.0,9,334
33487,1800.0,8,334
33496,970.0,7,334
33498,150.0,2,334
33503,50.0,1,335
33510,60.0,3,335
33511,218.0,7,335
33513,60.0,4,335
33523,50.0,2,335
33525,95.0,3,335
33526,200.0,2,335
33527,25.0,1,335
33534,50.0,1,335
33538,40.0,1,335
33540,100.0,1,335
33541,325.0,7,335
33542,50.0,1,335
33543,695.0,8,335
33544,100.0,3,335
33545,200.0,3,335
33547,2220.0,6,335
33548,125.0,2,335
33549,270.0,4,335
33556,875.0,18,335
33558,495.0,5,335
33565,165.0,4,335
33566,55.0,2,335
33567,30.0,2,335
33569,280.0,6,335
33570,142.0,3,335
33572,465.0,12,335
33573,750.0,9,335
33577,5.0,1,335
33578,69.0,3,335
33579,265.0,7,335
33584,205.0,7,335
33592,80.0,3,335
33594,135.0,5,335
33596,422.0,9,335
33598,190.0,5,335
33602,5510.0,9,336
33603,71.0,2,336
33604,25.0,1,336
33605,25.0,1,336
33606,530.0,7,336
33607,82.0,3,336
33609,490.0,7,336
33610,350.0,5,336
33611,1850.0,7,336
33612,40.0,2,336
33613,50.0,1,336
33614,60.0,4,336
33615,325.0,5,336
33616,750.0,6,336
33617,396.0,7,336
33618,120.0,3,336
33619,150.0,2,336
33624,200.0,4,336
33625,100.0,1,336
33626,391.0,7,336
33629,745.0,11,336
33635,180.0,4,336
33637,50.0,1,336
33647,905.0,14,336
33672,5000.0,1,336
33681,400.0,2,336
33688,60.0,1,336
33701,525.0,6,337
33702,120.0,3,337
33703,370.0,6,337
33704,555.0,9,337
33705,20.0,1,337
33706,1200.0,7,337
33707,900.0,7,337
33708,315.0,6,337
33709,245.0,4,337
33710,595.0,9,337
33711,115.0,2,337
33712,5.0,1,337
33713,50.0,1,337
33714,240.0,3,337
33715,525.0,3,337
33737,200.0,1,337
33744,25.0,1,337
33755,600.0,9,337
33756,595.0,9,337
33758,75.0,2,337
33759,475.0,6,337
33760,190.0,4,337
33761,240.0,5,337
33763,80.0,3,337
33764,607.0,11,337
33765,95.0,3,337
33767,90.0,2,337
33770,295.0,6,337
33771,145.0,3,337
33772,230.0,4,337
33773,355.0,4,337
33774,495.0,6,337
33776,240.0,4,337
33777,300.0,3,337
33778,50.0,2,337
33781,90.0,4,337
33782,150.0,2,337
33785,100.0,1,337
33801,105.0,4,338
33803,395.0,8,338
33805,105.0,4,338
33809,199.0,4,338
33810,110.0,5,338
33811,45.0,3,338
33812,270.0,5,338
33813,845.0,7,338
33823,295.0,5,338
33825,110.0,2,338
33830,25.0,1,338
33837,15.0,2,338
33840,50.0,1,338
33841,25.0,1,338
33843,200.0,1,338
33844,70.0,2,338
33852,25.0,2,338
33853,5.0,1,338
33860,30.0,1,338
33868,60.0,2,338
33870,660.0,4,338
33872,100.0,2,338
33873,20.0,1,338
33876,20.0,1,338
33880,130.0,3,338
33881,145.0,4,338
33884,170.0,5,338
33896,225.0,3,338
33897,50.0,1,338
33898,230.0,5,338
33901,35.0,2,339
33903,110.0,5,339
33904,505.0,13,339
33905,70.0,2,339
33906,25.0,1,339
33907,155.0,5,339
33908,925.0,7,339
33909,392.0,6,339
33912,345.0,5,339
33913,310.0,5,339
33914,740.0,15,339
33916,400.0,2,339
33917,160.0,3,339
33919,125.0,4,339
33920,135.0,3,339
33922,200.0,3,339
33928,715.0,13,339
33931,150.0,6,339
33932,100.0,1,339
33935,100.0,1,339
33936,30.0,1,339
33938,100.0,1,339
33946,25.0,1,339
33947,350.0,2,339
33948,420.0,8,339
33950,332.0,8,339
33952,230.0,8,339
33953,160.0,3,339
33954,45.0,2,339
33955,100.0,3,339
33957,445.0,6,339
33966,72.0,2,339
33967,305.0,6,339
33971,75.0,2,339
33974,25.0,1,339
33980,30.0,1,339
33981,140.0,5,339
33982,550.0,2,339
33983,150.0,3,339
33990,120.0,2,339
33991,300.0,4,339
33993,300.0,8,339
33O24,25.0,1,33O
34002,20.0,1,340
34102,835.0,11,341
34103,580.0,7,341
34104,230.0,4,341
34105,445.0,4,341
34106,20.0,1,341
34108,2175.0,12,341
34109,1195.0,14,341
34110,927.0,14,341
34112,250.0,5,341
34113,1790.0,14,341
34114,345.0,3,341
34116,125.0,2,341
34117,175.0,3,341
34119,1242.0,16,341
34120,1245.0,16,341
34124,20.0,1,341
34134,675.0,8,341
34135,1900.0,18,341
34142,105.0,3,341
34145,495.0,7,341
34166,6.0,1,341
34201,400.0,4,342
34202,915.0,16,342
34203,350.0,7,342
34205,95.0,3,342
34207,180.0,4,342
34208,656.0,10,342
34209,885.0,10,342
34210,120.0,4,342
34211,545.0,12,342
34212,795.0,7,342
34216,50.0,1,342
34217,200.0,1,342
34219,225.0,4,342
34221,460.0,7,342
34222,72.0,2,342
34223,880.0,7,342
34224,190.0,4,342
34228,20.0,1,342
34229,130.0,4,342
34231,465.0,7,342
34232,395.0,7,342
34233,460.0,9,342
34234,50.0,1,342
34235,2870.0,7,342
34236,545.0,6,342
34237,25.0,1,342
34238,570.0,11,342
34239,704.0,11,342
34240,695.0,11,342
34241,365.0,5,342
34242,320.0,7,342
34243,190.0,4,342
34249,50.0,1,342
34251,250.0,1,342
34265,100.0,1,342
34266,225.0,2,342
34268,50.0,1,342
34269,20.0,1,342
34275,634.0,10,342
34276,100.0,1,342
34285,190.0,4,342
34286,385.0,4,342
34287,260.0,4,342
34288,245.0,4,342
34289,220.0,3,342
34291,110.0,2,342
34292,390.0,5,342
34293,784.0,14,342
34420,50.0,1,344
34428,190.0,5,344
34429,140.0,5,344
34431,80.0,3,344
34432,165.0,5,344
34433,40.0,2,344
34434,50.0,1,344
34436,180.0,3,344
34442,357.0,6,344
34446,50.0,2,344
34448,45.0,2,344
34449,150.0,2,344
34450,445.0,6,344
34452,100.0,1,344
34453,50.0,1,344
34461,25.0,1,344
34465,105.0,3,344
34470,30.0,2,344
34471,420.0,9,344
34473,133.0,6,344
34475,50.0,2,344
34476,330.0,8,344
34478,50.0,2,344
34479,18.0,1,344
34480,360.0,5,344
34481,510.0,10,344
34482,135.0,6,344
34484,150.0,2,344
34488,100.0,1,344
34489,20.0,1,344
34491,235.0,5,344
34601,425.0,4,346
34602,60.0,3,346
34603,10.0,1,346
34604,410.0,3,346
34606,300.0,3,346
34607,250.0,3,346
34608,285.0,6,346
34609,495.0,13,346
34610,60.0,2,346
34613,150.0,2,346
34620,20.0,1,346
34637,470.0,3,346
34638,432.0,13,346
34639,1250.0,7,346
34643,10.0,1,346
34652,215.0,6,346
34653,25.0,1,346
34654,455.0,6,346
34655,471.0,14,346
34667,350.0,8,346
34668,1165.0,11,346
34669,10.0,1,346
34677,270.0,5,346
34683,725.0,13,346
34684,200.0,4,346
34685,90.0,4,346
34688,25.0,1,346
34689,446.0,8,346
34690,42.0,2,346
34691,170.0,5,346
34695,1080.0,10,346
34697,10.0,1,346
34698,854.0,18,346
34711,399.0,14,347
34714,100.0,1,347
34715,485.0,8,347
34731,260.0,4,347
34736,150.0,2,347
34741,125.0,3,347
34744,275.0,5,347
34746,169.0,8,347
34747,820.0,5,347
34748,445.0,12,347
34756,75.0,2,347
34759,95.0,3,347
34761,145.0,3,347
34771,100.0,3,347
34772,95.0,4,347
34773,15.0,2,347
34785,90.0,3,347
34786,825.0,14,347
34787,1375.0,20,347
34788,20.0,1,347
34949,250.0,3,349
34950,95.0,1,349
34951,35.0,2,349
34952,595.0,8,349
34953,484.0,12,349
34957,385.0,10,349
34972,120.0,2,349
34974,410.0,4,349
34981,25.0,1,349
34982,245.0,5,349
34983,255.0,8,349
34984,110.0,2,349
34986,780.0,9,349
34987,100.0,1,349
34990,1050.0,16,349
34994,75.0,2,349
34996,725.0,5,349
34997,915.0,14,349
35004,10.0,1,350
35006,35.0,1,350
35007,220.0,6,350
35010,100.0,1,350
35014,20.0,1,350
35016,75.0,1,350
35019,60.0,1,350
35022,75.0,4,350
35023,9.0,1,350
35033,10.0,1,350
35040,80.0,2,350
35043,120.0,4,350
35044,100.0,1,350
35045,25.0,1,350
35047,50.0,1,350
35051,150.0,2,350
35053,75.0,2,350
35054,25.0,1,350
35055,50.0,1,350
35079,5.0,1,350
35080,88.0,4,350
35094,20.0,1,350
35096,50.0,1,350
35111,25.0,1,351
35114,55.0,2,351
35115,160.0,3,351
35120,170.0,4,351
35121,20.0,1,351
35124,375.0,5,351
35126,130.0,4,351
35128,200.0,2,351
35146,10.0,1,351
35147,50.0,1,351
35150,10.0,1,351
35160,100.0,1,351
35173,179.0,4,351
35178,25.0,1,351
35203,200.0,4,352
35205,50.0,1,352
35209,209.0,3,352
35210,50.0,1,352
35211,70.0,1,352
35212,145.0,1,352
35213,250.0,3,352
35214,50.0,1,352
35215,20.0,1,352
35216,504.0,10,352
35217,100.0,1,352
35223,120.0,2,352
35224,10.0,1,352
35226,100.0,2,352
35233,20.0,1,352
35235,45.0,2,352
35242,817.0,13,352
35243,300.0,3,352
35244,550.0,6,352
35252,8.0,1,352
35401,5.0,1,354
35446,100.0,1,354
35453,50.0,1,354
35466,100.0,1,354
35476,30.0,2,354
35501,10.0,1,355
35541,50.0,1,355
35592,50.0,1,355
35601,1010.0,2,356
35603,50.0,1,356
35613,225.0,3,356
35616,50.0,1,356
35621,15.0,1,356
35622,200.0,1,356
35630,135.0,5,356
35633,85.0,3,356
35634,35.0,2,356
35640,25.0,1,356
35645,280.0,4,356
35661,180.0,5,356
35670,150.0,2,356
35674,80.0,3,356
35702,25.0,1,357
35721,250.0,1,357
35739,100.0,1,357
35741,10.0,1,357
35748,100.0,1,357
35749,265.0,7,357
35750,100.0,1,357
35752,25.0,1,357
35754,150.0,3,357
35756,205.0,7,357
35757,225.0,4,357
35758,770.0,11,357
35759,50.0,1,357
