zip,donation_amount_sum,donation_amount_count,city,state,x,y
12912,20.0,1,Au Sable Forks,NY,-73.78,44.47
12916,100.0,1,Brushton,NY,-74.51,44.83
12919,400.0,3,Champlain,NY,-73.44,44.98
12921,100.0,1,Chazy,NY,-73.43,44.88
12928,20.0,1,Crown Point,NY,-73.53,43.95
12936,50.0,1,Essex,NY,-73.39,44.27
12942,50.0,1,Keene,NY,-73.78,44.25
12944,300.0,2,Keeseville,NY,-73.48,44.5
12945,25.0,1,Lake Clear,NY,-74.25,44.36
12946,125.0,3,Lake Placid,NY,-73.98,44.28
12953,58.0,3,Malone,NY,-74.29,44.84
12959,25.0,1,Mooers Forks,NY,-73.69,44.96
12960,100.0,1,Moriah,NY,-73.5,44.05
12962,20.0,1,Morrisonville,NY,-73.55,44.69
12976,77.0,2,Rainbow Lake,NY,-74.17,44.47
12983,25.0,1,Saranac Lake,NY,-74.13,44.32
12986,50.0,1,Tupper Lake,NY,-74.46,44.23
12989,50.0,1,Vermontville,NY,-74.09,44.52
12992,25.0,1,West Chazy,NY,-73.52,44.79
13021,189.0,6,Auburn,NY,-76.56,42.93
13026,50.0,1,Aurora,NY,-76.7,42.75
13027,330.0,6,Baldwinsville,NY,-76.33,43.15
13029,70.0,2,Brewerton,NY,-76.14,43.23
13031,100.0,1,Camillus,NY,-76.3,43.03
13032,90.0,2,Canastota,NY,-75.75,43.08
13033,100.0,1,Cato,NY,-76.57,43.16
13035,130.0,4,Cazenovia,NY,-75.85,42.92
13036,95.0,4,Central Square,NY,-76.14,43.28
13037,100.0,1,Chittenango,NY,-75.87,43.04
13039,145.0,3,Cicero,NY,-76.11,43.17
13041,50.0,1,Clay,NY,-76.17,43.18
13045,75.0,2,Cortland,NY,-76.18,42.6
13052,45.0,1,De Ruyter,NY,-75.86,42.75
13053,20.0,1,Dryden,NY,-76.29,42.49
13054,100.0,1,Durhamville,NY,-75.67,43.12
13057,125.0,3,East Syracuse,NY,-76.07,43.06
13061,15.0,1,Erieville,NY,-75.75,42.85
13066,170.0,3,Fayetteville,NY,-76.0,43.02
13069,25.0,2,Fulton,NY,-76.41,43.31
13071,100.0,1,Genoa,NY,-76.53,42.66
13073,100.0,1,Groton,NY,-76.36,42.58
13077,25.0,1,Homer,NY,-76.18,42.63
13078,290.0,6,Jamesville,NY,-76.07,42.99
13080,100.0,1,Jordan,NY,-76.47,43.06
13082,125.0,2,Kirkville,NY,-75.95,43.07
13084,50.0,2,La Fayette,NY,-76.1,42.88
13090,90.0,3,Liverpool,NY,-76.21,43.1
13101,100.0,2,Mc Graw,NY,-76.09,42.59
13104,355.0,5,Manlius,NY,-75.97,43.0
13114,110.0,2,Mexico,NY,-76.23,43.46
13118,50.0,1,Moravia,NY,-76.42,42.71
13122,10.0,1,New Woodstock,NY,-75.85,42.84
13126,120.0,3,Oswego,NY,-76.5,43.45
13131,100.0,1,Parish,NY,-76.12,43.4
13132,125.0,2,Pennellville,NY,-76.24,43.26
13135,105.0,3,Phoenix,NY,-76.29,43.23
13143,200.0,2,Red Creek,NY,-76.72,43.24
13144,25.0,1,Richland,NY,-75.97,43.57
13152,245.0,4,Skaneateles,NY,-76.42,42.94
13159,50.0,1,Tully,NY,-76.1,42.79
13165,300.0,3,Waterloo,NY,-76.86,42.9
13204,110.0,2,Syracuse,NY,-76.14,43.04
13206,125.0,2,Syracuse,NY,-76.14,43.04
13207,250.0,1,Syracuse,NY,-76.14,43.04
13208,40.0,1,Syracuse,NY,-76.14,43.04
13209,250.0,4,Syracuse,NY,-76.14,43.04
13212,200.0,2,Syracuse,NY,-76.14,43.04
13214,120.0,2,Syracuse,NY,-76.14,43.04
13215,50.0,2,Syracuse,NY,-76.14,43.04
13219,45.0,2,Syracuse,NY,-76.14,43.04
13224,75.0,1,Syracuse,NY,-76.14,43.04
13302,50.0,1,Altmar,NY,-76.0,43.51
13304,50.0,1,Barneveld,NY,-75.18,43.27
13316,10.0,1,Camden,NY,-75.74,43.33
13318,50.0,2,Cassville,NY,-75.25,42.94
13323,140.0,3,Clinton,NY,-75.37,43.04
13326,25.0,1,Cooperstown,NY,-74.92,42.7
13328,300.0,1,Deansboro,NY,-75.42,42.99
13329,100.0,1,Dolgeville,NY,-74.77,43.1
13337,95.0,1,Fly Creek,NY,-74.98,42.71
13339,200.0,3,Fort Plain,NY,-74.62,42.93
13340,25.0,1,Frankfort,NY,-75.07,43.03
13343,50.0,2,Glenfield,NY,-75.26,43.72
13346,50.0,1,Hamilton,NY,-75.54,42.82
13357,40.0,2,Ilion,NY,-75.04,43.01
13361,135.0,3,Jordanville,NY,-74.95,42.91
13365,220.0,4,Little Falls,NY,-74.85,43.04
13367,15.0,1,Lowville,NY,-75.48,43.78
13403,20.0,1,Marcy,NY,-75.29,43.17
13406,25.0,1,Middleville,NY,-74.97,43.13
13407,125.0,2,Mohawk,NY,-75.0,43.0
13413,150.0,2,New Hartford,NY,-75.28,43.07
13416,10.0,1,Newport,NY,-75.01,43.18
13421,75.0,2,Oneida,NY,-75.65,43.08
13431,100.0,1,Poland,NY,-75.06,43.22
13439,45.0,2,Richfield Springs,NY,-74.98,42.85
13440,302.0,4,Rome,NY,-75.47,43.21
13452,60.0,2,Saint Johnsville,NY,-74.67,43.0
13454,50.0,1,Salisbury Center,NY,-74.79,43.23
13456,70.0,2,Sauquoit,NY,-75.26,43.0
13459,120.0,2,Sharon Springs,NY,-74.61,42.79
13460,50.0,1,Sherburne,NY,-75.49,42.67
13471,50.0,1,Taberg,NY,-75.61,43.3
13480,140.0,2,Waterville,NY,-75.38,42.93
13482,50.0,1,West Burlington,NY,-75.19,42.69
13490,5.0,1,Westmoreland,NY,-75.4,43.11
13491,25.0,1,West Winfield,NY,-75.19,42.88
13492,10.0,1,Whitesboro,NY,-75.29,43.12
13493,100.0,1,Williamstown,NY,-75.88,43.42
13501,102.0,4,Utica,NY,-75.23,43.1
13502,45.0,2,Utica,NY,-75.23,43.1
13601,235.0,5,Watertown,NY,-75.91,43.97
13606,100.0,1,Adams Center,NY,-75.99,43.85
13608,25.0,1,Antwerp,NY,-75.6,44.19
13612,10.0,1,Black River,NY,-75.79,44.0
13617,25.0,1,Canton,NY,-75.17,44.59
13619,25.0,1,Carthage,NY,-75.6,43.98
13622,100.0,1,Chaumont,NY,-76.13,44.06
13625,30.0,1,Colton,NY,-74.82,44.32
13634,25.0,1,Dexter,NY,-76.04,44.0
13640,50.0,2,Wellesley Island,NY,-75.9,44.33
13642,200.0,2,Gouverneur,NY,-75.46,44.33
13660,200.0,1,Madrid,NY,-75.15,44.75
13662,195.0,4,Massena,NY,-74.89,44.92
13665,40.0,1,Natural Bridge,NY,-75.47,44.09
13669,125.0,2,Ogdensburg,NY,-75.47,44.7
13676,50.0,1,Potsdam,NY,-74.98,44.66
13679,50.0,1,Redwood,NY,-75.77,44.32
13685,100.0,1,Sackets Harbor,NY,-76.12,43.94
13687,50.0,1,South Colton,NY,-74.88,44.5
13730,40.0,1,Afton,NY,-75.52,42.22
13732,100.0,1,Apalachin,NY,-76.16,42.07
13733,100.0,1,Bainbridge,NY,-75.48,42.29
13744,30.0,1,Castle Creek,NY,-75.91,42.22
13753,25.0,1,Delhi,NY,-74.91,42.27
13760,265.0,7,Endicott,NY,-76.05,42.09
13778,110.0,2,Greene,NY,-75.77,42.32
13787,50.0,1,Harpursville,NY,-75.62,42.17
13790,470.0,5,Johnson City,NY,-75.96,42.11
13795,10.0,1,Kirkwood,NY,-75.79,42.03
13796,25.0,1,Laurens,NY,-75.08,42.53
13807,22.0,1,Milford,NY,-74.94,42.59
13808,25.0,1,Morris,NY,-75.24,42.54
13809,100.0,1,Mount Upton,NY,-75.38,42.42
13811,150.0,2,Newark Valley,NY,-76.18,42.22
13815,170.0,4,Norwich,NY,-75.52,42.53
13820,60.0,2,Oneonta,NY,-75.06,42.45
13827,20.0,1,Owego,NY,-76.26,42.1
13830,530.0,5,Oxford,NY,-75.59,42.44
13838,50.0,2,Sidney,NY,-75.39,42.31
13849,25.0,1,Unadilla,NY,-75.31,42.32
13850,380.0,8,Vestal,NY,-76.05,42.08
13856,100.0,1,Walton,NY,-75.13,42.16
13863,25.0,1,Willet,NY,-75.91,42.46
13901,50.0,1,Binghamton,NY,-75.91,42.1
13903,100.0,5,Binghamton,NY,-75.91,42.1
13904,20.0,1,Binghamton,NY,-75.91,42.1
13905,35.0,2,Binghamton,NY,-75.91,42.1
14001,95.0,3,Akron,NY,-78.49,43.01
14004,190.0,4,Alden,NY,-78.49,42.89
14006,225.0,2,Angola,NY,-79.02,42.63
14012,30.0,1,Barker,NY,-78.55,43.32
14020,10.0,1,Batavia,NY,-78.18,42.99
14028,150.0,2,Burt,NY,-78.71,43.31
14030,50.0,1,Chaffee,NY,-78.5,42.56
14031,135.0,3,Clarence,NY,-78.6,42.98
14032,540.0,8,Clarence Center,NY,-78.63,43.0
14033,140.0,3,Colden,NY,-78.68,42.65
14035,120.0,1,Collins Center,NY,-78.91,42.5
14036,25.0,1,Corfu,NY,-78.4,42.96
14043,158.0,6,Depew,NY,-78.7,42.91
14047,100.0,1,Derby,NY,-78.99,42.68
14051,170.0,4,East Amherst,NY,-78.7,43.04
14052,495.0,10,East Aurora,NY,-78.61,42.76
14055,25.0,1,East Concord,NY,-78.6,42.55
14059,150.0,2,Elma,NY,-78.63,42.83
14063,155.0,3,Fredonia,NY,-79.33,42.44
14066,15.0,1,Gainesville,NY,-78.13,42.64
14068,10.0,1,Getzville,NY,-78.75,43.02
14069,25.0,1,Glenwood,NY,-78.63,42.6
14070,125.0,2,Gowanda,NY,-78.93,42.46
14072,135.0,4,Grand Island,NY,-78.96,43.01
14075,530.0,14,Hamburg,NY,-78.83,42.72
14080,100.0,1,Holland,NY,-78.54,42.63
14082,10.0,1,Java Center,NY,-78.39,42.66
14085,30.0,1,Lake View,NY,-78.93,42.71
14086,345.0,8,Lancaster,NY,-78.66,42.9
14092,267.0,7,Lewiston,NY,-79.04,43.17
14094,670.0,13,Lockport,NY,-78.69,43.16
14098,30.0,1,Lyndonville,NY,-78.38,43.32
14102,20.0,1,Marilla,NY,-78.55,42.83
14108,30.0,2,Newfane,NY,-78.69,43.28
14113,100.0,1,North Java,NY,-78.33,42.66
14120,320.0,10,North Tonawanda,NY,-78.86,43.04
14125,25.0,1,Oakfield,NY,-78.27,43.06
14126,10.0,1,Olcott,NY,-78.71,43.33
14127,110.0,3,Orchard Park,NY,-78.74,42.76
14131,25.0,1,Ransomville,NY,-78.9,43.23
14138,20.0,1,South Dayton,NY,-79.05,42.36
14139,25.0,1,South Wales,NY,-78.53,42.7
14150,75.0,3,Tonawanda,NY,-78.87,43.0
14151,100.0,1,Tonawanda,NY,-78.87,43.0
14170,100.0,1,West Falls,NY,-78.67,42.7
14171,50.0,1,West Valley,NY,-78.62,42.43
14172,40.0,1,Wilson,NY,-78.82,43.31
14174,340.0,9,Youngstown,NY,-79.04,43.24
14201,200.0,2,Buffalo,NY,-78.85,42.88
14202,20.0,1,Buffalo,NY,-78.85,42.88
14204,20.0,1,Buffalo,NY,-78.85,42.88
14206,170.0,4,Buffalo,NY,-78.85,42.88
14207,20.0,1,Buffalo,NY,-78.85,42.88
14209,120.0,2,Buffalo,NY,-78.85,42.88
14210,50.0,1,Buffalo,NY,-78.85,42.88
14213,25.0,2,Buffalo,NY,-78.85,42.88
14214,100.0,1,Buffalo,NY,-78.85,42.88
14216,280.0,4,Buffalo,NY,-78.85,42.88
14217,635.0,7,Buffalo,NY,-78.85,42.88
14219,155.0,3,Buffalo,NY,-78.85,42.88
14220,190.0,6,Buffalo,NY,-78.85,42.88
14221,890.0,18,Buffalo,NY,-78.85,42.88
14222,763.0,5,Buffalo,NY,-78.85,42.88
14223,380.0,4,Buffalo,NY,-78.85,42.88
14224,255.0,6,Buffalo,NY,-78.85,42.88
14225,185.0,4,Buffalo,NY,-78.85,42.88
14226,120.0,2,Buffalo,NY,-78.85,42.88
14227,125.0,5,Buffalo,NY,-78.85,42.88
14228,225.0,5,Buffalo,NY,-78.85,42.88
14231,95.0,1,Buffalo,NY,-78.85,42.88
14303,10.0,1,Niagara Falls,NY,-79.01,43.09
14304,280.0,6,Niagara Falls,NY,-79.01,43.09
14305,535.0,4,Niagara Falls,NY,-79.01,43.09
14411,49.0,2,Albion,NY,-78.18,43.24
14414,35.0,2,Avon,NY,-77.74,42.91
14416,300.0,3,Bergen,NY,-77.94,43.08
14420,250.0,3,Brockport,NY,-77.94,43.21
14422,50.0,1,Byron,NY,-78.06,43.07
14424,125.0,3,Canandaigua,NY,-77.28,42.88
14425,100.0,1,Farmington,NY,-77.32,42.95
14427,50.0,1,Castile,NY,-78.05,42.63
14428,100.0,1,Churchville,NY,-77.88,43.1
14435,100.0,1,Conesus,NY,-77.66,42.71
14450,455.0,8,Fairport,NY,-77.44,43.1
14453,100.0,1,Fishers,NY,-77.42,42.99
14454,25.0,1,Geneseo,NY,-77.81,42.79
14456,90.0,1,Geneva,NY,-76.98,42.86
14463,200.0,1,Hall,NY,-77.07,42.83
14464,175.0,3,Hamlin,NY,-77.93,43.32
14467,90.0,3,Henrietta,NY,-77.61,43.04
14468,270.0,4,Hilton,NY,-77.79,43.28
14469,20.0,1,Bloomfield,NY,-77.46,42.87
14470,200.0,3,Holley,NY,-78.02,43.22
14471,100.0,2,Honeoye,NY,-77.49,42.75
14472,25.0,1,Honeoye Falls,NY,-77.59,42.95
14476,40.0,1,Kendall,NY,-78.03,43.32
14477,20.0,1,Kent,NY,-78.13,43.33
14478,150.0,2,Keuka Park,NY,-77.09,42.61
14487,195.0,3,Livonia,NY,-77.66,42.82
14489,40.0,2,Lyons,NY,-76.99,43.06
14502,187.0,2,Macedon,NY,-77.3,43.06
14505,20.0,1,Marion,NY,-77.17,43.16
14507,100.0,1,Middlesex,NY,-77.27,42.7
14510,160.0,4,Mount Morris,NY,-77.87,42.72
14513,55.0,3,Newark,NY,-77.09,43.04
14514,30.0,1,North Chili,NY,-77.8,43.11
14519,170.0,3,Ontario,NY,-77.31,43.22
14521,100.0,1,Ovid,NY,-76.82,42.67
14525,20.0,1,Pavilion,NY,-77.99,42.87
14526,110.0,3,Penfield,NY,-77.44,43.15
14527,90.0,3,Penn Yan,NY,-77.05,42.66
14532,75.0,1,Phelps,NY,-77.06,42.95
14534,1127.0,13,Pittsford,NY,-77.51,43.09
14541,150.0,1,Romulus,NY,-76.83,42.75
14543,75.0,1,Rush,NY,-77.67,42.98
14544,100.0,1,Rushville,NY,-77.22,42.76
14546,20.0,1,Scottsville,NY,-77.75,43.02
14548,100.0,1,Shortsville,NY,-77.22,42.95
14559,550.0,6,Spencerport,NY,-77.8,43.18
14561,10.0,1,Stanley,NY,-77.12,42.82
14564,530.0,9,Victor,NY,-77.41,42.98
14568,25.0,1,Walworth,NY,-77.27,43.14
14569,45.0,2,Warsaw,NY,-78.14,42.74
14571,100.0,1,Waterport,NY,-78.24,43.33
14580,1070.0,17,Webster,NY,-77.42,43.21
14586,50.0,1,West Henrietta,NY,-77.69,43.03
14589,150.0,2,Williamson,NY,-77.15,43.24
14590,45.0,2,Wolcott,NY,-76.81,43.22
14591,50.0,1,Wyoming,NY,-78.08,42.82
14606,53.0,4,Rochester,NY,-77.61,43.16
14607,50.0,1,Rochester,NY,-77.61,43.16
14609,110.0,2,Rochester,NY,-77.61,43.16
14610,95.0,2,Rochester,NY,-77.61,43.16
14612,545.0,9,Rochester,NY,-77.61,43.16
14613,100.0,1,Rochester,NY,-77.61,43.16
14617,155.0,5,Rochester,NY,-77.61,43.16
14618,185.0,4,Rochester,NY,-77.61,43.16
14620,60.0,2,Rochester,NY,-77.61,43.16
14622,150.0,4,Rochester,NY,-77.61,43.16
14623,150.0,3,Rochester,NY,-77.61,43.16
14624,475.0,5,Rochester,NY,-77.61,43.16
14625,235.0,5,Rochester,NY,-77.61,43.16
14626,353.0,8,Rochester,NY,-77.61,43.16
14701,170.0,4,Jamestown,NY,-79.23,42.09
14710,100.0,1,Ashville,NY,-79.42,42.11
14719,25.0,1,Cattaraugus,NY,-78.86,42.32
14724,25.0,1,Clymer,NY,-79.66,42.05
14727,200.0,1,Cuba,NY,-78.27,42.21
14737,50.0,1,Franklinville,NY,-78.45,42.33
14739,55.0,1,Friendship,NY,-78.14,42.2
14743,15.0,1,Hinsdale,NY,-78.38,42.16
14757,100.0,1,Mayville,NY,-79.5,42.25
14760,35.0,2,Olean,NY,-78.43,42.08
14772,25.0,1,Randolph,NY,-78.97,42.16
14775,20.0,1,Ripley,NY,-79.71,42.26
14779,45.0,2,Salamanca,NY,-78.72,42.16
14801,100.0,1,Addison,NY,-77.23,42.1
14805,25.0,1,Alpine,NY,-76.72,42.31
14807,20.0,1,Arkport,NY,-77.69,42.39
14808,100.0,1,Atlanta,NY,-77.47,42.55
14810,30.0,2,Bath,NY,-77.31,42.33
14812,100.0,1,Beaver Dams,NY,-76.96,42.29
14814,50.0,1,Big Flats,NY,-76.93,42.13
14820,10.0,1,Cameron Mills,NY,-77.36,42.18
14825,20.0,1,Chemung,NY,-76.62,42.0
14830,1270.0,5,Corning,NY,-77.05,42.14
14836,50.0,1,Dalton,NY,-77.89,42.54
14841,45.0,1,Hector,NY,-76.87,42.5
14842,250.0,1,Himrod,NY,-76.95,42.58
14843,20.0,1,Hornell,NY,-77.66,42.32
14845,377.0,5,Horseheads,NY,-76.82,42.16
14850,495.0,9,Ithaca,NY,-76.5,42.44
14858,30.0,1,Lindley,NY,-77.14,42.02
14859,30.0,1,Lockwood,NY,-76.55,42.09
14865,20.0,1,Montour Falls,NY,-76.84,42.34
14867,100.0,1,Newfield,NY,-76.59,42.36
14870,210.0,3,Painted Post,NY,-77.09,42.16
14871,110.0,3,Pine City,NY,-76.86,42.03
14873,25.0,1,Prattsburgh,NY,-77.29,42.52
14878,20.0,1,Rock Stream,NY,-76.92,42.47
14879,25.0,1,Savona,NY,-77.22,42.28
14882,174.0,3,Lansing,NY,-76.48,42.48
14883,45.0,2,Spencer,NY,-76.49,42.21
14891,25.0,1,Watkins Glen,NY,-76.87,42.38
14892,10.0,1,Waverly,NY,-76.52,42.01
14895,100.0,1,Wellsville,NY,-77.94,42.12
14897,20.0,1,Whitesville,NY,-77.8,42.03
14903,20.0,1,Elmira,NY,-76.8,42.08
14904,40.0,1,Elmira,NY,-76.8,42.08
15001,90.0,4,Aliquippa,PA,-80.25,40.61
15003,100.0,1,Ambridge,PA,-80.22,40.59
15005,200.0,3,Baden,PA,-80.22,40.63
15009,50.0,1,Beaver,PA,-80.3,40.69
15010,25.0,1,Beaver Falls,PA,-80.32,40.76
15012,100.0,1,Belle Vernon,PA,-79.86,40.12
15014,20.0,1,Brackenridge,PA,-79.74,40.6
15015,125.0,2,Bradfordwoods,PA,-80.08,40.63
15017,52.0,3,Bridgeville,PA,-80.1,40.35
15021,30.0,2,Burgettstown,PA,-80.39,40.38
15022,70.0,2,Charleroi,PA,-79.9,40.13
15024,42.0,2,Cheswick,PA,-79.8,40.54
15025,50.0,1,Clairton,PA,-79.88,40.29
15026,95.0,3,Clinton,PA,-80.34,40.51
15027,25.0,1,Conway,PA,-80.24,40.66
15037,185.0,4,Elizabeth,PA,-79.88,40.27
15042,20.0,2,Freedom,PA,-80.25,40.68
15043,20.0,1,Georgetown,PA,-80.49,40.64
15044,295.0,9,Gibsonia,PA,-79.94,40.63
15050,200.0,1,Hookstown,PA,-80.47,40.59
15056,100.0,1,Leetsdale,PA,-80.21,40.56
15057,20.0,1,Mc Donald,PA,-80.23,40.37
15061,170.0,5,Monaca,PA,-80.27,40.68
15063,50.0,1,Monongahela,PA,-79.92,40.19
15066,75.0,3,New Brighton,PA,-80.3,40.73
15068,70.0,2,New Kensington,PA,-79.75,40.56
15071,125.0,2,Oakdale,PA,-80.18,40.39
15074,150.0,2,Rochester,PA,-80.28,40.7
15084,66.0,2,Tarentum,PA,-79.76,40.6
15085,70.0,2,Trafford,PA,-79.75,40.38
15089,125.0,2,West Newton,PA,-79.76,40.2
15090,1145.0,8,Wexford,PA,-80.05,40.63
15101,350.0,6,Allison Park,PA,-79.95,40.57
15102,511.0,11,Bethel Park,PA,-80.03,40.32
15106,375.0,5,Carnegie,PA,-80.08,40.4
15108,110.0,4,Coraopolis,PA,-80.16,40.51
15112,20.0,1,East Pittsburgh,PA,-79.83,40.39
15116,37.0,2,Glenshaw,PA,-79.95,40.52
15120,180.0,4,Homestead,PA,-79.9,40.4
15122,120.0,4,West Mifflin,PA,-79.9,40.35
15126,85.0,3,Imperial,PA,-80.25,40.45
15129,260.0,5,South Park,PA,-79.99,40.29
15131,220.0,3,Mckeesport,PA,-79.83,40.33
15136,65.0,3,Mc Kees Rocks,PA,-80.06,40.46
15137,80.0,3,North Versailles,PA,-79.8,40.37
15139,82.0,4,Oakmont,PA,-79.83,40.51
15142,100.0,1,Presto,PA,-80.12,40.38
15143,1925.0,7,Sewickley,PA,-80.18,40.53
15145,16.0,2,Turtle Creek,PA,-79.82,40.4
15146,85.0,3,Monroeville,PA,-79.76,40.42
15147,36.0,2,Verona,PA,-79.84,40.5
15202,120.0,5,Pittsburgh,PA,-79.97,40.43
15203,87.0,3,Pittsburgh,PA,-79.97,40.43
15205,125.0,2,Pittsburgh,PA,-79.97,40.43
15206,390.0,4,Pittsburgh,PA,-79.97,40.43
15208,100.0,1,Pittsburgh,PA,-79.97,40.43
15209,750.0,2,Pittsburgh,PA,-79.97,40.43
15210,25.0,2,Pittsburgh,PA,-79.97,40.43
15211,45.0,1,Pittsburgh,PA,-79.97,40.43
15213,330.0,3,Pittsburgh,PA,-79.97,40.43
15214,295.0,3,Pittsburgh,PA,-79.97,40.43
15215,140.0,2,Pittsburgh,PA,-79.97,40.43
15216,180.0,3,Pittsburgh,PA,-79.97,40.43
15217,368.0,4,Pittsburgh,PA,-79.97,40.43
15218,46.0,2,Pittsburgh,PA,-79.97,40.43
15220,70.0,2,Pittsburgh,PA,-79.97,40.43
15221,120.0,3,Pittsburgh,PA,-79.97,40.43
15222,350.0,3,Pittsburgh,PA,-79.97,40.43
15224,100.0,1,Pittsburgh,PA,-79.97,40.43
15226,170.0,3,Pittsburgh,PA,-79.97,40.43
15227,125.0,2,Pittsburgh,PA,-79.97,40.43
15228,350.0,5,Pittsburgh,PA,-79.97,40.43
15229,60.0,2,Pittsburgh,PA,-79.97,40.43
15232,30.0,1,Pittsburgh,PA,-79.97,40.43
15235,256.0,5,Pittsburgh,PA,-79.97,40.43
15236,130.0,5,Pittsburgh,PA,-79.97,40.43
15237,850.0,17,Pittsburgh,PA,-79.97,40.43
15238,270.0,6,Pittsburgh,PA,-79.97,40.43
15239,35.0,2,Pittsburgh,PA,-79.97,40.43
15241,775.0,5,Pittsburgh,PA,-79.97,40.43
15243,90.0,4,Pittsburgh,PA,-79.97,40.43
15301,185.0,4,Washington,PA,-80.24,40.17
15317,390.0,9,Canonsburg,PA,-80.18,40.26
15320,20.0,1,Carmichaels,PA,-79.97,39.89
15323,100.0,1,Claysville,PA,-80.41,40.12
15330,100.0,1,Eighty Four,PA,-80.13,40.18
15332,85.0,3,Finleyville,PA,-80.0,40.25
15344,50.0,1,Jefferson,PA,-80.05,39.93
15350,5.0,1,Muse,PA,-80.21,40.32
15360,10.0,1,Scenery Hill,PA,-80.07,40.08
15367,20.0,1,Venetia,PA,-80.05,40.26
15370,50.0,1,Waynesburg,PA,-80.18,39.89
15401,180.0,5,Uniontown,PA,-79.72,39.89
15417,20.0,1,Brownsville,PA,-79.89,40.01
15424,70.0,2,Confluence,PA,-79.35,39.8
15425,275.0,5,Connellsville,PA,-79.58,40.01
15467,15.0,1,New Geneva,PA,-79.89,39.78
15478,50.0,1,Smithfield,PA,-79.8,39.8
15486,20.0,1,Vanderbilt,PA,-79.66,40.03
15522,155.0,3,Bedford,PA,-78.5,40.01
15541,20.0,1,Friedens,PA,-79.0,40.04
15545,50.0,2,Hyndman,PA,-78.72,39.82
15547,18.0,1,Jennerstown,PA,-79.06,40.16
15557,20.0,1,Rockwood,PA,-79.15,39.91
15563,50.0,1,Stoystown,PA,-78.95,40.1
15601,875.0,14,Greensburg,PA,-79.54,40.31
15610,10.0,1,Acme,PA,-79.48,40.09
15626,77.0,2,Delmont,PA,-79.57,40.41
15627,50.0,1,Derry,PA,-79.3,40.33
15632,50.0,1,Export,PA,-79.62,40.41
15636,90.0,1,Harrison City,PA,-79.67,40.37
15642,760.0,7,Irwin,PA,-79.69,40.32
15644,20.0,1,Jeannette,PA,-79.62,40.33
15650,585.0,6,Latrobe,PA,-79.38,40.31
15655,10.0,1,Laughlintown,PA,-79.16,40.19
15656,55.0,3,Leechburg,PA,-79.6,40.63
15658,15.0,1,Ligonier,PA,-79.23,40.24
15666,90.0,3,Mount Pleasant,PA,-79.54,40.15
15668,132.0,3,Murrysville,PA,-79.67,40.46
15670,25.0,1,New Alexandria,PA,-79.41,40.39
15672,20.0,1,New Stanton,PA,-79.6,40.22
15678,20.0,1,Rillton,PA,-79.72,40.27
15679,50.0,1,Ruffs Dale,PA,-79.63,40.15
15686,20.0,1,Spring Church,PA,-79.44,40.62
15690,20.0,1,Vandergrift,PA,-79.57,40.59
15701,220.0,5,Indiana,PA,-79.15,40.62
15728,25.0,1,Clymer,PA,-79.01,40.66
15747,50.0,1,Home,PA,-79.15,40.78
15759,25.0,1,Marion Center,PA,-79.04,40.77
15767,5.0,1,Punxsutawney,PA,-78.97,40.94
15774,30.0,1,Shelocta,PA,-79.3,40.65
15801,75.0,2,Du Bois,PA,-78.73,41.14
15825,50.0,1,Brookville,PA,-79.08,41.16
15829,100.0,2,Corsica,PA,-79.2,41.18
15851,50.0,1,Reynoldsville,PA,-78.88,41.09
15857,20.0,1,Saint Marys,PA,-78.55,41.42
15863,50.0,1,Stump Creek,PA,-78.83,41.01
15870,25.0,1,Wilcox,PA,-78.68,41.58
15902,350.0,5,Johnstown,PA,-78.91,40.32
15905,160.0,5,Johnstown,PA,-78.91,40.32
15906,35.0,2,Johnstown,PA,-78.91,40.32
15920,450.0,1,Armagh,PA,-79.03,40.45
15926,15.0,1,Central City,PA,-78.8,40.1
15936,50.0,1,Hooversville,PA,-78.91,40.15
15943,165.0,3,Nanty Glo,PA,-78.83,40.47
15944,150.0,1,New Florence,PA,-79.07,40.37
15952,20.0,1,Salix,PA,-78.71,40.29
15954,50.0,1,Seward,PA,-79.02,40.41
16001,170.0,5,Butler,PA,-79.89,40.86
16002,130.0,2,Butler,PA,-79.89,40.86
16023,215.0,5,Cabot,PA,-79.75,40.78
16034,10.0,1,Fenelton,PA,-79.75,40.85
16037,80.0,3,Harmony,PA,-80.12,40.8
16040,100.0,2,Hilliards,PA,-79.83,41.1
16046,120.0,2,Mars,PA,-80.01,40.69
16049,27.0,1,Parker,PA,-79.68,41.09
16052,25.0,1,Prospect,PA,-80.04,40.9
16055,125.0,4,Sarver,PA,-79.73,40.73
16056,100.0,1,Saxonburg,PA,-79.81,40.75
16057,25.0,2,Slippery Rock,PA,-80.06,41.07
16059,175.0,3,Valencia,PA,-79.98,40.67
16063,210.0,4,Zelienople,PA,-80.14,40.78
16066,952.0,13,Cranberry Twp,PA,-80.1,40.71
16101,120.0,2,New Castle,PA,-80.34,40.99
16112,100.0,1,Bessemer,PA,-80.48,40.97
16115,55.0,1,Darlington,PA,-80.42,40.81
16117,50.0,2,Ellwood City,PA,-80.28,40.86
16125,210.0,3,Greenville,PA,-80.38,41.4
16127,514.0,7,Grove City,PA,-80.08,41.15
16136,10.0,1,Koppel,PA,-80.32,40.83
16137,65.0,2,Mercer,PA,-80.23,41.22
16142,100.0,1,New Wilmington,PA,-80.33,41.11
16148,45.0,2,Hermitage,PA,-80.44,41.22
