geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,state,public use microdata area
02201,"Regional Planning Commission 2--St. Tammany Parish (Southeast) PUMA, Louisiana",116598.0,,1801.0,,22,02201
02104,"Camden County (East Central)--Haddonfield Borough PUMA, New Jersey",117386.0,,161.0,,34,02104
03209,"Nassau County (Central)--Hempstead Town (East Central) PUMA, New York",101388.0,,1671.0,,36,03209
06701,"Cameron County (East)--Brownsville City (North) PUMA, Texas",131424.0,,2478.0,,48,06701
00506,"Middlesex County (East)--Cambridge City PUMA, Massachusetts",115665.0,,42.0,,25,00506
00703,"Onondaga County (Central)--Syracuse City (Outer) PUMA, New York",160108.0,,553.0,,36,00703
01300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA; Massachusetts",133313.0,,81.0,,25,01300
03523,"Chicago City (West)--North & South Lawndale, Humboldt Park, East & West Garfield Park PUMA; Illinois",201640.0,,3990.0,,17,03523
01703,"Guilford County (North)--Summerfield Town PUMA, North Carolina",126963.0,,1498.0,,37,01703
03310,"Suffolk County (Central)--Islip Town (Northwest) PUMA, New York",130501.0,,2348.0,,36,03310
51165,"Virginia Beach City (Central) PUMA, Virginia",173760.0,,2042.0,,51,51165
03706,"Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar) PUMA, California",144101.0,,2141.0,,06,03706
08624,"Miami-Dade County (South)--Homestead City (North) & Florida City (North) PUMA, Florida",116526.0,,2407.0,,12,08624
01105,"St. Clair County (Northwest, Southwest & Southeast) PUMA; Illinois",114543.0,,427.0,,17,01105
03206,"Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA, New York",146584.0,,1589.0,,36,03206
03521,"Chicago City (West)--Austin, Belmont Cragin & Montclare PUMA; Illinois",189274.0,,3315.0,,17,03521
04302,"Jefferson County (Outside Beaumont City)--Port Arthur City PUMA, Texas",137894.0,,491.0,,48,04302
01001,"Oklahoma County (Southwest)--Oklahoma City (West Central) PUMA, Oklahoma",111485.0,,1857.0,,40,01001
01902,"Hampden County (East of Springfield City)--Chicopee City PUMA, Massachusetts",128822.0,,43.0,,25,01902
00103,"Dane County (West) PUMA, Wisconsin",210544.0,,1555.0,,55,00103
01202,"Ocean County (Central)--Beachwood Borough PUMA, New Jersey",109220.0,,777.0,,34,01202
00100,"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties PUMA; North Carolina",131131.0,,30.0,,37,00100
03501,"Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities PUMA, Texas",169024.0,,1179.0,,48,03501
00900,"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities PUMA; Arkansas",206802.0,,1018.0,,05,00900
05707,"Hillsborough County (Central) PUMA, Florida",206448.0,,3007.0,,12,05707
01201,"Anne Arundel County (Northwest)--Severn, Odenton, Crofton, Maryland City & Fort Meade PUMA; Maryland",172278.0,,2091.0,,24,01201
00801,"Lorain County (North)--Elyria & Lorain Cities PUMA, Ohio",132154.0,,444.0,,39,00801
09502,"Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town PUMA; Florida",146421.0,,2759.0,,12,09502
03732,"Los Angeles County (Central)--LA City (East Central/Hollywood) PUMA, California",175749.0,,2399.0,,06,03732
09910,"Palm Beach County (Central)--Wellington Village & Agricultural Reserve PUMA, Florida",120638.0,,1714.0,,12,09910
01201,"Raleigh City (South & Central) PUMA, North Carolina",150493.0,,2349.0,,37,01201
00126,"Maricopa County--Glendale City (North) PUMA, Arizona",129617.0,,1578.0,,04,00126
05303,"Austin City (Northeast) PUMA, Texas",151464.0,,3030.0,,48,05303
04633,"Harris County (Northwest)--South of US-290 & West of TX-6 PUMA, Texas",114671.0,,2878.0,,48,04633
55001,"Chesapeake City (Northeast) PUMA, Virginia",117392.0,,1692.0,,51,55001
41001,"Milwaukee City (North) PUMA, Wisconsin",111262.0,,2230.0,,55,41001
00819,"Jefferson County (East Central)--Lakewood City (South) & Dakota Ridge PUMA, Colorado",148223.0,,1238.0,,08,00819
00806,"Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley) PUMA, New Mexico",115721.0,,2194.0,,35,00806
03810,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA; New York",154636.0,,2880.0,,36,03810
06802,"Hidalgo County (East)--Alamo & Donna Cities PUMA, Texas",117140.0,,2431.0,,48,06802
05503,"Cincinnati City (West) PUMA, Ohio",108511.0,,2190.0,,39,05503
00815,"Denver City (Southeast) PUMA, Colorado",175754.0,,2452.0,,08,00815
03104,"Duval County (East)--Jacksonville City (Beaches) PUMA, Florida",140146.0,,2411.0,,12,03104
03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA; Massachusetts",112758.0,,504.0,,25,03306
03502,"Chicago City (North)--Lake View & Lincoln Park PUMA, Illinois",169244.0,,2148.0,,17,03502
06603,"Coastal Bend COG--Nueces County (Central)--Corpus Christi City (South Central) PUMA, Texas",117999.0,,1955.0,,48,06603
04629,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249 PUMA; Texas",123259.0,,2710.0,,48,04629
04102,"Chesterfield County (Central)--Chester & Rockwood PUMA, Virginia",121006.0,,1724.0,,51,04102
02306,"Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635 PUMA, Texas",130874.0,,2885.0,,48,02306
08101,"Manatee County (North) PUMA, Florida",125603.0,,2250.0,,12,08101
57002,"Weber County (East)--Ogden (Southeast) & South Ogden Cities PUMA, Utah",103767.0,,1196.0,,49,57002
01001,"Allen County (Central)--Fort Wayne City (South) PUMA, Indiana",133852.0,,760.0,,18,01001
03003,"Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City PUMA, Georgia",134975.0,,2200.0,,13,03003
02315,"Dallas City (West Central)--East of Loop TX-12 & West of I-35E PUMA, Texas",115941.0,,2560.0,,48,02315
11801,"Kitsap County (North)--Bainbridge Island City & Silverdale PUMA, Washington",130695.0,,1500.0,,53,11801
05403,"Butler County (North & West)--Middletown, Oxford & Trenton Cities PUMA; Ohio",128172.0,,718.0,,39,05403
02902,"Northampton County (North) PUMA, Pennsylvania",148931.0,,230.0,,42,02902
03106,"Will County (Northwest)--DuPage & Wheatland Townships PUMA, Illinois",173118.0,,50.0,,17,03106
01317,"Clackamas County (South & East)--Damascus City PUMA, Oregon",108089.0,,1670.0,,41,01317
03004,"Bucks County (Southwest) PUMA, Pennsylvania",178264.0,,891.0,,42,03004
03707,"Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities PUMA, California",155152.0,,2100.0,,06,03707
00600,"Hillsborough County (Western) PUMA, New Hampshire",108428.0,,37.0,,33,00600
02501,"Nashville-Davidson (East) PUMA, Tennessee",165802.0,,2726.0,,47,02501
07104,"Lee County (Central)--Greater Fort Myers City PUMA, Florida",118252.0,,1736.0,,12,07104
06507,"Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PUMA; California",163137.0,,1637.0,,06,06507
01004,"Oklahoma County (East)--Midwest, Del & Oklahoma City (Northeast) Cities PUMA; Oklahoma",120847.0,,898.0,,40,01004
11504,"Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway PUMA; Washington",135416.0,,2255.0,,53,11504
00506,"Baltimore County--Dundalk, Essex & Edgemere PUMA; Maryland",112759.0,,1594.0,,24,00506
01002,"Kent County (Central)--Grand Rapids City Area PUMA, Michigan",197404.0,,674.0,,26,01002
00800,"Gila, Graham, Greenlee & Pinal (East) Counties PUMA; Arizona",112831.0,,937.0,,04,00800
05702,"Hillsborough County (Southwest)--Tampa City (South) PUMA, Florida",170499.0,,2209.0,,12,05702
02320,"Dallas County (West)--Irving (South) & Grand Prairie (North) Cities PUMA, Texas",106622.0,,1997.0,,48,02320
01200,"Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City PUMA; Mississippi",102723.0,,807.0,,28,01200
07901,"San Luis Obispo County (West)--Coastal Region PUMA, California",173763.0,,1237.0,,06,07901
00300,"Outer Green Bay City PUMA, Wisconsin",154315.0,,251.0,,55,00300
01402,"Hennepin County--Plymouth, Maple Grove (West) & Medicine Lake Cities PUMA; Minnesota",115183.0,,650.0,,27,01402
01403,"Essex County (Northwest) PUMA, New Jersey",106853.0,,52.0,,34,01403
04900,"Columbus, Bladen & Robeson (East) Counties PUMA; North Carolina",103122.0,,673.0,,37,04900
02302,"Marion County--Washington Township (South & East)--Indianapolis City (North) PUMA, Indiana",112176.0,,1101.0,,18,02302
00601,"Lexington (South & West) & Saluda Counties--Lexington Town & Red Bank PUMA, South Carolina",179759.0,,1621.0,,45,00601
02504,"Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUMA, Texas",120074.0,,2020.0,,48,02504
01205,"Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village PUMA; Illinois",144081.0,,53.0,,17,01205
02202,"Broome (Outer West) & Tioga Counties PUMA, New York",106761.0,,524.0,,36,02202
04012,"NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA, New York",143847.0,,3123.0,,36,04012
01801,"Winston-Salem City (North) PUMA, North Carolina",107659.0,,1901.0,,37,01801
08512,"Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley) PUMA, California",110721.0,,1560.0,,06,08512
10501,"Spokane County (North Central)--Spokane City (North) PUMA, Washington",129968.0,,1687.0,,53,10501
00900,"Cumberland (Outside Portland) & York (East) Counties--Biddeford & Saco Cities PUMA, Maine",134363.0,,102.0,,23,00900
03303,"Boston City--Dorchester & South Boston PUMA, Massachusetts",121630.0,,2339.0,,25,03303
09901,"Palm Beach County (Northeast) PUMA, Florida",113143.0,,1386.0,,12,09901
10305,"Pinellas County (West Central)--Greater Seminole City PUMA, Florida",108466.0,,1418.0,,12,10305
01000,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA; Idaho",113849.0,,105.0,,16,01000
07301,"Leon County (Central)--Tallahassee City (Central) PUMA, Florida",142795.0,,1636.0,,12,07301
04700,"Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City PUMA, Massachusetts",129773.0,,39.0,,25,04700
07703,"San Joaquin County (South)--Tracy, Manteca & Lathrop Cities PUMA; California",220647.0,,1945.0,,06,07703
03806,"NYC-Manhattan Community District 7--Upper West Side & West Side PUMA, New York",195143.0,,3642.0,,36,03806
01204,"Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns PUMA; North Carolina",130312.0,,2453.0,,37,01204
01907,"Fresno County (East)--Sanger, Reedley & Parlier Cities PUMA; California",132701.0,,1561.0,,06,01907
70201,"Waukesha County (East) PUMA, Wisconsin",156405.0,,548.0,,55,70201
03101,"Duval County (Outer)--Jacksonville City (North & West) PUMA, Florida",130632.0,,2960.0,,12,03101
08605,"Miami-Dade County--North Miami City (Southwest) & Golden Glades (West) PUMA, Florida",111785.0,,2479.0,,12,08605
03504,"Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park PUMA; Illinois",141540.0,,2571.0,,17,03504
04002,"Washington (South) & Greene Counties PUMA, Pennsylvania",99851.0,,388.0,,42,04002
04608,"Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8 PUMA, Texas",105143.0,,3113.0,,48,04608
01205,"Erie County (West Central)--Buffalo City (East) PUMA, New York",142078.0,,1627.0,,36,01205
00500,"Northwest Lower Peninsula (West) PUMA, Michigan",155337.0,,52.0,,26,00500
00604,"Johnson County (Southeast)--Blue Valley Region PUMA, Kansas",150354.0,,1172.0,,20,00604
03306,"El Paso City (Northwest) PUMA, Texas",142255.0,,2317.0,,48,03306
04700,"New Hanover County (South)--Wilmington City PUMA, North Carolina",166525.0,,1117.0,,37,04700
00902,"Howard County (East)--Columbia (East), Ellicott City (Southeast) & Elkridge PUMA; Maryland",178887.0,,1726.0,,24,00902
00101,"Lake County (Northwest)--Hammond & East Chicago Cities PUMA, Indiana",110364.0,,34.0,,18,00101
01320,"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities PUMA; Oregon",117418.0,,1113.0,,41,01320
01503,"Morris County (East)--Lincoln Park Borough PUMA, New Jersey",112623.0,,38.0,,34,01503
06301,"South Texas Development Council (North)--Webb County--Laredo City (Central) PUMA, Texas",133326.0,,1688.0,,48,06301
00816,"Denver City (Southwest) PUMA, Colorado",133578.0,,2061.0,,08,00816
01906,"Collin County (Northwest)--Frisco City (East) & Prosper Town PUMA, Texas",159850.0,,1506.0,,48,01906
03741,"Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities PUMA; California",145138.0,,201.0,,06,03741
02301,"Cumberland (West) & Perry Counties--Carlisle Borough PUMA, Pennsylvania",139859.0,,104.0,,42,02301
07104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City PUMA; California",113580.0,,2437.0,,06,07104
03702,"Los Angeles County (Northwest)--Santa Clarita City PUMA, California",196710.0,,973.0,,06,03702
05708,"Hillsborough County (South County) PUMA, Florida",224769.0,,3146.0,,12,05708
00701,"Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities PUMA, Idaho",124917.0,,2600.0,,16,00701
10900,"St. Johns County (North) PUMA, Florida",204697.0,,1306.0,,12,10900
00305,"Honolulu County--Nuuanu to Kalihi PUMA, Hawaii",120010.0,,1837.0,,15,00305
02301,"Mercer County (West Central)--Trenton City PUMA, New Jersey",119791.0,,77.0,,34,02301
59309,"Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West) PUMA, Virginia",113489.0,,1719.0,,51,59309
00505,"Baltimore County--Perry Hall, Middle River & Rosedale PUMA; Maryland",112449.0,,2036.0,,24,00505
05910,"Orange County (North Central)--Anaheim City (East) PUMA, California",199153.0,,2430.0,,06,05910
04701,"Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities PUMA; Texas",164260.0,,1231.0,,48,04701
04016,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA; New York",151596.0,,2381.0,,36,04016
03727,"Los Angeles County (Central)--LA City (Central/Pacific Palisades) PUMA, California",160061.0,,1971.0,,06,03727
03702,"Franklin County (Outside Washington Township & Waynesboro Borough) PUMA, Pennsylvania",128368.0,,22.0,,42,03702
03306,"Suffolk County (South Central)--Brookhaven Town (South) PUMA, New York",132358.0,,1986.0,,36,03306
00802,"Boulder (Northeast) & Weld (Southwest) Counties--Longmont City & Erie Town PUMA, Colorado",177238.0,,1074.0,,08,00802
05401,"Butler County (Southeast)--Monroe City & Beckett Ridge PUMA, Ohio",116185.0,,354.0,,39,05401
00701,"Carter, Garvin, Murray, Love & Pontotoc (West) Counties PUMA; Oklahoma",106879.0,,321.0,,40,00701
04610,"Houston City (North)--West of Aldine & Inside Beltway TX-8 PUMA, Texas",117369.0,,2698.0,,48,04610
10501,"Polk County (Northwest) PUMA, Florida",189282.0,,2449.0,,12,10501
02101,"Camden County (North)--Camden & Gloucester Cities PUMA, New Jersey",123515.0,,157.0,,34,02101
03717,"Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities PUMA; California",193532.0,,1418.0,,06,03717
03726,"Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities PUMA; California",102518.0,,1355.0,,06,03726
06712,"Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East) PUMA; California",114124.0,,1077.0,,06,06712
00201,"Cabo Rojo, San Germ�n, Lajas & Sabana Grande Municipios--Carr 2-Carr 100 PUMA; Puerto Rico",127413.0,,113.0,,72,00201
04604,"Houston City (West Central)--South of I-10 & Inside Loop I-610 PUMA, Texas",138513.0,,2224.0,,48,04604
00500,"Franklin, Vance & Warren (West) Counties PUMA; North Carolina",123474.0,,430.0,,37,00500
01601,"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties PUMA; Oklahoma",98773.0,,455.0,,40,01601
00803,"Boulder County (Central)--Boulder City PUMA, Colorado",125455.0,,741.0,,08,00803
01501,"Dakota County (North)--Eagan, Inver Grove Heights & South St. Paul Cities PUMA; Minnesota",154559.0,,191.0,,27,01501
04015,"NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA, New York",161520.0,,2863.0,,36,04015
03740,"Los Angeles County (Central)--Pico Rivera & Montebello Cities PUMA, California",130098.0,,590.0,,06,03740
01702,"Genesee County (Central, Outside Flint City) PUMA; Michigan",103922.0,,208.0,,26,01702
01001,"Montgomery County (North & West)--Olney, Damascus, Clarksburg & Darnestown PUMA; Maryland",140527.0,,1428.0,,24,01001
06902,"Sumter (North) & Lake (North) Counties PUMA, Florida",162210.0,,1374.0,,12,06902
00101,"Atlantic County (East)--Atlantic City & Ventnor City PUMA, New Jersey",109550.0,,212.0,,34,00101
04102,"NYC-Queens Community District 3--Jackson Heights & North Corona PUMA, New York",172664.0,,4042.0,,36,04102
01600,"KIPDA Area Development District (Southeast) PUMA, Kentucky",115391.0,,608.0,,21,01600
04632,"Harris County (Far Northwest)--Katy City (Northeast) PUMA, Texas",162307.0,,2686.0,,48,04632
00300,"Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties PUMA; California",187941.0,,161.0,,06,00300
01409,"Hennepin County--Eden Prairie & Minnetonka Cities PUMA, Minnesota",116446.0,,33.0,,27,01409
03708,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA; New York",142071.0,,2558.0,,36,03708
03207,"Wayne County (Southeast)--Downriver Area (North) PUMA, Michigan",116701.0,,49.0,,26,03207
01702,"Pittsburgh City (South) PUMA, Pennsylvania",114540.0,,1721.0,,42,01702
51087,"Rappahannock-Rapidan Regional Commission PUMA, Virginia",175103.0,,216.0,,51,51087
05600,"Clermont County (West) PUMA, Ohio",132923.0,,533.0,,39,05600
02103,"Collier County (East) PUMA, Florida",128423.0,,2874.0,,12,02103
04001,"Washington County (North)--Washington City PUMA, Pennsylvania",144840.0,,388.0,,42,04001
09908,"Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town PUMA, Florida",117669.0,,994.0,,12,09908
00909,"Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities PUMA; Ohio",144468.0,,70.0,,39,00909
07315,"San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa) PUMA, California",170815.0,,2885.0,,06,07315
09504,"Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle PUMA; Florida",133358.0,,2713.0,,12,09504
02305,"Marion County--Center Township--Indianapolis City (Central) PUMA, Indiana",148199.0,,56.0,,18,02305
05100,"Robeson County (West)--Lumberton City PUMA, North Carolina",120407.0,,676.0,,37,05100
08611,"Miami-Dade County (Northeast Central)--Miami City (North) PUMA, Florida",116169.0,,2421.0,,12,08611
01903,"Union County (Southwest)--Plainfield City & Westfield Town (South) PUMA, New Jersey",102139.0,,585.0,,34,01903
