geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,urban area
96859,"Wolf Point, MT Urban Cluster (2010)",4012.0,,401.0,,96859
67078,"Palestine, TX Urban Cluster (2010)",18674.0,,495.0,,67078
54712,"Marion, VA Urban Cluster (2010)",7372.0,,320.0,,54712
97366,"Wrightsville, GA Urban Cluster (2010)",2955.0,,222.0,,97366
25498,"Eagle Pass, TX Urban Cluster (2010)",52215.0,,1229.0,,25498
56035,"Medina, NY Urban Cluster (2010)",8163.0,,330.0,,56035
07192,"Berlin, NH Urban Cluster (2010)",10261.0,,415.0,,07192
94051,"West Frankfort, IL Urban Cluster (2010)",8758.0,,429.0,,94051
87112,"Terra Bella, CA Urban Cluster (2010)",3164.0,,527.0,,87112
22995,"Delano, MN Urban Cluster (2010)",5554.0,,220.0,,22995
23608,"De Queen, AR Urban Cluster (2010)",6411.0,,108.0,,23608
87382,"Thomaston, GA Urban Cluster (2010)",14030.0,,582.0,,87382
76501,"Roxboro, NC Urban Cluster (2010)",9597.0,,598.0,,76501
87669,"Tipton, CA Urban Cluster (2010)",3218.0,,439.0,,87669
12025,"Butner, NC Urban Cluster (2010)",12995.0,,450.0,,12025
62964,"New Richmond, OH Urban Cluster (2010)",2574.0,,204.0,,62964
13537,"Cape Girardeau, MO--IL Urbanized Area (2010)",54808.0,,556.0,,13537
24539,"Douglas, MI Urban Cluster (2010)",2252.0,,316.0,,24539
93673,"Wellington, CO Urban Cluster (2010)",8335.0,,285.0,,93673
29305,"Farmville, NC Urban Cluster (2010)",4746.0,,534.0,,29305
52352,"Mabton, WA Urban Cluster (2010)",2499.0,,312.0,,52352
01036,"Albertville, AL Urban Cluster (2010)",37388.0,,997.0,,01036
56926,"Middletown, OH Urbanized Area (2010)",98554.0,,798.0,,56926
79120,"San Luis, AZ Urban Cluster (2010)",29075.0,,722.0,,79120
32167,"Gainesville, FL Urbanized Area (2010)",200429.0,,1934.0,,32167
33220,"Gillespie, IL Urban Cluster (2010)",5154.0,,256.0,,33220
33938,"Goodrich, MI Urban Cluster (2010)",6262.0,,511.0,,33938
58708,"Monticello, AR Urban Cluster (2010)",9499.0,,239.0,,58708
94520,"West Tawakoni, TX Urban Cluster (2010)",6998.0,,675.0,,94520
96886,"Wonder Lake, IL Urban Cluster (2010)",4020.0,,436.0,,96886
48259,"Lawrenceburg, KY Urban Cluster (2010)",12847.0,,371.0,,48259
37540,"Hastings, MN Urban Cluster (2010)",22795.0,,105.0,,37540
02980,"Arcola, IL Urban Cluster (2010)",2676.0,,277.0,,02980
06274,"Beeville, TX Urban Cluster (2010)",17824.0,,646.0,,06274
25660,"Eastland, TX Urban Cluster (2010)",3697.0,,139.0,,25660
28846,"Fairmont, MN Urban Cluster (2010)",9392.0,,276.0,,28846
46328,"LaGrange, OH Urban Cluster (2010)",3761.0,,457.0,,46328
34435,"Grangeville, ID Urban Cluster (2010)",3166.0,,17.0,,34435
69103,"Philippi, WV Urban Cluster (2010)",3141.0,,373.0,,69103
77662,"St. Johns, MI Urban Cluster (2010)",8639.0,,217.0,,77662
65593,"Opelousas, LA Urban Cluster (2010)",23983.0,,948.0,,65593
60799,"Murrieta--Temecula--Menifee, CA Urbanized Area (2010)",508003.0,,3202.0,,60799
64594,"Oceana, WV Urban Cluster (2010)",2007.0,,374.0,,64594
03979,"Attica, IN Urban Cluster (2010)",5097.0,,269.0,,03979
06841,"Bemidji, MN Urban Cluster (2010)",15286.0,,431.0,,06841
74638,"Richmond, IN--OH Urban Cluster (2010)",43118.0,,432.0,,74638
59734,"Mountain Home AFB, ID Urban Cluster (2010)",3150.0,,298.0,,59734
03763,"Athens-Clarke County, GA Urbanized Area (2010)",137067.0,,1396.0,,03763
22177,"Dansville, NY Urban Cluster (2010)",4942.0,,145.0,,22177
96278,"Windsor, NC Urban Cluster (2010)",3375.0,,144.0,,96278
68455,"Penn Yan, NY Urban Cluster (2010)",6173.0,,429.0,,68455
82873,"Solvang--Buellton--Santa Ynez, CA Urban Cluster (2010)",15408.0,,599.0,,82873
84290,"Stanley, WI Urban Cluster (2010)",3550.0,,65.0,,84290
60166,"Mount Pleasant, TX Urban Cluster (2010)",16558.0,,600.0,,60166
02197,"Anaconda-Deer Lodge County, MT Urban Cluster (2010)",6194.0,,388.0,,02197
84412,"Staples, MN Urban Cluster (2010)",2766.0,,420.0,,84412
46315,"La Grange, NC Urban Cluster (2010)",2087.0,,360.0,,46315
01198,"Alderson, WV Urban Cluster (2010)",2304.0,,384.0,,01198
38580,"Heyworth, IL Urban Cluster (2010)",3390.0,,266.0,,38580
03925,"Atmore, AL Urban Cluster (2010)",6737.0,,360.0,,03925
48529,"Lebanon, KY Urban Cluster (2010)",5873.0,,198.0,,48529
22864,"Deerwood, TX Urban Cluster (2010)",3481.0,,1001.0,,22864
48070,"Laurel, MT Urban Cluster (2010)",8477.0,,315.0,,48070
41347,"Indio--Cathedral City, CA Urbanized Area (2010)",367875.0,,1560.0,,41347
90622,"Vieques (Vieques Municipio), PR Urban Cluster (2010)",8613.0,,133.0,,90622
44695,"Ketchum, ID Urban Cluster (2010)",4596.0,,398.0,,44695
39079,"Hilton Head Island, SC Urbanized Area (2010)",74884.0,,1461.0,,39079
75556,"Robstown, TX Urban Cluster (2010)",12140.0,,601.0,,75556
13564,"Carbondale, CO Urban Cluster (2010)",7277.0,,308.0,,13564
73936,"Red Springs, NC Urban Cluster (2010)",4279.0,,361.0,,73936
63406,"Norfolk, NE Urban Cluster (2010)",26822.0,,391.0,,63406
96562,"Winona, MN Urban Cluster (2010)",29935.0,,414.0,,96562
09001,"Bonners Ferry, ID Urban Cluster (2010)",2769.0,,144.0,,09001
25201,"Durant, OK Urban Cluster (2010)",17598.0,,470.0,,25201
04222,"Augusta-Richmond County, GA--SC Urbanized Area (2010)",408334.0,,3163.0,,04222
92445,"Washoe Valley, NV Urban Cluster (2010)",2123.0,,351.0,,92445
73126,"Quitman, GA Urban Cluster (2010)",3783.0,,125.0,,73126
43129,"Jim Thorpe, PA Urban Cluster (2010)",5621.0,,363.0,,43129
66295,"Ottawa, IL Urban Cluster (2010)",20275.0,,434.0,,66295
88273,"Tracy, CA Urbanized Area (2010)",92934.0,,791.0,,88273
57007,"Midland, TX Urbanized Area (2010)",133251.0,,1991.0,,57007
01981,"American Falls, ID Urban Cluster (2010)",4349.0,,16.0,,01981
21988,"Dalhart, TX Urban Cluster (2010)",8453.0,,283.0,,21988
34840,"Greencastle, IN Urban Cluster (2010)",10548.0,,314.0,,34840
88111,"Toppenish, WA Urban Cluster (2010)",14710.0,,754.0,,88111
02912,"Arcadia--Southeast Arcadia, FL Urban Cluster (2010)",18517.0,,775.0,,02912
06625,"Bellevue, OH Urban Cluster (2010)",8153.0,,179.0,,06625
07840,"Bishop, CA Urban Cluster (2010)",9911.0,,386.0,,07840
30171,"Foley, AL Urban Cluster (2010)",27856.0,,1408.0,,30171
08299,"Bloomer, WI Urban Cluster (2010)",3372.0,,55.0,,08299
07543,"Big Lake, TX Urban Cluster (2010)",3278.0,,124.0,,07543
12052,"Butte-Silver Bow, MT Urban Cluster (2010)",30624.0,,459.0,,12052
23716,"Desert Hot Springs, CA Urban Cluster (2010)",38787.0,,971.0,,23716
86545,"Tama, IA Urban Cluster (2010)",4931.0,,253.0,,86545
33436,"Glasgow, KY Urban Cluster (2010)",14159.0,,316.0,,33436
33652,"Glenwood Springs, CO Urban Cluster (2010)",12066.0,,704.0,,33652
43669,"Kailua (Honolulu County)--Kaneohe, HI Urbanized Area (2010)",110939.0,,2001.0,,43669
80848,"Seymour (Outagamie County), WI Urban Cluster (2010)",3531.0,,41.0,,80848
33814,"Goldsboro, NC Urbanized Area (2010)",59610.0,,1670.0,,33814
09325,"Boulder City, NV Urban Cluster (2010)",14343.0,,287.0,,09325
95482,"Williamston, MI Urban Cluster (2010)",6333.0,,374.0,,95482
30763,"Fort Madison, IA--IL Urban Cluster (2010)",10402.0,,196.0,,30763
96724,"Winters, CA Urban Cluster (2010)",7700.0,,439.0,,96724
31600,"Fredericksburg, VA Urbanized Area (2010)",155072.0,,1597.0,,31600
47530,"Lancaster, PA Urbanized Area (2010)",416562.0,,2246.0,,47530
41482,"Iola, KS Urban Cluster (2010)",5270.0,,194.0,,41482
42978,"Jefferson Township North, NJ Urban Cluster (2010)",13168.0,,564.0,,42978
75367,"Riverton, WY Urban Cluster (2010)",12216.0,,454.0,,75367
65296,"Omak, WA Urban Cluster (2010)",8155.0,,357.0,,65296
89488,"Union, SC Urban Cluster (2010)",9799.0,,467.0,,89488
45262,"Kingston, NY Urbanized Area (2010)",56164.0,,875.0,,45262
53902,"Manistee, MI Urban Cluster (2010)",9801.0,,244.0,,53902
71317,"Portland, OR--WA Urbanized Area (2010)",2020964.0,,2651.0,,71317
66214,"Ossian, IN Urban Cluster (2010)",3763.0,,202.0,,66214
12511,"California, MO Urban Cluster (2010)",4398.0,,157.0,,12511
69589,"Pipestone, MN Urban Cluster (2010)",3898.0,,113.0,,69589
02953,"Archbold, OH Urban Cluster (2010)",4774.0,,248.0,,02953
82724,"Social Circle, GA Urban Cluster (2010)",3604.0,,416.0,,82724
91891,"Warrensburg, NY Urban Cluster (2010)",2728.0,,291.0,,91891
19288,"Columbus, WI Urban Cluster (2010)",6733.0,,221.0,,19288
97561,"Yauco, PR Urbanized Area (2010)",80121.0,,1241.0,,97561
97264,"Wooster, OH Urban Cluster (2010)",31321.0,,552.0,,97264
83872,"Springfield, GA Urban Cluster (2010)",4160.0,,506.0,,83872
41914,"Ithaca, NY Urbanized Area (2010)",54416.0,,668.0,,41914
01063,"Albia, IA Urban Cluster (2010)",3563.0,,125.0,,01063
11323,"Buffalo, MO Urban Cluster (2010)",2870.0,,154.0,,11323
89110,"Tuscaloosa, AL Urbanized Area (2010)",149457.0,,1448.0,,89110
45964,"Ladysmith, WI Urban Cluster (2010)",3158.0,,72.0,,45964
66673,"Oxnard, CA Urbanized Area (2010)",380751.0,,1085.0,,66673
81955,"Siler City, NC Urban Cluster (2010)",9050.0,,386.0,,81955
17344,"Clarksville, TX Urban Cluster (2010)",3038.0,,149.0,,17344
35785,"Grove, OK Urban Cluster (2010)",7488.0,,303.0,,35785
55522,"Mattawa, WA Urban Cluster (2010)",5097.0,,666.0,,55522
80092,"Scottsboro, AL Urban Cluster (2010)",9272.0,,659.0,,80092
67807,"Pascagoula, MS Urbanized Area (2010)",48358.0,,1176.0,,67807
56359,"Merrill, WI Urban Cluster (2010)",9827.0,,161.0,,56359
28603,"Fairbury, NE Urban Cluster (2010)",3736.0,,62.0,,28603
31478,"Fraser, CO Urban Cluster (2010)",2613.0,,499.0,,31478
36231,"Haleiwa--Waialua--Pupukea, HI Urban Cluster (2010)",13866.0,,1167.0,,36231
26659,"Elgin, TX Urban Cluster (2010)",10500.0,,759.0,,26659
54010,"Mannford, OK Urban Cluster (2010)",2990.0,,112.0,,54010
39808,"Honea Path, SC Urban Cluster (2010)",3323.0,,356.0,,39808
87139,"Terre Haute, IN Urbanized Area (2010)",92629.0,,833.0,,87139
37459,"Harvard, IL Urban Cluster (2010)",10005.0,,326.0,,37459
87679,"Tipton, IN Urban Cluster (2010)",6266.0,,185.0,,87679
93700,"Wellington, KS Urban Cluster (2010)",7347.0,,187.0,,93700
67915,"Paulding, OH Urban Cluster (2010)",3533.0,,268.0,,67915
31843,"Fresno, CA Urbanized Area (2010)",696171.0,,1776.0,,31843
31978,"Frostproof, FL Urban Cluster (2010)",8370.0,,576.0,,31978
13969,"Carrizo Springs, TX Urban Cluster (2010)",6540.0,,637.0,,13969
20908,"Crescent City, CA Urban Cluster (2010)",18820.0,,720.0,,20908
51607,"Louisburg, KS Urban Cluster (2010)",3796.0,,199.0,,51607
03601,"Atchison, KS--MO Urban Cluster (2010)",10891.0,,252.0,,03601
43453,"Juana D�az, PR Urbanized Area (2010)",73417.0,,1222.0,,43453
96589,"Winona, MS Urban Cluster (2010)",3777.0,,246.0,,96589
35974,"Gun Barrel City, TX Urban Cluster (2010)",16605.0,,761.0,,35974
62488,"New Lexington, OH Urban Cluster (2010)",5294.0,,335.0,,62488
75799,"Rockland, ME Urban Cluster (2010)",8717.0,,315.0,,75799
92674,"Watertown, NY Urbanized Area (2010)",55272.0,,840.0,,92674
78364,"Salisbury, MD--DE Urbanized Area (2010)",101801.0,,1371.0,,78364
23473,"Denton, MD Urban Cluster (2010)",4772.0,,111.0,,23473
47854,"Laredo, TX Urbanized Area (2010)",255544.0,,938.0,,47854
57682,"Minot AFB, ND Urban Cluster (2010)",5384.0,,71.0,,57682
46909,"Lake Monticello, VA Urban Cluster (2010)",9971.0,,456.0,,46909
51040,"Lompoc, CA Urbanized Area (2010)",54605.0,,818.0,,51040
47827,"Laramie, WY Urban Cluster (2010)",33013.0,,267.0,,47827
78310,"Salinas, CA Urbanized Area (2010)",191305.0,,1633.0,,78310
38485,"Hermiston, OR Urban Cluster (2010)",29063.0,,851.0,,38485
69670,"Pittsburg, TX Urban Cluster (2010)",4822.0,,136.0,,69670
73450,"Raton, NM Urban Cluster (2010)",5685.0,,187.0,,73450
98236,"Zumbrota, MN Urban Cluster (2010)",3307.0,,57.0,,98236
51418,"Los Alamos, NM Urban Cluster (2010)",11098.0,,394.0,,51418
52471,"McComb, MS Urban Cluster (2010)",16878.0,,649.0,,52471
39376,"Holdenville, OK Urban Cluster (2010)",5639.0,,60.0,,39376
45613,"Knoxville, IA Urban Cluster (2010)",7230.0,,80.0,,45613
54577,"Marion, IN Urban Cluster (2010)",41467.0,,717.0,,54577
13861,"Carmi, IL Urban Cluster (2010)",5164.0,,216.0,,13861
55846,"Mayville, WI Urban Cluster (2010)",4901.0,,35.0,,55846
34003,"Gothenburg, NE Urban Cluster (2010)",3482.0,,19.0,,34003
94672,"Wharton, TX Urban Cluster (2010)",9111.0,,303.0,,94672
05572,"Batesville, IN Urban Cluster (2010)",7750.0,,497.0,,05572
95310,"Willard, MO Urban Cluster (2010)",5490.0,,270.0,,95310
80416,"Sebring--Avon Park, FL Urbanized Area (2010)",65015.0,,1548.0,,80416
23392,"De Motte, IN Urban Cluster (2010)",4201.0,,560.0,,23392
36823,"Hardyston Township West, NJ Urban Cluster (2010)",2674.0,,312.0,,36823
58420,"Montauk, NY Urban Cluster (2010)",2719.0,,458.0,,58420
46684,"Lake Delton, WI Urban Cluster (2010)",5233.0,,217.0,,46684
88381,"Trenton, GA Urban Cluster (2010)",2691.0,,374.0,,88381
35812,"Grove City, PA Urban Cluster (2010)",11593.0,,448.0,,35812
72613,"Pueblo, CO Urbanized Area (2010)",139889.0,,1080.0,,72613
26767,"Elk City, OK Urban Cluster (2010)",11003.0,,670.0,,26767
08002,"Blacksburg, VA Urbanized Area (2010)",92834.0,,984.0,,08002
78121,"Salem, IN Urban Cluster (2010)",6345.0,,231.0,,78121
21286,"Crosby, MN Urban Cluster (2010)",3923.0,,316.0,,21286
39673,"Homer, LA Urban Cluster (2010)",2967.0,,182.0,,39673
76906,"Russellville, AL Urban Cluster (2010)",10083.0,,611.0,,76906
43345,"Jonesboro, AR Urbanized Area (2010)",70839.0,,1235.0,,43345
90730,"Vineland, NJ Urbanized Area (2010)",94026.0,,1226.0,,90730
45667,"Kodiak, AK Urban Cluster (2010)",9365.0,,446.0,,45667
78445,"Salmon, ID Urban Cluster (2010)",3100.0,,168.0,,78445
82981,"Somerton, AZ Urban Cluster (2010)",18094.0,,680.0,,82981
43777,"Kalispell, MT Urban Cluster (2010)",34746.0,,859.0,,43777
72253,"Prince Frederick, MD Urban Cluster (2010)",6884.0,,628.0,,72253
10513,"Broken Bow, NE Urban Cluster (2010)",3488.0,,63.0,,10513
53372,"Magnolia, TX Urban Cluster (2010)",4116.0,,779.0,,53372
54982,"Marshall, MN Urban Cluster (2010)",13704.0,,318.0,,54982
04654,"Baker City, OR Urban Cluster (2010)",9530.0,,94.0,,04654
07813,"Bisbee, AZ Urban Cluster (2010)",5052.0,,311.0,,07813
43372,"Jonesboro, LA Urban Cluster (2010)",5630.0,,274.0,,43372
21151,"Crisfield, MD Urban Cluster (2010)",3283.0,,271.0,,21151
42346,"Jacksonville, FL Urbanized Area (2010)",1146307.0,,3310.0,,42346
15103,"Century, FL--AL Urban Cluster (2010)",3317.0,,398.0,,15103
91261,"Waldorf, MD Urbanized Area (2010)",114881.0,,1401.0,,91261
65269,"Omaha, NE--IA Urbanized Area (2010)",776298.0,,1065.0,,65269
38161,"Helena, MT Urban Cluster (2010)",47152.0,,813.0,,38161
61651,"New Albany, MS Urban Cluster (2010)",7261.0,,363.0,,61651
26713,"Elizabethtown, NC Urban Cluster (2010)",2956.0,,316.0,,26713
90676,"Ville Platte, LA Urban Cluster (2010)",9757.0,,649.0,,90676
36396,"Hamilton, AL Urban Cluster (2010)",3769.0,,523.0,,36396
08569,"Bluffton, OH Urban Cluster (2010)",4140.0,,341.0,,08569
27658,"Ennis, TX Urban Cluster (2010)",19214.0,,399.0,,27658
86491,"Tallassee, AL Urban Cluster (2010)",4016.0,,546.0,,86491
86113,"Sweet Home, OR Urban Cluster (2010)",9707.0,,139.0,,86113
88975,"Tunica, MS Urban Cluster (2010)",3959.0,,540.0,,88975
62623,"New Martinsville, WV--OH Urban Cluster (2010)",5992.0,,259.0,,62623
94402,"West Point, MS Urban Cluster (2010)",9236.0,,272.0,,94402
32221,"Gainesville, TX Urban Cluster (2010)",15907.0,,205.0,,32221
32302,"Galena, KS--MO Urban Cluster (2010)",2551.0,,197.0,,32302
19261,"Columbus, TX Urban Cluster (2010)",4269.0,,387.0,,19261
69517,"Pinehurst--Southern Pines, NC Urban Cluster (2010)",40430.0,,1001.0,,69517
68050,"Pawnee, IL Urban Cluster (2010)",2656.0,,211.0,,68050
86950,"Tell City, IN--KY Urban Cluster (2010)",9419.0,,319.0,,86950
89623,"Union Springs, AL Urban Cluster (2010)",3953.0,,436.0,,89623
53443,"Maiden, NC Urban Cluster (2010)",3933.0,,550.0,,53443
70912,"Portales, NM Urban Cluster (2010)",12326.0,,232.0,,70912
28522,"Fabens, TX Urban Cluster (2010)",5791.0,,660.0,,28522
27874,"Espanola, NM Urban Cluster (2010)",25754.0,,1265.0,,27874
39025,"Hilmar-Irwin, CA Urban Cluster (2010)",5456.0,,910.0,,39025
39349,"Holden Beach, NC Urban Cluster (2010)",3445.0,,821.0,,39349
65026,"Okeechobee--Taylor Creek, FL Urban Cluster (2010)",25364.0,,868.0,,65026
75772,"Rockingham--Hamlet, NC Urban Cluster (2010)",23864.0,,757.0,,75772
35191,"Greensburg, IN Urban Cluster (2010)",11870.0,,400.0,,35191
75072,"Rio Grande City--Roma, TX Urban Cluster (2010)",47676.0,,1438.0,,75072
16885,"Cincinnati, OH--KY--IN Urbanized Area (2010)",1667308.0,,2828.0,,16885
48728,"Lebanon--Hanover, NH--VT Urban Cluster (2010)",26387.0,,775.0,,48728
52606,"McGregor, TX Urban Cluster (2010)",5073.0,,37.0,,52606
12120,"Cache, OK Urban Cluster (2010)",2662.0,,96.0,,12120
54477,"Maricopa, AZ Urban Cluster (2010)",46189.0,,460.0,,54477
83629,"Spencer, IA Urban Cluster (2010)",10863.0,,138.0,,83629
92485,"Waterbury, CT Urbanized Area (2010)",192566.0,,1057.0,,92485
75016,"Rio Bravo--El Cenizo, TX Urban Cluster (2010)",8039.0,,27.0,,75016
59545,"Moulton, AL Urban Cluster (2010)",2885.0,,161.0,,59545
03871,"Atlantic, IA Urban Cluster (2010)",6107.0,,227.0,,03871
16237,"Cheyenne, WY Urbanized Area (2010)",76051.0,,965.0,,16237
02602,"Ann Arbor, MI Urbanized Area (2010)",320990.0,,1439.0,,02602
34613,"Gray, GA Urban Cluster (2010)",4292.0,,361.0,,34613
18154,"Clover, SC Urban Cluster (2010)",7514.0,,408.0,,18154
59827,"Mount Angel, OR Urban Cluster (2010)",3799.0,,275.0,,59827
81442,"Shenandoah, IA Urban Cluster (2010)",4952.0,,82.0,,81442
89731,"Upper Sandusky, OH Urban Cluster (2010)",6133.0,,265.0,,89731
44020,"Karnes City, TX Urban Cluster (2010)",3351.0,,27.0,,44020
00334,"Abingdon, IL Urban Cluster (2010)",3478.0,,427.0,,00334
13850,"Carmel Valley Village, CA Urban Cluster (2010)",3215.0,,600.0,,13850
31330,"Franklin, NH Urban Cluster (2010)",9341.0,,492.0,,31330
03088,"Arizona City, AZ Urban Cluster (2010)",11857.0,,1102.0,,03088
97183,"Woodstown, NJ Urban Cluster (2010)",4449.0,,302.0,,97183
30790,"Fort Meade, FL Urban Cluster (2010)",6653.0,,218.0,,30790
51337,"Loogootee, IN Urban Cluster (2010)",2834.0,,271.0,,51337
72937,"Quartzsite, AZ Urban Cluster (2010)",3539.0,,223.0,,72937
93025,"Wausau, WI Urbanized Area (2010)",74645.0,,582.0,,93025
83548,"Spartanburg, SC Urbanized Area (2010)",193269.0,,1905.0,,83548
62380,"New Hampton, IA Urban Cluster (2010)",3317.0,,65.0,,62380
25336,"Dyersville, IA Urban Cluster (2010)",3592.0,,163.0,,25336
22717,"Decatur, IL Urbanized Area (2010)",90444.0,,489.0,,22717
86356,"Taft, TX Urban Cluster (2010)",3978.0,,326.0,,86356
98074,"Zanesville, OH Urban Cluster (2010)",40936.0,,844.0,,98074
85654,"Summerville, GA Urban Cluster (2010)",11281.0,,685.0,,85654
41644,"Iowa Park, TX Urban Cluster (2010)",6231.0,,183.0,,41644
49042,"Lemoore Station, CA Urban Cluster (2010)",6818.0,,509.0,,49042
71695,"Potosi, MO Urban Cluster (2010)",4711.0,,437.0,,71695
59923,"Mount Hood Village, OR Urban Cluster (2010)",3427.0,,468.0,,59923
63433,"Norman, OK Urbanized Area (2010)",111408.0,,1045.0,,63433
11755,"Burlington, VT Urbanized Area (2010)",112511.0,,1009.0,,11755
86437,"Talladega, AL Urban Cluster (2010)",13191.0,,385.0,,86437
88705,"Tuba City, AZ Urban Cluster (2010)",9107.0,,671.0,,88705
50230,"Litchfield, IL Urban Cluster (2010)",6729.0,,252.0,,50230
07165,"Berea, KY Urban Cluster (2010)",16773.0,,712.0,,07165
92431,"Washington Court House, OH Urban Cluster (2010)",15154.0,,254.0,,92431
20125,"Corinth, NY Urban Cluster (2010)",3561.0,,344.0,,20125
51202,"Long Neck, DE Urban Cluster (2010)",15948.0,,811.0,,51202
76258,"Roosevelt, UT Urban Cluster (2010)",6628.0,,130.0,,76258
47314,"Lamar, MO Urban Cluster (2010)",4281.0,,121.0,,47314
06139,"Beckley, WV Urbanized Area (2010)",59680.0,,1468.0,,06139
69751,"Pittsfield, ME Urban Cluster (2010)",2439.0,,256.0,,69751
38134,"Hebron, IN Urban Cluster (2010)",3395.0,,298.0,,38134
66943,"Pahrump, NV Urban Cluster (2010)",27984.0,,924.0,,66943
10648,"Brookings, SD Urban Cluster (2010)",24336.0,,227.0,,10648
25849,"East Stroudsburg, PA--NJ Urbanized Area (2010)",54733.0,,1458.0,,25849
56575,"Meyersdale, PA Urban Cluster (2010)",2325.0,,188.0,,56575
12700,"Camano, WA Urban Cluster (2010)",5573.0,,450.0,,12700
18694,"Coleman, TX Urban Cluster (2010)",4141.0,,129.0,,18694
23878,"Devils Lake, ND Urban Cluster (2010)",7464.0,,180.0,,23878
12890,"Cambridge Springs, PA Urban Cluster (2010)",2618.0,,30.0,,12890
73369,"Rantoul, IL Urban Cluster (2010)",14292.0,,176.0,,73369
76123,"Rolla, MO Urban Cluster (2010)",20855.0,,393.0,,76123
87841,"Toccoa, GA Urban Cluster (2010)",11028.0,,959.0,,87841
28468,"Everson, WA Urban Cluster (2010)",5376.0,,459.0,,28468
45032,"Kimberling City, MO Urban Cluster (2010)",3447.0,,553.0,,45032
61975,"New Bremen--Minster, OH Urban Cluster (2010)",7536.0,,323.0,,61975
47557,"Lancaster, SC Urban Cluster (2010)",24328.0,,1198.0,,47557
04897,"Bamberg, SC Urban Cluster (2010)",3038.0,,299.0,,04897
02926,"Arcata--McKinleyville, CA Urban Cluster (2010)",34439.0,,898.0,,02926
79552,"Santo Domingo Pueblo, NM Urban Cluster (2010)",2357.0,,328.0,,79552
85843,"Superior, AZ Urban Cluster (2010)",2995.0,,37.0,,85843
49933,"Lincoln, NE Urbanized Area (2010)",278724.0,,494.0,,49933
43534,"Junction City, OR Urban Cluster (2010)",6503.0,,423.0,,43534
58411,"Monroeville, AL Urban Cluster (2010)",4258.0,,438.0,,58411
07489,"Bicknell, IN Urban Cluster (2010)",3304.0,,310.0,,07489
38350,"Henrietta, TX Urban Cluster (2010)",2808.0,,95.0,,38350
27300,"Elverson, PA Urban Cluster (2010)",4291.0,,314.0,,27300
35987,"Gun Lake, MI Urban Cluster (2010)",2507.0,,326.0,,35987
70939,"Port Angeles, WA Urban Cluster (2010)",23469.0,,438.0,,70939
23635,"DeQuincy, LA Urban Cluster (2010)",4204.0,,538.0,,23635
26119,"Edenton, NC Urban Cluster (2010)",4581.0,,113.0,,26119
90379,"Vernon, TX Urban Cluster (2010)",9755.0,,423.0,,90379
82819,"Soldotna, AK Urban Cluster (2010)",7154.0,,719.0,,82819
82549,"Smithfield, VA Urban Cluster (2010)",10192.0,,460.0,,82549
13170,"Camp Verde, AZ Urban Cluster (2010)",4876.0,,550.0,,13170
97831,"Youngstown, OH--PA Urbanized Area (2010)",373442.0,,1385.0,,97831
70858,"Portage, WI Urban Cluster (2010)",10481.0,,204.0,,70858
10405,"Broadway, VA Urban Cluster (2010)",6395.0,,157.0,,10405
83143,"South Boston, VA Urban Cluster (2010)",7690.0,,367.0,,83143
67223,"Palmyra, NY Urban Cluster (2010)",4504.0,,259.0,,67223
61489,"Nelsonville, OH Urban Cluster (2010)",5921.0,,515.0,,61489
02170,"Amsterdam, NY Urban Cluster (2010)",22034.0,,474.0,,02170
20800,"Cozad, NE Urban Cluster (2010)",3736.0,,86.0,,20800
94186,"West Lafayette, OH Urban Cluster (2010)",2604.0,,254.0,,94186
12295,"Calais, ME Urban Cluster (2010)",2144.0,,226.0,,12295
40807,"Huntsville, TX Urban Cluster (2010)",39641.0,,450.0,,40807
13402,"Canton, SD Urban Cluster (2010)",3057.0,,167.0,,13402
94456,"West Point, VA Urban Cluster (2010)",2724.0,,227.0,,94456
56413,"Mesquite, NV--AZ Urban Cluster (2010)",14868.0,,339.0,,56413
21928,"Dahlgren, VA--MD Urban Cluster (2010)",4427.0,,487.0,,21928
28954,"Fairview, TN Urban Cluster (2010)",6951.0,,281.0,,28954
35272,"Greenville, AL Urban Cluster (2010)",5320.0,,350.0,,35272
42049,"Jackson, CA Urban Cluster (2010)",7315.0,,149.0,,42049
62164,"New Castle, PA Urban Cluster (2010)",41497.0,,485.0,,62164
38269,"Henderson, NC Urban Cluster (2010)",18782.0,,792.0,,38269
63136,"Newton, MS Urban Cluster (2010)",2669.0,,196.0,,63136
58664,"Montgomery, WV Urban Cluster (2010)",4684.0,,569.0,,58664
19693,"Connersville, IN Urban Cluster (2010)",15189.0,,358.0,,19693
30115,"Florida--Imb�ry--Barceloneta, PR Urbanized Area (2010)",68096.0,,1554.0,,30115
87598,"Tiffin, OH Urban Cluster (2010)",19242.0,,342.0,,87598
33328,"Gilroy--Morgan Hill, CA Urbanized Area (2010)",110393.0,,981.0,,33328
25228,"Durham, NC Urbanized Area (2010)",382988.0,,1777.0,,25228
90811,"Vinton, IA Urban Cluster (2010)",4473.0,,332.0,,90811
67134,"Palm Coast--Daytona Beach--Port Orange, FL Urbanized Area (2010)",372882.0,,2269.0,,67134
24229,"Dimmitt, TX Urban Cluster (2010)",4251.0,,15.0,,24229
46828,"Lakeland, FL Urbanized Area (2010)",286169.0,,3069.0,,46828
75421,"Roanoke, VA Urbanized Area (2010)",215054.0,,1192.0,,75421
