geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,state,state legislative district (lower chamber)
08048,"State House District 48 (2018), Colorado",90637.0,,1603.0,,08,048
08045,"State House District 45 (2018), Colorado",92934.0,,886.0,,08,045
08046,"State House District 46 (2018), Colorado",82671.0,,1262.0,,08,046
08047,"State House District 47 (2018), Colorado",78933.0,,1410.0,,08,047
08049,"State House District 49 (2018), Colorado",96837.0,,1365.0,,08,049
08050,"State House District 50 (2018), Colorado",88225.0,,1273.0,,08,050
08051,"State House District 51 (2018), Colorado",88668.0,,1081.0,,08,051
08052,"State House District 52 (2018), Colorado",89086.0,,1255.0,,08,052
08053,"State House District 53 (2018), Colorado",85942.0,,1159.0,,08,053
08054,"State House District 54 (2018), Colorado",80357.0,,1343.0,,08,054
08055,"State House District 55 (2018), Colorado",81636.0,,1323.0,,08,055
08056,"State House District 56 (2018), Colorado",98702.0,,1408.0,,08,056
08057,"State House District 57 (2018), Colorado",78063.0,,-555555555.0,*****,08,057
08058,"State House District 58 (2018), Colorado",76986.0,,170.0,,08,058
08059,"State House District 59 (2018), Colorado",82370.0,,426.0,,08,059
08060,"State House District 60 (2018), Colorado",83578.0,,416.0,,08,060
08061,"State House District 61 (2018), Colorado",82594.0,,575.0,,08,061
08062,"State House District 62 (2018), Colorado",79524.0,,888.0,,08,062
08063,"State House District 63 (2018), Colorado",93773.0,,997.0,,08,063
08064,"State House District 64 (2018), Colorado",78232.0,,118.0,,08,064
08065,"State House District 65 (2018), Colorado",76357.0,,170.0,,08,065
09001,"State House District 1 (2018), Connecticut",22560.0,,1020.0,,09,001
09002,"State House District 2 (2018), Connecticut",24540.0,,1012.0,,09,002
09003,"State House District 3 (2018), Connecticut",21334.0,,1125.0,,09,003
09004,"State House District 4 (2018), Connecticut",23735.0,,1046.0,,09,004
09005,"State House District 5 (2018), Connecticut",23932.0,,858.0,,09,005
09006,"State House District 6 (2018), Connecticut",23473.0,,1174.0,,09,006
09007,"State House District 7 (2018), Connecticut",22155.0,,1095.0,,09,007
09008,"State House District 8 (2018), Connecticut",23282.0,,425.0,,09,008
09009,"State House District 9 (2018), Connecticut",24273.0,,956.0,,09,009
09010,"State House District 10 (2018), Connecticut",23253.0,,1065.0,,09,010
09011,"State House District 11 (2018), Connecticut",24635.0,,1525.0,,09,011
09012,"State House District 12 (2018), Connecticut",24750.0,,1055.0,,09,012
09013,"State House District 13 (2018), Connecticut",23389.0,,1135.0,,09,013
09014,"State House District 14 (2018), Connecticut",24110.0,,439.0,,09,014
09015,"State House District 15 (2018), Connecticut",23596.0,,568.0,,09,015
09016,"State House District 16 (2018), Connecticut",24519.0,,70.0,,09,016
09017,"State House District 17 (2018), Connecticut",23638.0,,310.0,,09,017
09018,"State House District 18 (2018), Connecticut",22834.0,,687.0,,09,018
09019,"State House District 19 (2018), Connecticut",24279.0,,696.0,,09,019
09020,"State House District 20 (2018), Connecticut",22527.0,,720.0,,09,020
09021,"State House District 21 (2018), Connecticut",24039.0,,257.0,,09,021
09022,"State House District 22 (2018), Connecticut",22652.0,,764.0,,09,022
09023,"State House District 23 (2018), Connecticut",23010.0,,381.0,,09,023
09024,"State House District 24 (2018), Connecticut",22986.0,,1134.0,,09,024
09025,"State House District 25 (2018), Connecticut",23422.0,,1246.0,,09,025
09026,"State House District 26 (2018), Connecticut",25009.0,,1120.0,,09,026
09027,"State House District 27 (2018), Connecticut",24602.0,,400.0,,09,027
09028,"State House District 28 (2018), Connecticut",23952.0,,297.0,,09,028
09029,"State House District 29 (2018), Connecticut",24663.0,,390.0,,09,029
09030,"State House District 30 (2018), Connecticut",26117.0,,827.0,,09,030
09034,"State House District 34 (2018), Connecticut",23159.0,,388.0,,09,034
09031,"State House District 31 (2018), Connecticut",24399.0,,624.0,,09,031
09032,"State House District 32 (2018), Connecticut",23335.0,,23.0,,09,032
09033,"State House District 33 (2018), Connecticut",23906.0,,663.0,,09,033
09035,"State House District 35 (2018), Connecticut",23302.0,,359.0,,09,035
09036,"State House District 36 (2018), Connecticut",23627.0,,57.0,,09,036
09037,"State House District 37 (2018), Connecticut",22892.0,,74.0,,09,037
09038,"State House District 38 (2018), Connecticut",23343.0,,674.0,,09,038
09039,"State House District 39 (2018), Connecticut",23140.0,,422.0,,09,039
09040,"State House District 40 (2018), Connecticut",23537.0,,822.0,,09,040
09041,"State House District 41 (2018), Connecticut",21437.0,,830.0,,09,041
09042,"State House District 42 (2018), Connecticut",23890.0,,583.0,,09,042
09043,"State House District 43 (2018), Connecticut",23678.0,,25.0,,09,043
09044,"State House District 44 (2018), Connecticut",24509.0,,696.0,,09,044
09045,"State House District 45 (2018), Connecticut",23036.0,,434.0,,09,045
09046,"State House District 46 (2018), Connecticut",24446.0,,879.0,,09,046
09047,"State House District 47 (2018), Connecticut",23912.0,,765.0,,09,047
09048,"State House District 48 (2018), Connecticut",22790.0,,948.0,,09,048
09049,"State House District 49 (2018), Connecticut",23879.0,,263.0,,09,049
09050,"State House District 50 (2018), Connecticut",22823.0,,169.0,,09,050
09051,"State House District 51 (2018), Connecticut",23108.0,,596.0,,09,051
09052,"State House District 52 (2018), Connecticut",23027.0,,86.0,,09,052
09053,"State House District 53 (2018), Connecticut",23926.0,,335.0,,09,053
09054,"State House District 54 (2018), Connecticut",23344.0,,477.0,,09,054
09055,"State House District 55 (2018), Connecticut",24067.0,,136.0,,09,055
09056,"State House District 56 (2018), Connecticut",24704.0,,281.0,,09,056
09057,"State House District 57 (2018), Connecticut",24521.0,,375.0,,09,057
09058,"State House District 58 (2018), Connecticut",24094.0,,613.0,,09,058
09059,"State House District 59 (2018), Connecticut",23260.0,,789.0,,09,059
09060,"State House District 60 (2018), Connecticut",23004.0,,533.0,,09,060
09061,"State House District 61 (2018), Connecticut",23239.0,,292.0,,09,061
09062,"State House District 62 (2018), Connecticut",23772.0,,154.0,,09,062
09063,"State House District 63 (2018), Connecticut",22023.0,,518.0,,09,063
09064,"State House District 64 (2018), Connecticut",22106.0,,508.0,,09,064
09065,"State House District 65 (2018), Connecticut",22306.0,,572.0,,09,065
09066,"State House District 66 (2018), Connecticut",22520.0,,432.0,,09,066
09067,"State House District 67 (2018), Connecticut",22822.0,,763.0,,09,067
09068,"State House District 68 (2018), Connecticut",22795.0,,288.0,,09,068
09069,"State House District 69 (2018), Connecticut",24003.0,,662.0,,09,069
09070,"State House District 70 (2018), Connecticut",23494.0,,800.0,,09,070
09071,"State House District 71 (2018), Connecticut",23482.0,,929.0,,09,071
09072,"State House District 72 (2018), Connecticut",23399.0,,1293.0,,09,072
09073,"State House District 73 (2018), Connecticut",24872.0,,1228.0,,09,073
09074,"State House District 74 (2018), Connecticut",22152.0,,1328.0,,09,074
09075,"State House District 75 (2018), Connecticut",22428.0,,1206.0,,09,075
09076,"State House District 76 (2018), Connecticut",24203.0,,311.0,,09,076
09077,"State House District 77 (2018), Connecticut",24189.0,,827.0,,09,077
09078,"State House District 78 (2018), Connecticut",23506.0,,735.0,,09,078
09079,"State House District 79 (2018), Connecticut",24395.0,,1093.0,,09,079
09080,"State House District 80 (2018), Connecticut",22858.0,,677.0,,09,080
09081,"State House District 81 (2018), Connecticut",22881.0,,765.0,,09,081
09085,"State House District 85 (2018), Connecticut",22242.0,,786.0,,09,085
09082,"State House District 82 (2018), Connecticut",23631.0,,978.0,,09,082
09083,"State House District 83 (2018), Connecticut",25530.0,,1150.0,,09,083
09084,"State House District 84 (2018), Connecticut",20468.0,,1020.0,,09,084
09086,"State House District 86 (2018), Connecticut",22899.0,,709.0,,09,086
09087,"State House District 87 (2018), Connecticut",23786.0,,62.0,,09,087
09088,"State House District 88 (2018), Connecticut",23151.0,,732.0,,09,088
09089,"State House District 89 (2018), Connecticut",22713.0,,551.0,,09,089
09090,"State House District 90 (2018), Connecticut",23085.0,,813.0,,09,090
09091,"State House District 91 (2018), Connecticut",25349.0,,1078.0,,09,091
09092,"State House District 92 (2018), Connecticut",24933.0,,1284.0,,09,092
09093,"State House District 93 (2018), Connecticut",23926.0,,1390.0,,09,093
09094,"State House District 94 (2018), Connecticut",25013.0,,1283.0,,09,094
09095,"State House District 95 (2018), Connecticut",23830.0,,1241.0,,09,095
09096,"State House District 96 (2018), Connecticut",25560.0,,1425.0,,09,096
09097,"State House District 97 (2018), Connecticut",24585.0,,1269.0,,09,097
09098,"State House District 98 (2018), Connecticut",21961.0,,545.0,,09,098
09099,"State House District 99 (2018), Connecticut",23324.0,,536.0,,09,099
09100,"State House District 100 (2018), Connecticut",22567.0,,663.0,,09,100
09101,"State House District 101 (2018), Connecticut",23179.0,,377.0,,09,101
09102,"State House District 102 (2018), Connecticut",23699.0,,316.0,,09,102
09103,"State House District 103 (2018), Connecticut",23157.0,,1104.0,,09,103
09104,"State House District 104 (2018), Connecticut",24081.0,,624.0,,09,104
09105,"State House District 105 (2018), Connecticut",23901.0,,366.0,,09,105
09106,"State House District 106 (2018), Connecticut",23516.0,,413.0,,09,106
09107,"State House District 107 (2018), Connecticut",25017.0,,603.0,,09,107
09108,"State House District 108 (2018), Connecticut",23777.0,,1162.0,,09,108
09109,"State House District 109 (2018), Connecticut",25003.0,,1340.0,,09,109
09110,"State House District 110 (2018), Connecticut",25192.0,,1320.0,,09,110
09111,"State House District 111 (2018), Connecticut",23676.0,,486.0,,09,111
09112,"State House District 112 (2018), Connecticut",22706.0,,273.0,,09,112
09113,"State House District 113 (2018), Connecticut",23179.0,,796.0,,09,113
09114,"State House District 114 (2018), Connecticut",22530.0,,544.0,,09,114
09115,"State House District 115 (2018), Connecticut",22428.0,,1081.0,,09,115
09116,"State House District 116 (2018), Connecticut",22149.0,,985.0,,09,116
09117,"State House District 117 (2018), Connecticut",24038.0,,1119.0,,09,117
09118,"State House District 118 (2018), Connecticut",23630.0,,836.0,,09,118
09119,"State House District 119 (2018), Connecticut",24030.0,,864.0,,09,119
09120,"State House District 120 (2018), Connecticut",23531.0,,638.0,,09,120
09121,"State House District 121 (2018), Connecticut",23516.0,,679.0,,09,121
09122,"State House District 122 (2018), Connecticut",25292.0,,933.0,,09,122
09123,"State House District 123 (2018), Connecticut",24140.0,,621.0,,09,123
09124,"State House District 124 (2018), Connecticut",25292.0,,1172.0,,09,124
09125,"State House District 125 (2018), Connecticut",23751.0,,449.0,,09,125
09126,"State House District 126 (2018), Connecticut",24848.0,,1357.0,,09,126
09127,"State House District 127 (2018), Connecticut",24506.0,,1147.0,,09,127
09128,"State House District 128 (2018), Connecticut",23908.0,,1251.0,,09,128
09129,"State House District 129 (2018), Connecticut",24214.0,,1104.0,,09,129
09130,"State House District 130 (2018), Connecticut",23649.0,,1221.0,,09,130
09131,"State House District 131 (2018), Connecticut",24041.0,,989.0,,09,131
09132,"State House District 132 (2018), Connecticut",24254.0,,783.0,,09,132
09136,"State House District 136 (2018), Connecticut",25350.0,,327.0,,09,136
09133,"State House District 133 (2018), Connecticut",24062.0,,756.0,,09,133
09134,"State House District 134 (2018), Connecticut",23232.0,,888.0,,09,134
09135,"State House District 135 (2018), Connecticut",23794.0,,320.0,,09,135
09137,"State House District 137 (2018), Connecticut",24545.0,,1079.0,,09,137
09138,"State House District 138 (2018), Connecticut",25428.0,,1244.0,,09,138
09139,"State House District 139 (2018), Connecticut",23100.0,,1071.0,,09,139
09140,"State House District 140 (2018), Connecticut",24029.0,,1097.0,,09,140
09141,"State House District 141 (2018), Connecticut",25227.0,,896.0,,09,141
09142,"State House District 142 (2018), Connecticut",25565.0,,1047.0,,09,142
09143,"State House District 143 (2018), Connecticut",24972.0,,803.0,,09,143
09144,"State House District 144 (2018), Connecticut",23714.0,,1058.0,,09,144
09145,"State House District 145 (2018), Connecticut",24300.0,,1195.0,,09,145
09146,"State House District 146 (2018), Connecticut",27884.0,,1175.0,,09,146
09147,"State House District 147 (2018), Connecticut",23586.0,,995.0,,09,147
09148,"State House District 148 (2018), Connecticut",24958.0,,1253.0,,09,148
09149,"State House District 149 (2018), Connecticut",22918.0,,909.0,,09,149
09150,"State House District 150 (2018), Connecticut",24326.0,,886.0,,09,150
09151,"State House District 151 (2018), Connecticut",23325.0,,779.0,,09,151
09ZZZ,"State House Districts not defined (2018), Connecticut",0.0,,12.0,,09,ZZZ
10001,"State House District 1 (2018), Delaware",22505.0,,932.0,,10,001
10002,"State House District 2 (2018), Delaware",21348.0,,905.0,,10,002
10003,"State House District 3 (2018), Delaware",19408.0,,860.0,,10,003
10004,"State House District 4 (2018), Delaware",22319.0,,1038.0,,10,004
10005,"State House District 5 (2018), Delaware",23761.0,,1498.0,,10,005
10006,"State House District 6 (2018), Delaware",22716.0,,985.0,,10,006
10007,"State House District 7 (2018), Delaware",21789.0,,694.0,,10,007
10008,"State House District 8 (2018), Delaware",24401.0,,884.0,,10,008
10009,"State House District 9 (2018), Delaware",26872.0,,1279.0,,10,009
10010,"State House District 10 (2018), Delaware",21946.0,,583.0,,10,010
10011,"State House District 11 (2018), Delaware",21237.0,,922.0,,10,011
10012,"State House District 12 (2018), Delaware",23435.0,,947.0,,10,012
10013,"State House District 13 (2018), Delaware",22673.0,,983.0,,10,013
10014,"State House District 14 (2018), Delaware",24882.0,,936.0,,10,014
10015,"State House District 15 (2018), Delaware",23075.0,,1025.0,,10,015
10016,"State House District 16 (2018), Delaware",22037.0,,898.0,,10,016
10017,"State House District 17 (2018), Delaware",23219.0,,996.0,,10,017
10018,"State House District 18 (2018), Delaware",22233.0,,1074.0,,10,018
10019,"State House District 19 (2018), Delaware",23166.0,,846.0,,10,019
10020,"State House District 20 (2018), Delaware",25224.0,,878.0,,10,020
10021,"State House District 21 (2018), Delaware",22634.0,,1064.0,,10,021
10022,"State House District 22 (2018), Delaware",22273.0,,1207.0,,10,022
10023,"State House District 23 (2018), Delaware",23125.0,,1009.0,,10,023
10024,"State House District 24 (2018), Delaware",22811.0,,907.0,,10,024
10025,"State House District 25 (2018), Delaware",22101.0,,1223.0,,10,025
10026,"State House District 26 (2018), Delaware",23547.0,,1315.0,,10,026
10027,"State House District 27 (2018), Delaware",23210.0,,1052.0,,10,027
10028,"State House District 28 (2018), Delaware",22785.0,,819.0,,10,028
10029,"State House District 29 (2018), Delaware",22943.0,,1298.0,,10,029
10030,"State House District 30 (2018), Delaware",21166.0,,880.0,,10,030
10031,"State House District 31 (2018), Delaware",23663.0,,854.0,,10,031
10035,"State House District 35 (2018), Delaware",23569.0,,1133.0,,10,035
10032,"State House District 32 (2018), Delaware",24091.0,,1250.0,,10,032
10033,"State House District 33 (2018), Delaware",23452.0,,801.0,,10,033
10034,"State House District 34 (2018), Delaware",24014.0,,1239.0,,10,034
10036,"State House District 36 (2018), Delaware",23631.0,,988.0,,10,036
10037,"State House District 37 (2018), Delaware",26031.0,,936.0,,10,037
10038,"State House District 38 (2018), Delaware",26655.0,,1005.0,,10,038
10039,"State House District 39 (2018), Delaware",22241.0,,828.0,,10,039
10040,"State House District 40 (2018), Delaware",23001.0,,929.0,,10,040
10041,"State House District 41 (2018), Delaware",24306.0,,1052.0,,10,041
12021,"State House District 21 (2018), Florida",169300.0,,2476.0,,12,021
12022,"State House District 22 (2018), Florida",162045.0,,2569.0,,12,022
