,name,geometry,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,unsheltered,unshelteredoutside,2010_rate,2011_rate,2012_rate,2013_rate,2014_rate,2015_rate,2016_rate,2017_rate,2018_rate,2019_rate
61,Wilmington,"MULTIPOLYGON (((-118.224761 33.82460699912682, -118.224576 33.82438099912675, -118.22457 33.82156799912681, -118.222768 33.81272799912693, -118.222442 33.81245199912698, -118.222436 33.80415199912701, -118.226797 33.79214799912718, -118.226942 33.79069999912725, -118.2273410000001 33.79080599912717, -118.2276810000002 33.78994399912726, -118.2206690000002 33.78253699912734, -118.2419478738631 33.76652963969062, -118.2454400155346 33.7657050004687, -118.250027999634 33.76432098700933, -118.2505059804095 33.76525600895125, -118.2497010155373 33.76557499601129, -118.2496349873729 33.76584700048136, -118.2504400048573 33.76694501465668, -118.251115017884 33.76671099611089, -118.2511989867688 33.76679701686678, -118.250703012661 33.76730298727043, -118.2507589919175 33.76755200026005, -118.2506369844965 33.76757499174047, -118.247958976852 33.76541200377763, -118.2474999890384 33.76553601045775, -118.2479029975955 33.76612800161737, -118.2475099853343 33.76642299756762, -118.2475660172028 33.76653200980385, -118.2489890162159 33.76838500737261, -118.2492510243901 33.76853300516268, -118.2497190088697 33.76814299179008, -118.2500559892623 33.76846297847987, -118.2500469925961 33.76880500963246, -118.2497479981275 33.76918597372655, -118.2498690059188 33.76937300968226, -118.2491260180805 33.77041599161856, -118.2493169999423 33.77069899201387, -118.2492419751118 33.77112999019912, -118.2488600113879 33.77185498470498, -118.2484919898664 33.77179200804142, -118.2478660113009 33.77207001028884, -118.2471019786293 33.77304401778429, -118.2433130142368 33.77523499537519, -118.2410859973689 33.77689001367491, -118.2419389970731 33.77729302223199, -118.2425409845285 33.77730001963896, -118.2444079769114 33.77644901919396, -118.244302016176 33.77629902214494, -118.2453020140405 33.77591200766126, -118.2452119947661 33.77577400616718, -118.2454899970136 33.7757929991292, -118.2474610034848 33.77482998755899, -118.2493000062395 33.77340798817553, -118.2493519869776 33.77289402073514, -118.2498150259215 33.77258397772917, -118.2495860055234 33.77224799696617, -118.250691017106 33.77044598050609, -118.2552540104658 33.76557099749314, -118.2555749967854 33.76536502118734, -118.2561939779435 33.76576297898441, -118.2558779897722 33.76528199932017, -118.2585539981576 33.76222397459892, -118.2584199951818 33.76199600644266, -118.2593700115675 33.76106398338953, -118.2596049771309 33.76107997746277, -118.2600149830949 33.76615899013434, -118.2597980108639 33.76636401942244, -118.2606320176061 33.76651901461931, -118.2608210002088 33.76636501905212, -118.262555988875 33.76624001274242, -118.2625429936905 33.76608001939761, -118.2630250255964 33.76605897456434, -118.2631269878135 33.76589898121943, -118.2632170070877 33.76627499977774, -118.2639070145583 33.76577097602103, -118.2639569960374 33.76508302042181, -118.2614319843305 33.76334797914354, -118.2610660146799 33.75939502288784, -118.2613200258174 33.75917599878557, -118.2615060095314 33.75928501102197, -118.2615869795275 33.75919899026592, -118.2614119917389 33.75907198469718, -118.2634630211886 33.75687800821758, -118.2636490049025 33.75697802378764, -118.2673250111526 33.75309698824964, -118.2677600078561 33.75305600343678, -118.2679829778645 33.75652897965793, -118.2673160144863 33.75651498484382, -118.2675579774568 33.75663799189416, -118.2680739967685 33.7587240083792, -118.2675860196971 33.75997901701072, -118.2665459840373 33.76110002266662, -118.2662799773448 33.76105798561207, -118.2660720017801 33.76129100452847, -118.2655349902474 33.76131899415679, -118.2654159817153 33.76149198268608, -118.2655309917291 33.7616369815872, -118.265983981765 33.76165597454916, -118.2654339750477 33.76203099347808, -118.2659469954706 33.76226801091265, -118.2652349961492 33.76322902322345, -118.265368999125 33.76331199247866, -118.2656889858148 33.76298300912269, -118.2660110243758 33.76323602063061, -118.2704590077218 33.75894697838761, -118.2703330017829 33.75885801135507, -118.2696589883854 33.75377200127645, -118.2719980163785 33.75439298169381, -118.2719229915479 33.75453798059517, -118.2728390205277 33.75479898913954, -118.2731450124033 33.75512697286605, -118.2740569902527 33.75660400448858, -118.2735069835354 33.75609998073192, -118.274208986561 33.75722898342421, -118.2706190010668 33.76697300428503, -118.2773329868345 33.76619297754008, -118.2773890187031 33.7666299735028, -118.2769039879085 33.76690497686136, -118.2770269949589 33.7670630235591, -118.2769259797592 33.76712400096364, -118.2785799984295 33.76900998630852, -118.2799149774275 33.76825400328557, -118.2755420189117 33.76073799892232, -118.2774370009229 33.75867197502905, -118.2777939739071 33.75863598836413, -118.2784429965649 33.75777899014168, -118.2782770054426 33.75751398307877, -118.2799039815022 33.75633999705532, -118.2827860188053 33.75581997922532, -118.2834409866284 33.75589200516708, -118.2863780035584 33.7552810210455, -118.2873270203145 33.75504800212928, -118.2876390099676 33.75469297579203, -118.2896839890277 33.75517500769799, -118.289804996819 33.75503400731507, -118.2885558300849 33.75439558011875, -118.2903720000001 33.75360999912772, -118.292204 33.75361799912759, -118.2922040000001 33.7573169991276, -118.2934040000002 33.76381699912748, -118.2959040000001 33.77471699912734, -118.2964040000001 33.78031699912729, -118.297705 33.78221699912727, -118.292904 33.77931699912736, -118.2894040000001 33.7785169991273, -118.2820040000001 33.77881699912734, -118.2804040000001 33.77901699912724, -118.282104 33.79061699912718, -118.282704 33.79201699912706, -118.2833040000002 33.79291699912709, -118.286905 33.79771699912713, -118.28293 33.79763099912714, -118.282997 33.79824099912714, -118.264502 33.79913199912718, -118.264402 33.80097499912712, -118.264603 33.80469699912696, -118.263361 33.80470499912713, -118.262259 33.80451199912709, -118.262261 33.80461599912712, -118.256512 33.80477399912709, -118.258445 33.79944199912709, -118.237482 33.80048099912707, -118.230261 33.79277199912718, -118.228856 33.79526399912707, -118.227181 33.80009999912712, -118.2244320000001 33.80458599912706, -118.2239400000001 33.80621899912701, -118.223926 33.806422999127, -118.22528 33.80815299912697, -118.225373 33.80845799912702, -118.225387 33.81100799912689, -118.228066 33.82419499912685, -118.228503 33.82437499912675, -118.226622 33.82953099912672, -118.224761 33.82460699912682)))",16,1,0,0,0,0,1,5,9,0,601.1455930622221,248.54434095959311,2.661584844778843,0.16634905279867768,0.0,0.0,0.0,0.0,0.16634905279867768,0.8317452639933884,1.4971414751880991,0.0
62,Westwood,"MULTIPOLYGON (((-118.429912 34.07930799912365, -118.4290120000001 34.07910799912349, -118.4277120000001 34.08060799912356, -118.426212 34.08080799912359, -118.425812 34.08080799912359, -118.4233120000001 34.08000799912356, -118.4232312833546 34.07992728247812, -118.4238280000001 34.07973999912367, -118.423477 34.07881299912367, -118.423632 34.07876399912373, -118.423296 34.07756899912363, -118.4227670000001 34.07704799912369, -118.423289 34.07568899912368, -118.422546 34.07527299912372, -118.4218390000001 34.07509299912378, -118.420928 34.07542799912356, -118.419642 34.07265199912366, -118.418462 34.07236099912385, -118.4173820000001 34.07020599912385, -118.416371 34.06883999912381, -118.4172530000001 34.06838299912375, -118.4144278935449 34.06444100521822, -118.4206120000001 34.06000899912382, -118.4340120000001 34.05080899912387, -118.4359730000001 34.050093999124, -118.444378 34.04776199912396, -118.449087 34.0533509991239, -118.4457760000001 34.05532999912386, -118.4456240000002 34.05529499912384, -118.4501280000001 34.06077899912386, -118.4540330000001 34.06504699912372, -118.454534 34.0659189991238, -118.454681 34.0667989991238, -118.460203 34.0653749991238, -118.466532 34.07291799912367, -118.464019 34.07417299912364, -118.463376 34.07401599912372, -118.4624120000001 34.07329599912366, -118.461524 34.0731399991237, -118.460824 34.07331199912365, -118.459142 34.07445399912378, -118.457535 34.07432899912359, -118.454913 34.07650799912354, -118.4539130000001 34.07690799912358, -118.4501130000001 34.07510799912376, -118.4488130000001 34.07350799912363, -118.4453130000001 34.07370799912366, -118.444513 34.07660799912355, -118.444013 34.07700799912366, -118.4428130000001 34.07750799912367, -118.440513 34.07760799912359, -118.4378130000001 34.07940799912361, -118.4353130000001 34.08060799912361, -118.4348130000001 34.08240799912345, -118.434213 34.08270799912366, -118.431812 34.08220799912358, -118.429912 34.07930799912365)))",0,0,0,5,3,2,4,30,18,0,204.95318794322554,134.10160100962193,0.0,0.0,0.0,2.439581472323846,1.4637488833943073,0.9758325889295382,1.9516651778590763,14.637488833943074,8.782493300365845,0.0
63,West Hills,"MULTIPOLYGON (((-118.605122 34.22731999912185, -118.605591 34.22668499912189, -118.605788 34.22609199912181, -118.605814 34.21960199912184, -118.61012 34.21940399912184, -118.614621 34.21940399912192, -118.61452 34.21540399912199, -118.61472 34.21190399912192, -118.61452 34.20470399912215, -118.61472 34.19970399912216, -118.61452 34.19830399912214, -118.61462 34.18640399912231, -118.644521 34.18630399912226, -118.654021 34.18420399912236, -118.6580210000001 34.18430399912229, -118.6599210000001 34.18380399912225, -118.660621 34.18330399912235, -118.668111 34.18377799912238, -118.6681127152599 34.17920427474041, -118.6681760000001 34.18986699912216, -118.667796 34.20932899912203, -118.6627640000002 34.20934299912204, -118.6627707719821 34.21292340088551, -118.6532410720101 34.21294599757137, -118.6523750000002 34.21641899912193, -118.6546200000002 34.21641799912189, -118.655916 34.21594599912196, -118.6589590000002 34.21594599912199, -118.659205 34.21691799912181, -118.6598170000001 34.21808599912188, -118.6597520000002 34.22114899912195, -118.6593080000001 34.22221199912178, -118.658735 34.22457799912178, -118.6540720000001 34.22468799912179, -118.6540470824747 34.22710902341229, -118.653291 34.22710999912184, -118.653292 34.22734899912189, -118.652862 34.22735199912176, -118.6528610030841 34.22711074544825, -118.6497120000193 34.22711500225083, -118.6490855142356 34.22963270231993, -118.6487220000001 34.22960299912184, -118.6488460000001 34.23025499912188, -118.648034 34.23098699912177, -118.647502 34.23086999912179, -118.6471340000001 34.23049499912179, -118.647105 34.22955399912183, -118.6469600000001 34.22944999912187, -118.647094 34.2239689991219, -118.643415 34.2239689991219, -118.6428680000001 34.22364199912186, -118.6366600000001 34.22446399912191, -118.631221 34.22470299912194, -118.629872 34.22521099912191, -118.628031 34.22617199912177, -118.626563 34.22745899912179, -118.62595 34.22783999912187, -118.625314 34.22794899912184, -118.61624 34.22714899912192, -118.6158410000002 34.22776399912188, -118.6149640000002 34.23138599912181, -118.614061 34.23171599912177, -118.612519 34.2331639991219, -118.611323 34.23388899912171, -118.610792 34.23445999912178, -118.6105530000001 34.23498699912174, -118.6102190000001 34.23522299912182, -118.604821 34.23530299912166, -118.602821 34.23130299912174, -118.602621 34.23013599912187, -118.6026980000001 34.22958299912182, -118.6030520000001 34.22890699912174, -118.605122 34.22731999912185)))",0,6,0,0,0,0,0,0,0,0,52.050270653871934,12.041541224106385,0.0,11.527317580919572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Century City,"MULTIPOLYGON (((-118.4144278935449 34.06444100521822, -118.413514 34.06316499912383, -118.414166 34.06284099912377, -118.4122040000002 34.06010099912388, -118.411551 34.06042499912388, -118.4059540000001 34.05262599912396, -118.417111 34.04620999912391, -118.4215120000002 34.0512089991238, -118.421612 34.0523089991239, -118.4227120000001 34.05330899912398, -118.423212 34.05530899912395, -118.4239120000001 34.05710899912385, -118.424212 34.05750899912375, -118.4144278935449 34.06444100521822)))",0,1,0,0,0,0,0,0,0,0,6.95237007776644,3.2651680529479488,0.0,14.383584142017739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Westchester,"MULTIPOLYGON (((-118.3582801803272 33.98304551675879, -118.3585089999998 33.98191199912466, -118.3583864481466 33.9816675081774, -118.3662519999998 33.98164499912474, -118.3667259999998 33.98189499912469, -118.3669269999998 33.98163299912481, -118.3703409999998 33.98163599912463, -118.3701079999998 33.9766079991248, -118.3701479999997 33.96799299912489, -118.3723659999998 33.96798899912489, -118.3728969999997 33.96760699912486, -118.3725399999998 33.96713099912495, -118.3719179999997 33.9673869991249, -118.3716159999998 33.9668519991248, -118.3712389999997 33.96336699912493, -118.3760779999997 33.96134999912503, -118.3775219999997 33.96018699912494, -118.3783819999997 33.95889599912504, -118.3787899999998 33.95889499912501, -118.3788429999999 33.95264699912509, -118.3700569999997 33.95267199912522, -118.3700329769478 33.93092900101487, -118.3682489907393 33.93094500129859, -118.3682159920439 33.92902000254806, -118.3700149859146 33.92894500298692, -118.3771929909093 33.92915700174887, -118.3787239999998 33.92900799912542, -118.3787259999996 33.93054499912539, -118.3802859999997 33.9309229991253, -118.3980149999998 33.93088599912531, -118.4020589999998 33.93149499912553, -118.4254229999997 33.93135099912531, -118.4287749999996 33.93096999912535, -118.4287637503427 33.93072699909007, -118.4297099999998 33.9307119991253, -118.4297359999998 33.9320999991252, -118.4301819999998 33.93328199912529, -118.4354649999998 33.94231899912509, -118.4360139999998 33.94411699912506, -118.4360569999998 33.94578699912504, -118.4363409999998 33.94686699912511, -118.437731 33.94915699912504, -118.4360499999997 33.94972299912514, -118.4338939999998 33.94985999912509, -118.4313469999997 33.95024199912513, -118.4317969999997 33.95085699912502, -118.4311999999998 33.951604999125, -118.4310589999998 33.95219299912493, -118.4311189999998 33.95440899912494, -118.4314529999998 33.95515499912509, -118.4318819999998 33.95552199912493, -118.4314039999997 33.95619499912505, -118.4329709999998 33.95685499912499, -118.4340099999998 33.95801199912485, -118.4328099999998 33.95861199912489, -118.4327129999997 33.95969599912495, -118.4310259999998 33.95969599912492, -118.4310709999999 33.96051199912482, -118.4285099999998 33.96051199912487, -118.4282099999998 33.96201199912489, -118.4290099999997 33.96371199912485, -118.4312099999997 33.9637119991249, -118.4327099999999 33.96461199912484, -118.4344099999998 33.96421199912489, -118.4365579999998 33.96330899912481, -118.4378589999997 33.96299599912487, -118.4383049999998 33.96345099912481, -118.4381099999997 33.96361199912489, -118.4301099999998 33.96681199912484, -118.4269579999998 33.96490799912484, -118.4253099999998 33.96541199912498, -118.4256099999999 33.96551199912479, -118.4236099999997 33.96691199912473, -118.4228099999998 33.96991199912483, -118.4189099999998 33.97231199912476, -118.4116099999998 33.97529599912479, -118.4047689999997 33.97695499912467, -118.4044879999998 33.97721599912481, -118.4016139999998 33.98228399912459, -118.3992299999998 33.9827959991246, -118.3981399999997 33.98231299912459, -118.3978175863534 33.9824647231935, -118.3975689999998 33.98218999912478, -118.3976499999997 33.98206999912466, -118.3926279999998 33.97974399912483, -118.3910659999998 33.97863299912479, -118.3867349999997 33.9767189991248, -118.3865519861103 33.97716000243112, -118.3854189856374 33.97665800292151, -118.3803409859413 33.97635500310167, -118.3771839861162 33.97702000201554, -118.3718089827089 33.97731800436306, -118.3717029889796 33.98300199963554, -118.3582801803272 33.98304551675879)))",0,0,1,0,0,2,1,11,1,0,200.03533112965667,144.74764201771575,0.0,0.0,0.49991168777671136,0.0,0.0,0.9998233755534227,0.49991168777671136,5.499028565543825,0.49991168777671136,0.0
66,West Adams,"MULTIPOLYGON (((-118.3340090000001 34.03461099912426, -118.335109 34.03261099912418, -118.335109 34.02271199912422, -118.3362090000002 34.02271199912435, -118.342709 34.0237109991243, -118.3521180000001 34.02469199912432, -118.3549090000001 34.02491099912423, -118.355009 34.02471099912427, -118.3765481609197 34.02679553935413, -118.375632 34.0290479991242, -118.3749890000001 34.0295479991242, -118.373643 34.03042099912427, -118.371901 34.02992899912427, -118.36961 34.03501099912404, -118.3621100000001 34.03401099912428, -118.3453090000001 34.0347109991241, -118.333809 34.03501099912416, -118.3340090000001 34.03461099912426)))",0,13,3,1,0,0,0,1,1,0,108.17091430337946,73.16646145796767,0.0,12.01801804461022,2.773388779525435,0.9244629265084783,0.0,0.0,0.0,0.9244629265084783,0.9244629265084783,0.0
67,Watts,"MULTIPOLYGON (((-118.2442139860159 33.95378300239991, -118.2442189767322 33.95326000119001, -118.2339949953271 33.95326400351855, -118.2340259766393 33.94824300144694, -118.2306219949842 33.94827800433688, -118.2306309955517 33.94723400119599, -118.2348549825033 33.94713199984873, -118.2348229766142 33.9455690015427, -118.230164995406 33.94564800324387, -118.2301639860074 33.94526400239275, -118.2298359860072 33.94473100239234, -118.228646 33.93900699912543, -118.229213 33.9373309991254, -118.228374 33.93736599912536, -118.228311 33.93695099912541, -118.2267720000002 33.93709599912536, -118.225667 33.9299199991256, -118.229823 33.92896799912544, -118.239977986157 33.929521002041, -118.254206 33.92946206703645, -118.2541060000002 33.94331499912527, -118.2491379824813 33.9432730053684, -118.2488389888503 33.95335799973396, -118.247484982464 33.95335800524084, -118.2474499895556 33.95425699967495, -118.2442099953388 33.95427000349177, -118.2442139860159 33.95378300239991)))",5,3,4,10,4,6,3,0,1,0,294.6636457649971,134.71587333711062,1.696849975170553,1.0181099851023319,1.3574799801364426,3.393699950341106,1.3574799801364426,2.0362199702046637,1.0181099851023319,0.0,0.33936999503411064,0.0
68,Vermont Vista,"MULTIPOLYGON (((-118.2826070000001 33.9599139991251, -118.280807 33.95991399912499, -118.2807070000002 33.95661399912518, -118.2793060000001 33.9472139991251, -118.2796060000001 33.94551399912521, -118.2798060000001 33.94291399912524, -118.279848 33.93494499912537, -118.281206 33.92361499912545, -118.2915475629645 33.92350208560499, -118.2915960000001 33.95940964860969, -118.291419 33.95940599912514, -118.2914070000001 33.95991399912499, -118.2826070000001 33.9599139991251)))",9,5,46,29,97,252,15,0,0,0,244.02557513833943,97.1387427976155,3.6881380137708315,2.0489655632060173,18.850483181495363,11.884000266594901,39.749931926196744,103.26786438558328,6.146896689618052,0.0,0.0,0.0
69,Vermont Square,"MULTIPOLYGON (((-118.2827070000001 34.01111299912446, -118.281107 34.01101299912447, -118.2812070000001 34.00551299912446, -118.280507 33.99501399912465, -118.280607 33.9933139991246, -118.2872070000002 33.99311299912478, -118.317108 33.9930129991246, -118.3170080000001 34.01091199912446, -118.290007 34.01081299912435, -118.2827070000001 34.01111299912446)))",1,9,6,1,15,1,3,0,1,0,319.69137080017504,184.63087874800942,0.31280168666956476,2.815215180026083,1.8768101200173888,0.31280168666956476,4.692025300043472,0.31280168666956476,0.9384050600086944,0.0,0.31280168666956476,0.0
70,Vermont-Slauson,"MULTIPOLYGON (((-118.280607 33.9933139991246, -118.2804070000001 33.98591399912475, -118.2808070000002 33.97901399912482, -118.2807070000002 33.97461399912485, -118.3002070000001 33.97451399912481, -118.3001070000001 33.9840129991247, -118.3003080000001 33.99091299912464, -118.300208 33.99311299912467, -118.2872070000002 33.99311299912478, -118.280607 33.9933139991246)))",0,1,0,2,27,1,0,0,0,0,149.39161018770866,80.788142877786,0.0,0.66938163310745,0.0,1.3387632662149,18.07330409390115,0.66938163310745,0.0,0.0,0.0,0.0
71,Vermont Knolls,"MULTIPOLYGON (((-118.2807070000002 33.97461399912485, -118.280807 33.95991399912499, -118.2914070000001 33.95991399912499, -118.291419 33.95940599912514, -118.300207 33.95948449853073, -118.3003070000001 33.96891399912489, -118.3002070000001 33.97451399912481, -118.2807070000002 33.97461399912485)))",0,0,0,0,1,6,4,0,0,0,88.14060091616643,39.7069549646461,0.0,0.0,0.0,0.0,1.1345509216021055,6.807305529612632,4.538203686408422,0.0,0.0,0.0
103,Adams-Normandie,"MULTIPOLYGON (((-118.3090080000001 34.03741099912408, -118.3004080000001 34.03731199912409, -118.291508 34.03681199912407, -118.2914080000001 34.02551199912423, -118.305408 34.02571199912425, -118.3090080000001 34.02561199912422, -118.3090080000001 34.03741099912408)))",2,1,1,1,1,1,0,0,0,0,34.82091308319961,11.809222636998276,5.743674771598564,2.871837385799282,2.871837385799282,2.871837385799282,2.871837385799282,2.871837385799282,0.0,0.0,0.0,0.0
