author_id,conversation_id,tweet_id,tweet_text,source,created_date_uct,retweets,likes,quotes,twitter,twitter_id,type,party,gender,created_date_eastern,created_time_eastern,month,weekday,year,hour,mentions_roe,tweet_text_clean
17494010,1521992895431069697,1521992895431069697,RT @CAPAction: Overturning Roe won’t just affect the right to an abortion. It would affect the foundation of the right to privacy—with dang…,Twitter for iPhone,2022-05-04 23:19:18+00:00,75,0,0,SenSchumer,17494010,sen,Democrat,M,2022-05-04,19:19:18,May,Friday,2022,19,True,: Roe won ’ t just affect the right to an abortion . It would affect the foundation of the right to privacy — with dang …
17494010,1521972772339134464,1521972772339134464,RT @PPAdvocacyMA: Yes to that! #BansOffOurBodies #RoeVWade #RoeVsWade #AbortionIsHealthcare,Twitter for iPhone,2022-05-04 21:59:20+00:00,60,0,0,SenSchumer,17494010,sen,Democrat,M,2022-05-04,17:59:20,May,Friday,2022,17,True,: Yes to that !
29442313,1521303260933541890,1521303260933541890,"Congress must pass legislation that codifies Roe v. Wade as the law of the land in this country NOW. And if there aren’t 60 votes in the Senate to do it, and there are not, we must end the filibuster to pass it with 50 votes.",Twitter for iPhone,2022-05-03 01:38:56+00:00,53972,300003,4340,SenSanders,29442313,sen,Independent,M,2022-05-02,21:38:56,May,Friday,2022,21,True,"Congress must pass legislation that Roe v . Wade as the law of the land in this country NOW . And if there ’ t 60 in the Senate to do it , and there are not , we must end the filibuster to pass it with 50 ."
13491312,1521883120164909056,1521883120164909056,RT @RepTimRyan: No more excuses. End the damn filibuster. Codify Roe. Protect women’s freedom to choose.,Twitter Web App,2022-05-04 16:03:05+00:00,484,0,0,RepTimRyan,13491312,rep,Democrat,M,2022-05-04,12:03:05,May,Friday,2022,12,True,: No more . End the damn filibuster . Codify Roe . Protect ’ s freedom to choose .
13491312,1521563689157017602,1521563689157017602,No more excuses. End the damn filibuster. Codify Roe. Protect women’s freedom to choose.,Twitter for iPhone,2022-05-03 18:53:47+00:00,484,3165,23,RepTimRyan,13491312,rep,Democrat,M,2022-05-03,14:53:47,May,Friday,2022,14,True,No more . End the damn filibuster . Codify Roe . Protect ’ s freedom to choose .
13491312,1521526779218956289,1521526780607217665,"Fighting for the right to choose includes passing the Women’s Health Protection Act, which would codify Roe v. Wade.

I was proud to support the #WHPA in the House. Now it’s time for the Senate to act.",Twitter Web App,2022-05-03 16:27:07+00:00,30,120,1,RepTimRyan,13491312,rep,Democrat,M,2022-05-03,12:27:07,May,Friday,2022,12,True,"Fighting for the right to choose passing the ’ s Health Protection Act , which would codify Roe v . Wade . I was to support the in the House . Now it ’ s time for the Senate to act ."
13491312,1521526779218956289,1521526779218956289,"Overturning Roe would be devastating to women in Ohio and across the country, and I will continue to do everything I can in the fight to keep abortion safe and legal.",Twitter Web App,2022-05-03 16:27:07+00:00,59,295,4,RepTimRyan,13491312,rep,Democrat,M,2022-05-03,12:27:07,May,Friday,2022,12,True,"Roe would be devastating to in and across the country , and I will continue to do everything I can in the fight to keep abortion safe and legal ."
305620929,1521568044111306754,1521568046028046336,"If SCOTUS is indeed poised to overturn this landmark decision, it will be in defiance of the American will. Poll after poll show the vast majority of Americans support Roe v. Wade. The draft opinion is dangerous, extreme + should alarm us all. 2/3",Twitter Web App,2022-05-03 19:11:06+00:00,0,5,0,Call_Me_Dutch,305620929,rep,Democrat,M,2022-05-03,15:11:06,May,Friday,2022,15,True,"If is indeed poised to overturn this landmark decision , it will be in defiance of the will . Poll after poll show the vast majority of support Roe v . Wade . The draft opinion is dangerous , extreme + should alarm us all . 2 / 3"
305620929,1521568044111306754,1521568044111306754,"Reproductive healthcare is healthcare + thus, a fundamental right. This is why I supported + helped pass  #WHPA in the House to #CodifyRoe + guarantee the rights of women across the US to make the healthcare decisions that are best for them. 1/3",Twitter Web App,2022-05-03 19:11:05+00:00,2,13,0,Call_Me_Dutch,305620929,rep,Democrat,M,2022-05-03,15:11:05,May,Friday,2022,15,True,"Reproductive is + thus , a fundamental right . This is why I + pass in the House to + guarantee the of across the US to make the that are best for them . 1 / 3"
33977070,1521546668272979971,1521546668272979971,"The left leaked an unpublished opinion by the Supreme Court in an attempt to subvert the court by attempting to intimidate Justices.
 
While wrongly leaked, the draft opinion is a sound argument that supports the right to life and overturns the wrongly decided Roe v. Wade.",Twitter Web App,2022-05-03 17:46:09+00:00,4,7,0,RepMikeRogersAL,33977070,rep,Republican,M,2022-05-03,13:46:09,May,Friday,2022,13,True,"The left an unpublished opinion by the Supreme Court in an attempt to subvert the court by to intimidate . While wrongly , the draft opinion is a sound argument that the right to life and the wrongly decided Roe v . Wade ."
33977070,1521522294803283969,1521522294803283969,"Leaking an unpublished opinion by the Supreme Court is a clear attempt by the left to subvert the process of our nation’s highest court.
 
Roe v. Wade was wrongly decided. Standing up for the sanctity of human life and overturning Roe v. Wade is the right thing to do.",Twitter Web App,2022-05-03 16:09:18+00:00,28,226,1,RepMikeRogersAL,33977070,rep,Republican,M,2022-05-03,12:09:18,May,Friday,2022,12,True,an unpublished opinion by the Supreme Court is a clear attempt by the left to subvert the process of our nation ’ s highest court . Roe v . Wade was wrongly decided . Standing up for the sanctity of human life and Roe v . Wade is the right thing to do .
479872233,1521552351408140288,1521552351408140288,"I am deeply concerned and troubled about the SCOTUS’ draft opinion because overturning Roe will not stop abortions. Instead, it will mostly victimize poor women and women of color by limiting their access to safe abortions. 

1/2",Twitter Web App,2022-05-03 18:08:44+00:00,6,9,0,RepRoybalAllard,479872233,rep,Democrat,F,2022-05-03,14:08:44,May,Friday,2022,14,True,"I am deeply concerned and about the ’ draft opinion because Roe will not stop . Instead , it will mostly victimize poor and of color by limiting their access to safe . 1 / 2"
56864092,1521520765371396096,1521521448069779461,"Today, abortion is still legal in Illinois. 

I am confident that I, and every Illinois Democrat, will use all the legislative powers at our disposal to ensure that Illinois is always a haven for reproductive freedom.

#RoeVWade",Twitter Web App,2022-05-03 16:05:56+00:00,3,25,0,RepMikeQuigley,56864092,rep,Democrat,M,2022-05-03,12:05:56,May,Friday,2022,12,True,"Today , abortion is still legal in . I am confident that I , and every Democrat , will use all the legislative at our disposal to ensure that is always a haven for reproductive freedom ."
56864092,1521520765371396096,1521520765371396096,"This draft decision represents the culmination of decades of Republican attacks on women’s health care.

Mitch McConnell and the radical right mobilized to steal two Supreme Court seats specifically with this goal in mind...

#RoeVWade",Twitter Web App,2022-05-03 16:03:13+00:00,12,43,0,RepMikeQuigley,56864092,rep,Democrat,M,2022-05-03,12:03:13,May,Friday,2022,12,True,This draft decision the culmination of of Republican on ’ s health care . and the radical right to steal two Supreme Court specifically with this goal in mind ...
56864092,1521307327076474880,1521307327076474880,"Let’s be clear—Republicans stole two Supreme Court seats to make this happen. The party of “small government” wants to control women’s bodies. 

This is utterly shameful but we can stop it. The Senate MUST end the filibuster and codify Roe. https://t.co/9nzcwHZaiW",Twitter for iPhone,2022-05-03 01:55:05+00:00,33,165,0,RepMikeQuigley,56864092,rep,Democrat,M,2022-05-02,21:55:05,May,Friday,2022,21,True,Let ’ s be clear — stole two Supreme Court to make this happen . The party of “ small government ” to control ’ s . This is utterly shameful but we can stop it . The Senate MUST end the filibuster and codify Roe .
14984637,1522229718023553027,1522229718023553027,"The ability to control if and when to have a child has lifelong consequences not only for the people directly impacted, but also their families and communities. #RoeVWade https://t.co/zKuP3ej6Gx",Twitter for iPhone,2022-05-05 15:00:21+00:00,11,13,0,ChelliePingree,14984637,rep,Democrat,F,2022-05-05,11:00:21,May,Friday,2022,11,True,"The ability to control if and when to have a child lifelong not only for the people directly impacted , but also their and ."
14984637,1521527440882950144,1521527792139132935,"I share the feelings of outrage, fear, and utter shock that millions of women across the country are experiencing right now. 

If Roe is overturned, a deeply partisan court will be undoing nearly 50 years of an established right to body autonomy.",Twitter Web App,2022-05-03 16:31:08+00:00,2,15,1,ChelliePingree,14984637,rep,Democrat,F,2022-05-03,12:31:08,May,Friday,2022,12,True,"I share the of outrage , fear , and utter shock that millions of across the country are right now . If Roe is , a deeply partisan court will be undoing nearly 50 of an established right to body autonomy ."
236511574,1522211678829654016,1522211678829654016,"After working for decades to take away a fundamental right we’ve had for half a century, Republicans are preparing legislation to abortion illegal across the country without exceptions. 
 
We must codify #RoeVWade into law NOW. https://t.co/8ECKe2TDzl",Twitter Media Studio,2022-05-05 13:48:40+00:00,38,124,3,SenGaryPeters,236511574,sen,Democrat,M,2022-05-05,09:48:40,May,Friday,2022,9,True,"After working for to take away a fundamental right we ’ had for half a century , are legislation to abortion illegal across the country without . We must codify into law NOW ."
236511574,1522019947169341446,1522019947169341446,Abortion is not an abstract concept. Having a loved one lose a pregnancy that’s wanted is devastating. Families like mine know that pain all too well. It’s essential women have access to critical health care. Overturning Roe v. Wade would be unconscionable. https://t.co/pE1mHJrYbS,Twitter Web App,2022-05-05 01:06:47+00:00,66,280,5,SenGaryPeters,236511574,sen,Democrat,M,2022-05-04,21:06:47,May,Friday,2022,21,True,Abortion is not an abstract concept . a one lose a pregnancy that ’ s is devastating . like mine know that pain all too well . It ’ s essential have access to critical health care . Roe v . Wade would be unconscionable .
236511574,1521591649587113987,1521591649587113987,"Women should be able to make their own health care decisions with their families and doctors—not politicians. Overturning #RoeVWade would have disastrous consequences for people in Michigan and across the country.
 
RT if you’re with me in this fight. https://t.co/zS9lrRQchj",Twitter Media Studio,2022-05-03 20:44:53+00:00,77,189,4,SenGaryPeters,236511574,sen,Democrat,M,2022-05-03,16:44:53,May,Friday,2022,16,True,should be able to make their own health care with their and — not . would have disastrous for people in Michigan and across the country . if you ’ re with me in this fight .
236511574,1521461804689408000,1521461810179850242,But let me be clear: I’ll never—ever—give up this fight. It’s why I support codifying #RoeVWade into law. For all those who had the courage to share their story—and for all those still living with the trauma—this is not and cannot be the end.,Twitter Web App,2022-05-03 12:08:57+00:00,56,292,0,SenGaryPeters,236511574,sen,Democrat,M,2022-05-03,08:08:57,May,Friday,2022,8,True,But let me be clear : I ’ never — ever — give up this fight . It ’ s why I support into law . For all those who had the courage to share their story — and for all those still living with the trauma — this is not and cannot be the end .
