,locationID,locationTypeCode,electionID,name,address,city,state,zipCode,hours,parkingArea,isActive,isCancelled,additionalInformation,votingPeriod,latitude,longitude,waitTime,waitTimeTS,earlyVotingOpenTimeInPT,earlyVotingCloseTimeInPT,electionDayOpenTimeInPT,electionDayCloseTimeInPT,isInEarlyVotingRange,isInElectionDayRange,isWaitTimeUpdated,isOpenButNotReported,showLocationClosed,electionDate,earlyVotingStartDate,earlyVotingEndtDate,fiveDayStartDate
602,13924,3,4193,Scottish Rite Cathedral,855 Elm Ave,Long Beach,CA,90813,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Ballroom,5,33.777514,-118.188052,8,2020-11-03T09:00:04.64,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
603,12817,3,4193,Scottsdale Townhouse,23400 S Avalon Blvd,Carson,CA,90745,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Grand Hall,5,33.812718,-118.26289,8,2020-11-03T09:00:04.59,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
604,14545,3,4193,Second Home Hollywood,1370 N St Andrews Pl,Los Angeles,CA,90028,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Oval Room,5,34.096412,-118.310761,0,2020-11-03T09:00:04.79,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
605,6548,3,4193,Selma Avenue Elementary School,6611 Selma Ave,Los Angeles,CA,90028,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Auditorium,5,34.099932,-118.333654,8,2020-11-03T09:00:04.48,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
606,8936,3,4193,Sepulveda Middle School,15330 Plummer St,North Hills,CA,91343,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Evans Hall,5,34.242568,-118.466362,8,2020-11-03T09:00:04.513,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
607,14631,3,4193,Serenity Event Center,695 E Foothill Blvd,Pomona,CA,91767,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Grand Ball Room,5,34.107267,-117.738164,8,2020-11-03T09:00:04.823,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
608,10678,3,4193,Shadow Oak Park Recreation Center,2121 Shadow Oak Dr,West Covina,CA,91792,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Community Hall,5,34.019553,-117.899899,8,2020-11-03T09:00:04.543,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
609,385,3,4193,Shatto Recreation Center,3191 W 4th St,Los Angeles,CA,90020,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Gymnasium,5,34.067091,-118.288882,8,2020-11-03T09:00:04.37,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
610,14632,3,4193,Shelyn Elementary School,19500 Nacora St,Rowland Heights,CA,91748,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,33.982305,-117.876675,8,2020-11-03T09:00:04.823,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
611,14633,3,4193,Sheraton Gateway Los Angeles Hotel,6101 W Century Blvd,Los Angeles,CA,90045,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,California Ballroom,5,33.9457,-118.391493,0,2020-11-03T09:00:04.823,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
612,14536,3,4193,Sherman Oaks Elementary Charter,14755 Greenleaf St,Sherman Oaks,CA,91403,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,34.149855,-118.455598,7,2020-11-03T09:00:04.777,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
613,14223,3,4193,Shiekh Compton Community Center,1900 N Long Beach Blvd,Compton,CA,90221,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Community Center,5,33.90872,-118.207862,8,2020-11-03T09:00:04.727,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
614,14224,3,4193,Shirpser Elementary School,4020 Gibson Rd,El Monte,CA,91731,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Cafeteria,5,34.079917,-118.049957,8,2020-11-03T09:00:04.727,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
615,14043,3,4193,Shrine Auditorium & Expo Hall,700 W. 32nd Street,Los Angeles,CA,90007,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Expo Hall,5,34.0237542,-118.2810525,8,2020-11-03T09:00:04.653,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
616,2494,3,4193,Sierra Park Elementary School,3170 Budau Ave,Los Angeles,CA,90032,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Auditorium,5,34.082253,-118.16899,8,2020-11-03T09:00:04.4,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
617,10654,3,4193,Sierra Vista Jr High School,19425 Stillmore St,Canyon Country,CA,91351,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,34.419063,-118.47477,8,2020-11-03T09:00:04.543,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
618,12727,3,4193,Signal Hill Park,1780 E Hill St,Signal Hill,CA,90755,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Community Center,5,33.797055,-118.16975,8,2020-11-03T09:00:04.577,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
619,4965,3,4193,Simms Park Community Center,16614 Clark Ave,Bellflower,CA,90706,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Auditorium,5,33.883206,-118.133903,8,2020-11-03T09:00:04.467,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
620,14518,3,4193,Skirball Cultural Center,2701 N Sepulveda Blvd,Los Angeles,CA,90049,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Ahmanson Hall,11,34.124542,-118.479247,8,2020-11-03T09:00:04.777,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
621,11809,3,4193,Smith Park,6016 Rosemead Blvd,Pico Rivera,CA,90660,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Auditorium,5,33.991825,-118.090193,13,2020-11-03T09:00:04.577,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
622,5208,3,4193,Sonia Sotomayor Arts & Sciences Magnet,2050 N San Fernando Rd,Los Angeles,CA,90065,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,34.1026,-118.239128,8,2020-11-03T09:00:04.467,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
623,14114,3,4193,South Bay Adult School,3401 Inglewood Ave,Redondo Beach,CA,90278,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Conference Room A,5,33.886439,-118.362048,5,2020-11-03T09:00:04.67,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
624,6389,3,4193,South Coast Botanic Gardens,26300 Crenshaw Blvd,Palos Verdes Estates,CA,90274,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Frances Young Hall,11,33.783011,-118.348917,8,2020-11-03T09:00:04.48,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
625,13815,3,4193,South El Monte Community Center,1530 Central Ave,South El Monte,CA,91733,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Gymnasium,11,34.046157,-118.046868,8,2020-11-03T09:00:04.623,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
626,13872,3,4193,South Gate Park Sports Center,9520 Hildreth Ave,South Gate,CA,90280,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Bicentennial Room,11,33.946605,-118.187783,7,2020-11-03T09:00:04.623,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
627,257,3,4193,South Pasadena Public Library,1115 El Centro St,South Pasadena,CA,91030,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Community Room,11,34.114226,-118.155713,8,2020-11-03T09:00:04.37,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
628,12286,3,4193,Southeast Academy High School,12940 Foster Rd,Norwalk,CA,90650,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,33.909511,-118.057361,0,2020-11-03T09:00:04.577,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
629,5237,3,4193,Southeast Rio Vista Ymca,4801 E 58th St,Maywood,CA,90270,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Assembly Room,5,33.987654,-118.178372,8,2020-11-03T09:00:04.467,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
630,14567,3,4193,St Bernadette Catholic Church,3825 Don Felipe Dr,Los Angeles,CA,90008,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Parish Hall,5,34.007761,-118.342026,8,2020-11-03T09:00:04.79,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
631,6114,3,4193,St Casimir Church,3855 Evans St,Los Angeles,CA,90027,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Parish Hall,5,34.107912,-118.275292,8,2020-11-03T09:00:04.48,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
632,4118,3,4193,St Cecilia Catholic Church,4230 S Normandie Ave,Los Angeles,CA,90037,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Parish Hall,5,34.006396,-118.299813,0,2020-11-03T09:00:04.45,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
633,14023,3,4193,St Cross Episcopal Church,1818 Monterey Blvd,Hermosa Beach,CA,90254,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Parish Hall,5,33.86719,-118.399317,8,2020-11-03T09:00:04.653,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
634,14467,3,4193,St Euphrasia Church,11766 Shoshone Ave,Granada Hills,CA,91344,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Parish Hall,5,34.283991,-118.516101,8,2020-11-03T09:00:04.76,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
635,14594,3,4193,St Gerard Majella Church,4471 Inglewood Blvd,Los Angeles,CA,90066,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Parish Hall,5,33.994507,-118.418883,9,2020-11-03T09:00:04.81,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
636,6209,3,4193,St Ignatius Church,6025 Monte Vista St,Los Angeles,CA,90042,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Fellowship Hall,5,34.113843,-118.19092,6,2020-11-03T09:00:04.48,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
637,2062,3,4193,St Johns Episcopal Church,4745 Wheeler Ave,La Verne,CA,91750,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Vicenti Hall,5,34.124099,-117.777353,0,2020-11-03T09:00:04.4,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
638,13874,3,4193,St Luke's Episcopal Church,525 E 7th St,Long Beach,CA,90813,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Parish Hall,5,33.775577,-118.185293,8,2020-11-03T09:00:04.623,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
639,14635,3,4193,St Mark Baptist Church,1703 Lemon Ave,Long Beach,CA,90813,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Youth Education Bld,5,33.788325,-118.178817,8,2020-11-03T09:00:04.823,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
640,13106,3,4193,St Mary & St Athanasius Church,17431 Roscoe Blvd,Northridge,CA,91325,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Basketball Court,5,34.222258,-118.51327,8,2020-11-03T09:00:04.59,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
641,13559,3,4193,St Mary's Catholic Church,1600 East Avenue R4,Palmdale,CA,93550,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Parish,5,34.568395,-118.10004,8,2020-11-03T09:00:04.607,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
642,12533,3,4193,St Patrick's Catholic Church,10626 Erwin St,North Hollywood,CA,91606,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Auditorium,5,34.182995,-118.362194,8,2020-11-03T09:00:04.577,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
643,14024,3,4193,St Paul The Apostle Catholic Community,1526 Selby Ave,Los Angeles,CA,90024,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Parish Hall,5,34.055127,-118.437397,8,2020-11-03T09:00:04.653,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
644,14468,3,4193,St Paul's United Methodist Church,5619 Lindley Ave,Tarzana,CA,91356,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Cappleman Hall,5,34.172976,-118.527694,38,2020-11-03T09:00:04.76,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
645,6021,3,4193,St Stephen Baptist Church,1718 Walnut Ave,La Puente,CA,91744,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Gymnasium,5,34.049858,-117.934089,8,2020-11-03T09:00:04.48,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
646,13927,3,4193,Stanley Social,1510 N Stanley Ave,Los Angeles,CA,90046,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Stanley Room and Sunset Room,5,34.098481,-118.355973,8,2020-11-03T09:00:04.64,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
647,13804,3,4193,STAPLES Center,1111 S Figueroa,Los Angeles,CA,90015,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Figueroa St Concourse,11,34.043377,-118.265811,3,2020-11-03T09:00:04.607,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
648,11555,3,4193,Stephen Sorensen County Park,16801 East Avenue P,Palmdale,CA,93591,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Gymnasium,11,34.60364,-117.829891,8,2020-11-03T09:00:04.56,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
649,13894,3,4193,Stevenson Ranch Library,25950 The Old Rd,Stevenson Ranch,CA,91381,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Meeting Room,5,34.393226,-118.57243,5,2020-11-03T09:00:04.64,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
650,361,3,4193,Stonehurst Recreation Center,9901 Dronfield St,Sun Valley,CA,91352,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Gymnasium,5,34.249053,-118.37492,8,2020-11-03T09:00:04.37,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
651,3617,3,4193,Stoner Recreation Center,1835 Stoner Ave,Los Angeles,CA,90025,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Gymnasium,5,34.038505,-118.453577,8,2020-11-03T09:00:04.433,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
652,11536,3,4193,Sun Valley Senior High,9171 Telfair Ave,Sun Valley,CA,91352,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,34.235458,-118.397226,8,2020-11-03T09:00:04.56,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
653,14637,3,4193,Sunkist Library,840 N Puente Ave,La Puente,CA,91746,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Main Flooor,5,34.05522,-117.977172,0,2020-11-03T09:00:04.823,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
654,11813,3,4193,Sunland Senior Citizen Center,8640 Fenwick St,Sunland,CA,91040,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Senior Club Room,5,34.261122,-118.321439,8,2020-11-03T09:00:04.577,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
655,14480,3,4193,Tamarisk Elementary School,1834 East Avenue Q 5,Palmdale,CA,93550,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,34.58736,-118.096048,8,2020-11-03T09:00:04.76,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
656,10197,3,4193,Taylor Reception Hall,1775 N Indian Hill Blvd,Claremont,CA,91711,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Taylor Hall,11,34.115445,-117.720887,8,2020-11-03T09:00:04.543,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
657,2329,3,4193,Ted Watkins Park,1335 E 103rd St,Los Angeles,CA,90002,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Gymnasium,11,33.943427,-118.250531,8,2020-11-03T09:00:04.4,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
658,2165,3,4193,Telfair Elementary School,10975 Telfair Ave,Pacoima,CA,91331,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,34.269161,-118.431855,8,2020-11-03T09:00:04.4,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
659,14228,3,4193,Temple City High School,9501 Lemon Ave,Temple City,CA,91780,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Gymnasium,5,34.118813,-118.064751,8,2020-11-03T09:00:04.727,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
660,14229,3,4193,Temple Intermediate School,8510 Fern Ave,Rosemead,CA,91770,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Cafeteria,5,34.057546,-118.08265,8,2020-11-03T09:00:04.73,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
661,14117,3,4193,Terasaki Budokan,249 S Los Angeles St,Los Angeles,CA,90012,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Gymnasium,5,34.049079,-118.24445,8,2020-11-03T09:00:04.67,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
662,14638,3,4193,The Beverly Hilton,9876 Wilshire Blvd,Beverly Hills,CA,90210,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,International Terrace Room,5,34.066347,-118.412995,8,2020-11-03T09:00:04.823,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
663,14484,3,4193,The Brewery Artist Lofts,600 Moulton Ave #101B,Los Angeles,CA,90031,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,34.064383,-118.219397,0,2020-11-03T09:00:04.76,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
664,13987,3,4193,The Canyon - Santa Clarita,24201 Valencia Blvd,Santa Clarita,CA,91355,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Dance Floor,5,34.415508,-118.557763,8,2020-11-03T09:00:04.64,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
665,14640,3,4193,The Catalina Room,128 Catalina Ave,Redondo Beach,CA,90277,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Catalina Room and Meeting Room,5,33.84029,-118.387779,8,2020-11-03T09:00:04.823,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
666,14659,3,4193,The Grand Long Beach,4101 E Willow St,Long Beach,CA,90815,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Catalina Room,5,33.804273,-118.146256,8,2020-11-03T09:00:04.823,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
667,13791,3,4193,The LA Forum,3900 W Manchester Blvd,Inglewood,CA,90305,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Level 1 Arena Floor,11,33.95828,-118.341889,8,2020-11-03T09:00:04.607,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
668,14119,3,4193,The Mountain Mermaid,20421 Callon Dr,Topanga,CA,90290,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Main Room and Lobby,5,34.115777,-118.580242,0,2020-11-03T09:00:04.67,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
669,13166,3,4193,The Music Center,135 N Grand,Los Angeles,CA,90012,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,"Dorothy Chandler, Stern Grand Hall",11,34.056664,-118.248353,8,2020-11-03T09:00:04.59,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
