name,population,code
ZCTA5 49435,3828,49435
ZCTA5 49440,800,49440
ZCTA5 49444,30003,49444
ZCTA5 49448,3854,49448
ZCTA5 49455,4832,49455
ZCTA5 49464,30340,49464
ZCTA5 49503,37036,49503
ZCTA5 49782,578,49782
ZCTA5 49791,361,49791
ZCTA5 49807,3510,49807
ZCTA5 49002,20619,49002
ZCTA5 49030,2568,49030
ZCTA5 49033,1565,49033
ZCTA5 49051,2812,49051
ZCTA5 49057,6320,49057
ZCTA5 49068,15222,49068
ZCTA5 49078,9738,49078
ZCTA5 49089,1952,49089
ZCTA5 49092,2018,49092
ZCTA5 49289,88,49289
ZCTA5 49276,856,49276
ZCTA5 49277,3392,49277
ZCTA5 49285,6276,49285
ZCTA5 49305,2210,49305
ZCTA5 49325,2339,49325
ZCTA5 65248,4724,65248
ZCTA5 65259,3020,65259
ZCTA5 65275,2545,65275
ZCTA5 17876,1812,17876
ZCTA5 17880,149,17880
ZCTA5 80620,21331,80620
ZCTA5 80653,809,80653
ZCTA5 80734,3100,80734
ZCTA5 80742,218,80742
ZCTA5 80825,543,80825
ZCTA5 80744,430,80744
ZCTA5 80755,75,80755
ZCTA5 80821,1102,80821
ZCTA5 80861,253,80861
ZCTA5 80905,16588,80905
ZCTA5 80916,41173,80916
ZCTA5 80736,484,80736
ZCTA5 80807,4460,80807
ZCTA5 80819,891,80819
ZCTA5 80832,775,80832
ZCTA5 80907,29173,80907
ZCTA5 80911,35597,80911
ZCTA5 80926,1595,80926
ZCTA5 80303,25709,80303
ZCTA5 80427,531,80427
ZCTA5 80432,215,80432
ZCTA5 80442,2140,80442
ZCTA5 80444,1222,80444
ZCTA5 80454,1343,80454
ZCTA5 80455,474,80455
ZCTA5 80456,302,80456
ZCTA5 80457,171,80457
ZCTA5 80476,175,80476
ZCTA5 80479,0,80479
ZCTA5 80482,1308,80482
ZCTA5 80483,661,80483
ZCTA5 80487,18150,80487
ZCTA5 80498,7473,80498
ZCTA5 80512,1602,80512
ZCTA5 80525,56233,80525
ZCTA5 80526,45220,80526
ZCTA5 80535,2507,80535
ZCTA5 80537,46154,80537
ZCTA5 80538,52708,80538
ZCTA5 80601,39385,80601
ZCTA5 80611,1173,80611
ZCTA5 80642,5694,80642
ZCTA5 80652,370,80652
ZCTA5 80727,590,80727
ZCTA5 80728,1086,80728
ZCTA5 80743,1115,80743
ZCTA5 80801,120,80801
ZCTA5 80802,238,80802
ZCTA5 80809,818,80809
ZCTA5 80812,246,80812
ZCTA5 80814,4125,80814
ZCTA5 80822,230,80822
ZCTA5 80829,6387,80829
ZCTA5 23086,3282,23086
ZCTA5 23089,5361,23089
ZCTA5 23124,4625,23124
ZCTA5 23125,329,23125
ZCTA5 23138,587,23138
ZCTA5 23148,1648,23148
ZCTA5 23175,1634,23175
ZCTA5 23395,349,23395
ZCTA5 23407,894,23407
ZCTA5 23050,638,23050
ZCTA5 23023,713,23023
ZCTA5 23035,1330,23035
ZCTA5 23045,43,23045
ZCTA5 23055,1198,23055
ZCTA5 23059,39602,23059
ZCTA5 23060,36042,23060
ZCTA5 23076,813,23076
ZCTA5 23093,13441,23093
ZCTA5 23126,505,23126
ZCTA5 23128,505,23128
ZCTA5 23130,192,23130
ZCTA5 23140,6453,23140
ZCTA5 23168,7601,23168
ZCTA5 23180,670,23180
ZCTA5 23221,14619,23221
ZCTA5 23056,389,23056
ZCTA5 23062,2326,23062
ZCTA5 23064,315,23064
ZCTA5 23011,1404,23011
ZCTA5 23032,314,23032
ZCTA5 23337,302,23337
ZCTA5 23310,4176,23310
ZCTA5 23356,1384,23356
ZCTA5 23357,707,23357
ZCTA5 23358,108,23358
ZCTA5 23413,725,23413
ZCTA5 23434,49583,23434
ZCTA5 23435,32137,23435
ZCTA5 23480,309,23480
ZCTA5 23661,12947,23661
ZCTA5 23662,12085,23662
ZCTA5 23664,9771,23664
ZCTA5 23665,6855,23665
ZCTA5 23691,95,23691
ZCTA5 23503,32815,23503
ZCTA5 23507,6528,23507
ZCTA5 23508,21627,23508
ZCTA5 23518,29098,23518
ZCTA5 23603,4012,23603
ZCTA5 23604,6150,23604
ZCTA5 23605,13544,23605
ZCTA5 23663,14275,23663
ZCTA5 23701,23540,23701
ZCTA5 23805,19312,23805
ZCTA5 23828,462,23828
ZCTA5 23837,4395,23837
ZCTA5 23842,6824,23842
ZCTA5 35211,24876,35211
ZCTA5 35214,17021,35214
ZCTA5 35242,56713,35242
ZCTA5 35470,5123,35470
ZCTA5 35481,3208,35481
ZCTA5 35504,12420,35504
ZCTA5 35555,10050,35555
ZCTA5 35581,6206,35581
ZCTA5 35582,4871,35582
ZCTA5 35611,27293,35611
ZCTA5 35620,10668,35620
ZCTA5 35621,3113,35621
ZCTA5 35755,435,35755
ZCTA5 35773,13688,35773
ZCTA5 35802,22301,35802
ZCTA5 35805,19761,35805
ZCTA5 35904,14130,35904
ZCTA5 35980,5925,35980
ZCTA5 35031,7460,35031
ZCTA5 35956,8608,35956
ZCTA5 35966,3951,35966
ZCTA5 35981,2040,35981
ZCTA5 35010,20208,35010
ZCTA5 35064,10858,35064
ZCTA5 35046,5002,35046
ZCTA5 35053,2457,35053
ZCTA5 35063,3130,35063
ZCTA5 35072,4835,35072
ZCTA5 35078,2057,35078
ZCTA5 35087,2684,35087
ZCTA5 35097,1900,35097
ZCTA5 35114,8170,35114
ZCTA5 35117,5203,35117
ZCTA5 35119,138,35119
ZCTA5 35127,9625,35127
ZCTA5 35136,2047,35136
ZCTA5 35149,249,35149
ZCTA5 35180,14305,35180
ZCTA5 35188,2351,35188
ZCTA5 35228,10558,35228
ZCTA5 35401,37909,35401
ZCTA5 35447,3328,35447
ZCTA5 35453,11738,35453
ZCTA5 35457,28,35457
ZCTA5 35462,4355,35462
ZCTA5 35466,4999,35466
ZCTA5 35476,6833,35476
ZCTA5 35543,1308,35543
ZCTA5 35550,5322,35550
ZCTA5 35585,1139,35585
ZCTA5 35587,538,35587
ZCTA5 35622,7138,35622
ZCTA5 35633,20593,35633
ZCTA5 35643,3501,35643
ZCTA5 35648,3226,35648
ZCTA5 35651,1614,35651
ZCTA5 50322,30980,50322
ZCTA5 50432,264,50432
ZCTA5 50169,2954,50169
ZCTA5 50170,3045,50170
ZCTA5 50173,895,50173
ZCTA5 50210,1380,50210
ZCTA5 50213,7076,50213
ZCTA5 50223,452,50223
ZCTA5 50225,3319,50225
ZCTA5 50226,7197,50226
ZCTA5 50240,2967,50240
ZCTA5 50249,1198,50249
ZCTA5 50256,573,50256
ZCTA5 50258,1068,50258
ZCTA5 50268,1061,50268
ZCTA5 50278,747,50278
ZCTA5 50453,627,50453
ZCTA5 50476,668,50476
ZCTA5 50840,675,50840
ZCTA5 50845,803,50845
ZCTA5 50846,1044,50846
ZCTA5 50146,509,50146
ZCTA5 50107,1025,50107
ZCTA5 50124,4259,50124
ZCTA5 50140,2925,50140
ZCTA5 50153,853,50153
ZCTA5 62501,2496,62501
ZCTA5 62338,1105,62338
ZCTA5 62341,3449,62341
ZCTA5 62345,407,62345
ZCTA5 62351,1933,62351
ZCTA5 62352,317,62352
ZCTA5 62353,5103,62353
ZCTA5 62358,612,62358
ZCTA5 62990,1231,62990
ZCTA5 62976,358,62976
ZCTA5 62977,659,62977
ZCTA5 62982,1189,62982
ZCTA5 62992,831,62992
ZCTA5 62995,5875,62995
ZCTA5 62441,6953,62441
ZCTA5 62447,3428,62447
ZCTA5 62462,1266,62462
ZCTA5 62466,4631,62466
ZCTA5 62475,583,62475
ZCTA5 62513,1658,62513
ZCTA5 62514,389,62514
ZCTA5 62517,236,62517
ZCTA5 62518,96,62518
ZCTA5 62535,3429,62535
ZCTA5 62544,1663,62544
ZCTA5 62547,960,62547
ZCTA5 62550,3224,62550
ZCTA5 62001,1540,62001
ZCTA5 62006,503,62006
ZCTA5 62013,614,62013
ZCTA5 62019,317,62019
ZCTA5 62023,106,62023
ZCTA5 50048,900,50048
ZCTA5 50062,715,50062
ZCTA5 50073,1104,50073
ZCTA5 50076,1559,50076
ZCTA5 50115,2647,50115
ZCTA5 50120,440,50120
ZCTA5 50123,739,50123
ZCTA5 50125,20476,50125
ZCTA5 50132,321,50132
ZCTA5 50435,606,50435
ZCTA5 50426,74,50426
ZCTA5 50430,395,50430
ZCTA5 50431,203,50431
ZCTA5 50450,2890,50450
ZCTA5 50452,1121,50452
ZCTA5 50455,506,50455
ZCTA5 50456,1854,50456
ZCTA5 50469,1540,50469
ZCTA5 50480,840,50480
ZCTA5 50211,13404,50211
ZCTA5 50214,832,50214
ZCTA5 50233,1510,50233
ZCTA5 50235,331,50235
ZCTA5 50237,3105,50237
ZCTA5 50541,938,50541
ZCTA5 50548,5458,50548
ZCTA5 50567,256,50567
ZCTA5 50569,645,50569
ZCTA5 50570,211,50570
ZCTA5 50606,893,50606
ZCTA5 50609,287,50609
ZCTA5 50643,2847,50643
ZCTA5 50651,3657,50651
ZCTA5 50665,2871,50665
ZCTA5 50670,2278,50670
ZCTA5 50676,2388,50676
ZCTA5 50648,4223,50648
ZCTA5 50669,2400,50669
ZCTA5 50675,2525,50675
ZCTA5 50020,1150,50020
ZCTA5 50021,27566,50021
ZCTA5 50029,537,50029
ZCTA5 50049,6336,50049
ZCTA5 50052,71,50052
ZCTA5 50112,11704,50112
ZCTA5 50511,6819,50511
ZCTA5 50531,212,50531
ZCTA5 50554,1581,50554
ZCTA5 50556,187,50556
ZCTA5 50561,535,50561
ZCTA5 50566,422,50566
ZCTA5 50576,287,50576
ZCTA5 50585,1303,50585
ZCTA5 50057,288,50057
ZCTA5 50064,140,50064
ZCTA5 50102,150,50102
ZCTA5 32812,35174,32812
ZCTA5 32821,19220,32821
ZCTA5 32043,28501,32043
ZCTA5 32130,5393,32130
ZCTA5 32009,3841,32009
ZCTA5 32011,13910,32011
ZCTA5 32024,18957,32024
ZCTA5 32063,13495,32063
ZCTA5 32082,28503,32082
ZCTA5 32083,4188,32083
ZCTA5 32087,6541,32087
ZCTA5 32091,15026,32091
ZCTA5 32092,39858,32092
ZCTA5 32134,7712,32134
ZCTA5 32206,16118,32206
ZCTA5 32218,65878,32218
ZCTA5 27007,2507,27007
ZCTA5 27022,1330,27022
ZCTA5 27023,13418,27023
ZCTA5 27024,3404,27024
ZCTA5 27042,284,27042
ZCTA5 27103,35057,27103
ZCTA5 27209,4514,27209
ZCTA5 27265,50220,27265
ZCTA5 27306,6226,27306
ZCTA5 27311,3323,27311
ZCTA5 27330,38943,27330
ZCTA5 27406,62757,27406
ZCTA5 27409,15799,27409
ZCTA5 80260,36938,80260
ZCTA5 80264,0,80264
ZCTA5 80293,0,80293
ZCTA5 80304,26501,80304
ZCTA5 80002,19319,80002
ZCTA5 80004,36118,80004
ZCTA5 80022,51752,80022
ZCTA5 80026,30817,80026
ZCTA5 80033,26742,80033
ZCTA5 80860,597,80860
ZCTA5 80915,22474,80915
ZCTA5 80917,31648,80917
ZCTA5 79547,932,79547
ZCTA5 79102,10245,79102
ZCTA5 79830,7956,79830
ZCTA5 79837,249,79837
ZCTA5 79839,2182,79839
ZCTA5 79845,4317,79845
ZCTA5 79854,175,79854
ZCTA5 79934,26360,79934
ZCTA5 79938,83326,79938
ZCTA5 79411,6661,79411
ZCTA5 79506,555,79506
ZCTA5 79838,4872,79838
ZCTA5 79852,676,79852
ZCTA5 79905,22767,79905
ZCTA5 79906,3452,79906
ZCTA5 79935,18546,79935
ZCTA5 23666,52119,23666
ZCTA5 23824,6222,23824
ZCTA5 23834,26526,23834
ZCTA5 23843,360,23843
ZCTA5 23866,1959,23866
ZCTA5 23872,2861,23872
ZCTA5 23883,2069,23883
ZCTA5 23888,2344,23888
ZCTA5 23894,995,23894
ZCTA5 23898,2104,23898
ZCTA5 51631,278,51631
ZCTA5 60974,314,60974
ZCTA5 60966,1475,60966
ZCTA5 60968,451,60968
ZCTA5 88312,2806,88312
ZCTA5 88336,385,88336
ZCTA5 88338,139,88338
ZCTA5 88410,138,88410
ZCTA5 88419,168,88419
ZCTA5 88042,367,88042
ZCTA5 88072,2685,88072
ZCTA5 88113,178,88113
ZCTA5 19951,2046,19951
ZCTA5 19952,10610,19952
ZCTA5 19953,4896,19953
ZCTA5 19955,96,19955
ZCTA5 19968,12902,19968
ZCTA5 19547,4684,19547
ZCTA5 19559,322,19559
ZCTA5 19567,5628,19567
ZCTA5 19611,10707,19611
ZCTA5 19736,59,19736
ZCTA5 19808,38106,19808
ZCTA5 19076,6559,19076
ZCTA5 19015,16647,19015
ZCTA5 19030,11989,19030
ZCTA5 19038,31615,19038
ZCTA5 19730,441,19730
ZCTA5 19732,81,19732
ZCTA5 19806,9313,19806
ZCTA5 19954,1417,19954
ZCTA5 19960,6209,19960
ZCTA5 19966,30601,19966
ZCTA5 19136,34962,19136
ZCTA5 19081,10075,19081
ZCTA5 19086,12142,19086
ZCTA5 19106,13536,19106
ZCTA5 19141,34115,19141
ZCTA5 19145,44508,19145
ZCTA5 52569,621,52569
ZCTA5 52588,26,52588
ZCTA5 52646,334,52646
ZCTA5 52656,2097,52656
ZCTA5 52658,857,52658
ZCTA5 54961,14037,54961
ZCTA5 54928,541,54928
ZCTA5 54933,353,54933
ZCTA5 06232,3178,06232
ZCTA5 76569,2614,76569
ZCTA5 76578,1233,76578
ZCTA5 76624,2485,76624
ZCTA5 76627,1334,76627
ZCTA5 76634,7610,76634
ZCTA5 76639,1437,76639
ZCTA5 76652,1089,76652
ZCTA5 76679,1206,76679
ZCTA5 76802,5271,76802
ZCTA5 76828,199,76828
ZCTA5 76849,3760,76849
ZCTA5 76852,291,76852
ZCTA5 76866,662,76866
ZCTA5 76002,36302,76002
ZCTA5 76016,31705,76016
ZCTA5 76023,7090,76023
ZCTA5 76035,2373,76035
ZCTA5 76049,30062,76049
ZCTA5 76051,54130,76051
ZCTA5 76055,3181,76055
ZCTA5 76063,76609,76063
ZCTA5 76066,4106,76066
ZCTA5 76086,23161,76086
ZCTA5 76087,29119,76087
ZCTA5 76115,21907,76115
ZCTA5 76123,37075,76123
ZCTA5 76135,20233,76135
ZCTA5 76201,29447,76201
ZCTA5 73753,470,73753
ZCTA5 73760,358,73760
ZCTA5 73762,1975,73762
ZCTA5 73763,1586,73763
ZCTA5 73764,245,73764
ZCTA5 73933,1419,73933
ZCTA5 73950,1471,73950
ZCTA5 73951,1403,73951
ZCTA5 73038,1930,73038
ZCTA5 73093,3282,73093
ZCTA5 73441,176,73441
ZCTA5 73491,726,73491
ZCTA5 73650,1017,73650
ZCTA5 73720,104,73720
ZCTA5 73503,10918,73503
ZCTA5 73554,3401,73554
ZCTA5 73625,589,73625
ZCTA5 73739,365,73739
ZCTA5 73851,134,73851
ZCTA5 73006,3037,73006
ZCTA5 73007,2305,73007
ZCTA5 73010,19612,73010
ZCTA5 73015,2930,73015
ZCTA5 73033,523,73033
ZCTA5 73051,10220,73051
ZCTA5 73053,708,73053
ZCTA5 73061,1686,73061
ZCTA5 84021,3793,84021
ZCTA5 84039,664,84039
ZCTA5 21046,15597,21046
ZCTA5 21056,333,21056
ZCTA5 21105,0,21105
ZCTA5 21111,5343,21111
ZCTA5 21122,59664,21122
ZCTA5 21161,5738,21161
ZCTA5 21163,6602,21163
ZCTA5 21206,51670,21206
ZCTA5 21218,46172,21218
ZCTA5 61375,1049,61375
ZCTA5 61431,214,61431
ZCTA5 61337,548,61337
ZCTA5 61488,1252,61488
ZCTA5 61443,13686,61443
ZCTA5 61465,1173,61465
ZCTA5 61476,448,61476
ZCTA5 61483,1923,61483
ZCTA5 61516,769,61516
ZCTA5 61523,10912,61523
ZCTA5 61524,359,61524
ZCTA5 61534,1881,61534
ZCTA5 61559,3493,61559
ZCTA5 61603,16083,61603
ZCTA5 61013,411,61013
ZCTA5 61822,26629,61822
ZCTA5 61831,146,61831
ZCTA5 61870,1183,61870
ZCTA5 61840,614,61840
ZCTA5 08836,4015,08836
ZCTA5 08840,16792,08840
ZCTA5 08848,8857,08848
ZCTA5 08857,39601,08857
ZCTA5 08863,12509,08863
ZCTA5 08865,29142,08865
ZCTA5 08867,5542,08867
ZCTA5 08876,21976,08876
ZCTA5 08880,4541,08880
ZCTA5 08887,1231,08887
ZCTA5 08889,10475,08889
ZCTA5 08105,26807,08105
ZCTA5 21403,31218,21403
ZCTA5 21405,398,21405
ZCTA5 21162,4089,21162
ZCTA5 21128,13967,21128
ZCTA5 21155,2363,21155
ZCTA5 21157,38714,21157
ZCTA5 21214,21666,21214
ZCTA5 21223,21974,21223
ZCTA5 21224,48770,21224
ZCTA5 21226,6699,21226
ZCTA5 21230,33592,21230
ZCTA5 21237,31105,21237
ZCTA5 21402,6460,21402
ZCTA5 21524,831,21524
ZCTA5 21530,1923,21530
ZCTA5 21536,3984,21536
ZCTA5 21539,2664,21539
ZCTA5 21541,1536,21541
ZCTA5 78880,1736,78880
ZCTA5 78883,314,78883
ZCTA5 78949,822,78949
ZCTA5 78959,1742,78959
ZCTA5 78744,48551,78744
ZCTA5 78748,52076,78748
ZCTA5 78829,1764,78829
ZCTA5 78830,877,78830
ZCTA5 78838,141,78838
ZCTA5 78756,9450,78756
ZCTA5 78140,3457,78140
ZCTA5 78221,42535,78221
ZCTA5 78357,2695,78357
ZCTA5 78570,32841,78570
ZCTA5 78654,18524,78654
ZCTA5 78028,40058,78028
ZCTA5 78101,7434,78101
ZCTA5 78102,28253,78102
ZCTA5 78119,6960,78119
ZCTA5 78152,2569,78152
ZCTA5 78154,41171,78154
ZCTA5 78160,5776,78160
ZCTA5 78164,3990,78164
ZCTA5 78204,12850,78204
ZCTA5 78212,27940,78212
ZCTA5 78215,2925,78215
ZCTA5 78217,35257,78217
ZCTA5 78226,8012,78226
ZCTA5 78228,61441,78228
ZCTA5 78231,10132,78231
ZCTA5 78236,6760,78236
ZCTA5 78237,41247,78237
ZCTA5 78240,61937,78240
ZCTA5 78249,61712,78249
ZCTA5 78363,29400,78363
ZCTA5 31090,1256,31090
ZCTA5 31092,6423,31092
ZCTA5 31210,33647,31210
ZCTA5 31302,7540,31302
ZCTA5 31323,1295,31323
ZCTA5 31326,21722,31326
ZCTA5 31404,33597,31404
ZCTA5 31501,16265,31501
ZCTA5 31532,568,31532
ZCTA5 31545,15949,31545
ZCTA5 31549,2590,31549
ZCTA5 31001,4323,31001
ZCTA5 31006,4523,31006
ZCTA5 31008,19824,31008
ZCTA5 31088,57063,31088
ZCTA5 31206,24983,31206
ZCTA5 31216,17267,31216
ZCTA5 31301,3906,31301
ZCTA5 31303,2348,31303
ZCTA5 31305,6039,31305
ZCTA5 31324,27155,31324
ZCTA5 21665,194,21665
ZCTA5 21673,3019,21673
ZCTA5 21676,367,21676
ZCTA5 21710,4847,21710
ZCTA5 21737,2476,21737
ZCTA5 21742,33425,21742
ZCTA5 21005,2724,21005
ZCTA5 21015,28975,21015
ZCTA5 51046,1461,51046
ZCTA5 51050,2763,51050
ZCTA5 51537,6478,51537
ZCTA5 51543,419,51543
ZCTA5 51545,334,51545
ZCTA5 51553,1035,51553
ZCTA5 51053,1078,51053
ZCTA5 51111,123,51111
ZCTA5 51201,5900,51201
ZCTA5 51242,194,51242
ZCTA5 51334,6875,51334
ZCTA5 51347,1515,51347
ZCTA5 51019,721,51019
ZCTA5 51101,685,51101
ZCTA5 51240,2172,51240
ZCTA5 51248,1689,51248
ZCTA5 51343,287,51343
ZCTA5 51363,250,51363
ZCTA5 51447,210,51447
ZCTA5 51448,582,51448
ZCTA5 51461,1207,51461
ZCTA5 51536,395,51536
ZCTA5 51541,419,51541
ZCTA5 51546,2966,51546
ZCTA5 51562,451,51562
ZCTA5 51571,673,51571
ZCTA5 51645,213,51645
ZCTA5 51105,10690,51105
ZCTA5 51235,1147,51235
ZCTA5 51244,114,51244
ZCTA5 51341,26,51341
ZCTA5 51346,2108,51346
ZCTA5 51351,4577,51351
ZCTA5 51431,341,51431
ZCTA5 51440,304,51440
ZCTA5 51445,2583,51445
ZCTA5 51449,2050,51449
ZCTA5 51003,1920,51003
ZCTA5 51501,35511,51501
ZCTA5 51531,732,51531
ZCTA5 51578,86,51578
ZCTA5 51007,521,51007
ZCTA5 51028,2231,51028
ZCTA5 51029,290,51029
ZCTA5 51047,829,51047
ZCTA5 51061,440,51061
ZCTA5 51062,389,51062
ZCTA5 51063,1082,51063
ZCTA5 51650,282,51650
ZCTA5 86024,908,86024
ZCTA5 45255,21923,45255
ZCTA5 83839,1281,83839
ZCTA5 83651,36313,83651
ZCTA5 83548,125,83548
ZCTA5 83554,347,83554
ZCTA5 83286,1306,83286
ZCTA5 85037,55083,85037
ZCTA5 85535,0,85535
ZCTA5 85337,2676,85337
ZCTA5 85334,1005,85334
ZCTA5 85008,62995,85008
ZCTA5 85044,43187,85044
ZCTA5 85053,31381,85053
ZCTA5 84044,27029,84044
ZCTA5 84642,3790,84642
ZCTA5 84645,3204,84645
ZCTA5 84120,51130,84120
ZCTA5 84123,38082,84123
ZCTA5 84034,206,84034
ZCTA5 84036,7754,84036
ZCTA5 84112,2402,84112
ZCTA5 84128,27921,84128
ZCTA5 93242,3455,93242
ZCTA5 93591,6557,93591
ZCTA5 93616,2370,93616
ZCTA5 93728,16738,93728
ZCTA5 93921,2951,93921
ZCTA5 93930,17599,93930
ZCTA5 93274,75068,93274
ZCTA5 93627,134,93627
ZCTA5 93634,27,93634
ZCTA5 86505,7920,86505
ZCTA5 67301,12647,67301
ZCTA5 67882,222,67882
ZCTA5 67901,21282,67901
ZCTA5 67330,1331,67330
ZCTA5 67649,256,67649
ZCTA5 45301,302,45301
ZCTA5 83655,5375,83655
ZCTA5 83703,17450,83703
ZCTA5 83602,6,83602
ZCTA5 83323,1697,83323
ZCTA5 85340,39394,85340
ZCTA5 85022,52146,85022
ZCTA5 85023,35196,85023
ZCTA5 85706,57712,85706
ZCTA5 85040,35399,85040
ZCTA5 84056,3568,84056
ZCTA5 84302,26259,84302
ZCTA5 84655,13877,84655
ZCTA5 84026,1306,84026
ZCTA5 93013,17021,93013
ZCTA5 93618,31971,93618
ZCTA5 93924,6421,93924
ZCTA5 93925,1794,93925
ZCTA5 93667,2112,93667
ZCTA5 93673,702,93673
ZCTA5 93261,2179,93261
ZCTA5 60137,37857,60137
ZCTA5 60145,3158,60145
ZCTA5 60153,23351,60153
ZCTA5 60162,7996,60162
ZCTA5 60184,2447,60184
ZCTA5 60407,1730,60407
ZCTA5 60408,5601,60408
ZCTA5 60442,11310,60442
ZCTA5 60448,25878,60448
ZCTA5 60463,14556,60463
ZCTA5 60467,26056,60467
ZCTA5 60482,10732,60482
ZCTA5 60558,13247,60558
ZCTA5 60560,25273,60560
ZCTA5 60563,38785,60563
ZCTA5 60611,33937,60611
ZCTA5 60616,52557,60616
ZCTA5 60651,63679,60651
ZCTA5 62370,285,62370
ZCTA5 62432,784,62432
ZCTA5 62561,5289,62561
ZCTA5 62440,1155,62440
ZCTA5 62286,6066,62286
ZCTA5 62366,1702,62366
ZCTA5 62631,274,62631
ZCTA5 62512,463,62512
ZCTA5 62531,1707,62531
ZCTA5 62532,71,62532
ZCTA5 62541,16,62541
ZCTA5 44813,8637,44813
ZCTA5 44817,1614,44817
ZCTA5 44072,4385,44072
ZCTA5 44118,39273,44118
ZCTA5 44203,40318,44203
ZCTA5 44264,3027,44264
ZCTA5 44431,4647,44431
ZCTA5 44440,5055,44440
ZCTA5 44512,32096,44512
ZCTA5 44139,23882,44139
ZCTA5 44216,8739,44216
ZCTA5 44278,17921,44278
ZCTA5 44313,26729,44313
ZCTA5 44314,18388,44314
ZCTA5 44418,1170,44418
ZCTA5 44428,2975,44428
ZCTA5 44446,20170,44446
ZCTA5 44449,1280,44449
ZCTA5 37854,12690,37854
ZCTA5 37885,5854,37885
ZCTA5 37886,4594,37886
ZCTA5 37887,7651,37887
ZCTA5 37891,3628,37891
ZCTA5 21916,47,21916
ZCTA5 21104,6029,21104
ZCTA5 21204,21518,21204
ZCTA5 21521,1183,21521
ZCTA5 43464,1861,43464
ZCTA5 43506,14045,43506
ZCTA5 43511,1199,43511
ZCTA5 43469,2901,43469
ZCTA5 43512,28172,43512
ZCTA5 43526,5854,43526
ZCTA5 43528,16302,43528
ZCTA5 43533,1666,43533
ZCTA5 43535,554,43535
ZCTA5 43842,306,43842
ZCTA5 43902,237,43902
ZCTA5 43907,5430,43907
ZCTA5 43917,3523,43917
ZCTA5 43925,161,43925
ZCTA5 43967,0,43967
ZCTA5 43972,112,43972
ZCTA5 43974,71,43974
ZCTA5 43032,14,43032
ZCTA5 43036,332,43036
ZCTA5 08346,781,08346
ZCTA5 08318,12387,08318
ZCTA5 08321,112,08321
ZCTA5 08326,1325,08326
ZCTA5 08403,903,08403
ZCTA5 08515,5972,08515
ZCTA5 08518,5471,08518
ZCTA5 08534,13208,08534
ZCTA5 08535,4567,08535
ZCTA5 08536,19264,08536
ZCTA5 08629,12910,08629
ZCTA5 08691,16413,08691
ZCTA5 08724,41504,08724
ZCTA5 08740,1488,08740
ZCTA5 08816,47323,08816
ZCTA5 08826,5027,08826
ZCTA5 08828,2232,08828
ZCTA5 08852,17643,08852
ZCTA5 50594,166,50594
ZCTA5 50595,8875,50595
ZCTA5 50598,1015,50598
ZCTA5 50601,2571,50601
ZCTA5 50613,43945,50613
ZCTA5 50616,10031,50616
ZCTA5 50627,3165,50627
ZCTA5 50628,1136,50628
ZCTA5 50632,1227,50632
ZCTA5 50635,1445,50635
ZCTA5 50636,1868,50636
ZCTA5 50672,520,50672
ZCTA5 50707,8132,50707
ZCTA5 50801,9252,50801
ZCTA5 50860,135,50860
ZCTA5 50862,222,50862
ZCTA5 50863,215,50863
ZCTA5 50315,36097,50315
ZCTA5 50401,28647,50401
ZCTA5 50420,324,50420
ZCTA5 18707,15891,18707
ZCTA5 18829,656,18829
ZCTA5 18840,10756,18840
ZCTA5 18850,1965,18850
ZCTA5 18851,624,18851
ZCTA5 18917,2110,18917
ZCTA5 18936,0,18936
ZCTA5 18969,14930,18969
ZCTA5 18830,566,18830
ZCTA5 18833,1902,18833
ZCTA5 18914,21888,18914
ZCTA5 18091,6155,18091
ZCTA5 18066,6143,18066
ZCTA5 77480,8344,77480
ZCTA5 77505,22967,77505
ZCTA5 77515,33634,77515
ZCTA5 77519,781,77519
ZCTA5 77531,16352,77531
ZCTA5 77534,2905,77534
ZCTA5 77536,32745,77536
ZCTA5 66852,629,66852
ZCTA5 66853,491,66853
ZCTA5 66858,280,66858
ZCTA5 66860,1146,66860
ZCTA5 66930,248,66930
ZCTA5 66939,483,66939
ZCTA5 66944,345,66944
ZCTA5 66946,161,66946
ZCTA5 66955,87,66955
ZCTA5 66757,3162,66757
ZCTA5 66779,674,66779
ZCTA5 66834,874,66834
ZCTA5 66849,479,66849
ZCTA5 66717,611,66717
ZCTA5 66735,617,66735
ZCTA5 66772,155,66772
ZCTA5 66778,0,66778
ZCTA5 66859,212,66859
ZCTA5 66869,671,66869
ZCTA5 66936,285,66936
ZCTA5 66937,1013,66937
ZCTA5 66940,362,66940
ZCTA5 66942,235,66942
ZCTA5 66943,542,66943
ZCTA5 66959,171,66959
ZCTA5 66970,71,66970
ZCTA5 66510,710,66510
ZCTA5 66612,1880,66612
ZCTA5 66019,299,66019
ZCTA5 66097,1177,66097
ZCTA5 66207,14907,66207
ZCTA5 66436,6158,66436
ZCTA5 66544,351,66544
ZCTA5 66714,222,66714
ZCTA5 66414,2742,66414
ZCTA5 66417,375,66417
ZCTA5 17536,3361,17536
ZCTA5 17547,8068,17547
ZCTA5 03221,1922,03221
ZCTA5 03230,1445,03230
ZCTA5 03233,334,03233
ZCTA5 03246,16573,03246
ZCTA5 03256,2450,03256
ZCTA5 03273,357,03273
ZCTA5 03431,24849,03431
ZCTA5 03445,700,03445
