Timestamp,Temperature/High/Mean (°F),Temperature/High/Percentile10th (°F),Temperature/High/Percentile25th (°F),Temperature/High/Percentile75th (°F),Temperature/High/Percentile90th (°F),Temperature/Low/Mean (°F),Temperature/Low/Percentile10th (°F),Temperature/Low/Percentile25th (°F),Temperature/Low/Percentile75th (°F),Temperature/Low/Percentile90th (°F),Temperature/Mean (°F),PerceivedTemperature/High (°F),PerceivedTemperature/Low (°F),CloudCover/Clear (%),CloudCover/MostlyClear (%),CloudCover/PartlyCloudy (%),CloudCover/MostlyCloudy (%),CloudCover/Overcast (%),Precipitation/Total (%),Precipitation/Rain (%),Precipitation/Mixed (%),Precipitation/Snow (%),Precipitation/Quantity/Mean (in),Rainfall/Mean (in),Rainfall/Percentile10th (in),Rainfall/Percentile25th (in),Rainfall/Percentile75th (in),Rainfall/Percentile90th (in),Snowfall/Mean (in),Snowfall/Percentile10th (in),Snowfall/Percentile25th (in),Snowfall/Percentile75th (in),Snowfall/Percentile90th (in),Snowfall/LiquidEquivalent/Mean (in),Snowfall/LiquidEquivalent/Percentile10th (in),Snowfall/LiquidEquivalent/Percentile25th (in),Snowfall/LiquidEquivalent/Percentile75th (in),Snowfall/LiquidEquivalent/Percentile90th (in),Sun/2022/PreviousSolarMidnight (hr),Sun/2022/AstronomicalRise (hr),Sun/2022/NauticalRise (hr),Sun/2022/CivilRise (hr),Sun/2022/Rise (hr),Sun/2022/Noon (hr),Sun/2022/Set (hr),Sun/2022/CivilSet (hr),Sun/2022/NauticalSet (hr),Sun/2022/AstronomicalSet (hr),Sun/2022/NextSolarMidnight (hr),Daylight/2022/Day (hr),Daylight/2022/CivilDay (hr),Daylight/2022/NauticalDay (hr),Daylight/2022/AstronomicalDay (hr),Humidity/Dry (%),Humidity/Comfortable (%),Humidity/Humid (%),Humidity/Muggy (%),Humidity/Oppressive (%),Humidity/Miserable (%),Wind/Speed/Mean (mph),Wind/Speed/Percentile10th (mph),Wind/Speed/Percentile25th (mph),Wind/Speed/Percentile75th (mph),Wind/Speed/Percentile90th (mph),Wind/Direction/Cardinal/Calm (%),Wind/Direction/Cardinal/N (%),Wind/Direction/Cardinal/E (%),Wind/Direction/Cardinal/S (%),Wind/Direction/Cardinal/W (%),Wind/Direction/Ordinal/Calm (%),Wind/Direction/Ordinal/N (%),Wind/Direction/Ordinal/NE (%),Wind/Direction/Ordinal/E (%),Wind/Direction/Ordinal/SE (%),Wind/Direction/Ordinal/S (%),Wind/Direction/Ordinal/SW (%),Wind/Direction/Ordinal/W (%),Wind/Direction/Ordinal/NW (%),Wind/Direction/Display/Calm (%),Wind/Direction/Display/N8 (%),Wind/Direction/Display/NE8PartOfN4 (%),Wind/Direction/Display/NE8PartOfE4 (%),Wind/Direction/Display/E8 (%),Wind/Direction/Display/SE8PartOfE4 (%),Wind/Direction/Display/SE8PartOfS4 (%),Wind/Direction/Display/S8 (%),Wind/Direction/Display/SW8PartOfS4 (%),Wind/Direction/Display/SW8PartOfW4 (%),Wind/Direction/Display/W8 (%),Wind/Direction/Display/NW8PartOfW4 (%),Wind/Direction/Display/NW8PartOfN4 (%),WaterTemperature/Mean (°F),WaterTemperature/Percentile10th (°F),WaterTemperature/Percentile25th (°F),WaterTemperature/Percentile75th (°F),WaterTemperature/Percentile90th (°F),BestTime/TemperatureTourismScore (),BestTime/TemperatureBeachScore (),BestTime/CloudScore (),BestTime/PrecipitationScore (),BestTime/TourismScore (),BestTime/BeachScore (),GrowingSeasonProbability (%),Temperature/Frigid (%),Temperature/Freezing (%),Temperature/Chilly (%),Temperature/Cold (%),Temperature/Cool (%),Temperature/Comfortable (%),Temperature/Warm (%),Temperature/Hot (%),Temperature/Sweltering (%),GrowingDegreeDays/Mean (°F),GrowingDegreeDays/Percentile10th (°F),GrowingDegreeDays/Percentile25th (°F),GrowingDegreeDays/Percentile75th (°F),GrowingDegreeDays/Percentile90th (°F),SolarEnergy/Mean (kWh),SolarEnergy/Percentile10th (kWh),SolarEnergy/Percentile25th (kWh),SolarEnergy/Percentile75th (kWh),SolarEnergy/Percentile90th (kWh)
2022-07-26,105.46,99.11,102.03,108.61,111.48,88.84,84.23,86.79,91.06,92.97,96.46,119.47,97.81,32.66,9.33,9.13,11.66,37.25,0.17,0.17,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,3.54,4.05,4.55,4.97,11.67,18.37,18.79,19.28,19.79,23.67,13.41,14.24,15.23,16.25,6.66,8.06,11.59,13.30,13.12,47.28,8.80,3.61,5.53,11.10,15.31,0.00,52.59,25.98,5.30,16.14,0.00,27.70,16.60,14.13,5.60,2.44,1.84,5.86,25.84,0.00,27.70,8.37,8.23,14.13,3.62,1.98,2.44,0.87,0.96,5.86,9.32,16.52,91.12,87.72,89.94,92.58,93.65,1.02,1.48,6.24,10.00,2.49,2.82,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.88,43.91,54.19,5425.20,5011.20,5288.40,5587.20,5731.20,7.09,5.70,6.79,7.72,7.93
2022-07-27,105.46,99.16,102.09,108.61,111.48,88.84,84.28,86.84,91.12,92.92,96.47,119.75,98.04,32.75,9.25,9.20,11.72,37.09,0.17,0.17,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,3.55,4.06,4.56,4.97,11.67,18.36,18.78,19.27,19.78,23.67,13.39,14.22,15.21,16.23,6.35,7.68,11.30,13.14,13.18,48.34,8.75,3.59,5.50,11.04,15.21,0.00,52.63,25.95,5.43,15.98,0.00,28.06,16.63,14.12,5.62,2.50,1.94,5.87,25.27,0.00,28.06,8.42,8.21,14.12,3.62,2.00,2.50,0.93,1.00,5.87,9.11,16.16,91.23,87.86,90.05,92.75,93.76,1.01,1.46,6.21,10.00,2.48,2.80,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.81,43.91,54.28,5461.20,5047.20,5324.40,5623.20,5767.20,7.07,5.67,6.77,7.71,7.91
2022-07-28,105.46,99.16,102.09,108.56,111.37,88.84,84.31,86.93,91.12,92.86,96.46,120.03,98.26,32.56,9.23,9.11,11.77,37.34,0.17,0.17,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,3.56,4.07,4.57,4.98,11.67,18.36,18.77,19.26,19.77,23.67,13.37,14.20,15.19,16.21,6.01,7.49,11.13,12.93,13.24,49.19,8.70,3.60,5.49,10.94,15.11,0.00,52.91,26.14,5.37,15.59,0.00,28.34,16.91,14.27,5.52,2.47,1.95,5.74,24.78,0.00,28.34,8.60,8.31,14.27,3.55,1.97,2.47,0.93,1.02,5.74,8.82,15.96,91.34,88.00,90.16,92.86,93.88,1.02,1.44,6.19,10.00,2.48,2.78,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.75,44.03,54.22,5497.20,5083.20,5356.80,5659.20,5803.20,7.05,5.63,6.75,7.70,7.90
2022-07-29,105.41,99.22,102.14,108.50,111.31,88.87,84.34,87.01,91.06,92.81,96.45,120.14,98.43,31.98,9.14,9.08,11.73,38.06,0.17,0.17,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,3.58,4.08,4.58,4.99,11.67,18.35,18.76,19.25,19.76,23.67,13.36,14.18,15.16,16.18,5.79,7.30,10.98,12.84,13.28,49.81,8.67,3.58,5.47,10.91,15.08,0.00,52.94,26.52,5.37,15.20,0.00,28.42,16.97,14.55,5.57,2.46,1.92,5.64,24.48,0.00,28.42,8.61,8.36,14.55,3.60,1.97,2.46,0.94,0.98,5.64,8.58,15.90,91.46,88.14,90.27,92.97,93.99,1.02,1.43,6.17,9.99,2.47,2.77,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.65,44.19,54.16,5533.20,5119.20,5392.80,5695.20,5839.20,7.03,5.59,6.73,7.68,7.88
2022-07-30,105.41,99.22,102.09,108.50,111.31,88.84,84.40,87.04,91.01,92.75,96.42,120.37,98.66,31.45,8.95,9.02,11.80,38.78,0.35,0.35,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,3.59,4.09,4.59,5.00,11.67,18.34,18.75,19.24,19.75,23.67,13.34,14.16,15.14,16.16,5.59,7.01,10.77,12.55,13.18,50.88,8.61,3.55,5.44,10.84,14.96,0.00,52.72,26.73,5.46,15.09,0.00,28.47,17.05,14.70,5.66,2.49,1.99,5.54,24.11,0.00,28.47,8.66,8.38,14.70,3.65,2.01,2.49,0.97,1.03,5.54,8.52,15.59,91.57,88.22,90.33,93.09,94.10,1.02,1.43,6.16,9.99,2.47,2.76,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.63,44.47,53.91,5569.20,5155.20,5428.80,5731.20,5875.20,7.02,5.57,6.71,7.67,7.87
2022-07-31,105.35,99.22,102.09,108.44,111.20,88.84,84.40,87.07,91.01,92.64,96.37,120.54,98.82,31.48,8.94,9.02,11.78,38.78,0.35,0.35,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,3.60,4.10,4.59,5.01,11.67,18.33,18.74,19.23,19.73,23.67,13.32,14.14,15.12,16.13,5.32,6.78,10.57,12.34,13.20,51.78,8.54,3.53,5.41,10.76,14.84,0.00,52.63,27.08,5.54,14.77,0.00,28.72,17.10,14.95,5.70,2.57,1.96,5.45,23.55,0.00,28.72,8.66,8.45,14.95,3.68,2.02,2.57,0.96,1.00,5.45,8.31,15.23,91.68,88.33,90.44,93.20,94.21,1.02,1.41,6.14,9.99,2.47,2.75,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.63,44.78,53.59,5605.20,5191.20,5464.80,5767.20,5911.20,7.00,5.54,6.71,7.66,7.86
2022-08-01,105.29,99.22,102.14,108.39,111.14,88.81,84.43,87.07,91.01,92.52,96.36,120.65,98.99,31.69,8.95,8.99,11.73,38.66,0.35,0.35,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,3.61,4.11,4.60,5.01,11.67,18.32,18.73,19.21,19.72,23.67,13.30,14.12,15.10,16.11,5.15,6.57,10.38,12.21,13.24,52.44,8.50,3.50,5.38,10.69,14.75,0.00,52.03,27.66,5.63,14.69,0.00,28.52,17.17,15.36,5.76,2.59,2.03,5.47,23.12,0.00,28.52,8.59,8.59,15.36,3.71,2.04,2.59,1.00,1.03,5.47,8.19,14.93,91.74,88.39,90.50,93.31,94.27,1.02,1.40,6.14,9.99,2.47,2.74,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.59,44.91,53.53,5641.20,5227.20,5500.80,5803.20,5947.20,7.00,5.53,6.70,7.65,7.84
2022-08-02,105.18,99.22,102.03,108.28,111.03,88.84,84.48,87.10,91.01,92.52,96.33,120.76,99.28,31.89,8.90,9.02,11.81,38.38,0.35,0.35,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,3.62,4.12,4.61,5.02,11.67,18.31,18.72,19.20,19.70,23.67,13.29,14.11,15.08,16.08,5.00,6.39,10.06,11.98,13.23,53.34,8.46,3.51,5.36,10.62,14.67,0.00,51.41,28.36,5.67,14.55,0.00,28.09,17.63,15.70,5.84,2.59,2.10,5.44,22.60,0.00,28.09,8.77,8.87,15.70,3.79,2.04,2.59,1.03,1.07,5.44,8.05,14.55,91.85,88.45,90.61,93.37,94.38,1.01,1.39,6.15,9.99,2.47,2.73,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.55,45.06,53.38,5677.20,5263.20,5536.80,5839.20,5983.20,6.98,5.53,6.69,7.64,7.83
2022-08-03,105.07,99.11,101.92,108.11,110.86,88.84,84.51,87.10,90.95,92.47,96.27,120.93,99.50,32.34,8.90,9.00,11.66,38.09,0.35,0.35,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,3.63,4.13,4.62,5.03,11.67,18.30,18.71,19.19,19.69,23.67,13.27,14.08,15.06,16.06,4.75,6.19,9.81,11.71,13.05,54.50,8.39,3.49,5.34,10.51,14.57,0.00,50.97,29.09,5.71,14.25,0.00,27.72,18.20,16.06,5.98,2.60,2.07,5.33,22.05,0.00,27.72,9.05,9.15,16.06,3.88,2.10,2.60,1.01,1.05,5.33,7.86,14.19,91.96,88.53,90.67,93.48,94.44,1.01,1.38,6.16,9.99,2.47,2.73,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.54,45.38,53.06,5713.20,5299.20,5572.80,5875.20,6019.20,6.97,5.50,6.68,7.62,7.81
2022-08-04,105.01,98.99,101.81,108.05,110.75,88.81,84.57,87.07,90.89,92.52,96.24,121.04,99.67,32.28,8.87,8.91,11.62,38.31,0.35,0.35,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,3.64,4.14,4.63,5.04,11.66,18.29,18.69,19.18,19.68,23.67,13.25,14.06,15.03,16.03,4.63,6.04,9.51,11.53,13.01,55.28,8.35,3.47,5.31,10.45,14.47,0.00,50.28,29.78,5.86,14.07,0.00,27.28,18.55,16.41,6.10,2.69,2.07,5.29,21.61,0.00,27.28,9.15,9.41,16.41,3.96,2.14,2.69,1.03,1.04,5.29,7.74,13.87,92.02,88.59,90.78,93.54,94.55,1.01,1.38,6.18,9.99,2.47,2.73,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.50,45.63,52.88,5749.20,5335.20,5608.80,5911.20,6055.20,6.96,5.49,6.66,7.60,7.80
2022-08-05,104.90,98.99,101.75,107.94,110.64,88.78,84.54,87.07,90.89,92.47,96.19,121.21,99.89,32.59,8.84,8.94,11.65,38.00,0.35,0.35,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,3.66,4.15,4.64,5.05,11.66,18.28,18.68,19.16,19.66,23.66,13.23,14.04,15.01,16.01,4.43,5.82,9.27,11.24,12.98,56.25,8.30,3.44,5.27,10.40,14.37,0.00,49.81,30.27,5.96,13.96,0.00,27.11,18.78,16.69,6.20,2.73,2.08,5.28,21.15,0.00,27.11,9.20,9.59,16.69,4.00,2.21,2.73,1.03,1.04,5.28,7.64,13.51,92.07,88.67,90.89,93.65,94.61,1.01,1.38,6.19,9.99,2.47,2.73,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.52,45.91,52.59,5785.20,5371.20,5644.80,5947.20,6091.20,6.95,5.50,6.65,7.58,7.78
2022-08-06,104.79,98.94,101.64,107.88,110.64,88.76,84.54,87.07,90.84,92.41,96.13,121.32,100.06,32.97,8.87,8.88,11.60,37.69,0.35,0.35,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.34,3.67,4.16,4.65,5.05,11.66,18.26,18.67,19.15,19.65,23.66,13.21,14.02,14.99,15.98,4.32,5.71,9.04,10.94,12.95,57.06,8.24,3.42,5.23,10.35,14.22,0.00,49.47,30.77,5.95,13.82,0.00,26.81,19.09,16.95,6.26,2.70,2.05,5.27,20.85,0.00,26.81,9.32,9.77,16.95,4.02,2.24,2.70,1.00,1.05,5.27,7.50,13.35,92.19,88.76,90.95,93.71,94.72,1.01,1.37,6.20,9.99,2.48,2.73,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.55,46.22,52.22,5821.20,5407.20,5680.80,5983.20,6127.20,6.95,5.52,6.66,7.57,7.76
2022-08-07,104.73,98.88,101.58,107.77,110.53,88.73,84.57,87.04,90.78,92.36,96.09,121.38,100.12,33.06,8.87,8.87,11.45,37.75,0.35,0.35,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.34,3.68,4.17,4.66,5.06,11.66,18.25,18.66,19.14,19.63,23.66,13.19,14.00,14.96,15.95,4.18,5.50,8.83,10.88,13.11,57.50,8.21,3.40,5.20,10.31,14.21,0.00,49.06,31.11,6.13,13.70,0.00,26.69,18.95,17.08,6.52,2.76,2.05,5.21,20.76,0.00,26.69,9.09,9.86,17.08,4.17,2.35,2.76,1.02,1.02,5.21,7.47,13.29,92.24,88.84,91.01,93.76,94.77,1.01,1.37,6.21,9.99,2.48,2.73,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.53,46.53,51.94,5857.20,5443.20,5716.80,6019.20,6163.20,6.94,5.51,6.66,7.56,7.75
2022-08-08,104.67,98.88,101.64,107.60,110.36,88.70,84.57,86.98,90.72,92.30,96.06,121.44,100.23,32.94,9.01,8.90,11.61,37.56,0.35,0.35,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.34,3.69,4.18,4.66,5.07,11.66,18.24,18.64,19.12,19.62,23.66,13.17,13.98,14.94,15.93,4.12,5.28,8.77,10.83,13.07,57.94,8.21,3.42,5.22,10.28,14.17,0.00,49.19,31.05,6.19,13.59,0.00,26.64,19.05,17.03,6.61,2.77,2.07,5.07,20.75,0.00,26.64,9.25,9.80,17.03,4.21,2.40,2.77,1.02,1.05,5.07,7.47,13.28,92.30,88.93,91.12,93.82,94.89,1.01,1.38,6.23,9.99,2.48,2.74,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.50,46.78,51.72,5893.20,5475.60,5752.80,6055.20,6199.20,6.93,5.50,6.64,7.54,7.73
2022-08-09,104.62,98.82,101.58,107.49,110.24,88.67,84.51,86.90,90.72,92.24,96.00,121.55,100.29,32.69,9.02,9.09,11.75,37.44,0.35,0.35,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.34,3.70,4.19,4.67,5.08,11.65,18.23,18.63,19.11,19.60,23.66,13.15,13.96,14.92,15.90,4.02,5.16,8.62,10.76,12.96,58.47,8.20,3.44,5.25,10.25,14.08,0.00,49.38,31.14,6.15,13.34,0.00,26.86,19.04,16.98,6.74,2.73,2.02,4.94,20.70,0.00,26.86,9.20,9.84,16.98,4.33,2.41,2.73,1.01,1.01,4.94,7.38,13.31,92.41,89.01,91.18,93.93,94.94,1.02,1.38,6.24,9.99,2.49,2.75,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.55,47.03,51.41,5929.20,5511.60,5788.80,6091.20,6235.20,6.91,5.53,6.63,7.52,7.71
2022-08-10,104.51,98.88,101.53,107.38,110.13,88.64,84.48,86.82,90.72,92.19,95.96,121.61,100.34,32.72,9.09,9.27,11.72,37.19,0.26,0.26,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.34,3.71,4.20,4.68,5.08,11.65,18.22,18.62,19.09,19.58,23.65,13.13,13.94,14.89,15.87,3.94,5.03,8.48,10.70,12.98,58.88,8.18,3.43,5.24,10.23,14.00,0.00,49.50,31.20,6.24,13.05,0.00,27.16,18.91,17.05,6.75,2.81,2.01,4.78,20.53,0.00,27.16,9.08,9.84,17.05,4.32,2.43,2.81,0.99,1.01,4.78,7.25,13.27,92.47,89.07,91.18,93.99,95.06,1.02,1.39,6.24,9.99,2.49,2.75,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.61,47.16,51.25,5965.20,5547.60,5824.80,6127.20,6271.20,6.91,5.54,6.63,7.50,7.69
2022-08-11,104.45,98.82,101.41,107.26,110.19,88.59,84.43,86.73,90.72,92.19,95.92,121.55,100.29,33.22,9.02,9.23,11.55,37.00,0.26,0.26,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,3.72,4.21,4.69,5.09,11.65,18.20,18.60,19.08,19.57,23.65,13.11,13.92,14.87,15.85,3.80,4.93,8.38,10.73,13.11,59.03,8.16,3.42,5.22,10.22,13.97,0.00,49.78,30.91,6.37,12.95,0.00,27.33,18.85,16.98,6.69,2.90,2.10,4.70,20.43,0.00,27.33,9.20,9.66,16.98,4.26,2.44,2.90,1.04,1.06,4.70,7.18,13.25,92.52,89.09,91.23,94.04,95.11,1.02,1.39,6.25,9.99,2.49,2.75,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.68,47.22,51.09,6001.20,5583.60,5860.80,6163.20,6307.20,6.91,5.56,6.64,7.49,7.68
2022-08-12,104.34,98.71,101.30,107.09,109.96,88.53,84.40,86.65,90.67,92.13,95.84,121.55,100.34,33.13,8.98,9.29,11.55,37.06,0.26,0.26,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,3.73,4.22,4.70,5.10,11.65,18.19,18.59,19.06,19.55,23.65,13.09,13.89,14.84,15.82,3.58,4.75,8.13,10.66,13.35,59.53,8.13,3.41,5.21,10.17,13.86,0.00,49.81,31.14,6.37,12.66,0.00,27.41,19.03,17.19,6.72,2.89,2.09,4.59,20.09,0.00,27.41,9.35,9.68,17.19,4.28,2.44,2.89,1.04,1.04,4.59,7.04,13.05,92.52,89.09,91.29,94.10,95.17,1.02,1.39,6.27,9.99,2.50,2.76,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.71,47.56,50.72,6037.20,5619.60,5896.80,6199.20,6343.20,6.89,5.54,6.61,7.48,7.66
2022-08-13,104.17,98.71,101.24,106.92,109.74,88.50,84.40,86.59,90.61,92.07,95.76,121.55,100.40,33.41,8.93,9.26,11.50,36.91,0.26,0.26,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,3.74,4.23,4.71,5.11,11.64,18.18,18.58,19.05,19.53,23.65,13.07,13.87,14.82,15.79,3.44,4.59,8.04,10.56,13.38,59.97,8.08,3.39,5.18,10.10,13.78,0.00,49.50,31.66,6.43,12.41,0.00,27.31,19.19,17.45,6.76,2.90,2.06,4.46,19.86,0.00,27.31,9.27,9.92,17.45,4.29,2.47,2.90,1.05,1.00,4.46,6.94,12.91,92.58,89.07,91.34,94.16,95.17,1.02,1.40,6.30,9.99,2.50,2.77,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.75,48.03,50.22,6069.60,5655.60,5932.80,6235.20,6379.20,6.87,5.54,6.59,7.46,7.65
2022-08-14,104.11,98.66,101.19,106.81,109.68,88.45,84.34,86.48,90.56,92.02,95.70,121.49,100.40,33.81,8.95,9.34,11.41,36.50,0.35,0.35,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,3.76,4.24,4.71,5.11,11.64,18.16,18.56,19.03,19.52,23.64,13.05,13.85,14.79,15.76,3.37,4.48,7.97,10.39,13.40,60.41,8.04,3.39,5.17,10.05,13.68,0.00,49.50,31.78,6.38,12.34,0.00,27.36,19.09,17.59,6.81,2.92,2.04,4.43,19.75,0.00,27.36,9.27,9.81,17.59,4.37,2.45,2.92,1.01,1.03,4.43,6.87,12.88,92.64,89.09,91.46,94.21,95.22,1.02,1.41,6.32,9.99,2.51,2.79,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,1.85,48.31,49.84,6105.60,5691.60,5968.80,6271.20,6415.20,6.86,5.52,6.58,7.44,7.63
2022-08-15,104.00,98.54,101.13,106.76,109.57,88.36,84.23,86.42,90.50,91.96,95.62,121.55,100.46,34.22,8.95,9.29,11.42,36.13,0.35,0.35,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.36,3.77,4.25,4.72,5.12,11.64,18.15,18.55,19.02,19.50,23.64,13.03,13.83,14.77,15.73,3.14,4.28,7.81,10.27,13.30,61.19,8.01,3.38,5.16,9.99,13.57,0.00,49.72,31.67,6.52,12.09,0.00,27.61,19.09,17.56,6.87,3.04,2.05,4.36,19.42,0.00,27.61,9.37,9.73,17.56,4.38,2.49,3.04,0.99,1.05,4.36,6.67,12.75,92.69,89.12,91.51,94.27,95.28,1.02,1.40,6.35,9.99,2.52,2.79,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,2.01,48.69,49.31,6141.60,5727.60,6004.80,6307.20,6451.20,6.85,5.52,6.58,7.42,7.62
2022-08-16,103.89,98.38,101.02,106.70,109.51,88.28,84.03,86.31,90.44,91.91,95.53,121.61,100.46,34.97,8.92,9.18,11.34,35.59,0.35,0.35,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.36,3.78,4.26,4.73,5.13,11.63,18.13,18.53,19.00,19.48,23.64,13.01,13.80,14.74,15.71,2.96,4.00,7.63,10.09,13.31,62.00,7.94,3.35,5.13,9.92,13.45,0.00,49.88,31.63,6.67,11.81,0.00,27.81,19.20,17.55,6.98,3.07,2.11,4.19,19.09,0.00,27.81,9.55,9.66,17.55,4.42,2.56,3.07,1.04,1.07,4.19,6.56,12.52,92.75,89.18,91.57,94.27,95.28,1.02,1.39,6.39,9.99,2.52,2.79,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,2.15,49.06,48.78,6177.60,5763.60,6040.80,6343.20,6487.20,6.84,5.53,6.59,7.41,7.61
2022-08-17,103.83,98.32,100.91,106.64,109.51,88.22,83.86,86.17,90.39,91.91,95.45,121.61,100.46,35.66,8.80,9.09,11.28,35.19,0.44,0.44,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.36,3.79,4.27,4.74,5.14,11.63,18.12,18.52,18.99,19.47,23.63,12.98,13.78,14.72,15.68,2.91,3.89,7.47,9.93,13.23,62.56,7.89,3.33,5.11,9.85,13.31,0.00,49.75,31.78,6.90,11.55,0.00,27.77,19.45,17.55,7.08,3.18,2.08,4.13,18.75,0.00,27.77,9.64,9.81,17.55,4.41,2.67,3.18,1.05,1.03,4.13,6.39,12.36,92.75,89.18,91.57,94.32,95.34,1.02,1.39,6.42,9.99,2.53,2.79,100.00,0.00,0.00,0.00,-0.00,-0.00,0.00,2.29,49.28,48.44,6213.60,5799.60,6076.80,6379.20,6523.20,6.84,5.53,6.59,7.39,7.59
