year,month,commodity_code,commodity_chapter,commodity_chapter_desc,commodity_chapter_four,commodity_chapter_four_desc,first_unit_of_measure,second_quantity,second_unit_of_measure,us_dollar
2020,09,69111019,69,Ceramic products,6911,"Tableware, kitchenware, other household articles and toilet articles; of porcelain or china",千克,0,?,559570
2020,09,69131000,69,Ceramic products,6913,Statuettes and other ornamental ceramic articles,千克,0,?,317843
2020,09,69139000,69,Ceramic products,6913,Statuettes and other ornamental ceramic articles,千克,0,?,261880
2020,09,69141000,69,Ceramic products,6914,Ceramic articles; n.e.c. in chapter 69,千克,0,?,221281
2020,09,69149000,69,Ceramic products,6914,Ceramic articles; n.e.c. in chapter 69,千克,0,?,24000
2020,09,70060000,70,Glass and glassware,7006,"Glass of heading no. 7003, 7004 or 7005, bent, edge-worked, engraved, drilled, enamelled or otherwise worked, not framed or fitted with other materials",千克,0,?,13215
2020,09,70099200,70,Glass and glassware,7009,"Glass mirrors; whether or not framed, including rear-view mirrors",千克,0,?,290528
2020,09,70109090,70,Glass and glassware,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",千克,0,?,43829
2020,09,70139900,70,Glass and glassware,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",千克,0,?,8260
2020,09,70161000,70,Glass and glassware,7016,"Glass; paving blocks, slabs, bricks, tiles etc, of pressed, moulded glass, whether or not wired, glass smallwares for decorative purposes leaded lights and the like; multicellular or foam glass",千克,0,?,7198
2020,09,70200099,70,Glass and glassware,7020,Glass; articles n.e.c. in chapter 70,千克,0,?,203882
2020,09,71171900,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7117,Imitation jewellery,千克,0,?,114685
2020,09,71179000,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7117,Imitation jewellery,千克,0,?,21063
2020,09,73089000,73,Iron or steel articles,7308,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures",千克,0,?,864
2020,09,73102990,73,Iron or steel articles,7310,"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or liquefied gas), of iron or steel, capacity not exceeding 300l, whether or not lined or heat-insulated",千克,0,?,3510
2020,09,73181300,73,Iron or steel articles,7318,"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel",千克,0,?,1813
2020,09,73182200,73,Iron or steel articles,7318,"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel",千克,0,?,393
2020,09,73219000,73,Iron or steel articles,7321,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heating), barbecues, braziers, gas-rings, plate warmers and similar non-electric domestic appliances and parts, of iron or steel",千克,0,?,124207
2020,09,73239100,73,Iron or steel articles,7323,"Table, kitchen, other household articles and parts, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel",千克,0,?,92661
2020,09,73239300,73,Iron or steel articles,7323,"Table, kitchen, other household articles and parts, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel",千克,0,?,513399
2020,09,73239900,73,Iron or steel articles,7323,"Table, kitchen, other household articles and parts, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel",千克,0,?,37324
2020,09,73249000,73,Iron or steel articles,7324,"Sanitary ware and parts thereof, of iron or steel",千克,0,?,102614
2020,09,73269090,73,Iron or steel articles,7326,"Iron or steel; articles, n.e.c. in chapter 73",千克,0,?,204775
2020,09,76109000,76,Aluminium and articles thereof,7610,"Aluminium; structures (excluding prefabricated buildings of heading no. 9406) and parts (e.g. bridges and sections, towers, lattice masts, etc) plates, rods, profiles and tubes for structures",千克,0,?,99564
2020,09,76151090,76,Aluminium and articles thereof,7615,"Aluminium; table, kitchen or other household articles and parts thereof, pot scourers and scouring or polishing pads, gloves and the like, sanitary ware and parts thereof",千克,0,?,4180
2020,09,76169990,76,Aluminium and articles thereof,7616,Aluminium; articles n.e.c. in chapter 76,千克,0,?,289605
2020,09,79070090,79,Zinc and articles thereof,7907,Zinc; articles n.e.c. in chapter 79,千克,0,?,39081
2020,09,81122900,81,"Metals; n.e.c., cermets and articles thereof",8112,"Beryllium, chromium, germanium, vanadium, gallium, hafnium, indium, niobium (columbium), rhenium and thallium; and articles of these metals, including waste and scrap",千克,0,?,530920
2020,09,82011000,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8201,"Tools, hand; spades, shovels, mattocks, picks, hoes, forks, rakes; axes, bill hooks etc; secateurs and pruners of any kind; scythes, sickles, hay knives, hedge shears, timber wedges and other tools used in agriculture, horticulture, forestry",千克,200,把,90
2020,09,82032000,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8203,"Tools, hand; files, rasps, pliers (including cutting pliers), pincers, tweezers, metal cutting shears, pipe cutters, bolt croppers, perforating punches and similar",千克,304,把,2160
2020,09,82052000,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8205,"Tools, hand; (including glaziers' diamonds) n.e.c.; blow lamps; vices, clamps etc, other than accessories for and parts of, machine-tools or water-jet cutting machines; anvils; portable forges; hand or pedal operated grinding wheels with frameworks",千克,864,个,6120
2020,09,82054000,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8205,"Tools, hand; (including glaziers' diamonds) n.e.c.; blow lamps; vices, clamps etc, other than accessories for and parts of, machine-tools or water-jet cutting machines; anvils; portable forges; hand or pedal operated grinding wheels with frameworks",千克,2400,个,15686
2020,09,82055100,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8205,"Tools, hand; (including glaziers' diamonds) n.e.c.; blow lamps; vices, clamps etc, other than accessories for and parts of, machine-tools or water-jet cutting machines; anvils; portable forges; hand or pedal operated grinding wheels with frameworks",千克,11443,个,83502
2020,09,82055900,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8205,"Tools, hand; (including glaziers' diamonds) n.e.c.; blow lamps; vices, clamps etc, other than accessories for and parts of, machine-tools or water-jet cutting machines; anvils; portable forges; hand or pedal operated grinding wheels with frameworks",千克,2180,个,1162
2020,09,82059000,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8205,"Tools, hand; (including glaziers' diamonds) n.e.c.; blow lamps; vices, clamps etc, other than accessories for and parts of, machine-tools or water-jet cutting machines; anvils; portable forges; hand or pedal operated grinding wheels with frameworks",千克,0,?,786
2020,09,82060000,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8206,"Tools, hand; two or more of heading no. 8202 to 8205, put up in sets for retail sale",千克,0,?,69874
2020,09,82075090,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8207,"Tools, interchangeable; for hand tools, whether or not power-operated, or for machine tools (pressing, stamping, punching, drilling etc), including dies for drawing or extruding metal, and rock drilling or earth boring tools",千克,1039,件,10515
2020,09,82081019,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8208,"Knives and cutting blades, for machines or for mechanical appliances",千克,0,?,97911
2020,09,82119200,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8211,"Knives; with cutting blades, serrated or not (including pruning knives), other than knives of heading no. 8208, and blades therefore",千克,12006,把,7546
2020,09,82130000,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8213,"Scissors; tailors' shears and similar shears, and blades therefore",千克,0,?,4116
2020,09,82141000,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8214,"Cutlery; other articles, (e.g. hair clippers, butchers' or kitchen cleavers, choppers and mincing knives, paper knives), manicure or pedicure sets and instruments (including nail files)",千克,0,?,2200
2020,09,82152000,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",8215,"Cutlery; spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter knives, sugar tongs and similar kitchen or tableware",千克,0,?,47295
2020,09,83013000,83,Metal; miscellaneous products of base metal,8301,"Padlocks and locks (key, combination, electrically operated) of base metal; clasps and frames with clasps incorporating locks, of base metal, keys for any or the foregoing articles, of base metal",千克,1820,个,1820
2020,09,83022000,83,Metal; miscellaneous products of base metal,8302,"Base metal mountings, fittings and similar articles for furniture, doors, staircases, windows, trunks, chests etc, castors with mountings of base metal, automatic door closers of base metal",千克,0,?,50838
2020,09,83024100,83,Metal; miscellaneous products of base metal,8302,"Base metal mountings, fittings and similar articles for furniture, doors, staircases, windows, trunks, chests etc, castors with mountings of base metal, automatic door closers of base metal",千克,0,?,275568
