commodity_code,commodity_chapter,commodity_chapter_desc,commodity_chapter_four,commodity_chapter_four_desc,first_unit_of_measure,second_quantity,second_unit_of_measure,us_dollar,exported_to
61099010,61,Apparel and clothing accessories; knitted or crocheted,6109,"T-shirts, singlets and other vests; knitted or crocheted",件,0,千克,62,Russian Federation
61099090,61,Apparel and clothing accessories; knitted or crocheted,6109,"T-shirts, singlets and other vests; knitted or crocheted",件,114,千克,16731,Russian Federation
61101100,61,Apparel and clothing accessories; knitted or crocheted,6110,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted",件,5464,千克,78010,Russian Federation
61101200,61,Apparel and clothing accessories; knitted or crocheted,6110,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted",件,2,千克,1101,Russian Federation
61102000,61,Apparel and clothing accessories; knitted or crocheted,6110,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted",件,9932,千克,102709,Russian Federation
61103000,61,Apparel and clothing accessories; knitted or crocheted,6110,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted",件,5293,千克,66894,Russian Federation
61112000,61,Apparel and clothing accessories; knitted or crocheted,6111,"Garments and clothing accessories, babies'; knitted or crocheted",千克,0,?,621,Russian Federation
61121200,61,Apparel and clothing accessories; knitted or crocheted,6112,"Track suits, ski suits and swimwear; knitted or crocheted",套,121,千克,6632,Russian Federation
61130000,61,Apparel and clothing accessories; knitted or crocheted,6113,"Garments made up of knitted or crocheted fabrics of heading no. 5903, 5906 and 5907",件,78,千克,9042,Russian Federation
61142000,61,Apparel and clothing accessories; knitted or crocheted,6114,"Garments; knitted or crocheted, n.e.c. in chapter 61",件,8,千克,1515,Russian Federation
61143000,61,Apparel and clothing accessories; knitted or crocheted,6114,"Garments; knitted or crocheted, n.e.c. in chapter 61",件,876,千克,187905,Russian Federation
61152200,61,Apparel and clothing accessories; knitted or crocheted,6115,"Hosiery; panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted",双,18,千克,835,Russian Federation
61159400,61,Apparel and clothing accessories; knitted or crocheted,6115,"Hosiery; panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted",双,85,千克,3100,Russian Federation
61159500,61,Apparel and clothing accessories; knitted or crocheted,6115,"Hosiery; panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted",双,551,千克,22699,Russian Federation
61159600,61,Apparel and clothing accessories; knitted or crocheted,6115,"Hosiery; panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted",双,0,千克,27,Russian Federation
61159900,61,Apparel and clothing accessories; knitted or crocheted,6115,"Hosiery; panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted",双,23,千克,828,Russian Federation
61169300,61,Apparel and clothing accessories; knitted or crocheted,6116,"Gloves, mittens and mitts; knitted or crocheted",双,32,千克,1358,Russian Federation
61171020,61,Apparel and clothing accessories; knitted or crocheted,6117,"Clothing accessories; made up, knitted or crocheted, knitted or crocheted parts of garments or of clothing accessories",条,8,千克,470,Russian Federation
61171090,61,Apparel and clothing accessories; knitted or crocheted,6117,"Clothing accessories; made up, knitted or crocheted, knitted or crocheted parts of garments or of clothing accessories",条,3,千克,854,Russian Federation
61178090,61,Apparel and clothing accessories; knitted or crocheted,6117,"Clothing accessories; made up, knitted or crocheted, knitted or crocheted parts of garments or of clothing accessories",千克,0,?,1042,Russian Federation
62011290,62,Apparel and clothing accessories; not knitted or crocheted,6201,"Overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, men's or boys', other than those of heading no. 6203 (not knitted or crocheted)",件,2,千克,254,Russian Federation
62011310,62,Apparel and clothing accessories; not knitted or crocheted,6201,"Overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, men's or boys', other than those of heading no. 6203 (not knitted or crocheted)",件,68,千克,992,Russian Federation
62011390,62,Apparel and clothing accessories; not knitted or crocheted,6201,"Overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, men's or boys', other than those of heading no. 6203 (not knitted or crocheted)",件,7,千克,610,Russian Federation
62019310,62,Apparel and clothing accessories; not knitted or crocheted,6201,"Overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, men's or boys', other than those of heading no. 6203 (not knitted or crocheted)",件,45,千克,6306,Russian Federation
62019390,62,Apparel and clothing accessories; not knitted or crocheted,6201,"Overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, men's or boys', other than those of heading no. 6203 (not knitted or crocheted)",件,7,千克,604,Russian Federation
62021100,62,Apparel and clothing accessories; not knitted or crocheted,6202,"Coats; women's or girls' overcoats, carcoats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, other than those of heading no. 6204 (not knitted or crocheted)",件,664,千克,12138,Russian Federation
62021290,62,Apparel and clothing accessories; not knitted or crocheted,6202,"Coats; women's or girls' overcoats, carcoats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, other than those of heading no. 6204 (not knitted or crocheted)",件,28,千克,2670,Russian Federation
62021310,62,Apparel and clothing accessories; not knitted or crocheted,6202,"Coats; women's or girls' overcoats, carcoats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, other than those of heading no. 6204 (not knitted or crocheted)",件,50,千克,3991,Russian Federation
62021390,62,Apparel and clothing accessories; not knitted or crocheted,6202,"Coats; women's or girls' overcoats, carcoats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, other than those of heading no. 6204 (not knitted or crocheted)",件,445,千克,9900,Russian Federation
62029290,62,Apparel and clothing accessories; not knitted or crocheted,6202,"Coats; women's or girls' overcoats, carcoats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, other than those of heading no. 6204 (not knitted or crocheted)",件,4,千克,224,Russian Federation
62029310,62,Apparel and clothing accessories; not knitted or crocheted,6202,"Coats; women's or girls' overcoats, carcoats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, other than those of heading no. 6204 (not knitted or crocheted)",件,30,千克,13041,Russian Federation
62029390,62,Apparel and clothing accessories; not knitted or crocheted,6202,"Coats; women's or girls' overcoats, carcoats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, other than those of heading no. 6204 (not knitted or crocheted)",件,23,千克,3513,Russian Federation
62031200,62,Apparel and clothing accessories; not knitted or crocheted,6203,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)",套,2,千克,1060,Russian Federation
62032200,62,Apparel and clothing accessories; not knitted or crocheted,6203,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)",套,229,千克,10351,Russian Federation
62032300,62,Apparel and clothing accessories; not knitted or crocheted,6203,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)",套,2,千克,217,Russian Federation
62033100,62,Apparel and clothing accessories; not knitted or crocheted,6203,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)",件,2,千克,338,Russian Federation
62033200,62,Apparel and clothing accessories; not knitted or crocheted,6203,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)",件,47,千克,1148,Russian Federation
62033300,62,Apparel and clothing accessories; not knitted or crocheted,6203,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)",件,221,千克,15979,Russian Federation
62033990,62,Apparel and clothing accessories; not knitted or crocheted,6203,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)",件,248,千克,18115,Russian Federation
62034100,62,Apparel and clothing accessories; not knitted or crocheted,6203,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)",条,1,千克,62,Russian Federation
62034290,62,Apparel and clothing accessories; not knitted or crocheted,6203,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)",条,12085,千克,143008,Russian Federation
62034390,62,Apparel and clothing accessories; not knitted or crocheted,6203,"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)",条,91,千克,6707,Russian Federation
