Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,6.604426299,8.587154913,10.51147326,11.69772365,8.822439355,8.004927041,13.55642695,5.653533254,6.356352957,2.845130155,15.60644469,0.455122711,-3.867921788,-2.638413573,-5.916618156,0.089792716,12.95424115,5.344999931,-0.185123714,3.35814373,-2.092018395,1.708728591,0.149409473,1.919780101,11.92709215,-0.806568217,5.297006197,2.086625804,2.063740624,2.995249437,6.576537236,3.83223767,6.674007782,4.521780098,6.174088042,2.814818292,3.202528754,2.195711877,7.693205528,4.479813259,5.194380365,6.132771764,3.698696595,2.59562315,5.266236151,-1.147153378,3.614065062,0.380822808,1.759084932,0.711615278,5.378219076,3.06220272,1.66773335,1.389015021,-3.301112195,4.196322984
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.74126541,1.982402714,1.73839196,6.55846346,2.118660864,2.985637787,-1.881872049,0.38990681,-2.044091435,6.414947574,0.251975664,3.738055383,4.952521321,7.378535826,1.805531217,1.223449617,2.458759103,3.710880967,0.875990063,3.748925693,4.848012814,2.308045494,-2.410700609,0.081033894,-0.148635323,0.271095291,4.750169656,-5.199109037,0.803490183,6.818276144,0.823102718,0.312307909,2.01870046,1.171888256,6.571000501,3.322432544,0.300009404,0.734030017,0.654698596,
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.195217375,3.396235375,5.260422401,7.766617408,-0.663146473,1.183102972,6.117534798,4.567670557,5.777869421,5.841522853,0.616695013,-1.798140653,3.836254412,2.458788027,6.933298301,2.568954913,6.255273099,6.111599997,-2.64092719,6.459627858,6.417785441,3.819962137,6.662102862,4.215907089,5.431299027,4.817950946,4.229150752,8.390491941,5.389394726,5.394326579,2.05543982,5.774700289,4.325018459,5.953474113,6.847204658,6.743621405,3.73366099,5.492021582,7.57697946,4.107459783,4.445272315,3.601869704,7.253383362,7.512037981,7.518348986,7.626488141,7.231862386,3.260219847,6.928884681,7.465781838,5.099070037,5.476622795,6.015779389,6.896913085,7.368698348,7.671463596,6.444783025,6.373259043,3.913844396,-5.23983299,8.322484131
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.961576748,6.064083423,6.103211265,4.947553683,4.74984117,1.352166905,-1.194043837,2.992312126,9.336666871,10.2431479,7.811435492,2.609649028,4.333449497,7.908701612,-0.112850138,5.503317331,2.890405695,-0.526369399,3.952839045,3.772369029,-0.711948003,-1.078377511,-2.50955013,2.072111885,1.808133813,1.946458282,3.14381755,4.323324391,2.660693705,2.451864561,0.503997287,-0.133660682,-0.703697959,1.087468668,3.350058067,5.119674659,4.350032732,2.495306349,2.157485153,3.500968023,4.270634946,6.279439092,4.081946825,6.551652851,6.003471505,6.05726499,6.154693641,5.14949119,3.044661138,5.923096142,4.184423347,2.754817349,5.045881629,4.853661159,2.859308487,1.273801385,2.450249306,2.693404647,2.551782508,-1.991922305,4.126819356
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,14.03707086,2.742463146,5.604597246,7.630499772,0.693850281,4.056821561,2.042517715,5.215141615,2.73068461,3.533635678,1.040335828,5.780346819,1.656420766,3.807604009,1.477965371,6.405145379,9.121790388,10.0164805,3.59936751,10.39081014,4.577208558,3.799318071,-10.30032848,-5.75090617,-4.119419554,-3.279163048,-4.561778538,-3.919724051,-0.829914212,1.509167843,3.112407866,10.09297951,-0.669114766,3.567180606,3.809913144,7.134477465,7.522854626,8.124563997,8.024817644,6.901359591,4.168523982,7.936709687,14.44098954,7.950051511,6.20893788,13.20805861,4.754209701,3.391737078,-4.391729247,3.32322471,-0.294354409,1.342687023,2.270222834,-0.855308657,1.783567959,-6.31755344,-2.681210792,-0.706435308,-0.171437013,-7.374285265,-0.985307673
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,3.454867894,0.161952471,10.40972859,4.747815404,4.669631773,10.56019748,17.74271826,-0.654643502,8.074782334,7.156099909,7.876852653,3.41109585,6.440473533,6.567521176,7.418739595,5.514072829,-0.493737604,4.681917385,5.748843263,5.648573237,-1.446988414,6.701371096,0.072159077,1.746699128,7.949819437,3.904545303,7.805728877,2.189828861,3.178411322,2.351669851,7.146080968,5.440943501,4.783762478,6.054634479,4.709972914,3.796271662,1.322557148,4.702399533,6.235790722,3.486545543,5.244099832,6.709520975,4.237781475,3.043450124,2.971132726,-2.046633872,4.216677115,2.429930917,3.090328044,0.967703198,1.117425859,2.237838669,2.624828395,1.322363089,-8.73497573,3.342802469
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.156069385,5.571428582,9.066305552,5.459056798,2.823529543,11.21281504,4.732510244,6.77799601,4.081145621,3.233508973,5.566694501,7.425788326,3.262334518,5.594474403,7.17411269,10.46117956,3.406669804,1.502933011,-0.62411357,-2.447350426,4.856648767,3.563227812,4.971080777,6.712015712,4.241335716,7.012031111,9.485538842,2.320736794,0.290244069,9.266146671,0.720279036,5.035634939,7.651265203,-4.668147364,7.878266876,7.379664474,7.577663644,2.404150257,-3.263168406,6.933239705,-5.750006555,6.447722047,5.763206067,9.795936389,8.992304936,6.947988086,5.043507932,0.815024573,-4.823153953,8.427104323,11.20011058,4.788492711,8.485816997,4.939715161,6.084486904,3.323084208,7.501997489,2.979885235,0.889585161,1.793551396,10.98618099
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.609164985,2.788866584,4.110691014,10.28348701,-5.004437317,-5.961361169,10.00322432,15.50121998,-1.563791371,-0.970599814,0,9.523809524,-4.347826087,-2.272727273,-4.651162791,2.43902439,7.142857143,6.666666667,-6.25,-2.222222222,6.818181818,-2.127659574,4.347826087,0,10.41666667,5.660377358,1.785714286,1.754385965,13.79310345,1.515151515,2.985074627
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.764443409,7.045071642,2.071988212,0.584322134,1.205800808,1.567661766,3.569911868,4.544366802,3.525278191,3.708511596,4.863863755,4.520784635,6.070808288,7.093194984,6.672789829,7.50381466,7.476319258,6.53222139,6.768535202,5.68641686,5.269105248,6.336523427,7.672155435,4.50015356,6.781585601,6.732461868,6.160628774,6.867116196,6.785680114,5.444967601,5.799999977,1.996343506,4.279084542
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,5.744557713,-0.34467668,-3.306380007,0.390086943,3.961902789,8.267073546,6.361941244,6.474140153,5.554095496,3.418356891,8.32629252,6.403635743,11.52324381,9.072114582,5.100001863,4.905265484,8.053948376,3.141907339,5.183661126,8.732685764,6.473258671,6.807233344,6.332565116,10.78474439,8.412425965,8.708751901,6.801517348,5.637611638,9.391655493,3.837455606,3.586905826,5.106307324,5.187859862,4.781000291,3.131405518,6.303923781,6.438745034,2.951306422,3.379633422
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56646327,3.873103212,-6.345235128,-8.7,-9.900000002,-14.2,-22.9,-12.2,-10,-2.999999998,-1.900000002,-0.2,5.9,8.800000004,5.339647207,9.516609864,11.79535253,3.071230392,7.571420763,8.215844452,2.243491596,-15.13646791,4.092004367,5.44528081,0.152314967,0.045439094,-10.07889498,-9.772987213,2.440981945,2.359972281,3.48836234,3.199503864,-3.7528041,3.4
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-0.203074438,3.319640258,3.851106004,8.752425808,7.212941583,6.183824505,3.203048808,5.541773321,7.808956313,8.328774932,6.739009522,6.627190608,7.985764499,6.079905381,5.017047429,4.998664908,4.783641214,5.200307215,6.933184854,6.59610062,2.186349144,2.032410808,0.97645449,6.242404259,4.983046778,4.859136105,5.568666723,3.856215378,2.38975234,1.018359507,1.110175143,1.134415702,4.244815433,3.758483161,3.529974112,5.274100964,5.849120424,3.076382056,3.668988323,6.436414593,3.615254904,4.742874994,5.991455397,8.138140213,7.74631105,8.895950597,9.647478903,6.485588933,2.714095293,8.419120158,6.922080704,5.92143403,5.575726641,4.722885861,4.304537569,4.230111778,5.231114522,4.941993001,4.093769224,-0.597241944,7.39786379
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.493037918,-1.57454885,0.170458856,2.440520779,1.045604054,3.062855935,-3.656834113,1.888911745,5.864740633,2.333213381,-0.251711531,-1.319569862,0.275199617,2.895344598,6.096914313,3.935470175,1.455461178,5.373985348,6.199116732,5.843400901,1.559559829,-9.757871461,-10.2743992,-1.14261745,1.466536029,8.809808295,7.993137205,1.480937462,1.103901024,0.297348379,3.538808505,7.931588414,2.657546107,7.281342644,-1.447598969,5.577957764,8.547683201,4.518890097,-1.939212154,-1.929930638,-3.844129949,-7.732007206,0.805283915,5.004160334,7.460132138,4.098577364,6.541510842,7.176144668,4.243494175,7.803409666,5.162133029,3.538178707,4.637538641,3.238791217,0.370741265,1.689798164,1.627753973,0.477907184,0.350447153,-6.121476278,4.367009313
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.3,6.1,4.4,5.8,6.4,6.5,2.5,4.8,3.1,-0.283491263,3.293351639,5.258907357,5.645722556,-0.540551652,-0.205456065,5.388139287,4.624153065,5.535304958,3.166145308,-0.256749674,2.537719307,-1.802887409,4.583913355,7.23663315,4.169656223,3.462645971,3.45925199,4.177061291,3.67264815,1.885964957,-0.108264791,3.522440527,2.751781051,4.02879326,2.684217272,3.772565499,4.447174945,4.481394432,4.794499045,4.077159479,0.954338729,1.695942923,2.796209101,3.852552601,3.48322032,2.782810626,2.010507552,0.122188443,-2.599888351,2.708856694,1.54989495,2.280687603,1.841875395,2.287775933,2.706369582,1.667472076,2.255680481,2.918856897,2.288869868,-3.404589652,5.671107191
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138582275,3.091293973,1.600000006,-0.492000004,-11.2,-2.300000005,-5.199999992,-0.900000006,1.700000004,5.199999997,4.3,4.300000003,3.834999999,4.16383825,3.973488192,4.232627382,7.449000605,6.950007197,7.451418476,9.473005305,9.029161017,8.050933328,7.597167961,7.525139894,7.102444887,7.29655037,6.873838441,7.218773508,5.9321508,4.395274633,5.354996888,5.709632222,1.886245259,7.420110242
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.527283278,3.694261801,-6.265338526,3.669725565,0.884935067,0,-9.523813464,6.509705889,2.86084497,10.74588955,2.968050584,25.83148894,-11.10133505,-8.820591531,-7.608709435,10.37682032,13.2294111,9.777473894,3.382216938,2.442720219,4.613904086,4.47684917,2.168596119,6.586338972,6.17934628,5.599740531,0.438004941,14.07469453,1.405610788,4.149186828,1.135573581,6.377940727,4.25073598,-1.247626263,7.766651721,1.287906805,3.505152757,4.090199571,2.71030492,1.639033243,1.748235405,5.342124775,6.691336926,4.114697043,2.488555485,6.996929864,3.322969349,0.40463955,-1.378194084,-4.47046905,-0.60627645,1.169114289,2.462482218,1.145756924,2.785222668,4.149565316,1.669364782,3.052342927,0.404012378,-5.312647581,0.735107365
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.192519439,8.532933763,3.900951164,11.12934529,4.162866665,1.510250111,2.833869031,7.337232658,0.706036796,7.711914381,1.47929121,1.282805036,7.109957895,2.069333202,2.89625778,7.727739847,6.270783513,2.346896372,0.764355145,-4.421322364,-0.362810903,-2.071006071,-3.764817123,1.442164633,0.193300161,6.510345028,3.581649938,5.82136842,-8.569882013,6.467940853,9.729887977,6.060473262,0.275388158,-2.349507928,3.951662724,-0.197837257,6.370931401,0.294055161,-5.970458146,3.686944167,3.394236108,-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753578808,5.277854124,-3.202302657,-1.488791251,4.176425359,5.625956975,1.343094036,-3.894386475,,,,,,,
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.396080884,3.285893679,3.485309017,3.504993147,4.010594022,1.218624955,-6.594788859,0.596383224,-8.204245554,-14.8125,-6.285155295,-1.774530271,-0.425079702,1.600853789,-0.735294118,1.904761905,2.777777778,-2.14700682,
Vietnam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,3.805855668,2.789291575,3.583469631,5.135011672,7.364512894,5.100918139,5.960843933,8.64604746,8.072730657,8.838980952,9.540480175,9.340017496,8.152084143,5.764455464,4.773586881,6.787316408,6.192893312,6.320820988,6.899063492,7.536410612,7.547247727,6.977954812,7.129504484,5.661771208,5.397897543,6.423238217,6.41,5.5,5.55,6.42,6.99,6.69,6.94,7.2,7.15,2.94,2.588924502
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,-11.39980671,4.377956677,1.979883115,3.009629254,9.574991485,1.001623321,-0.150463359,-2.893934724,-1.692882838,1.531893521,11.6956998,3.14763848,2.585413728,0.735447995,9.081466093,1.003945041,2.327335416,4.906812678,1.176854361,0.337293222,5.924809057,-3.397582489,-5.198318759,4.288335117,3.987392802,5.305326473,8.465159865,2.871659844,5.602991462,3.037246028,1.260681797,3.137874086,1.010029914,0.468608459,3.12624625,0.371578452,4.688677823,6.315604199,2.900230273,3.241187655,-5.401921061,0.531652015
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.790542353,5.316458241,5.184865253,6.558488822,5.54919168,5.712499149,4.156566555,5.941060345,5.815897017,3.928543464,4.274467821,5.6189147,6.406644702,1.793561753,0.636571762,5.303100081,4.098960031,4.136976436,4.174642457,1.87723136,1.933630111,0.394430947,2.649980973,4.675714076,3.699523074,3.443682033,3.731511048,4.640171491,3.753604575,2.868151785,1.460283526,2.070091288,1.808187434,3.306544243,3.090843001,3.620741052,3.904655888,2.794290789,3.523236263,4.487297166,1.99684326,2.328904921,3.150846537,4.493562174,4.043142251,4.476227986,4.477407141,2.066395257,-1.325831914,4.532279195,3.321024221,2.707161921,2.819838043,3.055919871,3.08105935,2.798896114,3.379489864,3.276646336,2.614882119,-3.271218833,5.802056757
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,0.431035976,1.287558088,3.91949636,5.504578341,0.483096034,-1.442299722,3.7073137,-4.421450946,-2.300009406,-0.199992237,4.099990037,-2.542098541,6.67364307,7.178972189,0.643422087,2.194889222,2.18543305,5.093049708,7.390125738,5.651960256,5.212629227,3.08726157,6.639202232,2.132129551,0.485978482,3.556103474,-0.541673768,2.550363619,4.173394085,-4.088722796,-0.416473139,0.05216796,4.296880533,8.126251777,1.042431502,-1.23315967,4.379823498,-2.589889873,-8.07856282
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.034883829,4.939924047,6.319886223,1.712195174,5.340908175,3.348804311,5.916270444,5.571756507,4.825690427,3.406631008,4.756830619,-5.340275302,9.127577636
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.293493862,8.207598137,4.001966381,6.721949122,5.669371322,4.634967317,5.23111204,6.006694599,3.775530496,6.181915593,3.803645872,3.935231505,3.747398185,3.972696401,5.591748076,3.170409359,3.338427956,3.64756947,3.866229516,7.70230704,-12.71482302,2.392885682,4.823414981,-0.188573712,-27.99454625,-9.375123818,-5.071795639,0.752447588,1.40000002,-8.500000016,-2.061513051
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.844734142,6.17793085,7.373709249,7.939608645,6.122798096,4.438386089,7.196523065,4.153372983,4.715902867,5.248661431,4.278934403,1.654829709,4.571944746,6.111122104,1.695433779,2.249860329,-0.093979116,3.014479779,3.790519264,6.620583427,5.36079106,-0.383419108,-1.846557746,5.09915163,-1.211540882,0.01784924,2.100729021,4.200109648,2.394795115,-0.317760427,-1.018244968,-2.137032845,1.233557939,3.200000003,3.100000001,4.299999997,2.600000001,0.5,2.399999997,4.200000001,2.7,3.700374404,2.949075468,4.554559907,5.277051973,5.603806459,5.360474054,3.191043886,-1.538089135,3.039732881,3.168556279,2.396232385,2.485468008,1.413826452,1.321862237,0.664552308,1.157946952,1.487617373,0.113053697,-6.431974826,4.914602661
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.361381991,-2.490839475,3.272392893,12.21404802,16.64745596,-5.570309809,7.919696512,1.248329982,-0.436915823,4.797112903,-0.086039551,9.208865142,-0.962048756,6.428158549,-2.269328924,6.220975267,-4.564236174,0.553763844,-3.023931031,3.035622351,6.167957407,-2.812782629,-1.966689298,-0.336834899,1.615310368,0.723893956,2.675661713,6.280749009,-1.023501789,-0.481072028,-0.036133384,-1.730922174,6.797274049,-8.625441952,2.897668893,6.218546489,3.814007497,-0.385746146,4.650189746,3.897322943,5.316868274,4.50601428,6.944973982,7.032395115,7.235599007,7.903694445,8.352436244,7.773895815,9.220348406,10.29822332,5.564602337,7.597593211,5.05723174,4.697992363,2.920375112,3.776679146,3.504336096,4.034493897,1.441306026,-2.785055065,3.572815303
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.316157268,1.434470888,6.244344508,-1.106171859,4.910570587,1.523130027,8.367008929,1.970134969,12.42823584,22.56515084,8.917586642,8.329774727,2.604714697,6.625153618,-1.931223239,0.464838905,-6.860703193,-2.706922485,3.297035399,14.42068391,12.52542485,2.634297147,1.585305462,-1.90736011,6.944387768,2.099029125,1.150737203,7.55237451,5.199766444,6.988552933,5.531782398,-9.015570086,1.051458626,9.235198861,0.158025651,10.36069677,2.680594174,2.885211806,-0.817821016,-3.059189762,1.439615384,-8.894023633,-16.99507469,-5.807538055,-5.71108368,-3.461495192,-3.653326859,-17.66894629,12.01955993,19.67532314,14.19391296,16.66542877,1.989492762,2.376929327,1.779872703,0.755869251,4.709492179,4.82421054,-6.144236314,-6.248748224,5.849419762
