FIPS,Abbreviation,Location,1990,1980,1970,1960,1950,1940,1930,1920,1910,1900
33017,NH,Strafford County,104233,85408,70431,59799,51567,43553,38580,38546,38951,39337
33019,NH,Sullivan County,38592,36063,30949,28067,26441,25442,24286,20922,19337,18009
34000,NJ,New Jersey,7730188,7364823,7168164,6066782,4835329,4160165,4041334,3155900,2537167,1883669
34001,NJ,Atlantic County,224327,194119,175043,160880,132399,124066,124823,83914,71894,46402
34003,NJ,Bergen County,825380,845385,898012,780255,539139,409646,364977,210703,138002,78441
34005,NJ,Burlington County,395066,362542,323132,224499,135910,97013,93541,81770,66565,58241
34007,NJ,Camden County,502824,471650,456291,392035,300743,255727,252312,190508,142029,107643
34009,NJ,Cape May County,95089,82266,59554,48555,37131,28919,29486,19460,19745,13201
34011,NJ,Cumberland County,138053,132866,121374,106850,88597,73184,69895,61348,55153,51193
34013,NJ,Essex County,778206,851116,929986,923545,905949,837340,833513,652089,512886,359053
34015,NJ,Gloucester County,230082,199917,172681,134840,91727,72219,70802,48224,37368,31905
34017,NJ,Hudson County,553099,556972,609266,610734,647437,652040,690730,629154,537231,386048
34019,NJ,Hunterdon County,107776,87361,69718,54107,42736,36766,34728,32885,33569,34507
34021,NJ,Mercer County,325824,307863,303968,266392,229781,197318,187143,159881,125657,95365
34023,NJ,Middlesex County,671780,595893,583813,433856,264872,217077,212208,162334,114426,79762
34025,NJ,Monmouth County,553124,503173,459379,334401,225327,161238,147209,104925,94734,82057
34027,NJ,Morris County,421353,407630,383454,261620,164371,125732,110445,82694,74704,65156
34029,NJ,Ocean County,433203,346038,208470,108241,56622,37706,33069,22155,21318,19747
34031,NJ,Passaic County,453060,447585,460782,406618,337093,309353,302129,259174,215902,155202
34033,NJ,Salem County,65294,64676,60346,58711,49508,42274,36834,36572,26999,25530
34035,NJ,Somerset County,240279,203129,198372,143913,99052,74390,65132,47991,38820,32948
34037,NJ,Sussex County,130943,116119,77528,49255,34423,29632,27830,24905,26781,24134
34039,NJ,Union County,493819,504094,543116,504255,398138,328344,305209,200157,140197,99353
34041,NJ,Warren County,91607,84429,73879,63220,54374,50181,49319,45057,43187,37781
35000,NM,New Mexico,1515069,1302894,1016000,951023,681187,531818,423317,360350,327301,195310
35001,NM,Bernalillo County,480577,419700,315774,262199,145673,69391,45430,29855,23606,28630
35003,NM,Catron County,2563,2720,2198,2773,3533,4881,3282,---,---,---
35005,NM,Chaves County,57849,51103,43335,57649,40605,23980,19549,12075,16850,4773
35006,NM,Cibola County,23794,---,---,---,---,---,---,---,---,---
35007,NM,Colfax County,12925,13667,12170,13806,16761,18718,19157,21550,16460,10150
35009,NM,Curry County,42207,42019,39517,32691,23351,18159,15809,11236,11443,---
35011,NM,DeBaca County,2252,2454,2547,2991,3464,3725,2893,3196,---,---
35013,NM,Dona Ana County,135510,96340,69773,59948,39557,30411,27455,16548,12893,10187
35015,NM,Eddy County,48605,47855,41119,50783,40640,24311,15842,9116,12400,3229
35017,NM,Grant County,27676,26204,22030,18700,21649,20050,19050,21939,14813,12883
35019,NM,Guadalupe County,4156,4496,4969,5610,6772,8646,7027,8015,10927,5429
35021,NM,Harding County,987,1090,1348,1874,3013,4374,4421,---,---,---
35023,NM,Hidalgo County,5958,6049,4734,4961,5095,4821,5023,4338,---,---
35025,NM,Lea County,55765,55993,49554,53429,30717,21154,6144,3545,---,---
35027,NM,Lincoln County,12219,10997,7560,7744,7409,8557,7198,7823,7822,4953
35028,NM,Los Alamos County,18115,17599,15198,13037,10476,---,---,---,---,---
35029,NM,Luna County,18110,15585,11706,9839,8753,6457,6247,12270,3913,---
35031,NM,McKinley County,60686,56449,43208,37209,27451,23641,20643,13731,12963,---
35033,NM,Mora County,4264,4205,4673,6028,8720,10981,10322,13915,12611,10304
35035,NM,Otero County,51928,44665,41097,36976,14909,10522,9779,7902,7069,4791
35037,NM,Quay County,10823,10577,10903,12279,13971,12111,10828,10444,14912,---
35039,NM,Rio Arriba County,34365,29282,25170,24193,24997,25352,21381,19552,16624,13777
35041,NM,Roosevelt County,16702,15695,16479,16198,16409,14549,11109,6548,12064,---
35043,NM,Sandoval County,63319,34799,17492,14201,12438,13898,11144,8863,8579,---
35045,NM,San Juan County,91605,81433,52517,53306,18292,17115,14701,8333,8504,4828
35047,NM,San Miguel County,25743,22751,21951,23468,26512,27910,23636,22867,22930,22053
35049,NM,Santa Fe County,98928,75360,53756,44970,38153,30826,19567,15030,14770,14658
35051,NM,Sierra County,9912,8454,7189,6409,7186,6962,5184,4619,3536,3158
35053,NM,Socorro County,14764,12566,9763,10168,9670,11422,9611,14061,14761,12195
35055,NM,Taos County,23118,19456,17516,15934,17146,18528,14394,12773,12008,10889
35057,NM,Torrance County,10285,7491,5290,6497,8012,11026,9269,9731,10119,---
35059,NM,Union County,4124,4725,4925,6068,7372,9095,11036,16680,11404,4528
35061,NM,Valencia County,45235,61115,40539,39085,22481,20245,16186,13795,13320,13895
36000,NY,New York,17990455,17558072,18236967,16782304,14830192,13479142,12588066,10385227,9113614,7268894
36001,NY,Albany County,292594,285909,286742,272926,239386,221315,211953,186106,173666,165571
36003,NY,Allegany County,50470,51742,46458,43978,43784,39681,38025,36842,41412,41501
36005,NY,Bronx County,1203789,1168972,1471701,1424815,1451277,1394711,1265258,732016,---,---
36007,NY,Broome County,212160,213648,221815,212661,184698,165749,147022,113610,78809,69149
36009,NY,Cattaraugus County,84234,85697,81666,80187,77901,72652,72398,71323,65919,65643
36011,NY,Cayuga County,82313,79894,77439,73942,70136,65508,64751,65221,67106,66234
36013,NY,Chautauqua County,141895,146925,147305,145377,135189,123580,126457,115348,105126,88314
36015,NY,Chemung County,95195,97656,101537,98706,86827,73718,74680,65872,54662,54063
36017,NY,Chenango County,51768,49344,46368,43243,39138,36454,34665,34969,35575,36568
36019,NY,Clinton County,85969,80750,72934,72722,53622,54006,46687,43898,48230,47430
36021,NY,Columbia County,62982,59487,51519,47322,43182,41464,41617,38930,43658,43211
36023,NY,Cortland County,48963,48820,45894,41113,37158,33668,31709,29625,29249,27576
36025,NY,Delaware County,47225,46824,44718,43540,44420,40989,41163,42774,45575,46413
36027,NY,Dutchess County,259462,245055,222295,176008,136781,120542,105462,91747,87661,81670
36029,NY,Erie County,968532,1015472,1113491,1064688,899238,798377,762408,634688,528985,433686
36031,NY,Essex County,37152,36176,34631,35300,35086,34178,33959,31871,33458,30707
36033,NY,Franklin County,46540,44929,43931,44742,44830,44286,45694,43541,45717,42853
36035,NY,Fulton County,54191,55153,52637,51304,51021,48597,46560,44927,44534,42842
36037,NY,Genesee County,60060,59400,58722,53994,47584,44481,44468,37976,37615,34561
36039,NY,Greene County,44739,40861,33136,31372,28745,27926,25808,25796,30214,31478
36041,NY,Hamilton County,5279,5034,4714,4267,4105,4188,3929,3970,4373,4947
36043,NY,Herkimer County,65797,66714,67633,66370,61407,59527,64006,64962,56356,51049
36045,NY,Jefferson County,110943,88151,88508,87835,85521,84003,83574,82250,80382,76748
36047,NY,Kings County,2300664,2230936,2602012,2627319,2738175,2698285,2560401,2018356,1634351,1166582
36049,NY,Lewis County,26796,25035,23644,23249,22521,22815,23447,23704,24849,27427
36051,NY,Livingston County,62372,57006,54041,44053,40257,38510,37560,36830,38037,37059
36053,NY,Madison County,69120,65150,62864,54635,46214,39598,39790,39535,39289,40545
36055,NY,Monroe County,713968,702238,711917,586387,487632,438230,423881,352034,283212,217854
36057,NY,Montgomery County,51981,53439,55883,57240,59594,59142,60076,57928,57567,47488
36059,NY,Nassau County,1287348,1321582,1428080,1300171,672765,406748,303053,126120,83930,55448
36061,NY,New York County,1487536,1428285,1539233,1698281,1960101,1889924,1867312,2284103,2762522,2050600
36063,NY,Niagara County,220756,227354,235720,242269,189992,160110,149329,118705,92036,74961
36065,NY,Oneida County,250836,253466,273037,264401,222855,203636,198763,182833,154157,132800
36067,NY,Onondaga County,468973,463920,472746,423028,341719,295108,291606,241465,200298,168735
36069,NY,Ontario County,95101,88909,78849,68070,60172,55307,54276,52652,52286,49605
36071,NY,Orange County,307647,259603,221657,183734,152255,140113,130383,119844,116001,103859
36073,NY,Orleans County,41846,38496,37305,34159,29832,27760,28795,28619,32000,30164
36075,NY,Oswego County,121771,113901,100897,86118,77181,71275,69645,71045,71664,70881
36077,NY,Otsego County,60517,59075,56181,51942,50763,46082,46710,46200,47216,48939
36079,NY,Putnam County,83941,77193,56696,31722,20307,16555,13744,10802,14665,13787
36081,NY,Queens County,1951598,1891325,1986473,1809578,1550849,1297634,1079129,469042,284041,152999
36083,NY,Rensselaer County,154429,151966,152510,142585,132607,121834,119781,113129,122276,121697
36085,NY,Richmond County,378977,352121,295443,221991,191555,174441,158346,116531,85969,67021
36087,NY,Rockland County,265475,259530,229903,136803,89276,74261,59599,45548,46873,38298
36089,NY,St. Lawrence County,111974,114254,111991,111239,98897,91098,90960,88121,89005,89083
36091,NY,Saratoga County,181276,153759,121679,89096,74869,65606,63314,60029,61917,61089
36093,NY,Schenectady County,149285,149946,160979,152896,142497,122494,125021,109363,88235,46852
36095,NY,Schoharie County,31859,29710,24750,22616,22703,20812,19667,21303,23855,26854
36097,NY,Schuyler County,18662,17686,16737,15044,14182,12979,12909,13098,14004,15811
36099,NY,Seneca County,33683,33733,35083,31984,29253,25732,24983,24735,26972,28114
36101,NY,Steuben County,99088,99217,99546,97691,91439,84927,82671,80627,83362,82822
36103,NY,Suffolk County,1321864,1284231,1124950,666784,276129,197355,161055,110246,96138,77582
36105,NY,Sullivan County,69277,65155,52580,45272,40731,37901,35272,33163,33808,32306
36107,NY,Tioga County,52337,49812,46513,37802,30166,27072,25480,24212,25624,27951
36109,NY,Tompkins County,94097,87085,76879,66164,59122,42340,41490,35285,33647,33830
36111,NY,Ulster County,165304,158158,141241,118804,92621,87017,80155,74979,91769,88422
36113,NY,Warren County,59209,54854,49402,44002,39205,36035,34174,31673,32223,29943
36115,NY,Washington County,59330,54795,52725,48476,47144,46726,46482,44888,47778,45624
36117,NY,Wayne County,89123,84581,79404,67989,57323,52747,49995,48827,50179,48660
36119,NY,Westchester County,874866,866599,894104,808891,625816,573558,520947,344436,283055,184257
36121,NY,Wyoming County,42507,39895,37688,34793,32822,31394,28764,30314,31880,30413
36123,NY,Yates County,22810,21459,19831,18614,17615,16381,16848,16641,18642,20318
37000,NC,North Carolina,6628637,5881766,5082059,4556155,4061929,3571623,3170276,2559123,2206287,1893810
37001,NC,Alamance County,108213,99319,96362,85674,71220,57427,42140,32718,28712,25665
37003,NC,Alexander County,27544,24999,19466,15625,14554,13454,12922,12212,11592,10960
37005,NC,Alleghany County,9590,9587,8134,7734,8155,8341,7186,7403,7745,7759
37007,NC,Anson County,23474,25649,23488,24962,26781,28443,29349,28334,25465,21870
37009,NC,Ashe County,22209,22325,19571,19768,21878,22664,21019,21001,19074,19581
37011,NC,Avery County,14867,14409,12655,12009,13352,13561,11803,10335,---,---
37013,NC,Beaufort County,42283,40355,35980,36014,37134,36431,35026,31024,30877,26404
37015,NC,Bertie County,20388,21024,20528,24350,26439,26201,25844,23993,23039,20538
37017,NC,Bladen County,28663,30491,26477,28881,29703,27156,22389,19761,18006,17677
37019,NC,Brunswick County,50985,35777,24223,20278,19238,17125,15818,14876,14432,12657
37021,NC,Buncombe County,174821,160934,145056,130074,124403,108755,97937,64148,49798,44288
37023,NC,Burke County,75744,72504,60364,52701,45518,38615,29410,23297,21408,17699
37025,NC,Cabarrus County,98935,85895,74629,68137,63783,59393,44331,33730,26240,22456
37027,NC,Caldwell County,70709,67746,56699,49552,43352,35795,28016,19984,20579,15694
37029,NC,Camden County,5904,5829,5453,5598,5223,5440,5461,5382,5640,5474
37031,NC,Carteret County,52556,41092,31603,30940,23059,18284,16900,15384,13776,11811
37033,NC,Caswell County,20693,20705,19055,19912,20870,20032,18214,15759,14858,15028
37035,NC,Catawba County,118412,105208,90873,73191,61794,51653,43991,33839,27918,22133
37037,NC,Chatham County,38759,33415,29554,26785,25392,24726,24177,23814,22635,23912
37039,NC,Cherokee County,20170,18933,16330,16335,18294,18813,16151,15242,14136,11860
37041,NC,Chowan County,13506,12558,10764,11729,12540,11572,11282,10649,11303,10258
37043,NC,Clay County,7155,6619,5180,5526,6006,6405,5434,4646,3909,4532
37045,NC,Cleveland County,84714,83435,72556,66048,64357,58055,51914,34272,29494,25078
37047,NC,Columbus County,49587,51037,46937,48973,50621,45663,37720,30124,28020,21274
37049,NC,Craven County,81613,71043,62554,58773,48823,31298,30665,29048,25594,24160
37051,NC,Cumberland County,274566,247160,212042,148418,96006,59320,45219,35064,35284,29249
37053,NC,Currituck County,13736,11089,6976,6601,6201,6709,6710,7268,7693,6529
37055,NC,Dare County,22746,13377,6995,5935,5405,6041,5202,5115,4841,4757
37057,NC,Davidson County,126677,113162,95627,79493,62244,53377,47865,35201,29404,23403
37059,NC,Davie County,27859,24599,18855,16728,15420,14909,14386,13578,13394,12115
37061,NC,Duplin County,39995,40952,38015,40270,41074,39739,35103,30223,25442,22405
37063,NC,Durham County,181835,152785,132681,111995,101639,80244,67196,42219,35276,26233
37065,NC,Edgecombe County,56558,55988,52341,54226,51634,49162,47894,37995,32010,26591
37067,NC,Forsyth County,265878,243683,214348,189428,146135,126475,111681,77269,47311,35261
37069,NC,Franklin County,36414,30055,26820,28755,31341,30382,29456,26667,24692,25116
37071,NC,Gaston County,175093,162568,148415,127074,110836,87531,78093,51242,37063,27903
37073,NC,Gates County,9305,8875,8524,9254,9555,10060,10551,10537,10455,10413
37075,NC,Graham County,7196,7217,6562,6432,6886,6418,5841,4872,4749,4343
37077,NC,Granville County,38345,34043,32762,33110,31793,29344,28723,26846,25102,23263
37079,NC,Greene County,15384,16117,14967,16741,18024,18548,18656,16212,13083,12038
37081,NC,Guilford County,347420,317154,288590,246520,191057,153916,133010,79272,60497,39074
37083,NC,Halifax County,55516,55286,53884,58956,58377,56512,53246,43766,37646,30793
37085,NC,Harnett County,67822,59570,49667,48236,47605,44239,37911,28313,22174,15988
37087,NC,Haywood County,46942,46495,41710,39711,37631,34804,28273,23496,21020,16222
37089,NC,Henderson County,69285,58580,42804,36163,30921,26049,23404,18248,16262,14104
37091,NC,Hertford County,22523,23368,23529,22718,21453,19352,17542,16294,15436,14294
37093,NC,Hoke County,22856,20383,16436,16356,15756,14937,14244,11722,---,---
37095,NC,Hyde County,5411,5873,5571,5765,6479,7860,8550,8386,8840,9278
37097,NC,Iredell County,92931,82538,72197,62526,56303,50424,46693,37956,34315,29064
37099,NC,Jackson County,26846,25811,21593,17780,19261,19366,17519,13396,12998,11853
37101,NC,Johnston County,81306,70599,61737,62936,65906,63798,57621,48998,41401,32250
37103,NC,Jones County,9414,9705,9779,11005,11004,10926,10428,9912,8721,8226
37105,NC,Lee County,41374,36718,30467,26561,23522,18743,16996,13400,11376,---
37107,NC,Lenoir County,57274,59819,55204,55276,45953,41211,35716,29555,22769,18639
37109,NC,Lincoln County,50319,42372,32682,28814,27459,24187,22872,17862,17132,15498
37111,NC,McDowell County,35681,35135,30648,26742,25720,22996,20336,16763,13538,12567
37113,NC,Macon County,23499,20178,15788,14935,16174,15880,13672,12887,12191,12104
37115,NC,Madison County,16953,16827,16003,17217,20522,22522,20306,20083,20132,20644
37117,NC,Martin County,25078,25948,24730,27139,27938,26111,23400,20828,17797,15383
37119,NC,Mecklenburg County,511433,404270,354656,272111,197052,151826,127971,80695,67031,55268
37121,NC,Mitchell County,14433,14428,13447,13906,15143,15980,13962,11278,17245,15221
37123,NC,Montgomery County,23346,22469,19267,18408,17260,16280,16218,14607,14967,14197
37125,NC,Moore County,59013,50505,39048,36733,33129,30969,28215,21388,17010,23622
37127,NC,Nash County,76677,67153,59122,61002,59919,55608,52782,41061,33727,25478
37129,NC,New Hanover County,120284,103471,82996,71742,63272,47935,43010,40620,32037,25785
37131,NC,Northampton County,20798,22584,24009,26811,28432,28299,27161,23184,22323,21150
37133,NC,Onslow County,149838,112784,103126,82706,42047,17939,15289,14703,14125,11940
37135,NC,Orange County,93851,77055,57707,42970,34435,23072,21171,17895,15064,14690
37137,NC,Pamlico County,11372,10398,9467,9850,9993,9706,9299,9060,9966,8045
37139,NC,Pasquotank County,31298,28462,26824,25630,24347,20568,19143,17670,16693,13660
37141,NC,Pender County,28855,22215,18149,18508,18423,17710,15686,14788,15471,13381
37143,NC,Perquimans County,10447,9486,8351,9178,9602,9773,10668,11137,11054,10091
37145,NC,Person County,30180,29164,25914,26394,24361,25029,22039,18973,17356,16685
37147,NC,Pitt County,107924,90146,73900,69942,63789,61244,54466,45569,36340,30889
37149,NC,Polk County,14416,12984,11735,11395,11627,11874,10216,8832,7640,7004
37151,NC,Randolph County,106546,91728,76358,61497,50804,44554,36259,30856,29491,28232
37153,NC,Richmond County,44518,45481,39889,39202,39597,36810,34016,25567,19673,15855
37155,NC,Robeson County,105179,101610,84842,89102,87769,76860,66512,54674,51945,40371
37157,NC,Rockingham County,86064,83426,72402,69629,64816,57898,51083,44149,36442,33163
37159,NC,Rowan County,110605,99186,90035,82817,75410,69206,56665,44062,37521,31066
37161,NC,Rutherford County,56918,53787,47337,45091,46356,45577,40452,31426,28385,25101
37163,NC,Sampson County,47297,49687,44954,48013,49780,47440,40082,36002,29982,26380
37165,NC,Scotland County,33754,32273,26929,25183,26336,23232,20174,15600,15363,12553
37167,NC,Stanly County,51765,48517,42822,40873,37130,32834,30216,27429,19909,15220
37169,NC,Stokes County,37223,33086,23782,22314,21520,22656,22290,20575,20151,19866
37171,NC,Surry County,61704,59449,51415,48205,45593,41783,39749,32464,29705,25515
37173,NC,Swain County,11268,10283,7861,8387,9921,12177,11568,13224,10403,8401
