NAME,B01003_001E,B01003_001EA,B01003_001M,B01003_001MA,state,public use microdata area
"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships PUMA; Illinois",153156.0,,295.0,,17,03309
"Spokane County (East Central)--Greater Spokane Valley City PUMA, Washington",134011.0,,1189.0,,53,10503
"Cincinnati (East) & Norwood Cities PUMA, Ohio",108535.0,,1712.0,,39,05505
"Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park PUMA; Illinois",161182.0,,2526.0,,17,03526
"Charlotte City (Northeast) PUMA, North Carolina",121904.0,,2397.0,,37,03103
"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA; Massachusetts",128442.0,,58.0,,25,04000
"Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships PUMA, Illinois",122675.0,,840.0,,17,03417
"Chicago City (South)--Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing PUMA; Illinois",134837.0,,2850.0,,17,03528
"Allentown City PUMA, Pennsylvania",120410.0,,44.0,,42,02803
"Los Angeles County (Central)--El Monte & South El Monte Cities PUMA, California",135129.0,,632.0,,06,03738
"Limestone & Madison (Outer) Counties--Huntsville City (Far West & Southwest) PUMA, Alabama",191502.0,,1761.0,,01,00200
"Miami-Dade County (Northeast)--Hialeah City (South Central) PUMA, Florida",102842.0,,1570.0,,12,08609
"Atlanta Regional Commission (Northwest)--Cobb County (Northeast) PUMA, Georgia",150566.0,,1937.0,,13,03005
"Jackson County--Kansas City (South) PUMA, Missouri",150559.0,,1884.0,,29,01005
"Ocean County (Northwest) PUMA, New Jersey",111284.0,,101.0,,34,01204
"Bucks County (Southeast)--Levittown PUMA, Pennsylvania",172217.0,,838.0,,42,03003
"Carolina Municipio (Norte) PUMA, Puerto Rico",153127.0,,610.0,,72,00901
"North Texas Regional Planning Commission (Outside Wichita County) & Wise County PUMA, Texas",153660.0,,246.0,,48,00600
"Houston City (West)--Westpark Tollway, West of Beltway TX-8 PUMA; Texas",127936.0,,3127.0,,48,04637
"Kansas City (North Central), Gladstone City & North Kansas City PUMA; Missouri",113972.0,,1034.0,,29,00902
"Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA, Massachusetts",147894.0,,70.0,,25,03400
"Marion County (West Central)--Salem City (South) & Four Corners PUMA, Oregon",109418.0,,2153.0,,41,01104
"Tucson City (South) PUMA, Arizona",107334.0,,2387.0,,04,00208
"Southeast South Dakota (Outside Sioux Falls City) PUMA, South Dakota",133985.0,,552.0,,46,00500
"Alameda County (Central)--Hayward City PUMA, California",158739.0,,1305.0,,06,00107
"Broomfield, Jefferson (Northeast), Adams (Northwest) & Boulder (Southeast) Counties PUMA; Colorado",161425.0,,1059.0,,08,00804
"Pima County (West) PUMA, Arizona",106117.0,,2018.0,,04,00201
"Maricopa County--Glendale City (South) PUMA, Arizona",113407.0,,1535.0,,04,00124
"Utah County (Central)--Provo City PUMA, Utah",116196.0,,72.0,,49,49003
"Winston-Salem City (South) PUMA, North Carolina",128677.0,,1837.0,,37,01802
"Anne Arundel County (North)--Glen Burnie, Pasadena, Ferndale & Brooklyn Park PUMA; Maryland",116315.0,,1954.0,,24,01202
"Fort Bend County (West & South) PUMA, Texas",214972.0,,3303.0,,48,04905
"Santa Cruz County (South & Coastal)--Santa Cruz City PUMA, California",127452.0,,1461.0,,06,08702
"Pasco County (South) PUMA, Florida",134966.0,,1896.0,,12,10104
"Suffolk County (North Central)--Brookhaven Town (North) PUMA, New York",114073.0,,1590.0,,36,03304
"Monmouth County (Southeast)--Tinton Falls Borough (South) PUMA, New Jersey",101117.0,,377.0,,34,01101
"King County (Southwest Central)--Kent City PUMA, Washington",129994.0,,1010.0,,53,11613
"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland PUMA; California",144332.0,,1513.0,,06,00106
"Middlesex County (Northeast)--Carteret Borough PUMA, New Jersey",110700.0,,545.0,,34,00905
"Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA, New York",112314.0,,1294.0,,36,03202
"Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities PUMA, Texas",110380.0,,1888.0,,48,02308
"Chenango, Delaware & Broome (East) Counties PUMA; New York",107276.0,,148.0,,36,02203
"Mayag�ez, Hormigueros, Las Mar�as & Maricao Municipios--Carr 2 (Suroeste) PUMA; Puerto Rico",108236.0,,218.0,,72,00202
"Winnebago (Northeast) & Boone Counties PUMA, Illinois",142436.0,,142.0,,17,02901
"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA; New York",146915.0,,3020.0,,36,03808
"Des Moines City PUMA, Iowa",201836.0,,1171.0,,19,01700
"Lincoln Trail Area Development District (West) PUMA, Kentucky",164480.0,,838.0,,21,01300
"Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities PUMA; Tennessee",106618.0,,695.0,,47,01601
"Northwest Rhode Island--Providence County (West & Central)--Woonsocket City PUMA, Rhode Island",146579.0,,64.0,,44,00101
"Wayne County PUMA, North Carolina",123986.0,,25.0,,37,04000
"Portland City (Northwest & Southwest) PUMA, Oregon",141914.0,,1787.0,,41,01314
"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City PUMA; Oklahoma",134311.0,,385.0,,40,01102
"New London County (North) PUMA, Connecticut",136574.0,,136.0,,09,01100
"Salem & Cumberland (North) Counties--Bridgeton City PUMA, New Jersey",103512.0,,355.0,,34,02500
"Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City PUMA, Georgia",150936.0,,2700.0,,13,03001
"St. Louis County (Southeast)--Duluth, Hermantown & Proctor Cities PUMA; Minnesota",101240.0,,219.0,,27,00500
"Wayne County (Southeast)--Downriver Area (South) PUMA, Michigan",131544.0,,50.0,,26,03206
"Marin County (North & West)--Novato & San Rafael (North) Cities PUMA, California",109330.0,,1035.0,,06,04101
"Cumberland County (Southeast)--Portland, South Portland & Westbrook Cities PUMA; Maine",110949.0,,103.0,,23,01000
"Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities PUMA; California",146457.0,,840.0,,06,00108
"York County (Central)--York City & Shiloh PUMA, Pennsylvania",167333.0,,373.0,,42,03601
"Adams (West) & Jefferson (Far Northeast) Counties--Westminster & Northglenn Cities PUMA, Colorado",126905.0,,1263.0,,08,00805
"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities PUMA; Texas",119529.0,,987.0,,48,02501
"KIPDA Area Development District (West)--Louisville/Jefferson County (South Central) PUMA, Kentucky",128768.0,,2100.0,,21,01705
"Charlotte City (Central) PUMA, North Carolina",119364.0,,1696.0,,37,03101
"Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities PUMA, Georgia",133498.0,,2308.0,,13,03002
"Baltimore City--Guilford, Roland Park & Druid Lake PUMA; Maryland",111058.0,,1979.0,,24,00802
"Union County (North Central)--Roselle Park Borough PUMA, New Jersey",107769.0,,710.0,,34,01901
"Prince George's County (Northwest)--College Park City & Langley Park PUMA, Maryland",120881.0,,1923.0,,24,01101
"Durham County (South)--Durham City (South) PUMA, North Carolina",166673.0,,1887.0,,37,01301
"Comanche County (Central)--Lawton City PUMA, Oklahoma",104262.0,,544.0,,40,00601
"Los Angeles County (Central)--San Gabriel Valley Region (North) PUMA, California",112262.0,,1649.0,,06,03709
"Hamilton County (South)--Chattanooga (North) & Red Bank Cities PUMA, Tennessee",111958.0,,1772.0,,47,02002
"Regional Planning Commission 8--New Orleans City (South) PUMA, Louisiana",123599.0,,2046.0,,22,02402
"Worcester County (East Central) PUMA, Massachusetts",119087.0,,61.0,,25,00303
"Shelby County (Southeast)--Collierville Town & Germantown City PUMA, Tennessee",127616.0,,1375.0,,47,03206
"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA; New York",137655.0,,2425.0,,36,03707
"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities PUMA; Texas",123764.0,,1044.0,,48,01901
"Wayne County (Northwest) PUMA, Michigan",191274.0,,52.0,,26,03201
"Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge PUMA; Washington",112431.0,,1810.0,,53,11507
"Monterey (South & East) & San Benito Counties PUMA, California",140280.0,,1442.0,,06,05303
"Suffolk County (Southwest)--Islip Town (South) PUMA, New York",106577.0,,1761.0,,36,03311
"Jefferson County (North Central)--Beaumont City PUMA, Texas",117316.0,,491.0,,48,04301
"Polk County (Central) PUMA, Florida",146261.0,,2970.0,,12,10503
"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory PUMA; Texas",117232.0,,2357.0,,48,04903
"Cleveland City (East) & Bratenahl Village PUMA, Ohio",156816.0,,1915.0,,39,00908
"Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City PUMA, Georgia",161265.0,,2498.0,,13,05002
"Mahoning County (Northeast)--Youngstown City, Boardman & Austintown PUMA; Ohio",190844.0,,162.0,,39,01500
"Brevard County (Northwest)--Titusville, Rockledge & Cocoa Cities PUMA; Florida",191323.0,,1949.0,,12,00901
"Honolulu County--East Honolulu to Kapahulu PUMA, Hawaii",104896.0,,1834.0,,15,00303
"Douglas (Northeast) & Elbert (West) Counties--Parker Town & The Pinery PUMA, Colorado",131148.0,,1115.0,,08,00823
"Phoenix City--Downtown & Sky Harbor International Airport PUMA, Arizona",116365.0,,2629.0,,04,00118
"Orange County (Central)--Orlando City (East Downtown) & Azalea Park PUMA, Florida",121283.0,,2356.0,,12,09505
"Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills) PUMA; California",185292.0,,2553.0,,06,03725
"Pierce County (Northwest)--Peninsula Region & Tacoma City (West) PUMA, Washington",116082.0,,1946.0,,53,11502
"Rockland County (North)--New City & Congers PUMA, New York",105337.0,,874.0,,36,03001
"Anderson County--Anderson City PUMA, South Carolina",196056.0,,94.0,,45,00200
"San Diego County (Central)--El Cajon & Santee Cities PUMA, California",185160.0,,1710.0,,06,07313
"West Central Wisconsin--Northern Mississippi Region PUMA, Wisconsin",204283.0,,2.0,,55,00700
"Cook County (West Central)--Lyons & Stickney Townships PUMA, Illinois",153321.0,,72.0,,17,03409
"Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord PUMA, Washington",117774.0,,1344.0,,53,11503
"Jefferson County (South) PUMA, Missouri",111809.0,,1074.0,,29,02002
"Clark County (Central)--Paradise (Northwest) & Winchester PUMA, Nevada",156941.0,,3091.0,,32,00409
"Chester County (East Central)--West Chester Borough PUMA, Pennsylvania",135130.0,,42.0,,42,03402
"Austin City (South) PUMA, Texas",128437.0,,2535.0,,48,05307
"Madison City (Central) PUMA, Wisconsin",124472.0,,1349.0,,55,00101
"Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA, Arizona",112754.0,,1392.0,,04,00111
"Middlesex County (Outside Lowell City) PUMA, Massachusetts",118246.0,,47.0,,25,00501
"Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8 PUMA, Texas",122247.0,,1127.0,,48,04605
"Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns PUMA; Massachusetts",132760.0,,53.0,,25,04903
"Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities) PUMA, Georgia",127286.0,,1505.0,,13,03102
"Las Vegas City (Southeast) PUMA, Nevada",129316.0,,2139.0,,32,00405
"Washtenaw County (West, Northeast & Southeast) PUMA; Michigan",114490.0,,265.0,,26,02701
"San Antonio (Northeast), Kirby & Windcrest Cities PUMA; Texas",113196.0,,2830.0,,48,05913
"Montgomery County (Southeast)--Kettering & Centerville Cities PUMA, Ohio",123999.0,,513.0,,39,04604
"San Bernardino County (Southwest)--Colton, Loma Linda & Grand Terrace Cities PUMA; California",105631.0,,1583.0,,06,07106
"Fresno County (Central)--Fresno City (East Central) PUMA, California",106465.0,,2031.0,,06,01903
"Hamilton County (East)--Noblesville City & Fishers Town (East) PUMA, Indiana",124340.0,,650.0,,18,01803
"NYC-Manhattan Community District 11--East Harlem PUMA, New York",124541.0,,2908.0,,36,03804
"Benton & Franklin Counties--Pasco, Richland (North) & West Richland Cities PUMA; Washington",116693.0,,1058.0,,53,10701
"Honolulu County--Ewa PUMA, Hawaii",126459.0,,2618.0,,15,00308
"Ventura County (South Central)--Camarillo & Moorpark Cities PUMA, California",131027.0,,1370.0,,06,11106
"Lee County (Southeast)--Bonita Springs City & Estero (East) PUMA, Florida",120385.0,,1507.0,,12,07105
"Clark County (Central)--Greater North Las Vegas City PUMA, Nevada",194333.0,,1436.0,,32,00403
"Fresno County (Central)--Fresno City (Southeast) PUMA, California",113171.0,,2420.0,,06,01905
"Pinellas County (Central)--Greater Pinellas Park City PUMA, Florida",114840.0,,1692.0,,12,10306
"Houston City (East Central)--East of I-45 & Inside Loop I-610 PUMA, Texas",112068.0,,4392.0,,48,04602
"Pinellas County (Central)--Clearwater City (South & Central) PUMA, Florida",108741.0,,1304.0,,12,10303
"Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities PUMA, Indiana",124226.0,,150.0,,18,02303
"New Castle County (North)--Hockessin PUMA, Delaware",148558.0,,1452.0,,10,00102
"Clark County (West Central)--Salmon Creek & Hazel Dell PUMA, Washington",118207.0,,1658.0,,53,11102
"Craighead (West), Greene, Randolph, Lawrence & Clay Counties PUMA; Arkansas",189770.0,,582.0,,05,00500
"Denver City (Northeast) PUMA, Colorado",188898.0,,2360.0,,08,00812
"Worcester County (West Central) PUMA, Massachusetts",124721.0,,179.0,,25,00302
"Hillsborough County (North Central) PUMA, Florida",162873.0,,2607.0,,12,05704
"Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities PUMA, California",142604.0,,1921.0,,06,03754
"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA; Massachusetts",145676.0,,44.0,,25,02800
"Memphis (East), Lakeland Cities & Arlington Town (South) PUMA; Tennessee",114354.0,,2119.0,,47,03205
"Meriden, Wallingford & North Haven Towns PUMA; Connecticut",128421.0,,39.0,,09,00902
"Essex County (Southwest) PUMA, New Jersey",102929.0,,59.0,,34,01404
"NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA, New York",208458.0,,2870.0,,36,04009
"Oklahoma County (Northwest)--Oklahoma City (Northwest Central) & Bethany Cities PUMA, Oklahoma",161956.0,,2280.0,,40,01002
"San Joaquin County (North)--Lodi, Ripon & Escalon Cities PUMA; California",170921.0,,1862.0,,06,07704
"Douglas County--Omaha City (Southwest) PUMA, Nebraska",152818.0,,1322.0,,31,00902
"Spokane County (South Central)--Spokane City (South) PUMA, Washington",122125.0,,1559.0,,53,10502
"Marion County (South Central) PUMA, Florida",137402.0,,2447.0,,12,08303
"Houston-Galveston Area Council--Brazoria County (Central)--Alvin City PUMA, Texas",121562.0,,1947.0,,48,04802
"Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns PUMA; North Carolina",124555.0,,2088.0,,37,01203
"Huntsville (North) & Madison (East) Cities PUMA, Alabama",126711.0,,2107.0,,01,00301
"Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town PUMA, Florida",160130.0,,2278.0,,12,09903
"Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City PUMA; Ohio",115974.0,,351.0,,39,00200
"Lehigh County (South--Outside Allentown & Bethlehem Cities)--Emmaus Borough PUMA, Pennsylvania",156521.0,,123.0,,42,02802
"San Bernardino County (Southwest)--Chino & Chino Hills Cities PUMA, California",170554.0,,1151.0,,06,07114
"Cook County (South Central)--Worth & Calumet Townships PUMA, Illinois",172515.0,,85.0,,17,03411
"Charleston, Berkeley & Dorchester Counties--North Charleston City PUMA; South Carolina",219552.0,,1837.0,,45,01204
"Cleveland City (Central) PUMA, Ohio",125620.0,,2210.0,,39,00906
"West Haven, Milford & Orange Towns PUMA; Connecticut",122902.0,,38.0,,09,00904
"Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village) PUMA, California",134451.0,,2380.0,,06,03721
"Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns PUMA; Florida",134474.0,,906.0,,12,00904
"Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest) PUMA, Indiana",107447.0,,1061.0,,18,02301
"Middle Georgia Regional Commission (Central)--Bibb County--Macon City PUMA, Georgia",153350.0,,230.0,,13,01400
"Lane County (Outside Eugene & Springfield Cities) PUMA, Oregon",108291.0,,1098.0,,41,00705
"Baltimore County--Catonsville, Woodlawn & Arbutus PUMA; Maryland",113302.0,,1839.0,,24,00507
"Mecklenburg County (East)--Mint Hill & Matthews (North) Towns PUMA, North Carolina",127135.0,,1924.0,,37,03107
"Harris County (North)--Houston (North), Humble Cities & Atascocita PUMA; Texas",134014.0,,2852.0,,48,04625
"Manchester & East Hartford Towns PUMA, Connecticut",108408.0,,48.0,,09,00301
"Salt Lake County--West Jordan (West), Herriman & South Jordan (West) Cities PUMA; Utah",124855.0,,1813.0,,49,35006
"Montgomery County (Southeast)--Takoma Park City & Silver Spring PUMA, Maryland",117356.0,,1764.0,,24,01007
"Stark County (East) & Carroll County--Alliance City PUMA, Ohio",125738.0,,513.0,,39,03300
"Houston City (Southeast)--West of Pasadena City & Outside Loop I-610 PUMA, Texas",105333.0,,2524.0,,48,04618
"San Bernardino County (Southwest)--Rancho Cucamonga City PUMA, California",176110.0,,479.0,,06,07111
"Sonoma County (Central)--Santa Rosa City PUMA, California",191453.0,,1488.0,,06,09703
"Stratford, Shelton, Trumbull, Newtown & Monroe Towns PUMA; Connecticut",177082.0,,50.0,,09,00105
"Ramsey County (Southwest)--St. Paul City (West) PUMA, Minnesota",162857.0,,1915.0,,27,01304
"St. Charles County (South) PUMA, Missouri",113296.0,,1357.0,,29,01701
"Sussex County PUMA, New Jersey",142966.0,,208.0,,34,01600
"Seattle City (West)--Duwamish & Beacon Hill PUMA, Washington",143194.0,,1913.0,,53,11605
"Milwaukee County (West) PUMA, Wisconsin",171671.0,,333.0,,55,40701
"San Antonio City (Northeast)--Inside Loop I-410 PUMA, Texas",125114.0,,2658.0,,48,05902
"Alamance County--Burlington City PUMA, North Carolina",160603.0,,13.0,,37,01600
"Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire) PUMA, California",165589.0,,2615.0,,06,03730
