"注册地编码"	,"注册地名称"	,"贸易伙伴编码"	,"贸易伙伴名称"	,"商品编码"	,"商品名称"	,"第一数量"	,"第一计量单位"	,"第二数量"	,"第二计量单位"	,"美元"	,
"65	"	,"新疆维吾尔自治区	"	,"252	"	,"刚果(金)	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"51006	"	,"千克	"	,"122905	"	,"个	"	,"372,742	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"63347	"	,"千克	"	,"325593	"	,"个	"	,"1,128,265	"	,
"65	"	,"新疆维吾尔自治区	"	,"303	"	,"英国	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"57659	"	,"千克	"	,"116557	"	,"个	"	,"1,994,432	"	,
"65	"	,"新疆维吾尔自治区	"	,"304	"	,"德国	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"60388	"	,"千克	"	,"128639	"	,"个	"	,"1,140,086	"	,
"65	"	,"新疆维吾尔自治区	"	,"305	"	,"法国	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"4558	"	,"千克	"	,"7852	"	,"个	"	,"251,268	"	,
"65	"	,"新疆维吾尔自治区	"	,"307	"	,"意大利	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"12818	"	,"千克	"	,"24434	"	,"个	"	,"138,623	"	,
"65	"	,"新疆维吾尔自治区	"	,"309	"	,"荷兰	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"2714	"	,"千克	"	,"3409	"	,"个	"	,"57,256	"	,
"65	"	,"新疆维吾尔自治区	"	,"310	"	,"希腊	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"187	"	,"千克	"	,"100	"	,"个	"	,"1,870	"	,
"65	"	,"新疆维吾尔自治区	"	,"311	"	,"葡萄牙	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"1620	"	,"千克	"	,"2700	"	,"个	"	,"149,040	"	,
"65	"	,"新疆维吾尔自治区	"	,"312	"	,"西班牙	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"2645	"	,"千克	"	,"14100	"	,"个	"	,"105,750	"	,
"65	"	,"新疆维吾尔自治区	"	,"321	"	,"匈牙利	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"324	"	,"千克	"	,"810	"	,"个	"	,"3,078	"	,
"65	"	,"新疆维吾尔自治区	"	,"327	"	,"波兰	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"12336	"	,"千克	"	,"27034	"	,"个	"	,"87,894	"	,
"65	"	,"新疆维吾尔自治区	"	,"334	"	,"爱沙尼亚	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"75	"	,"千克	"	,"408	"	,"个	"	,"1,361	"	,
"65	"	,"新疆维吾尔自治区	"	,"336	"	,"立陶宛	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"0	"	,"千克	"	,"1	"	,"个	"	,"1	"	,
"65	"	,"新疆维吾尔自治区	"	,"337	"	,"格鲁吉亚	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"89	"	,"千克	"	,"140	"	,"个	"	,"300	"	,
"65	"	,"新疆维吾尔自治区	"	,"344	"	,"俄罗斯联邦	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"146593	"	,"千克	"	,"258211	"	,"个	"	,"4,640,925	"	,
"65	"	,"新疆维吾尔自治区	"	,"347	"	,"乌克兰	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"77020	"	,"千克	"	,"167078	"	,"个	"	,"763,315	"	,
"65	"	,"新疆维吾尔自治区	"	,"351	"	,"克罗地亚	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"36	"	,"千克	"	,"496	"	,"个	"	,"973	"	,
"65	"	,"新疆维吾尔自治区	"	,"352	"	,"捷克	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"767	"	,"千克	"	,"1466	"	,"个	"	,"12,053	"	,
"65	"	,"新疆维吾尔自治区	"	,"353	"	,"斯洛伐克	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"67	"	,"千克	"	,"485	"	,"个	"	,"2,020	"	,
"65	"	,"新疆维吾尔自治区	"	,"410	"	,"巴西	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"4250	"	,"千克	"	,"10852	"	,"个	"	,"275,700	"	,
"65	"	,"新疆维吾尔自治区	"	,"412	"	,"智利	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"164413	"	,"千克	"	,"367570	"	,"个	"	,"1,406,980	"	,
"65	"	,"新疆维吾尔自治区	"	,"413	"	,"哥伦比亚	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"624	"	,"千克	"	,"240	"	,"个	"	,"4,320	"	,
"65	"	,"新疆维吾尔自治区	"	,"429	"	,"墨西哥	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"97644	"	,"千克	"	,"163559	"	,"个	"	,"972,018	"	,
"65	"	,"新疆维吾尔自治区	"	,"447	"	,"圣其茨和尼维斯	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"102	"	,"千克	"	,"645	"	,"个	"	,"1,527	"	,
"65	"	,"新疆维吾尔自治区	"	,"501	"	,"加拿大	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"4392	"	,"千克	"	,"8493	"	,"个	"	,"202,912	"	,
"65	"	,"新疆维吾尔自治区	"	,"502	"	,"美国	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"27939	"	,"千克	"	,"54387	"	,"个	"	,"1,167,011	"	,
"65	"	,"新疆维吾尔自治区	"	,"601	"	,"澳大利亚	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"4184	"	,"千克	"	,"3144	"	,"个	"	,"220,836	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"42021900	"	,"以其他材料作面的衣箱、提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"1417	"	,"千克	"	,"4850	"	,"个	"	,"72,509	"	,
"65	"	,"新疆维吾尔自治区	"	,"232	"	,"摩洛哥	"	,"42021900	"	,"以其他材料作面的衣箱、提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"1	"	,"千克	"	,"41	"	,"个	"	,"7	"	,
"65	"	,"新疆维吾尔自治区	"	,"237	"	,"留尼汪	"	,"42021900	"	,"以其他材料作面的衣箱、提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"1	"	,"千克	"	,"35	"	,"个	"	,"21	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"42021900	"	,"以其他材料作面的衣箱、提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"167	"	,"千克	"	,"7096	"	,"个	"	,"52,470	"	,
"65	"	,"新疆维吾尔自治区	"	,"304	"	,"德国	"	,"42021900	"	,"以其他材料作面的衣箱、提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"0	"	,"千克	"	,"5	"	,"个	"	,"17	"	,
"65	"	,"新疆维吾尔自治区	"	,"309	"	,"荷兰	"	,"42021900	"	,"以其他材料作面的衣箱、提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"0	"	,"千克	"	,"25	"	,"个	"	,"17	"	,
"65	"	,"新疆维吾尔自治区	"	,"312	"	,"西班牙	"	,"42021900	"	,"以其他材料作面的衣箱、提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"600	"	,"千克	"	,"1700	"	,"个	"	,"90,100	"	,
"65	"	,"新疆维吾尔自治区	"	,"327	"	,"波兰	"	,"42021900	"	,"以其他材料作面的衣箱、提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"0	"	,"千克	"	,"5	"	,"个	"	,"4	"	,
"65	"	,"新疆维吾尔自治区	"	,"334	"	,"爱沙尼亚	"	,"42021900	"	,"以其他材料作面的衣箱、提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"0	"	,"千克	"	,"7	"	,"个	"	,"5	"	,
"65	"	,"新疆维吾尔自治区	"	,"344	"	,"俄罗斯联邦	"	,"42021900	"	,"以其他材料作面的衣箱、提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"1076	"	,"千克	"	,"2100	"	,"个	"	,"99,750	"	,
"65	"	,"新疆维吾尔自治区	"	,"351	"	,"克罗地亚	"	,"42021900	"	,"以其他材料作面的衣箱、提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"1	"	,"千克	"	,"32	"	,"个	"	,"14	"	,
"65	"	,"新疆维吾尔自治区	"	,"352	"	,"捷克	"	,"42021900	"	,"以其他材料作面的衣箱、提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"0	"	,"千克	"	,"2	"	,"个	"	,"8	"	,
"65	"	,"新疆维吾尔自治区	"	,"353	"	,"斯洛伐克	"	,"42021900	"	,"以其他材料作面的衣箱、提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"0	"	,"千克	"	,"6	"	,"个	"	,"2	"	,
"65	"	,"新疆维吾尔自治区	"	,"447	"	,"圣其茨和尼维斯	"	,"42021900	"	,"以其他材料作面的衣箱、提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"0	"	,"千克	"	,"1	"	,"个	"	,"1	"	,
"65	"	,"新疆维吾尔自治区	"	,"101	"	,"阿富汗	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"9848	"	,"千克	"	,"16188	"	,"个	"	,"96,806	"	,
"65	"	,"新疆维吾尔自治区	"	,"116	"	,"日本	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"1245	"	,"千克	"	,"1754	"	,"个	"	,"176,963	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"2059774	"	,"千克	"	,"3973878	"	,"个	"	,"31,072,756	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"424610	"	,"千克	"	,"720123	"	,"个	"	,"7,672,228	"	,
"65	"	,"新疆维吾尔自治区	"	,"147	"	,"塔吉克斯坦	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"57357	"	,"千克	"	,"140777	"	,"个	"	,"1,455,503	"	,
"65	"	,"新疆维吾尔自治区	"	,"232	"	,"摩洛哥	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"0	"	,"千克	"	,"14	"	,"个	"	,"17	"	,
"65	"	,"新疆维吾尔自治区	"	,"236	"	,"尼日利亚	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"113070	"	,"千克	"	,"158439	"	,"个	"	,"1,702,505	"	,
"65	"	,"新疆维吾尔自治区	"	,"237	"	,"留尼汪	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"0	"	,"千克	"	,"11	"	,"个	"	,"20	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"1476	"	,"千克	"	,"7742	"	,"个	"	,"25,706	"	,
"65	"	,"新疆维吾尔自治区	"	,"303	"	,"英国	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"5581	"	,"千克	"	,"8160	"	,"个	"	,"103,614	"	,
"65	"	,"新疆维吾尔自治区	"	,"304	"	,"德国	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"0	"	,"千克	"	,"6	"	,"个	"	,"8	"	,
"65	"	,"新疆维吾尔自治区	"	,"309	"	,"荷兰	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"0	"	,"千克	"	,"12	"	,"个	"	,"14	"	,
"65	"	,"新疆维吾尔自治区	"	,"327	"	,"波兰	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"0	"	,"千克	"	,"22	"	,"个	"	,"23	"	,
"65	"	,"新疆维吾尔自治区	"	,"334	"	,"爱沙尼亚	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"0	"	,"千克	"	,"2	"	,"个	"	,"3	"	,
"65	"	,"新疆维吾尔自治区	"	,"337	"	,"格鲁吉亚	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"2904	"	,"千克	"	,"4047	"	,"个	"	,"8,000	"	,
"65	"	,"新疆维吾尔自治区	"	,"344	"	,"俄罗斯联邦	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"14402	"	,"千克	"	,"18612	"	,"个	"	,"531,574	"	,
"65	"	,"新疆维吾尔自治区	"	,"347	"	,"乌克兰	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"380	"	,"千克	"	,"600	"	,"个	"	,"9,000	"	,
"65	"	,"新疆维吾尔自治区	"	,"351	"	,"克罗地亚	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"2	"	,"千克	"	,"20	"	,"个	"	,"46	"	,
"65	"	,"新疆维吾尔自治区	"	,"352	"	,"捷克	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"1	"	,"千克	"	,"13	"	,"个	"	,"28	"	,
"65	"	,"新疆维吾尔自治区	"	,"353	"	,"斯洛伐克	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"0	"	,"千克	"	,"1	"	,"个	"	,"3	"	,
"65	"	,"新疆维吾尔自治区	"	,"502	"	,"美国	"	,"42022100	"	,"以皮革或再生皮革作面的手提包	"	,"810	"	,"千克	"	,"1110	"	,"个	"	,"51,587	"	,
"65	"	,"新疆维吾尔自治区	"	,"101	"	,"阿富汗	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"39647	"	,"千克	"	,"78590	"	,"个	"	,"384,398	"	,
"65	"	,"新疆维吾尔自治区	"	,"107	"	,"柬埔寨	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"254	"	,"千克	"	,"560	"	,"个	"	,"457	"	,
"65	"	,"新疆维吾尔自治区	"	,"111	"	,"印度	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"1416	"	,"千克	"	,"7200	"	,"个	"	,"7,200	"	,
"65	"	,"新疆维吾尔自治区	"	,"114	"	,"伊拉克	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"1305	"	,"千克	"	,"2200	"	,"个	"	,"9,900	"	,
"65	"	,"新疆维吾尔自治区	"	,"115	"	,"以色列	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"2512	"	,"千克	"	,"4601	"	,"个	"	,"222,227	"	,
"65	"	,"新疆维吾尔自治区	"	,"116	"	,"日本	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"20533	"	,"千克	"	,"33848	"	,"个	"	,"2,027,053	"	,
"65	"	,"新疆维吾尔自治区	"	,"119	"	,"老挝	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"703	"	,"千克	"	,"1000	"	,"个	"	,"85,750	"	,
"65	"	,"新疆维吾尔自治区	"	,"122	"	,"马来西亚	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"10972	"	,"千克	"	,"13288	"	,"个	"	,"855,687	"	,
"65	"	,"新疆维吾尔自治区	"	,"127	"	,"巴基斯坦	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"3591	"	,"千克	"	,"6710	"	,"个	"	,"44,441	"	,
"65	"	,"新疆维吾尔自治区	"	,"131	"	,"沙特阿拉伯	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"15691	"	,"千克	"	,"32900	"	,"个	"	,"511,876	"	,
"65	"	,"新疆维吾尔自治区	"	,"132	"	,"新加坡	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"3335	"	,"千克	"	,"7860	"	,"个	"	,"193,430	"	,
"65	"	,"新疆维吾尔自治区	"	,"133	"	,"韩国	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"1189	"	,"千克	"	,"1800	"	,"个	"	,"199,800	"	,
"65	"	,"新疆维吾尔自治区	"	,"136	"	,"泰国	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"3787	"	,"千克	"	,"6205	"	,"个	"	,"60,168	"	,
"65	"	,"新疆维吾尔自治区	"	,"138	"	,"阿联酋	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"15522	"	,"千克	"	,"77889	"	,"个	"	,"403,175	"	,
"65	"	,"新疆维吾尔自治区	"	,"141	"	,"越南	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"631	"	,"千克	"	,"576	"	,"个	"	,"59,870	"	,
"65	"	,"新疆维吾尔自治区	"	,"143	"	,"中国台湾	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"550	"	,"千克	"	,"1630	"	,"个	"	,"5,542	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"7167886	"	,"千克	"	,"12299107	"	,"个	"	,"89,360,210	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"1100218	"	,"千克	"	,"1778707	"	,"个	"	,"13,134,387	"	,
"65	"	,"新疆维吾尔自治区	"	,"147	"	,"塔吉克斯坦	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"62307	"	,"千克	"	,"133673	"	,"个	"	,"897,848	"	,
"65	"	,"新疆维吾尔自治区	"	,"149	"	,"乌兹别克斯坦	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"15628	"	,"千克	"	,"20736	"	,"个	"	,"106,554	"	,
"65	"	,"新疆维吾尔自治区	"	,"215	"	,"埃及	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"11102	"	,"千克	"	,"21672	"	,"个	"	,"205,011	"	,
"65	"	,"新疆维吾尔自治区	"	,"232	"	,"摩洛哥	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"11	"	,"千克	"	,"244	"	,"个	"	,"442	"	,
"65	"	,"新疆维吾尔自治区	"	,"236	"	,"尼日利亚	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"100	"	,"千克	"	,"150	"	,"个	"	,"800	"	,
"65	"	,"新疆维吾尔自治区	"	,"237	"	,"留尼汪	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"41	"	,"千克	"	,"371	"	,"个	"	,"958	"	,
"65	"	,"新疆维吾尔自治区	"	,"244	"	,"南非	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"2482	"	,"千克	"	,"4610	"	,"个	"	,"35,958	"	,
"65	"	,"新疆维吾尔自治区	"	,"246	"	,"苏丹	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"14334	"	,"千克	"	,"35447	"	,"个	"	,"55,576	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"9119	"	,"千克	"	,"71581	"	,"个	"	,"155,945	"	,
"65	"	,"新疆维吾尔自治区	"	,"303	"	,"英国	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"23243	"	,"千克	"	,"51262	"	,"个	"	,"1,094,455	"	,
"65	"	,"新疆维吾尔自治区	"	,"304	"	,"德国	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"9920	"	,"千克	"	,"19333	"	,"个	"	,"316,596	"	,
"65	"	,"新疆维吾尔自治区	"	,"305	"	,"法国	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"413	"	,"千克	"	,"420	"	,"个	"	,"21,126	"	,
"65	"	,"新疆维吾尔自治区	"	,"307	"	,"意大利	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"217	"	,"千克	"	,"540	"	,"个	"	,"21,600	"	,
"65	"	,"新疆维吾尔自治区	"	,"309	"	,"荷兰	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"2214	"	,"千克	"	,"4532	"	,"个	"	,"198,234	"	,
"65	"	,"新疆维吾尔自治区	"	,"310	"	,"希腊	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"1159	"	,"千克	"	,"1432	"	,"个	"	,"98,808	"	,
"65	"	,"新疆维吾尔自治区	"	,"312	"	,"西班牙	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"3348	"	,"千克	"	,"11686	"	,"个	"	,"209,050	"	,
"65	"	,"新疆维吾尔自治区	"	,"321	"	,"匈牙利	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"460	"	,"千克	"	,"540	"	,"个	"	,"16,100	"	,
"65	"	,"新疆维吾尔自治区	"	,"327	"	,"波兰	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"646	"	,"千克	"	,"2946	"	,"个	"	,"6,202	"	,
"65	"	,"新疆维吾尔自治区	"	,"331	"	,"瑞士	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"41	"	,"千克	"	,"68	"	,"个	"	,"748	"	,
"65	"	,"新疆维吾尔自治区	"	,"334	"	,"爱沙尼亚	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"7	"	,"千克	"	,"24	"	,"个	"	,"216	"	,
"65	"	,"新疆维吾尔自治区	"	,"337	"	,"格鲁吉亚	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"361	"	,"千克	"	,"682	"	,"个	"	,"12,958	"	,
"65	"	,"新疆维吾尔自治区	"	,"344	"	,"俄罗斯联邦	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"192407	"	,"千克	"	,"352052	"	,"个	"	,"5,430,358	"	,
"65	"	,"新疆维吾尔自治区	"	,"347	"	,"乌克兰	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"10258	"	,"千克	"	,"16280	"	,"个	"	,"228,192	"	,
"65	"	,"新疆维吾尔自治区	"	,"350	"	,"斯洛文尼亚	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"4908	"	,"千克	"	,"4878	"	,"个	"	,"204,876	"	,
"65	"	,"新疆维吾尔自治区	"	,"351	"	,"克罗地亚	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"7	"	,"千克	"	,"273	"	,"个	"	,"474	"	,
"65	"	,"新疆维吾尔自治区	"	,"352	"	,"捷克	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"65	"	,"千克	"	,"397	"	,"个	"	,"1,318	"	,
"65	"	,"新疆维吾尔自治区	"	,"353	"	,"斯洛伐克	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"8	"	,"千克	"	,"103	"	,"个	"	,"230	"	,
"65	"	,"新疆维吾尔自治区	"	,"410	"	,"巴西	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"10288	"	,"千克	"	,"15270	"	,"个	"	,"895,408	"	,
"65	"	,"新疆维吾尔自治区	"	,"412	"	,"智利	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"434	"	,"千克	"	,"560	"	,"个	"	,"336	"	,
"65	"	,"新疆维吾尔自治区	"	,"413	"	,"哥伦比亚	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"1859	"	,"千克	"	,"3950	"	,"个	"	,"67,150	"	,
"65	"	,"新疆维吾尔自治区	"	,"429	"	,"墨西哥	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"2313	"	,"千克	"	,"3448	"	,"个	"	,"29,680	"	,
"65	"	,"新疆维吾尔自治区	"	,"445	"	,"委内瑞拉	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"1875	"	,"千克	"	,"3000	"	,"个	"	,"102,000	"	,
"65	"	,"新疆维吾尔自治区	"	,"447	"	,"圣其茨和尼维斯	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"24	"	,"千克	"	,"236	"	,"个	"	,"482	"	,
