project,article,granularity,timestamp,access,agent,views,date
en.wikipedia,O._J._Simpson,daily,2016051300,all-access,all-agents,15767,2016-05-13
en.wikipedia,O._J._Simpson,daily,2016051400,all-access,all-agents,21245,2016-05-14
en.wikipedia,O._J._Simpson,daily,2016051500,all-access,all-agents,32237,2016-05-15
en.wikipedia,O._J._Simpson,daily,2016051600,all-access,all-agents,20950,2016-05-16
en.wikipedia,O._J._Simpson,daily,2016051700,all-access,all-agents,12488,2016-05-17
en.wikipedia,O._J._Simpson,daily,2016051800,all-access,all-agents,25204,2016-05-18
en.wikipedia,O._J._Simpson,daily,2016051900,all-access,all-agents,17807,2016-05-19
en.wikipedia,O._J._Simpson,daily,2016052000,all-access,all-agents,14310,2016-05-20
en.wikipedia,O._J._Simpson,daily,2016052100,all-access,all-agents,14193,2016-05-21
en.wikipedia,O._J._Simpson,daily,2016052200,all-access,all-agents,25575,2016-05-22
en.wikipedia,O._J._Simpson,daily,2016052300,all-access,all-agents,12563,2016-05-23
en.wikipedia,O._J._Simpson,daily,2016052400,all-access,all-agents,10987,2016-05-24
en.wikipedia,O._J._Simpson,daily,2016052500,all-access,all-agents,11275,2016-05-25
en.wikipedia,O._J._Simpson,daily,2016052600,all-access,all-agents,10509,2016-05-26
en.wikipedia,O._J._Simpson,daily,2016052700,all-access,all-agents,9051,2016-05-27
en.wikipedia,O._J._Simpson,daily,2016052800,all-access,all-agents,12891,2016-05-28
en.wikipedia,O._J._Simpson,daily,2016052900,all-access,all-agents,17533,2016-05-29
en.wikipedia,O._J._Simpson,daily,2016053000,all-access,all-agents,17615,2016-05-30
en.wikipedia,O._J._Simpson,daily,2016053100,all-access,all-agents,12580,2016-05-31
en.wikipedia,O._J._Simpson,daily,2016060100,all-access,all-agents,10899,2016-06-01
en.wikipedia,O._J._Simpson,daily,2016060200,all-access,all-agents,12513,2016-06-02
en.wikipedia,O._J._Simpson,daily,2016060300,all-access,all-agents,13620,2016-06-03
en.wikipedia,O._J._Simpson,daily,2016060400,all-access,all-agents,14937,2016-06-04
en.wikipedia,O._J._Simpson,daily,2016060500,all-access,all-agents,22754,2016-06-05
en.wikipedia,O._J._Simpson,daily,2016060600,all-access,all-agents,33232,2016-06-06
en.wikipedia,O._J._Simpson,daily,2016060700,all-access,all-agents,26292,2016-06-07
en.wikipedia,O._J._Simpson,daily,2016060800,all-access,all-agents,22953,2016-06-08
en.wikipedia,O._J._Simpson,daily,2016060900,all-access,all-agents,40608,2016-06-09
en.wikipedia,O._J._Simpson,daily,2016061000,all-access,all-agents,35066,2016-06-10
en.wikipedia,O._J._Simpson,daily,2016061100,all-access,all-agents,75621,2016-06-11
en.wikipedia,O._J._Simpson,daily,2016061200,all-access,all-agents,186482,2016-06-12
en.wikipedia,O._J._Simpson,daily,2016061300,all-access,all-agents,56321,2016-06-13
en.wikipedia,O._J._Simpson,daily,2016061400,all-access,all-agents,69276,2016-06-14
en.wikipedia,O._J._Simpson,daily,2016061500,all-access,all-agents,194098,2016-06-15
en.wikipedia,O._J._Simpson,daily,2016061600,all-access,all-agents,169925,2016-06-16
en.wikipedia,O._J._Simpson,daily,2016061700,all-access,all-agents,116855,2016-06-17
en.wikipedia,O._J._Simpson,daily,2016061800,all-access,all-agents,146228,2016-06-18
en.wikipedia,O._J._Simpson,daily,2016061900,all-access,all-agents,186501,2016-06-19
en.wikipedia,O._J._Simpson,daily,2016062000,all-access,all-agents,65816,2016-06-20
en.wikipedia,O._J._Simpson,daily,2016062100,all-access,all-agents,86859,2016-06-21
en.wikipedia,O._J._Simpson,daily,2016062200,all-access,all-agents,47175,2016-06-22
en.wikipedia,O._J._Simpson,daily,2016062300,all-access,all-agents,43595,2016-06-23
en.wikipedia,O._J._Simpson,daily,2016062400,all-access,all-agents,42059,2016-06-24
en.wikipedia,O._J._Simpson,daily,2016062500,all-access,all-agents,37239,2016-06-25
en.wikipedia,O._J._Simpson,daily,2016062600,all-access,all-agents,49108,2016-06-26
en.wikipedia,O._J._Simpson,daily,2016062700,all-access,all-agents,31670,2016-06-27
en.wikipedia,O._J._Simpson,daily,2016062800,all-access,all-agents,26916,2016-06-28
en.wikipedia,O._J._Simpson,daily,2016062900,all-access,all-agents,26937,2016-06-29
en.wikipedia,O._J._Simpson,daily,2016063000,all-access,all-agents,24720,2016-06-30
en.wikipedia,O._J._Simpson,daily,2016070100,all-access,all-agents,22101,2016-07-01
en.wikipedia,O._J._Simpson,daily,2016070200,all-access,all-agents,39216,2016-07-02
en.wikipedia,O._J._Simpson,daily,2016070300,all-access,all-agents,47650,2016-07-03
en.wikipedia,O._J._Simpson,daily,2016070400,all-access,all-agents,30143,2016-07-04
en.wikipedia,O._J._Simpson,daily,2016070500,all-access,all-agents,22499,2016-07-05
en.wikipedia,O._J._Simpson,daily,2016070600,all-access,all-agents,22075,2016-07-06
en.wikipedia,O._J._Simpson,daily,2016070700,all-access,all-agents,20151,2016-07-07
en.wikipedia,O._J._Simpson,daily,2016070800,all-access,all-agents,17586,2016-07-08
en.wikipedia,O._J._Simpson,daily,2016070900,all-access,all-agents,28844,2016-07-09
en.wikipedia,O._J._Simpson,daily,2016071000,all-access,all-agents,21719,2016-07-10
en.wikipedia,O._J._Simpson,daily,2016071100,all-access,all-agents,19619,2016-07-11
en.wikipedia,O._J._Simpson,daily,2016071200,all-access,all-agents,20740,2016-07-12
en.wikipedia,O._J._Simpson,daily,2016071300,all-access,all-agents,17036,2016-07-13
en.wikipedia,O._J._Simpson,daily,2016071400,all-access,all-agents,16936,2016-07-14
en.wikipedia,O._J._Simpson,daily,2016071500,all-access,all-agents,16704,2016-07-15
en.wikipedia,O._J._Simpson,daily,2016071600,all-access,all-agents,52243,2016-07-16
en.wikipedia,O._J._Simpson,daily,2016071700,all-access,all-agents,47450,2016-07-17
en.wikipedia,O._J._Simpson,daily,2016071800,all-access,all-agents,21462,2016-07-18
en.wikipedia,O._J._Simpson,daily,2016071900,all-access,all-agents,19727,2016-07-19
en.wikipedia,O._J._Simpson,daily,2016072000,all-access,all-agents,14947,2016-07-20
en.wikipedia,O._J._Simpson,daily,2016072100,all-access,all-agents,13749,2016-07-21
en.wikipedia,O._J._Simpson,daily,2016072200,all-access,all-agents,11543,2016-07-22
en.wikipedia,O._J._Simpson,daily,2016072300,all-access,all-agents,15721,2016-07-23
en.wikipedia,O._J._Simpson,daily,2016072400,all-access,all-agents,16531,2016-07-24
en.wikipedia,O._J._Simpson,daily,2016072500,all-access,all-agents,13736,2016-07-25
en.wikipedia,O._J._Simpson,daily,2016072600,all-access,all-agents,14050,2016-07-26
en.wikipedia,O._J._Simpson,daily,2016072700,all-access,all-agents,12176,2016-07-27
en.wikipedia,O._J._Simpson,daily,2016072800,all-access,all-agents,10864,2016-07-28
en.wikipedia,O._J._Simpson,daily,2016072900,all-access,all-agents,12471,2016-07-29
en.wikipedia,O._J._Simpson,daily,2016073000,all-access,all-agents,12364,2016-07-30
en.wikipedia,O._J._Simpson,daily,2016073100,all-access,all-agents,12652,2016-07-31
en.wikipedia,O._J._Simpson,daily,2016080100,all-access,all-agents,11646,2016-08-01
en.wikipedia,O._J._Simpson,daily,2016080200,all-access,all-agents,12456,2016-08-02
en.wikipedia,O._J._Simpson,daily,2016080300,all-access,all-agents,11620,2016-08-03
en.wikipedia,O._J._Simpson,daily,2016080400,all-access,all-agents,11240,2016-08-04
en.wikipedia,O._J._Simpson,daily,2016080500,all-access,all-agents,11550,2016-08-05
en.wikipedia,O._J._Simpson,daily,2016080600,all-access,all-agents,10775,2016-08-06
en.wikipedia,O._J._Simpson,daily,2016080700,all-access,all-agents,13086,2016-08-07
en.wikipedia,O._J._Simpson,daily,2016080800,all-access,all-agents,11641,2016-08-08
en.wikipedia,O._J._Simpson,daily,2016080900,all-access,all-agents,13556,2016-08-09
en.wikipedia,O._J._Simpson,daily,2016081000,all-access,all-agents,12127,2016-08-10
en.wikipedia,O._J._Simpson,daily,2016081100,all-access,all-agents,13814,2016-08-11
en.wikipedia,O._J._Simpson,daily,2016081200,all-access,all-agents,10040,2016-08-12
en.wikipedia,O._J._Simpson,daily,2016081300,all-access,all-agents,10851,2016-08-13
en.wikipedia,O._J._Simpson,daily,2016081400,all-access,all-agents,11331,2016-08-14
en.wikipedia,O._J._Simpson,daily,2016081500,all-access,all-agents,10268,2016-08-15
en.wikipedia,O._J._Simpson,daily,2016081600,all-access,all-agents,11144,2016-08-16
en.wikipedia,O._J._Simpson,daily,2016081700,all-access,all-agents,9806,2016-08-17
en.wikipedia,O._J._Simpson,daily,2016081800,all-access,all-agents,10533,2016-08-18
en.wikipedia,O._J._Simpson,daily,2016081900,all-access,all-agents,10690,2016-08-19
en.wikipedia,O._J._Simpson,daily,2016082000,all-access,all-agents,11524,2016-08-20
en.wikipedia,O._J._Simpson,daily,2016082100,all-access,all-agents,11210,2016-08-21
en.wikipedia,O._J._Simpson,daily,2016082200,all-access,all-agents,10969,2016-08-22
en.wikipedia,O._J._Simpson,daily,2016082300,all-access,all-agents,9840,2016-08-23
en.wikipedia,O._J._Simpson,daily,2016082400,all-access,all-agents,10005,2016-08-24
en.wikipedia,O._J._Simpson,daily,2016082500,all-access,all-agents,10205,2016-08-25
en.wikipedia,O._J._Simpson,daily,2016082600,all-access,all-agents,11502,2016-08-26
en.wikipedia,O._J._Simpson,daily,2016082700,all-access,all-agents,11564,2016-08-27
en.wikipedia,O._J._Simpson,daily,2016082800,all-access,all-agents,12530,2016-08-28
en.wikipedia,O._J._Simpson,daily,2016082900,all-access,all-agents,12918,2016-08-29
en.wikipedia,O._J._Simpson,daily,2016083000,all-access,all-agents,13986,2016-08-30
en.wikipedia,O._J._Simpson,daily,2016083100,all-access,all-agents,14085,2016-08-31
en.wikipedia,O._J._Simpson,daily,2016090100,all-access,all-agents,12631,2016-09-01
en.wikipedia,O._J._Simpson,daily,2016090200,all-access,all-agents,13572,2016-09-02
en.wikipedia,O._J._Simpson,daily,2016090300,all-access,all-agents,12096,2016-09-03
en.wikipedia,O._J._Simpson,daily,2016090400,all-access,all-agents,13006,2016-09-04
en.wikipedia,O._J._Simpson,daily,2016090500,all-access,all-agents,11701,2016-09-05
en.wikipedia,O._J._Simpson,daily,2016090600,all-access,all-agents,10647,2016-09-06
en.wikipedia,O._J._Simpson,daily,2016090700,all-access,all-agents,10043,2016-09-07
en.wikipedia,O._J._Simpson,daily,2016090800,all-access,all-agents,9389,2016-09-08
en.wikipedia,O._J._Simpson,daily,2016090900,all-access,all-agents,8868,2016-09-09
en.wikipedia,O._J._Simpson,daily,2016091000,all-access,all-agents,9614,2016-09-10
en.wikipedia,O._J._Simpson,daily,2016091100,all-access,all-agents,10919,2016-09-11
en.wikipedia,O._J._Simpson,daily,2016091200,all-access,all-agents,10461,2016-09-12
en.wikipedia,O._J._Simpson,daily,2016091300,all-access,all-agents,9863,2016-09-13
en.wikipedia,O._J._Simpson,daily,2016091400,all-access,all-agents,9917,2016-09-14
en.wikipedia,O._J._Simpson,daily,2016091500,all-access,all-agents,11656,2016-09-15
en.wikipedia,O._J._Simpson,daily,2016091600,all-access,all-agents,15945,2016-09-16
en.wikipedia,O._J._Simpson,daily,2016091700,all-access,all-agents,13157,2016-09-17
en.wikipedia,O._J._Simpson,daily,2016091800,all-access,all-agents,15439,2016-09-18
en.wikipedia,O._J._Simpson,daily,2016091900,all-access,all-agents,47226,2016-09-19
en.wikipedia,O._J._Simpson,daily,2016092000,all-access,all-agents,24302,2016-09-20
en.wikipedia,O._J._Simpson,daily,2016092100,all-access,all-agents,18324,2016-09-21
en.wikipedia,O._J._Simpson,daily,2016092200,all-access,all-agents,16218,2016-09-22
en.wikipedia,O._J._Simpson,daily,2016092300,all-access,all-agents,14259,2016-09-23
en.wikipedia,O._J._Simpson,daily,2016092400,all-access,all-agents,17813,2016-09-24
en.wikipedia,O._J._Simpson,daily,2016092500,all-access,all-agents,20821,2016-09-25
en.wikipedia,O._J._Simpson,daily,2016092600,all-access,all-agents,15529,2016-09-26
en.wikipedia,O._J._Simpson,daily,2016092700,all-access,all-agents,12311,2016-09-27
en.wikipedia,O._J._Simpson,daily,2016092800,all-access,all-agents,11894,2016-09-28
en.wikipedia,O._J._Simpson,daily,2016092900,all-access,all-agents,12353,2016-09-29
en.wikipedia,O._J._Simpson,daily,2016093000,all-access,all-agents,12409,2016-09-30
en.wikipedia,O._J._Simpson,daily,2016100100,all-access,all-agents,13698,2016-10-01
en.wikipedia,O._J._Simpson,daily,2016100200,all-access,all-agents,15377,2016-10-02
en.wikipedia,O._J._Simpson,daily,2016100300,all-access,all-agents,19405,2016-10-03
en.wikipedia,O._J._Simpson,daily,2016100400,all-access,all-agents,22764,2016-10-04
en.wikipedia,O._J._Simpson,daily,2016100500,all-access,all-agents,13165,2016-10-05
en.wikipedia,O._J._Simpson,daily,2016100600,all-access,all-agents,11513,2016-10-06
en.wikipedia,O._J._Simpson,daily,2016100700,all-access,all-agents,11204,2016-10-07
en.wikipedia,O._J._Simpson,daily,2016100800,all-access,all-agents,10186,2016-10-08
en.wikipedia,O._J._Simpson,daily,2016100900,all-access,all-agents,11567,2016-10-09
en.wikipedia,O._J._Simpson,daily,2016101000,all-access,all-agents,14288,2016-10-10
en.wikipedia,O._J._Simpson,daily,2016101100,all-access,all-agents,11724,2016-10-11
en.wikipedia,O._J._Simpson,daily,2016101200,all-access,all-agents,13814,2016-10-12
en.wikipedia,O._J._Simpson,daily,2016101300,all-access,all-agents,10476,2016-10-13
en.wikipedia,O._J._Simpson,daily,2016101400,all-access,all-agents,9460,2016-10-14
en.wikipedia,O._J._Simpson,daily,2016101500,all-access,all-agents,9936,2016-10-15
en.wikipedia,O._J._Simpson,daily,2016101600,all-access,all-agents,12286,2016-10-16
en.wikipedia,O._J._Simpson,daily,2016101700,all-access,all-agents,10834,2016-10-17
en.wikipedia,O._J._Simpson,daily,2016101800,all-access,all-agents,11381,2016-10-18
en.wikipedia,O._J._Simpson,daily,2016101900,all-access,all-agents,12673,2016-10-19
en.wikipedia,O._J._Simpson,daily,2016102000,all-access,all-agents,9725,2016-10-20
en.wikipedia,O._J._Simpson,daily,2016102100,all-access,all-agents,9137,2016-10-21
en.wikipedia,O._J._Simpson,daily,2016102200,all-access,all-agents,11927,2016-10-22
en.wikipedia,O._J._Simpson,daily,2016102300,all-access,all-agents,14473,2016-10-23
en.wikipedia,O._J._Simpson,daily,2016102400,all-access,all-agents,10890,2016-10-24
en.wikipedia,O._J._Simpson,daily,2016102500,all-access,all-agents,11788,2016-10-25
en.wikipedia,O._J._Simpson,daily,2016102600,all-access,all-agents,8554,2016-10-26
en.wikipedia,O._J._Simpson,daily,2016102700,all-access,all-agents,8617,2016-10-27
en.wikipedia,O._J._Simpson,daily,2016102800,all-access,all-agents,10836,2016-10-28
en.wikipedia,O._J._Simpson,daily,2016102900,all-access,all-agents,8014,2016-10-29
en.wikipedia,O._J._Simpson,daily,2016103000,all-access,all-agents,9874,2016-10-30
en.wikipedia,O._J._Simpson,daily,2016103100,all-access,all-agents,8754,2016-10-31
en.wikipedia,O._J._Simpson,daily,2016110100,all-access,all-agents,7979,2016-11-01
en.wikipedia,O._J._Simpson,daily,2016110200,all-access,all-agents,8348,2016-11-02
en.wikipedia,O._J._Simpson,daily,2016110300,all-access,all-agents,8578,2016-11-03
en.wikipedia,O._J._Simpson,daily,2016110400,all-access,all-agents,8179,2016-11-04
en.wikipedia,O._J._Simpson,daily,2016110500,all-access,all-agents,8093,2016-11-05
en.wikipedia,O._J._Simpson,daily,2016110600,all-access,all-agents,10282,2016-11-06
en.wikipedia,O._J._Simpson,daily,2016110700,all-access,all-agents,10030,2016-11-07
en.wikipedia,O._J._Simpson,daily,2016110800,all-access,all-agents,8621,2016-11-08
en.wikipedia,O._J._Simpson,daily,2016110900,all-access,all-agents,7348,2016-11-09
en.wikipedia,O._J._Simpson,daily,2016111000,all-access,all-agents,8686,2016-11-10
en.wikipedia,O._J._Simpson,daily,2016111100,all-access,all-agents,9112,2016-11-11
en.wikipedia,O._J._Simpson,daily,2016111200,all-access,all-agents,10172,2016-11-12
en.wikipedia,O._J._Simpson,daily,2016111300,all-access,all-agents,10775,2016-11-13
en.wikipedia,O._J._Simpson,daily,2016111400,all-access,all-agents,9239,2016-11-14
en.wikipedia,O._J._Simpson,daily,2016111500,all-access,all-agents,8790,2016-11-15
en.wikipedia,O._J._Simpson,daily,2016111600,all-access,all-agents,8525,2016-11-16
en.wikipedia,O._J._Simpson,daily,2016111700,all-access,all-agents,9379,2016-11-17
en.wikipedia,O._J._Simpson,daily,2016111800,all-access,all-agents,8452,2016-11-18
en.wikipedia,O._J._Simpson,daily,2016111900,all-access,all-agents,8688,2016-11-19
en.wikipedia,O._J._Simpson,daily,2016112000,all-access,all-agents,11255,2016-11-20
en.wikipedia,O._J._Simpson,daily,2016112100,all-access,all-agents,16704,2016-11-21
en.wikipedia,O._J._Simpson,daily,2016112200,all-access,all-agents,11066,2016-11-22
en.wikipedia,O._J._Simpson,daily,2016112300,all-access,all-agents,10466,2016-11-23
en.wikipedia,O._J._Simpson,daily,2016112400,all-access,all-agents,9630,2016-11-24
en.wikipedia,O._J._Simpson,daily,2016112500,all-access,all-agents,10726,2016-11-25
en.wikipedia,O._J._Simpson,daily,2016112600,all-access,all-agents,10737,2016-11-26
en.wikipedia,O._J._Simpson,daily,2016112700,all-access,all-agents,11298,2016-11-27
en.wikipedia,O._J._Simpson,daily,2016112800,all-access,all-agents,19695,2016-11-28
en.wikipedia,O._J._Simpson,daily,2016112900,all-access,all-agents,12160,2016-11-29
en.wikipedia,O._J._Simpson,daily,2016113000,all-access,all-agents,9826,2016-11-30
en.wikipedia,O._J._Simpson,daily,2016120100,all-access,all-agents,9737,2016-12-01
en.wikipedia,O._J._Simpson,daily,2016120200,all-access,all-agents,8959,2016-12-02
en.wikipedia,O._J._Simpson,daily,2016120300,all-access,all-agents,8298,2016-12-03
en.wikipedia,O._J._Simpson,daily,2016120400,all-access,all-agents,10107,2016-12-04
en.wikipedia,O._J._Simpson,daily,2016120500,all-access,all-agents,20120,2016-12-05
en.wikipedia,O._J._Simpson,daily,2016120600,all-access,all-agents,11238,2016-12-06
en.wikipedia,O._J._Simpson,daily,2016120700,all-access,all-agents,10637,2016-12-07
en.wikipedia,O._J._Simpson,daily,2016120800,all-access,all-agents,14132,2016-12-08
en.wikipedia,O._J._Simpson,daily,2016120900,all-access,all-agents,10609,2016-12-09
en.wikipedia,O._J._Simpson,daily,2016121000,all-access,all-agents,9813,2016-12-10
en.wikipedia,O._J._Simpson,daily,2016121100,all-access,all-agents,12704,2016-12-11
en.wikipedia,O._J._Simpson,daily,2016121200,all-access,all-agents,20646,2016-12-12
en.wikipedia,O._J._Simpson,daily,2016121300,all-access,all-agents,12767,2016-12-13
en.wikipedia,O._J._Simpson,daily,2016121400,all-access,all-agents,10872,2016-12-14
en.wikipedia,O._J._Simpson,daily,2016121500,all-access,all-agents,10050,2016-12-15
en.wikipedia,O._J._Simpson,daily,2016121600,all-access,all-agents,10249,2016-12-16
en.wikipedia,O._J._Simpson,daily,2016121700,all-access,all-agents,10772,2016-12-17
en.wikipedia,O._J._Simpson,daily,2016121800,all-access,all-agents,13498,2016-12-18
en.wikipedia,O._J._Simpson,daily,2016121900,all-access,all-agents,27760,2016-12-19
en.wikipedia,O._J._Simpson,daily,2016122000,all-access,all-agents,17072,2016-12-20
en.wikipedia,O._J._Simpson,daily,2016122100,all-access,all-agents,15712,2016-12-21
en.wikipedia,O._J._Simpson,daily,2016122200,all-access,all-agents,13898,2016-12-22
en.wikipedia,O._J._Simpson,daily,2016122300,all-access,all-agents,15682,2016-12-23
en.wikipedia,O._J._Simpson,daily,2016122400,all-access,all-agents,16108,2016-12-24
