NAME,B01003_001E,B01003_001EA,B01003_001M,B01003_001MA,zip code tabulation area
ZCTA5 28668,314.0,,168.0,,28668
ZCTA5 28676,4028.0,,530.0,,28676
ZCTA5 28705,7139.0,,429.0,,28705
ZCTA5 28723,11182.0,,633.0,,28723
ZCTA5 28740,759.0,,206.0,,28740
ZCTA5 28743,1987.0,,257.0,,28743
ZCTA5 28749,29.0,,44.0,,28749
ZCTA5 28757,116.0,,56.0,,28757
ZCTA5 28761,7671.0,,822.0,,28761
ZCTA5 28771,8095.0,,159.0,,28771
ZCTA5 28772,1061.0,,309.0,,28772
ZCTA5 28773,3056.0,,382.0,,28773
ZCTA5 28782,6562.0,,374.0,,28782
ZCTA5 28789,5281.0,,680.0,,28789
ZCTA5 28790,3308.0,,397.0,,28790
ZCTA5 28791,14954.0,,1094.0,,28791
ZCTA5 28804,22189.0,,944.0,,28804
ZCTA5 28006,1076.0,,252.0,,28006
ZCTA5 28017,721.0,,164.0,,28017
ZCTA5 28021,13991.0,,879.0,,28021
ZCTA5 28023,15623.0,,1147.0,,28023
ZCTA5 28036,17824.0,,601.0,,28036
ZCTA5 28480,2536.0,,25.0,,28480
ZCTA5 28715,26318.0,,1233.0,,28715
ZCTA5 28716,17807.0,,764.0,,28716
ZCTA5 28729,3271.0,,522.0,,28729
ZCTA5 28732,17479.0,,850.0,,28732
ZCTA5 28733,10.0,,11.0,,28733
ZCTA5 28001,26601.0,,685.0,,28001
ZCTA5 28007,714.0,,247.0,,28007
ZCTA5 28018,4699.0,,720.0,,28018
ZCTA5 28020,2082.0,,530.0,,28020
ZCTA5 28025,54829.0,,1537.0,,28025
ZCTA5 28072,1292.0,,234.0,,28072
ZCTA5 28432,1790.0,,418.0,,28432
ZCTA5 28394,5303.0,,652.0,,28394
ZCTA5 28395,2466.0,,467.0,,28395
ZCTA5 28411,37995.0,,1225.0,,28411
ZCTA5 28452,934.0,,311.0,,28452
ZCTA5 28436,1975.0,,412.0,,28436
ZCTA5 28441,3818.0,,698.0,,28441
ZCTA5 28443,22138.0,,973.0,,28443
ZCTA5 28458,7024.0,,635.0,,28458
ZCTA5 28463,9741.0,,654.0,,28463
ZCTA5 28479,6274.0,,685.0,,28479
ZCTA5 28510,1503.0,,223.0,,28510
ZCTA5 28512,3236.0,,254.0,,28512
ZCTA5 28515,2584.0,,280.0,,28515
ZCTA5 28421,1585.0,,295.0,,28421
ZCTA5 28422,8404.0,,600.0,,28422
ZCTA5 28423,2359.0,,286.0,,28423
ZCTA5 28430,2205.0,,355.0,,28430
ZCTA5 28445,7278.0,,777.0,,28445
ZCTA5 28448,887.0,,365.0,,28448
ZCTA5 28449,1932.0,,299.0,,28449
ZCTA5 28468,5093.0,,519.0,,28468
ZCTA5 28745,461.0,,197.0,,28745
ZCTA5 28751,3387.0,,417.0,,28751
ZCTA5 28752,30591.0,,761.0,,28752
ZCTA5 28768,7388.0,,683.0,,28768
ZCTA5 28805,19818.0,,1118.0,,28805
ZCTA5 28906,19401.0,,640.0,,28906
ZCTA5 28390,23790.0,,730.0,,28390
ZCTA5 28344,4199.0,,802.0,,28344
ZCTA5 28360,14931.0,,814.0,,28360
ZCTA5 28391,5984.0,,673.0,,28391
ZCTA5 28401,24279.0,,1136.0,,28401
ZCTA5 28708,375.0,,218.0,,28708
ZCTA5 28712,20017.0,,735.0,,28712
ZCTA5 28717,1640.0,,409.0,,28717
ZCTA5 28742,2660.0,,449.0,,28742
ZCTA5 28747,2243.0,,425.0,,28747
ZCTA5 28009,1221.0,,250.0,,28009
ZCTA5 28016,13046.0,,680.0,,28016
ZCTA5 28034,17327.0,,1053.0,,28034
ZCTA5 28037,20110.0,,791.0,,28037
ZCTA5 28056,34401.0,,1269.0,,28056
ZCTA5 28071,2649.0,,438.0,,28071
ZCTA5 28075,18621.0,,692.0,,28075
ZCTA5 28079,36737.0,,944.0,,28079
ZCTA5 28080,7941.0,,674.0,,28080
ZCTA5 28089,217.0,,73.0,,28089
ZCTA5 28115,37023.0,,1337.0,,28115
ZCTA5 28120,21119.0,,791.0,,28120
ZCTA5 28169,146.0,,84.0,,28169
ZCTA5 28202,12745.0,,686.0,,28202
ZCTA5 28206,11919.0,,692.0,,28206
ZCTA5 28207,9539.0,,454.0,,28207
ZCTA5 28270,35059.0,,1254.0,,28270
ZCTA5 28301,17600.0,,729.0,,28301
ZCTA5 28311,35641.0,,1063.0,,28311
ZCTA5 28385,2562.0,,681.0,,28385
ZCTA5 28323,3899.0,,543.0,,28323
ZCTA5 28325,444.0,,166.0,,28325
ZCTA5 28372,14022.0,,839.0,,28372
ZCTA5 28387,15526.0,,630.0,,28387
ZCTA5 28399,1990.0,,320.0,,28399
ZCTA5 28457,10303.0,,814.0,,28457
ZCTA5 28447,1643.0,,555.0,,28447
ZCTA5 28454,2503.0,,536.0,,28454
ZCTA5 28455,1914.0,,440.0,,28455
ZCTA5 28460,10490.0,,878.0,,28460
ZCTA5 28465,7252.0,,303.0,,28465
ZCTA5 28467,10551.0,,804.0,,28467
ZCTA5 28707,160.0,,112.0,,28707
ZCTA5 28709,2302.0,,400.0,,28709
ZCTA5 28519,260.0,,126.0,,28519
ZCTA5 28527,1016.0,,286.0,,28527
ZCTA5 28528,590.0,,171.0,,28528
ZCTA5 28529,1706.0,,315.0,,28529
ZCTA5 28012,22968.0,,815.0,,28012
ZCTA5 28027,63423.0,,1461.0,,28027
ZCTA5 28032,3296.0,,270.0,,28032
ZCTA5 28052,35302.0,,1084.0,,28052
ZCTA5 28076,376.0,,305.0,,28076
ZCTA5 28081,27557.0,,1205.0,,28081
ZCTA5 28090,8473.0,,759.0,,28090
ZCTA5 28129,5287.0,,467.0,,28129
ZCTA5 28146,27496.0,,1366.0,,28146
ZCTA5 28167,2591.0,,621.0,,28167
ZCTA5 28211,30789.0,,1342.0,,28211
ZCTA5 28213,40724.0,,1594.0,,28213
ZCTA5 28762,6958.0,,587.0,,28762
ZCTA5 28777,10314.0,,719.0,,28777
ZCTA5 28778,9939.0,,800.0,,28778
ZCTA5 28902,1377.0,,381.0,,28902
ZCTA5 28909,1031.0,,281.0,,28909
ZCTA5 28104,31085.0,,770.0,,28104
ZCTA5 28109,340.0,,85.0,,28109
ZCTA5 28117,39278.0,,1085.0,,28117
ZCTA5 28125,2262.0,,311.0,,28125
ZCTA5 28128,7056.0,,499.0,,28128
ZCTA5 28166,9394.0,,727.0,,28166
ZCTA5 28203,15946.0,,718.0,,28203
ZCTA5 28215,62533.0,,2003.0,,28215
ZCTA5 28305,5705.0,,442.0,,28305
ZCTA5 28326,23385.0,,1332.0,,28326
ZCTA5 28332,354.0,,136.0,,28332
ZCTA5 28339,7357.0,,511.0,,28339
ZCTA5 28341,4843.0,,827.0,,28341
ZCTA5 28348,35673.0,,1134.0,,28348
ZCTA5 28352,25760.0,,464.0,,28352
ZCTA5 28358,38760.0,,933.0,,28358
ZCTA5 28409,34180.0,,1072.0,,28409
ZCTA5 28420,3845.0,,702.0,,28420
ZCTA5 28114,7139.0,,945.0,,28114
ZCTA5 28746,2371.0,,311.0,,28746
ZCTA5 28806,42650.0,,1553.0,,28806
ZCTA5 28532,22205.0,,767.0,,28532
ZCTA5 28618,2581.0,,338.0,,28618
ZCTA5 28646,308.0,,105.0,,28646
ZCTA5 28683,1135.0,,246.0,,28683
ZCTA5 28901,4874.0,,467.0,,28901
ZCTA5 28584,12265.0,,624.0,,28584
ZCTA5 28586,7259.0,,638.0,,28586
ZCTA5 28601,51706.0,,1471.0,,28601
ZCTA5 28649,994.0,,458.0,,28649
ZCTA5 28604,7635.0,,564.0,,28604
ZCTA5 28627,970.0,,277.0,,28627
ZCTA5 28640,4759.0,,716.0,,28640
ZCTA5 28654,3100.0,,529.0,,28654
ZCTA5 28666,125.0,,123.0,,28666
ZCTA5 28670,3590.0,,691.0,,28670
ZCTA5 28682,1301.0,,431.0,,28682
ZCTA5 28694,7459.0,,655.0,,28694
ZCTA5 28711,13398.0,,665.0,,28711
ZCTA5 28714,17044.0,,160.0,,28714
ZCTA5 28739,21474.0,,815.0,,28739
ZCTA5 28763,2758.0,,511.0,,28763
ZCTA5 28356,4890.0,,470.0,,28356
ZCTA5 28269,76811.0,,1603.0,,28269
ZCTA5 28403,40919.0,,1159.0,,28403
ZCTA5 28516,11268.0,,727.0,,28516
ZCTA5 28607,35523.0,,712.0,,28607
ZCTA5 28678,6577.0,,827.0,,28678
ZCTA5 28379,24403.0,,790.0,,28379
ZCTA5 28456,3800.0,,655.0,,28456
ZCTA5 28504,21852.0,,1004.0,,28504
ZCTA5 28792,34945.0,,1475.0,,28792
ZCTA5 28134,11049.0,,501.0,,28134
ZCTA5 28209,22694.0,,877.0,,28209
ZCTA5 28689,2071.0,,495.0,,28689
ZCTA5 28736,603.0,,218.0,,28736
ZCTA5 28107,7380.0,,583.0,,28107
ZCTA5 28163,5469.0,,463.0,,28163
ZCTA5 28342,233.0,,111.0,,28342
ZCTA5 28629,0.0,,12.0,,28629
ZCTA5 28673,6307.0,,693.0,,28673
ZCTA5 28721,10152.0,,690.0,,28721
ZCTA5 28039,86.0,,83.0,,28039
ZCTA5 28108,118.0,,102.0,,28108
ZCTA5 28244,0.0,,12.0,,28244
ZCTA5 28280,0.0,,12.0,,28280
ZCTA5 28282,0.0,,12.0,,28282
ZCTA5 28308,607.0,,132.0,,28308
ZCTA5 28310,6470.0,,1170.0,,28310
ZCTA5 28312,19196.0,,1070.0,,28312
ZCTA5 28375,135.0,,34.0,,28375
ZCTA5 28424,49.0,,31.0,,28424
ZCTA5 28533,3248.0,,643.0,,28533
ZCTA5 28583,279.0,,91.0,,28583
ZCTA5 28587,353.0,,134.0,,28587
ZCTA5 28628,494.0,,163.0,,28628
ZCTA5 28647,71.0,,82.0,,28647
ZCTA5 28652,0.0,,12.0,,28652
ZCTA5 28667,453.0,,126.0,,28667
ZCTA5 28672,16.0,,26.0,,28672
ZCTA5 28720,140.0,,73.0,,28720
ZCTA5 28759,7488.0,,272.0,,28759
ZCTA5 28775,267.0,,185.0,,28775
ZCTA5 28785,7811.0,,703.0,,28785
ZCTA5 28553,326.0,,168.0,,28553
ZCTA5 28663,617.0,,187.0,,28663
ZCTA5 28748,12613.0,,974.0,,28748
ZCTA5 28754,10138.0,,658.0,,28754
ZCTA5 28905,2995.0,,584.0,,28905
ZCTA5 28781,973.0,,303.0,,28781
ZCTA5 28786,20821.0,,728.0,,28786
ZCTA5 28904,8759.0,,384.0,,28904
ZCTA5 28273,39483.0,,1706.0,,28273
ZCTA5 28328,27225.0,,1214.0,,28328
ZCTA5 28340,9657.0,,559.0,,28340
ZCTA5 28345,12107.0,,618.0,,28345
ZCTA5 28349,2840.0,,536.0,,28349
ZCTA5 28350,128.0,,144.0,,28350
ZCTA5 28365,16886.0,,1325.0,,28365
ZCTA5 28367,67.0,,45.0,,28367
ZCTA5 28382,7026.0,,969.0,,28382
ZCTA5 28384,11199.0,,615.0,,28384
ZCTA5 28501,18334.0,,871.0,,28501
ZCTA5 28508,2699.0,,729.0,,28508
ZCTA5 28523,2364.0,,445.0,,28523
ZCTA5 28582,2734.0,,679.0,,28582
ZCTA5 28594,3697.0,,22.0,,28594
ZCTA5 28613,22233.0,,999.0,,28613
ZCTA5 28622,2109.0,,366.0,,28622
ZCTA5 28787,21314.0,,914.0,,28787
ZCTA5 28434,1023.0,,252.0,,28434
ZCTA5 28431,7131.0,,721.0,,28431
ZCTA5 28438,1619.0,,364.0,,28438
ZCTA5 28439,931.0,,170.0,,28439
ZCTA5 28451,33435.0,,1055.0,,28451
ZCTA5 28472,18423.0,,895.0,,28472
ZCTA5 28478,5114.0,,637.0,,28478
ZCTA5 28518,8512.0,,1061.0,,28518
ZCTA5 28538,1961.0,,388.0,,28538
ZCTA5 28543,5153.0,,473.0,,28543
ZCTA5 28577,388.0,,110.0,,28577
ZCTA5 28580,12874.0,,590.0,,28580
ZCTA5 28581,285.0,,178.0,,28581
ZCTA5 28602,29105.0,,1235.0,,28602
ZCTA5 28616,252.0,,143.0,,28616
ZCTA5 28626,2474.0,,471.0,,28626
ZCTA5 28642,5890.0,,559.0,,28642
ZCTA5 28655,54594.0,,1181.0,,28655
ZCTA5 28681,25636.0,,865.0,,28681
ZCTA5 28685,1979.0,,392.0,,28685
ZCTA5 28692,3941.0,,484.0,,28692
ZCTA5 28697,13638.0,,977.0,,28697
ZCTA5 28701,3224.0,,463.0,,28701
ZCTA5 28719,8025.0,,545.0,,28719
ZCTA5 28726,3219.0,,723.0,,28726
ZCTA5 28731,8354.0,,948.0,,28731
ZCTA5 28774,1008.0,,216.0,,28774
ZCTA5 28801,13683.0,,715.0,,28801
ZCTA5 28803,33756.0,,1335.0,,28803
ZCTA5 28511,566.0,,112.0,,28511
ZCTA5 28513,10321.0,,756.0,,28513
ZCTA5 28525,2919.0,,585.0,,28525
ZCTA5 28531,1361.0,,145.0,,28531
ZCTA5 28546,46338.0,,2033.0,,28546
ZCTA5 28554,168.0,,83.0,,28554
ZCTA5 28605,3428.0,,463.0,,28605
ZCTA5 28611,1162.0,,436.0,,28611
ZCTA5 28625,39518.0,,1111.0,,28625
ZCTA5 28612,12338.0,,957.0,,28612
ZCTA5 28619,1537.0,,348.0,,28619
ZCTA5 28624,1339.0,,451.0,,28624
ZCTA5 28638,11698.0,,700.0,,28638
ZCTA5 28643,3521.0,,517.0,,28643
ZCTA5 28659,21229.0,,1096.0,,28659
ZCTA5 28665,2377.0,,387.0,,28665
ZCTA5 28669,2663.0,,428.0,,28669
ZCTA5 28677,34545.0,,1051.0,,28677
ZCTA5 28679,1740.0,,281.0,,28679
ZCTA5 28702,560.0,,199.0,,28702
ZCTA5 28704,19060.0,,1092.0,,28704
ZCTA5 28174,9284.0,,599.0,,28174
ZCTA5 28019,0.0,,12.0,,28019
ZCTA5 28033,3555.0,,694.0,,28033
ZCTA5 28043,21075.0,,1071.0,,28043
ZCTA5 28086,25037.0,,884.0,,28086
ZCTA5 28092,39710.0,,1103.0,,28092
ZCTA5 28135,5999.0,,523.0,,28135
ZCTA5 28138,9912.0,,896.0,,28138
ZCTA5 28152,25348.0,,1108.0,,28152
ZCTA5 28159,2908.0,,158.0,,28159
ZCTA5 28170,11861.0,,699.0,,28170
ZCTA5 28210,48304.0,,1403.0,,28210
ZCTA5 28262,43046.0,,1551.0,,28262
ZCTA5 28204,6725.0,,463.0,,28204
ZCTA5 28208,39700.0,,1679.0,,28208
ZCTA5 28226,39631.0,,1238.0,,28226
ZCTA5 28304,36404.0,,1209.0,,28304
ZCTA5 28306,41944.0,,1440.0,,28306
ZCTA5 28327,16192.0,,926.0,,28327
ZCTA5 28334,24780.0,,1206.0,,28334
ZCTA5 28337,10019.0,,760.0,,28337
ZCTA5 28343,1404.0,,264.0,,28343
ZCTA5 28363,1426.0,,421.0,,28363
ZCTA5 28374,17190.0,,305.0,,28374
ZCTA5 28376,44328.0,,666.0,,28376
ZCTA5 28393,2106.0,,610.0,,28393
ZCTA5 28396,2620.0,,324.0,,28396
ZCTA5 28412,38213.0,,1164.0,,28412
ZCTA5 28453,3737.0,,648.0,,28453
ZCTA5 28469,6128.0,,619.0,,28469
ZCTA5 28520,322.0,,166.0,,28520
ZCTA5 28539,15623.0,,1242.0,,28539
ZCTA5 28551,15104.0,,1132.0,,28551
ZCTA5 28555,4767.0,,619.0,,28555
ZCTA5 28572,7477.0,,811.0,,28572
ZCTA5 28615,1767.0,,264.0,,28615
ZCTA5 28623,1464.0,,300.0,,28623
ZCTA5 28634,5230.0,,611.0,,28634
ZCTA5 28657,8701.0,,680.0,,28657
ZCTA5 28671,577.0,,158.0,,28671
ZCTA5 28713,8704.0,,444.0,,28713
ZCTA5 28766,1222.0,,302.0,,28766
ZCTA5 28779,18141.0,,759.0,,28779
ZCTA5 28783,1809.0,,491.0,,28783
ZCTA5 28540,48775.0,,2004.0,,28540
ZCTA5 28521,2877.0,,517.0,,28521
ZCTA5 28578,6858.0,,1095.0,,28578
ZCTA5 28526,3018.0,,687.0,,28526
ZCTA5 28571,2769.0,,294.0,,28571
ZCTA5 28575,484.0,,133.0,,28575
ZCTA5 28585,3674.0,,326.0,,28585
ZCTA5 28589,182.0,,87.0,,28589
ZCTA5 28590,24613.0,,1089.0,,28590
ZCTA5 28606,1689.0,,415.0,,28606
ZCTA5 28609,5788.0,,597.0,,28609
ZCTA5 28610,10120.0,,850.0,,28610
ZCTA5 28031,27460.0,,505.0,,28031
ZCTA5 28040,7738.0,,725.0,,28040
ZCTA5 28054,37335.0,,1046.0,,28054
ZCTA5 28091,1909.0,,366.0,,28091
ZCTA5 28102,68.0,,30.0,,28102
ZCTA5 28630,20007.0,,1030.0,,28630
ZCTA5 28635,3162.0,,684.0,,28635
ZCTA5 28645,46604.0,,1096.0,,28645
ZCTA5 28650,11106.0,,816.0,,28650
ZCTA5 28660,1878.0,,415.0,,28660
ZCTA5 28690,9125.0,,801.0,,28690
ZCTA5 28693,1819.0,,362.0,,28693
ZCTA5 28698,2247.0,,340.0,,28698
ZCTA5 28725,55.0,,53.0,,28725
ZCTA5 28734,26935.0,,714.0,,28734
ZCTA5 28735,293.0,,127.0,,28735
ZCTA5 28741,3748.0,,396.0,,28741
ZCTA5 28753,9937.0,,765.0,,28753
ZCTA5 28756,4715.0,,456.0,,28756
ZCTA5 29056,2187.0,,263.0,,29056
ZCTA5 29058,4671.0,,591.0,,29058
ZCTA5 29059,5615.0,,632.0,,29059
ZCTA5 29834,1609.0,,453.0,,29834
ZCTA5 29835,6112.0,,286.0,,29835
ZCTA5 29844,155.0,,56.0,,29844
ZCTA5 29853,6408.0,,518.0,,29853
ZCTA5 29860,15762.0,,931.0,,29860
ZCTA5 29921,197.0,,98.0,,29921
ZCTA5 29924,4299.0,,392.0,,29924
ZCTA5 29934,1150.0,,443.0,,29934
ZCTA5 29592,800.0,,348.0,,29592
ZCTA5 29594,79.0,,44.0,,29594
ZCTA5 29601,11902.0,,666.0,,29601
ZCTA5 29620,13006.0,,612.0,,29620
ZCTA5 29639,1642.0,,279.0,,29639
ZCTA5 29671,17642.0,,872.0,,29671
ZCTA5 29678,22658.0,,1137.0,,29678
ZCTA5 29706,19419.0,,738.0,,29706
ZCTA5 29715,32066.0,,817.0,,29715
ZCTA5 29718,4308.0,,461.0,,29718
ZCTA5 29720,47797.0,,1224.0,,29720
ZCTA5 29824,8253.0,,612.0,,29824
ZCTA5 29827,4127.0,,323.0,,29827
ZCTA5 29845,983.0,,235.0,,29845
ZCTA5 29922,803.0,,284.0,,29922
ZCTA5 29926,25875.0,,650.0,,29926
ZCTA5 29932,221.0,,123.0,,29932
ZCTA5 29420,22609.0,,1501.0,,29420
ZCTA5 29429,3085.0,,574.0,,29429
ZCTA5 29446,915.0,,296.0,,29446
ZCTA5 29436,4231.0,,566.0,,29436
ZCTA5 29438,2510.0,,291.0,,29438
ZCTA5 29445,60033.0,,1176.0,,29445
ZCTA5 29455,22024.0,,1016.0,,29455
ZCTA5 29468,2197.0,,476.0,,29468
ZCTA5 29475,2016.0,,448.0,,29475
ZCTA5 29729,2375.0,,372.0,,29729
ZCTA5 29732,58571.0,,1504.0,,29732
ZCTA5 29742,2599.0,,383.0,,29742
ZCTA5 29819,1593.0,,310.0,,29819
ZCTA5 29821,1558.0,,331.0,,29821
ZCTA5 29832,5247.0,,559.0,,29832
ZCTA5 29836,405.0,,183.0,,29836
ZCTA5 29082,446.0,,114.0,,29082
ZCTA5 29104,1375.0,,312.0,,29104
ZCTA5 29128,5271.0,,751.0,,29128
ZCTA5 29129,2855.0,,573.0,,29129
ZCTA5 29838,408.0,,149.0,,29838
ZCTA5 29841,32470.0,,1028.0,,29841
ZCTA5 29911,1690.0,,382.0,,29911
ZCTA5 29918,5711.0,,629.0,,29918
ZCTA5 29920,11693.0,,1161.0,,29920
ZCTA5 29927,9675.0,,769.0,,29927
ZCTA5 29708,34082.0,,939.0,,29708
ZCTA5 29726,1553.0,,317.0,,29726
ZCTA5 29728,9722.0,,742.0,,29728
ZCTA5 29803,38920.0,,1205.0,,29803
ZCTA5 29805,5924.0,,789.0,,29805
ZCTA5 29809,2568.0,,460.0,,29809
ZCTA5 29163,2372.0,,761.0,,29163
ZCTA5 29172,9709.0,,794.0,,29172
ZCTA5 29180,14230.0,,612.0,,29180
ZCTA5 29207,11895.0,,664.0,,29207
ZCTA5 29325,15562.0,,601.0,,29325
ZCTA5 29334,13648.0,,966.0,,29334
ZCTA5 29338,26.0,,43.0,,29338
ZCTA5 29009,2068.0,,317.0,,29009
ZCTA5 29015,1691.0,,266.0,,29015
ZCTA5 29016,21259.0,,1992.0,,29016
ZCTA5 29078,17393.0,,991.0,,29078
ZCTA5 29102,17170.0,,639.0,,29102
ZCTA5 29105,1098.0,,358.0,,29105
ZCTA5 29115,28744.0,,1541.0,,29115
ZCTA5 29125,2159.0,,479.0,,29125
ZCTA5 29135,8387.0,,543.0,,29135
ZCTA5 29145,1075.0,,424.0,,29145
ZCTA5 29154,28666.0,,1257.0,,29154
ZCTA5 29175,546.0,,215.0,,29175
ZCTA5 29201,21242.0,,861.0,,29201
ZCTA5 29210,40305.0,,1575.0,,29210
ZCTA5 29332,2511.0,,493.0,,29332
ZCTA5 29349,30751.0,,1557.0,,29349
ZCTA5 29375,75.0,,34.0,,29375
ZCTA5 29377,1402.0,,591.0,,29377
ZCTA5 29032,4767.0,,718.0,,29032
ZCTA5 29047,3263.0,,457.0,,29047
ZCTA5 29061,14605.0,,1558.0,,29061
ZCTA5 29384,4145.0,,521.0,,29384
ZCTA5 29434,456.0,,158.0,,29434
ZCTA5 29407,34315.0,,1258.0,,29407
ZCTA5 29418,22832.0,,1216.0,,29418
ZCTA5 29432,3594.0,,616.0,,29432
ZCTA5 29437,3191.0,,605.0,,29437
ZCTA5 31405,37497.0,,1435.0,,31405
ZCTA5 31406,35457.0,,1466.0,,31406
ZCTA5 31411,8875.0,,501.0,,31411
ZCTA5 31796,1130.0,,241.0,,31796
ZCTA5 31803,5487.0,,379.0,,31803
ZCTA5 31806,5180.0,,53.0,,31806
ZCTA5 31808,6961.0,,870.0,,31808
ZCTA5 31811,6272.0,,789.0,,31811
ZCTA5 31831,3556.0,,695.0,,31831
ZCTA5 31903,19255.0,,1144.0,,31903
ZCTA5 31905,18110.0,,603.0,,31905
ZCTA5 31011,694.0,,173.0,,31011
ZCTA5 31015,21549.0,,235.0,,31015
ZCTA5 31021,28391.0,,779.0,,31021
ZCTA5 31036,12322.0,,547.0,,31036
ZCTA5 31038,566.0,,236.0,,31038
ZCTA5 31058,1361.0,,310.0,,31058
ZCTA5 31065,1193.0,,289.0,,31065
ZCTA5 31067,252.0,,93.0,,31067
ZCTA5 31094,1217.0,,279.0,,31094
ZCTA5 31775,3339.0,,525.0,,31775
ZCTA5 31789,855.0,,209.0,,31789
ZCTA5 31790,1788.0,,287.0,,31790
ZCTA5 31798,843.0,,342.0,,31798
ZCTA5 31822,5929.0,,655.0,,31822
ZCTA5 31005,17530.0,,1305.0,,31005
ZCTA5 31012,3099.0,,825.0,,31012
ZCTA5 31014,13265.0,,328.0,,31014
ZCTA5 31017,1913.0,,317.0,,31017
ZCTA5 31027,8966.0,,672.0,,31027
ZCTA5 31035,1261.0,,315.0,,31035
ZCTA5 31046,3198.0,,707.0,,31046
ZCTA5 31050,861.0,,276.0,,31050
ZCTA5 31061,43762.0,,687.0,,31061
ZCTA5 31087,8685.0,,228.0,,31087
ZCTA5 31068,5079.0,,364.0,,31068
ZCTA5 31069,20167.0,,841.0,,31069
ZCTA5 31081,72.0,,94.0,,31081
ZCTA5 31096,7046.0,,250.0,,31096
ZCTA5 31097,1656.0,,292.0,,31097
ZCTA5 31211,15488.0,,1138.0,,31211
ZCTA5 31318,432.0,,338.0,,31318
ZCTA5 31516,14541.0,,605.0,,31516
ZCTA5 31519,3474.0,,449.0,,31519
ZCTA5 31522,16402.0,,524.0,,31522
ZCTA5 31525,29803.0,,1330.0,,31525
ZCTA5 31546,8103.0,,594.0,,31546
ZCTA5 31548,21146.0,,680.0,,31548
ZCTA5 31098,3649.0,,569.0,,31098
ZCTA5 31312,20297.0,,1074.0,,31312
ZCTA5 31327,187.0,,168.0,,31327
ZCTA5 31820,10815.0,,1060.0,,31820
ZCTA5 31826,2238.0,,316.0,,31826
ZCTA5 31827,2174.0,,235.0,,31827
ZCTA5 31527,568.0,,215.0,,31527
ZCTA5 31906,20742.0,,906.0,,31906
ZCTA5 31567,842.0,,394.0,,31567
ZCTA5 31523,13650.0,,972.0,,31523
ZCTA5 31542,3170.0,,700.0,,31542
ZCTA5 31551,963.0,,289.0,,31551
ZCTA5 31606,3543.0,,591.0,,31606
ZCTA5 31645,5053.0,,597.0,,31645
ZCTA5 31648,912.0,,194.0,,31648
ZCTA5 31711,967.0,,284.0,,31711
ZCTA5 31730,8419.0,,437.0,,31730
ZCTA5 31735,715.0,,214.0,,31735
ZCTA5 31738,1935.0,,281.0,,31738
ZCTA5 31750,18322.0,,350.0,,31750
ZCTA5 31765,2774.0,,450.0,,31765
ZCTA5 31791,12138.0,,471.0,,31791
ZCTA5 31794,27308.0,,778.0,,31794
ZCTA5 31801,3240.0,,408.0,,31801
ZCTA5 31814,234.0,,140.0,,31814
ZCTA5 31550,801.0,,339.0,,31550
ZCTA5 31602,36304.0,,1578.0,,31602
ZCTA5 31624,1468.0,,253.0,,31624
ZCTA5 31630,560.0,,251.0,,31630
ZCTA5 31635,6602.0,,553.0,,31635
ZCTA5 31066,1492.0,,332.0,,31066
ZCTA5 31075,2677.0,,520.0,,31075
ZCTA5 31076,3414.0,,380.0,,31076
ZCTA5 31082,9636.0,,515.0,,31082
ZCTA5 31089,4695.0,,403.0,,31089
ZCTA5 31093,28140.0,,1486.0,,31093
ZCTA5 31636,10640.0,,755.0,,31636
ZCTA5 31701,18584.0,,795.0,,31701
ZCTA5 31712,1084.0,,195.0,,31712
ZCTA5 31773,3547.0,,354.0,,31773
ZCTA5 31778,2316.0,,272.0,,31778
ZCTA5 31779,9998.0,,520.0,,31779
ZCTA5 31009,1317.0,,262.0,,31009
ZCTA5 32407,10433.0,,645.0,,32407
ZCTA5 32410,987.0,,168.0,,32410
ZCTA5 32425,13480.0,,677.0,,32425
ZCTA5 32427,926.0,,224.0,,32427
ZCTA5 32431,3975.0,,431.0,,32431
ZCTA5 32445,2525.0,,251.0,,32445
ZCTA5 32501,11557.0,,878.0,,32501
ZCTA5 32526,36300.0,,1400.0,,32526
ZCTA5 32533,27632.0,,1735.0,,32533
ZCTA5 32539,29265.0,,1209.0,,32539
ZCTA5 32580,4364.0,,479.0,,32580
ZCTA5 32668,4700.0,,827.0,,32668
ZCTA5 32703,50992.0,,2496.0,,32703
ZCTA5 32744,3764.0,,442.0,,32744
ZCTA5 32767,3273.0,,778.0,,32767
ZCTA5 32810,39384.0,,2040.0,,32810
ZCTA5 32818,55586.0,,2362.0,,32818
ZCTA5 32820,9240.0,,859.0,,32820
ZCTA5 32827,9421.0,,857.0,,32827
ZCTA5 32922,15741.0,,1171.0,,32922
ZCTA5 32927,26687.0,,1607.0,,32927
ZCTA5 32949,2629.0,,334.0,,32949
ZCTA5 32145,5659.0,,509.0,,32145
ZCTA5 32060,23768.0,,1089.0,,32060
ZCTA5 32094,2254.0,,465.0,,32094
ZCTA5 32139,854.0,,209.0,,32139
ZCTA5 32148,10450.0,,1134.0,,32148
ZCTA5 32169,10502.0,,642.0,,32169
ZCTA5 32180,3934.0,,617.0,,32180
ZCTA5 32187,2186.0,,526.0,,32187
ZCTA5 32190,1089.0,,527.0,,32190
ZCTA5 32217,19411.0,,1280.0,,32217
ZCTA5 32219,11931.0,,1371.0,,32219
ZCTA5 32257,38651.0,,1240.0,,32257
