index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,adjusted_overtime,adjusted_wages,adjusted_benefits,employer_full,fire
7387813,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,53140.0,169068.0,57255.0,ORANGE,53140.0,169068.0,57255.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387814,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,95836.0,213001.0,57438.0,ORANGE,95836.0,213001.0,57438.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387815,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,84801.0,209005.0,58337.0,ORANGE,84801.0,209005.0,58337.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387816,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,61504.0,186679.0,59502.0,ORANGE,61504.0,186679.0,59502.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387817,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,62481.0,181215.0,57721.0,ORANGE,62481.0,181215.0,57721.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387818,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,87727.0,214964.0,59728.0,ORANGE,87727.0,214964.0,59728.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387819,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,66436.0,184433.0,57789.0,ORANGE,66436.0,184433.0,57789.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387820,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,120071.0,242457.0,57933.0,ORANGE,120071.0,242457.0,57933.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387821,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,90661.0,203713.0,56524.0,ORANGE,90660.99999999999,203713.0,56524.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387822,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,60061.0,179278.0,57654.0,ORANGE,60061.0,179278.0,57654.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387823,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,72275.0,194397.0,57629.0,ORANGE,72275.0,194397.0,57629.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387824,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,72361.0,189342.0,56202.0,ORANGE,72361.0,189342.0,56202.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387825,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,50967.0,172261.0,58760.0,ORANGE,50967.0,172261.0,58760.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387826,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,67485.0,194245.0,58516.0,ORANGE,67485.0,194245.00000000003,58516.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387827,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,119243.0,234543.0,57032.0,ORANGE,119243.0,234543.00000000003,57032.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387828,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,85714.0,213054.0,58930.0,ORANGE,85714.0,213054.0,58930.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387829,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,108508.0,231316.0,56622.0,ORANGE,108508.0,231316.0,56622.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387830,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,106682.0,229667.0,56625.0,ORANGE,106682.0,229667.0,56625.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387831,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,45282.0,178949.0,62231.0,ORANGE,45282.0,178949.0,62231.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387832,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,47841.0,179736.0,61766.0,ORANGE,47841.0,179736.0,61766.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387833,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,78894.0,203814.0,58061.0,ORANGE,78894.0,203814.0,58061.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387834,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,59978.0,183643.0,59496.0,ORANGE,59978.0,183643.0,59496.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387835,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,50947.0,168116.0,56165.0,ORANGE,50947.0,168116.0,56165.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387836,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,68350.0,187993.0,58789.0,ORANGE,68350.0,187993.0,58789.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387837,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,71857.0,196781.0,58287.0,ORANGE,71857.0,196781.0,58287.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387838,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,65574.0,187414.0,57953.0,ORANGE,65574.0,187414.0,57953.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387839,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,89113.0,217510.0,60276.0,ORANGE,89113.0,217510.0,60276.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387840,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,79135.0,212669.0,59630.0,ORANGE,79135.0,212669.0,59630.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387841,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,73805.0,187699.0,56641.0,ORANGE,73805.0,187699.0,56641.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387842,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,61625.0,188383.0,59834.0,ORANGE,61625.0,188383.0,59834.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387843,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,81845.0,202506.0,58390.0,ORANGE,81845.0,202506.0,58390.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387844,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,83943.0,198882.0,56890.0,ORANGE,83943.0,198882.0,56890.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387845,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,54579.0,178229.0,58785.0,ORANGE,54579.0,178229.0,58785.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387846,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,49490.0,161951.0,56305.0,ORANGE,49490.0,161951.0,56305.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387847,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,70175.0,185060.0,57251.0,ORANGE,70175.0,185060.0,57251.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387848,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,75168.0,192094.0,57496.0,ORANGE,75168.0,192094.0,57496.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387849,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,62644.0,178851.0,57276.0,ORANGE,62644.0,178851.0,57276.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387850,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,95807.0,215394.0,57036.0,ORANGE,95807.0,215394.0,57036.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387851,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,45140.0,173414.0,52500.0,ORANGE,45140.0,173414.0,52500.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387852,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,97289.0,222213.0,59372.0,ORANGE,97289.0,222213.0,59372.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387853,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,88638.0,207567.0,58009.0,ORANGE,88638.0,207567.0,58009.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387854,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,98293.0,213161.0,56882.0,ORANGE,98293.0,213161.0,56882.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387855,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,83560.0,205340.0,57699.0,ORANGE,83560.00000000001,205340.0,57699.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387856,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,65678.0,190270.0,59773.0,ORANGE,65678.0,190270.0,59773.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387857,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,66762.0,197026.0,61020.0,ORANGE,66762.0,197026.0,61020.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387858,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,46804.0,161291.0,57048.0,ORANGE,46804.0,161291.0,57048.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387859,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,90782.0,205240.0,57247.0,ORANGE,90782.0,205240.0,57247.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387860,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,62352.0,187122.0,59536.0,ORANGE,62352.0,187122.0,59536.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387861,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,86496.0,203167.0,56357.0,ORANGE,86496.0,203167.0,56357.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387862,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,79158.0,201094.0,57999.0,ORANGE,79158.0,201094.0,57999.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387863,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,78759.0,206262.0,58041.0,ORANGE,78759.0,206262.0,58041.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387864,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,36701.0,159123.0,59507.0,ORANGE,36701.0,159123.0,59507.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387865,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,54942.0,175916.0,58715.0,ORANGE,54942.0,175916.0,58715.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387866,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,38888.0,160648.0,58077.0,ORANGE,38888.0,160648.0,58077.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387867,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,63414.0,189712.0,59640.0,ORANGE,63414.0,189712.0,59640.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387868,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,80397.0,194486.0,57250.0,ORANGE,80397.0,194486.0,57250.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387869,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,58995.0,183796.0,59219.0,ORANGE,58995.0,183796.0,59219.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387870,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,65632.0,182628.0,56482.0,ORANGE,65632.0,182628.0,56482.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387871,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,52284.0,183421.0,61769.0,ORANGE,52284.0,183421.0,61769.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387872,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,76174.0,203742.0,59548.0,ORANGE,76174.0,203742.0,59548.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387873,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,62231.0,184883.0,59138.0,ORANGE,62231.0,184883.0,59138.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387874,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,64054.0,187703.0,58289.0,ORANGE,64054.0,187703.0,58289.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387875,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,48722.0,168161.0,58480.0,ORANGE,48722.0,168161.0,58480.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387876,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,70222.0,185012.0,58394.0,ORANGE,70222.0,185012.0,58394.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387877,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,42094.0,155795.0,58020.0,ORANGE,42094.0,155795.0,58020.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387878,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,59856.0,194272.0,62251.0,ORANGE,59856.0,194272.0,62251.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387879,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,62021.0,175913.0,58320.0,ORANGE,62021.0,175913.0,58320.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387880,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,59956.0,188240.0,60174.0,ORANGE,59956.0,188240.0,60174.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387881,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,85763.0,208771.0,59440.0,ORANGE,85763.0,208771.0,59440.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387882,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,74074.0,199359.0,58605.0,ORANGE,74074.0,199359.0,58605.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387883,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,72109.0,194492.0,59724.0,ORANGE,72109.0,194492.0,59724.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387884,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,53891.0,167084.0,55376.0,ORANGE,53891.0,167084.0,55376.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387885,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,55513.0,174557.0,57358.0,ORANGE,55513.0,174557.0,57358.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387886,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,100745.0,230126.0,58521.0,ORANGE,100745.0,230126.0,58521.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387887,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,56617.0,168890.0,55793.0,ORANGE,56617.0,168890.0,55793.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387888,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,41993.0,157399.0,57436.0,ORANGE,41993.0,157399.0,57436.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387889,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,65380.0,188769.0,58990.0,ORANGE,65380.0,188769.0,58990.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387890,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,53773.0,166276.0,56766.0,ORANGE,53773.0,166276.0,56766.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387891,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,48815.0,170277.0,59302.0,ORANGE,48815.0,170277.0,59302.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387892,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,43604.0,158074.0,56162.0,ORANGE,43604.0,158074.0,56162.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387893,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,31013.0,155488.0,60016.0,ORANGE,31013.0,155488.0,60016.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387894,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,50900.0,158418.0,54889.0,ORANGE,50900.0,158418.0,54889.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387895,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,96855.0,217406.0,55389.0,ORANGE,96855.0,217406.0,55389.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387896,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,49835.0,173061.0,50763.0,ORANGE,49835.0,173061.0,50763.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387897,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,48875.0,167164.0,58732.0,ORANGE,48875.0,167164.0,58732.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387898,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,67269.0,190658.0,59485.0,ORANGE,67269.0,190658.0,59485.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387899,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,43994.0,176532.0,59554.0,ORANGE,43994.0,176532.0,59554.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387900,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,110813.0,238276.0,56775.0,ORANGE,110813.0,238276.0,56775.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
7387901,2018,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE APPARATUS ENGINEER,38127.0,144977.0,55564.0,ORANGE,38127.0,144977.0,55564.0,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
