Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
684,LAD,2017-09-22,,SFG,W 4-2,33,29,4,5,2,2,0,1,4,1,0,3,8,.172,.273,.345,.618,10,0,1,0,0,0
685,LAD,2017-09-21,@,PHI,W 5-4,40,34,5,7,3,1,1,2,4,0,0,4,7,.206,.300,.471,.771,16,0,1,0,1,0
686,LAD,2017-09-20,@,PHI,L 5-7,41,35,5,7,2,3,1,1,5,0,0,6,7,.200,.317,.429,.746,15,0,0,0,0,1
687,LAD,2017-09-19,@,PHI,L 2-6,36,34,2,9,7,1,0,1,2,0,0,2,9,.265,.306,.382,.688,13,2,0,0,0,0
688,LAD,2017-09-18,@,PHI,L 3-4,35,31,3,5,2,0,0,3,3,0,0,4,12,.161,.257,.452,.709,14,1,0,0,0,0
689,LAD,2017-09-17,@,WSN,L 1-7,37,32,1,4,4,0,0,0,0,3,0,4,11,.125,.243,.125,.368,4,0,1,0,0,0
690,LAD,2017-09-16,@,WSN,W 3-2,38,31,3,7,3,3,0,1,3,0,0,3,10,.226,.342,.419,.761,13,1,3,0,1,0
691,LAD,2017-09-15,@,WSN,W 7-0,39,36,7,9,3,3,0,3,7,1,0,3,9,.250,.308,.583,.891,21,0,0,0,0,0
692,LAD,2017-09-13,@,SFG,W 4-1,40,32,4,7,1,4,1,1,4,2,1,5,10,.219,.359,.500,.859,16,1,2,1,0,1
693,LAD,2017-09-12,@,SFG,W 5-3,45,36,5,9,4,4,0,1,5,0,0,7,13,.250,.378,.444,.822,16,0,1,0,1,3
694,LAD,2017-09-11,@,SFG,L 6-8,44,36,6,8,6,1,0,1,6,1,0,8,6,.222,.364,.333,.697,12,0,0,0,0,1
695,LAD,2017-09-10,,COL,L 1-8,37,34,1,8,7,0,0,1,1,0,0,3,12,.235,.297,.324,.621,11,1,0,0,0,0
696,LAD,2017-09-09,,COL,L 5-6,37,36,5,8,3,3,0,2,5,0,0,1,10,.222,.243,.472,.715,17,1,0,0,0,0
697,LAD,2017-09-08,,COL,L 4-5,41,35,4,7,5,1,0,1,4,1,0,6,7,.200,.317,.314,.631,11,0,0,0,0,1
698,LAD,2017-09-07,,COL,L 1-9,35,32,1,6,2,4,0,0,1,0,0,3,8,.188,.257,.313,.570,10,0,0,0,0,0
699,LAD,2017-09-06,,ARI,L 1-3,33,29,1,4,3,1,0,0,1,0,1,3,7,.138,.242,.172,.415,5,2,1,0,0,0
700,LAD,2017-09-05,,ARI,L 1-3 (10),34,32,1,6,5,0,0,1,1,0,1,1,8,.188,.212,.281,.493,9,1,0,1,0,0
701,LAD,2017-09-04,,ARI,L 0-13,31,30,0,3,3,0,0,0,0,0,0,1,16,.100,.129,.100,.229,3,0,0,0,0,0
702,LAD,2017-09-03,@,SDP,L 4-6,34,33,4,7,2,2,1,2,4,0,0,0,8,.212,.206,.515,.721,17,1,0,0,1,0
703,LAD,2017-09-02 (2),@,SDP,L 2-7,37,33,2,7,5,2,0,0,2,0,0,4,7,.212,.297,.273,.570,9,1,0,0,0,0
704,LAD,2017-09-02 (1),@,SDP,L 5-6,37,34,5,10,5,3,0,2,5,0,1,3,6,.294,.351,.559,.910,19,1,0,0,0,1
705,LAD,2017-09-01,@,SDP,W 1-0,38,34,1,9,8,1,0,0,1,1,1,4,12,.265,.342,.294,.636,10,0,0,0,0,1
706,LAD,2017-08-31,@,ARI,L 1-8,35,32,1,5,3,2,0,0,1,0,0,3,8,.156,.229,.219,.447,7,0,0,0,0,0
707,LAD,2017-08-30,@,ARI,L 4-6,40,33,4,6,5,0,0,1,4,0,0,5,12,.182,.325,.273,.598,9,0,2,0,0,0
708,LAD,2017-08-29,@,ARI,L 6-7,40,37,6,10,5,3,0,2,6,0,0,2,10,.270,.325,.514,.839,19,0,1,0,0,0
709,LAD,2017-08-27,,MIL,L 2-3,35,30,2,4,3,1,0,0,2,0,0,3,9,.133,.257,.167,.424,5,0,2,0,0,0
710,LAD,2017-08-26,,MIL,L 0-3,32,32,0,5,4,0,1,0,0,0,0,0,12,.156,.156,.219,.375,7,0,0,0,0,0
711,LAD,2017-08-25,,MIL,W 3-1,36,32,3,8,6,0,0,2,3,2,0,4,10,.250,.333,.438,.771,14,0,0,0,0,0
712,LAD,2017-08-24,@,PIT,W 5-2,47,38,5,14,8,3,0,3,5,1,0,8,6,.368,.478,.684,1.162,26,0,0,1,0,0
713,LAD,2017-08-23,@,PIT,L 0-1 (10),41,36,0,8,7,1,0,0,0,0,0,4,7,.222,.317,.250,.567,9,2,1,0,0,1
714,LAD,2017-08-22,@,PIT,W 8-5,43,35,8,10,7,2,0,1,8,1,0,7,6,.286,.405,.429,.833,15,0,0,1,0,0
715,LAD,2017-08-21,@,PIT,W 6-5 (12),54,47,6,10,6,2,0,2,6,0,0,6,10,.213,.315,.383,.698,18,0,1,0,0,0
716,LAD,2017-08-20,@,DET,L 1-6,31,30,1,3,2,0,0,1,1,0,0,1,10,.100,.129,.200,.329,6,0,0,0,0,0
717,LAD,2017-08-19,@,DET,W 3-0,35,31,3,6,5,0,0,1,3,0,0,3,6,.194,.286,.290,.576,9,2,1,0,0,0
718,LAD,2017-08-18,@,DET,W 8-5,43,35,8,12,6,6,0,0,8,1,0,6,7,.343,.419,.514,.933,18,1,0,0,2,1
719,LAD,2017-08-16,,CHW,W 5-4,34,30,5,9,5,3,0,1,4,1,1,4,4,.300,.382,.500,.882,15,2,0,0,0,0
720,LAD,2017-08-15,,CHW,W 6-1,39,31,6,9,8,1,0,0,6,1,0,6,7,.290,.410,.323,.733,10,0,1,0,1,0
721,LAD,2017-08-13,,SDP,W 6-4,32,30,6,5,1,1,0,3,6,0,0,1,2,.167,.219,.500,.719,15,0,1,0,0,0
722,LAD,2017-08-12,,SDP,W 6-3,38,31,6,8,5,1,0,2,5,1,0,6,6,.258,.368,.484,.852,15,0,0,0,1,0
723,LAD,2017-08-11,,SDP,L 3-4,40,33,3,8,5,3,0,0,3,0,0,5,9,.242,.375,.333,.708,11,1,2,0,0,1
724,LAD,2017-08-10,@,ARI,W 8-6,41,37,8,9,6,2,0,1,7,1,0,3,6,.243,.317,.378,.695,14,0,1,0,0,0
725,LAD,2017-08-09,@,ARI,W 3-2,36,30,3,5,1,3,0,1,3,0,1,6,9,.167,.306,.367,.672,11,1,0,0,0,0
726,LAD,2017-08-08,@,ARI,L 3-6,35,33,3,9,5,2,0,2,3,0,0,2,8,.273,.314,.515,.829,17,3,0,0,0,0
727,LAD,2017-08-06,@,NYM,W 8-0,39,35,8,10,5,2,1,2,8,3,0,4,12,.286,.359,.571,.930,20,1,0,0,0,0
728,LAD,2017-08-05,@,NYM,W 7-4,40,36,7,8,2,1,0,5,7,0,0,4,8,.222,.300,.667,.967,24,0,0,0,0,1
729,LAD,2017-08-04,@,NYM,W 6-0,38,32,6,7,2,2,0,3,5,1,0,5,11,.219,.316,.563,.878,18,1,0,0,1,0
730,LAD,2017-08-03,@,ATL,W 7-4,45,33,7,9,7,1,0,1,6,0,0,9,11,.273,.432,.394,.826,13,1,1,1,1,1
731,LAD,2017-08-02,@,ATL,L 3-5,34,31,3,6,4,1,0,1,3,1,0,1,9,.194,.242,.323,.565,10,0,1,1,0,0
732,LAD,2017-08-01,@,ATL,W 3-2,35,32,3,8,5,2,0,1,2,1,1,1,7,.250,.294,.406,.700,13,0,1,1,0,0
733,LAD,2017-07-30,,SFG,W 3-2 (11),49,42,3,11,9,2,0,0,3,1,0,7,8,.262,.367,.310,.677,13,0,0,0,0,3
734,LAD,2017-07-29,,SFG,W 2-1,32,29,2,8,5,3,0,0,2,0,1,3,5,.276,.344,.379,.723,11,2,0,0,0,0
735,LAD,2017-07-28,,SFG,W 6-4,34,29,6,6,2,2,0,2,6,0,1,5,8,.207,.324,.483,.806,14,0,0,0,0,0
736,LAD,2017-07-26,,MIN,W 6-5,39,36,6,11,8,1,0,2,6,0,0,2,8,.306,.333,.500,.833,18,0,0,0,1,0
737,LAD,2017-07-25,,MIN,W 6-2,35,31,6,11,8,3,0,0,6,1,0,1,7,.355,.394,.452,.846,14,1,1,2,0,0
738,LAD,2017-07-24,,MIN,W 6-4,33,32,6,11,7,0,1,3,6,0,0,0,9,.344,.344,.688,1.031,22,1,0,1,0,0
739,LAD,2017-07-23,,ATL,W 5-4 (10),41,35,5,8,5,1,0,2,5,0,0,6,11,.229,.341,.429,.770,15,0,0,0,0,1
740,LAD,2017-07-22,,ATL,W 6-2,37,36,6,12,8,0,1,3,5,1,0,1,7,.333,.351,.639,.990,23,1,0,0,0,0
741,LAD,2017-07-21,,ATL,L 3-12,35,33,3,7,4,2,1,0,3,0,0,2,6,.212,.257,.333,.590,11,1,0,0,0,0
742,LAD,2017-07-20,,ATL,L 3-6,37,34,3,7,2,4,0,1,3,0,0,3,7,.206,.270,.412,.682,14,0,0,0,0,0
743,LAD,2017-07-19,@,CHW,W 9-1 (8),39,34,9,13,6,3,0,4,9,1,0,5,9,.382,.462,.824,1.285,28,1,0,0,0,0
744,LAD,2017-07-18,@,CHW,W 1-0,39,32,1,9,6,3,0,0,1,1,0,6,7,.281,.410,.375,.785,12,4,1,0,0,2
745,LAD,2017-07-16,@,MIA,W 3-2,39,32,3,7,5,0,1,1,3,0,0,6,8,.219,.333,.375,.708,12,0,0,0,1,0
746,LAD,2017-07-15,@,MIA,W 7-1,43,36,7,12,5,3,2,2,7,0,0,6,10,.333,.419,.694,1.113,25,2,0,0,1,0
747,LAD,2017-07-14,@,MIA,W 6-4,36,34,6,10,6,1,0,3,5,0,2,2,5,.294,.333,.588,.922,20,1,0,0,0,0
748,LAD,2017-07-09,,KCR,W 5-2,30,30,5,6,2,0,1,3,5,0,0,0,9,.200,.200,.567,.767,17,0,0,0,0,0
749,LAD,2017-07-08,,KCR,W 5-4 (10),40,34,5,8,4,2,0,2,5,1,0,5,8,.235,.325,.471,.796,16,0,0,0,1,0
750,LAD,2017-07-07,,KCR,W 4-1,37,33,4,10,7,2,0,1,4,0,0,4,11,.303,.378,.455,.833,15,1,0,0,0,0
751,LAD,2017-07-06,,ARI,W 5-4,40,30,5,8,5,2,0,1,5,0,1,10,16,.267,.450,.433,.883,13,0,0,0,0,2
752,LAD,2017-07-05,,ARI,W 1-0,31,27,1,4,1,3,0,0,1,0,0,3,10,.148,.258,.259,.517,7,1,1,0,0,1
753,LAD,2017-07-04,,ARI,W 4-3,36,33,4,9,5,3,0,1,4,1,0,3,9,.273,.333,.455,.788,15,0,0,0,0,0
754,LAD,2017-07-02,@,SDP,L 3-5,42,35,3,9,6,2,0,1,3,0,0,4,10,.257,.366,.400,.766,14,0,2,1,0,0
755,LAD,2017-07-01,@,SDP,W 8-0,45,40,8,14,9,2,0,3,8,0,0,4,11,.350,.422,.625,1.047,25,1,1,0,0,1
756,LAD,2017-06-30,@,SDP,W 10-4,48,40,10,16,13,0,0,3,10,0,1,7,8,.400,.500,.625,1.125,25,2,1,0,0,0
757,LAD,2017-06-29,@,LAA,W 6-2,38,36,6,9,4,2,0,3,6,0,0,1,6,.250,.263,.556,.819,20,0,0,0,1,0
758,LAD,2017-06-28,@,LAA,L 2-3,35,30,2,4,2,0,0,2,2,0,0,5,6,.133,.257,.333,.590,10,1,0,0,0,0
759,LAD,2017-06-27,,LAA,W 4-0,31,27,4,4,1,2,0,1,4,0,1,4,7,.148,.258,.333,.591,9,0,0,0,0,0
760,LAD,2017-06-26,,LAA,L 0-4,34,31,0,5,2,3,0,0,0,0,0,3,8,.161,.235,.258,.493,8,1,0,0,0,0
761,LAD,2017-06-25,,COL,W 12-6,43,36,12,13,5,5,0,3,7,2,0,7,10,.361,.465,.750,1.215,27,0,0,0,0,0
762,LAD,2017-06-24,,COL,W 4-0,39,29,4,6,3,2,0,1,3,0,0,10,8,.207,.410,.379,.790,11,1,0,0,0,0
763,LAD,2017-06-23,,COL,W 6-1,39,32,6,11,7,2,1,1,6,0,0,5,5,.344,.410,.563,.973,18,1,0,0,2,0
764,LAD,2017-06-22,,NYM,W 6-3,38,29,6,6,2,1,0,3,6,3,1,9,10,.207,.395,.552,.946,16,1,0,0,0,1
765,LAD,2017-06-21,,NYM,W 8-2,37,31,8,7,2,2,0,3,8,1,0,5,9,.226,.324,.581,.905,18,0,0,0,1,2
766,LAD,2017-06-20,,NYM,W 12-0,46,38,12,13,5,3,0,5,12,0,0,7,7,.342,.457,.816,1.272,31,0,1,0,0,1
767,LAD,2017-06-19,,NYM,W 10-6,44,41,10,17,12,1,0,4,10,1,0,3,12,.415,.455,.732,1.186,30,0,0,0,0,0
768,LAD,2017-06-18,@,CIN,W 8-7,42,37,8,10,4,4,0,2,8,0,0,5,8,.270,.357,.541,.898,20,0,0,0,0,0
769,LAD,2017-06-17,@,CIN,W 10-2,45,39,10,12,5,3,0,4,10,0,0,5,9,.308,.378,.692,1.070,27,1,0,0,1,0
770,LAD,2017-06-16,@,CIN,W 3-1,40,32,3,7,4,2,0,1,3,0,1,7,7,.219,.375,.375,.750,12,0,1,0,0,0
771,LAD,2017-06-15,@,CLE,L 5-12,40,35,5,9,4,3,0,2,5,0,0,4,11,.257,.350,.514,.864,18,0,1,0,0,0
772,LAD,2017-06-14,@,CLE,W 6-4,40,35,6,9,6,2,0,1,5,3,1,4,11,.257,.350,.400,.750,14,0,1,0,0,0
773,LAD,2017-06-13,@,CLE,W 7-5,44,38,7,12,8,1,0,3,6,2,0,6,10,.316,.409,.579,.988,22,0,0,0,0,0
774,LAD,2017-06-11,,CIN,W 9-7,40,34,9,10,5,1,0,4,9,0,0,5,6,.294,.400,.676,1.076,23,1,1,0,0,0
775,LAD,2017-06-10,,CIN,W 5-4,38,34,5,10,4,5,0,1,5,0,0,1,4,.294,.306,.529,.835,18,0,0,2,1,1
776,LAD,2017-06-09,,CIN,W 7-2,38,32,7,9,6,1,0,2,6,0,0,5,6,.281,.395,.500,.895,16,1,1,0,0,1
777,LAD,2017-06-07,,WSN,W 2-1,30,29,2,3,1,1,0,1,2,0,1,1,11,.103,.133,.241,.375,7,0,0,0,0,1
778,LAD,2017-06-06,,WSN,L 1-2,35,33,1,4,3,1,0,0,1,1,0,2,17,.121,.171,.152,.323,5,0,0,0,0,0
779,LAD,2017-06-05,,WSN,L 2-4,36,33,2,6,3,3,0,0,2,0,0,3,11,.182,.250,.273,.523,9,0,0,0,0,0
780,LAD,2017-06-04,@,MIL,L 0-3,33,30,0,3,3,0,0,0,0,0,0,3,11,.100,.182,.100,.282,3,1,0,0,0,0
781,LAD,2017-06-03,@,MIL,W 10-8,45,38,10,10,7,2,0,1,8,7,0,7,5,.263,.378,.395,.773,15,0,0,0,0,1
782,LAD,2017-06-02,@,MIL,W 2-1 (12),45,42,2,8,4,2,0,2,2,1,0,3,16,.190,.244,.381,.625,16,2,0,0,0,2
783,LAD,2017-06-01,@,STL,L 0-2,34,30,0,5,4,1,0,0,0,0,0,4,9,.167,.265,.200,.465,6,2,0,0,0,0
784,LAD,2017-05-31,@,STL,L 1-2,34,30,1,5,4,1,0,0,1,0,0,3,11,.167,.235,.200,.435,6,1,0,0,1,0
785,LAD,2017-05-30,@,STL,W 9-4,47,36,9,11,8,2,1,0,8,1,0,8,11,.306,.426,.417,.842,15,0,1,0,2,0
786,LAD,2017-05-29,@,STL,W 5-1,36,32,5,9,5,1,0,3,5,0,0,2,8,.281,.314,.594,.908,19,2,0,1,1,0
787,LAD,2017-05-28,,CHC,W 9-4,39,34,9,11,7,0,0,4,9,1,0,5,10,.324,.410,.676,1.087,23,1,0,0,0,0
788,LAD,2017-05-27,,CHC,W 5-0,37,31,5,6,4,1,0,1,5,1,0,6,11,.194,.324,.323,.647,10,0,0,0,0,0
789,LAD,2017-05-26,,CHC,W 4-0,31,27,4,5,2,1,0,2,4,1,0,3,12,.185,.290,.444,.735,12,2,1,0,0,0
790,LAD,2017-05-25,,STL,W 7-3,35,33,7,11,7,3,0,1,6,1,0,2,10,.333,.371,.515,.887,17,1,0,0,0,0
791,LAD,2017-05-24,,STL,L 1-6,30,29,1,4,2,2,0,0,1,0,0,0,6,.138,.133,.207,.340,6,1,0,0,1,0
792,LAD,2017-05-23,,STL,W 2-1 (13),46,41,2,3,1,1,0,1,2,0,0,5,19,.073,.174,.171,.345,7,0,0,0,0,0
793,LAD,2017-05-21,,MIA,W 6-3,39,34,6,12,5,6,0,1,6,0,0,2,7,.353,.421,.618,1.039,21,1,2,1,0,0
794,LAD,2017-05-20,,MIA,L 6-10,38,34,6,7,2,2,0,3,5,0,0,4,10,.206,.289,.529,.819,18,0,0,0,0,0
795,LAD,2017-05-19,,MIA,W 7-2,36,31,7,8,3,2,0,3,7,0,0,4,8,.258,.361,.613,.974,19,1,1,0,0,0
796,LAD,2017-05-18,,MIA,W 7-2,40,28,7,11,9,1,0,1,7,2,1,9,5,.393,.538,.536,1.074,15,2,1,1,1,1
797,LAD,2017-05-17,@,SFG,W 6-1,38,35,6,9,5,4,0,0,5,1,0,2,9,.257,.297,.371,.669,13,0,0,1,0,0
798,LAD,2017-05-16,@,SFG,L 1-2,34,32,1,7,5,1,0,1,1,0,0,2,5,.219,.265,.344,.608,11,2,0,0,0,0
799,LAD,2017-05-15,@,SFG,L 4-8,37,33,4,8,5,3,0,0,3,0,0,4,9,.242,.324,.333,.658,11,1,0,0,0,0
800,LAD,2017-05-14,@,COL,L 6-9,44,38,6,12,9,1,0,2,6,0,0,6,10,.316,.409,.500,.909,19,0,0,0,0,0
801,LAD,2017-05-13,@,COL,W 4-0,37,32,4,7,2,4,0,1,4,1,0,4,12,.219,.306,.438,.743,14,1,0,1,0,0
802,LAD,2017-05-12,@,COL,W 6-2,37,33,6,9,3,4,1,1,6,0,1,4,9,.273,.351,.545,.897,18,1,0,0,0,0
803,LAD,2017-05-11,@,COL,L 7-10,43,40,7,14,7,5,1,1,6,0,0,3,11,.350,.395,.600,.995,24,1,0,0,0,0
804,LAD,2017-05-10,,PIT,W 5-2,33,29,5,8,4,3,0,1,5,0,0,4,6,.276,.364,.483,.846,14,1,0,0,0,0
805,LAD,2017-05-09,,PIT,W 4-3 (10),45,41,4,13,9,3,0,1,4,1,0,2,8,.317,.364,.463,.827,19,1,1,1,0,0
806,LAD,2017-05-08,,PIT,W 12-1,43,39,12,15,10,3,0,2,12,0,0,4,7,.385,.442,.615,1.057,24,1,0,0,0,0
807,LAD,2017-05-06,@,SDP,W 10-2,42,31,10,8,5,2,0,1,8,1,0,9,9,.258,.439,.419,.858,13,3,1,1,0,0
808,LAD,2017-05-05,@,SDP,W 8-2,43,39,8,14,11,1,0,2,8,1,0,3,10,.359,.419,.538,.957,21,2,1,0,0,0
809,LAD,2017-05-03,,SFG,L 1-4 (11),38,37,1,6,6,0,0,0,1,0,2,0,13,.162,.184,.162,.346,6,1,1,0,0,0
810,LAD,2017-05-02,,SFG,W 13-5,43,32,13,11,7,2,1,1,13,1,0,9,5,.344,.488,.563,1.051,18,1,1,0,1,0
811,LAD,2017-05-01,,SFG,L 3-4,34,33,3,6,5,1,0,0,3,0,0,1,8,.182,.206,.212,.418,7,0,0,0,0,0
812,LAD,2017-04-30,,PHI,W 5-3,36,34,5,13,7,4,0,2,5,0,0,2,8,.382,.417,.676,1.093,23,3,0,0,0,0
813,LAD,2017-04-29,,PHI,W 6-5,39,37,6,11,5,1,0,5,6,0,0,1,7,.297,.333,.730,1.063,27,0,1,0,0,0
814,LAD,2017-04-28,,PHI,W 5-3,37,33,5,10,8,2,0,0,4,0,0,3,5,.303,.351,.364,.715,12,0,0,0,1,0
815,LAD,2017-04-27,@,SFG,W 5-1 (10),42,33,5,5,4,0,0,1,5,0,0,7,11,.152,.293,.242,.535,8,0,0,1,1,1
816,LAD,2017-04-26,@,SFG,L 3-4 (10),41,39,3,9,7,1,0,1,3,0,0,2,6,.231,.268,.333,.602,13,0,0,0,0,0
817,LAD,2017-04-25,@,SFG,W 2-1,37,32,2,7,6,1,0,0,2,1,0,4,7,.219,.306,.250,.556,8,1,0,1,0,1
818,LAD,2017-04-24,@,SFG,L 1-2,31,29,1,4,4,0,0,0,1,0,1,2,6,.138,.194,.138,.331,4,0,0,0,0,0
819,LAD,2017-04-23,@,ARI,W 6-2,39,34,6,9,4,4,0,1,5,0,0,5,5,.265,.359,.471,.830,16,1,0,0,0,0
820,LAD,2017-04-22,@,ARI,L 5-11,40,35,5,11,8,2,0,1,5,0,0,5,9,.314,.400,.457,.857,16,3,0,0,0,0
821,LAD,2017-04-21,@,ARI,L 5-13,37,35,5,9,4,3,0,2,5,0,0,1,7,.257,.297,.514,.812,18,1,1,0,0,0
822,LAD,2017-04-19,,COL,W 4-2,34,31,4,7,2,3,1,1,4,0,0,2,7,.226,.273,.484,.757,15,0,0,1,0,0
823,LAD,2017-04-18,,COL,L 3-4,42,34,3,9,9,0,0,0,3,0,0,5,7,.265,.390,.265,.655,9,1,2,1,0,0
824,LAD,2017-04-17,,ARI,L 2-4,36,30,2,5,3,1,0,1,2,0,1,4,15,.167,.257,.300,.557,9,0,0,1,1,0
825,LAD,2017-04-16,,ARI,L 1-3,34,31,1,5,4,1,0,0,1,0,0,3,9,.161,.235,.194,.429,6,1,0,0,0,0
826,LAD,2017-04-15,,ARI,W 8-4,42,34,8,11,5,4,0,2,7,2,0,4,7,.324,.405,.618,1.022,21,0,2,0,2,1
827,LAD,2017-04-14,,ARI,W 7-1,40,34,7,13,10,2,0,1,7,0,0,4,4,.382,.436,.529,.965,18,1,0,1,1,0
828,LAD,2017-04-13,@,CHC,L 0-4,36,32,0,6,4,2,0,0,0,0,0,4,5,.188,.278,.250,.528,8,0,0,0,0,0
829,LAD,2017-04-12,@,CHC,W 2-0,38,32,2,5,3,1,0,1,1,0,0,6,14,.156,.289,.281,.571,9,1,0,0,0,0
830,LAD,2017-04-10,@,CHC,L 2-3,37,32,2,6,5,1,0,0,1,0,1,3,10,.188,.278,.219,.497,7,1,1,0,0,0
831,LAD,2017-04-09,@,COL,W 10-6,46,40,10,15,10,3,1,1,9,1,0,5,8,.375,.444,.575,1.019,23,1,0,1,0,0
832,LAD,2017-04-08,@,COL,L 2-4,35,32,2,7,4,2,0,1,2,0,1,3,7,.219,.286,.375,.661,12,1,0,0,0,0
833,LAD,2017-04-07,@,COL,L 1-2,34,30,1,5,3,2,0,0,1,0,0,3,11,.167,.242,.233,.476,7,1,0,1,0,0
834,LAD,2017-04-06,,SDP,W 10-2,44,32,10,8,4,2,0,2,8,3,0,11,5,.250,.455,.500,.955,16,0,1,0,0,0
835,LAD,2017-04-05,,SDP,W 3-1,34,30,3,6,2,3,0,1,2,1,0,3,12,.200,.294,.400,.694,12,1,1,0,0,0
836,LAD,2017-04-04,,SDP,L 0-4,30,28,0,5,5,0,0,0,0,0,0,2,5,.179,.233,.179,.412,5,4,0,0,0,0
837,LAD,2017-04-03,,SDP,W 14-3,44,36,14,14,6,4,0,4,12,0,0,5,5,.389,.477,.833,1.311,30,0,2,0,1,2
838,LAD,2016-10-02,@,SFG,L 1-7,32,30,1,4,4,0,0,0,1,0,0,2,7,.133,.188,.133,.321,4,1,0,0,0,0
839,LAD,2016-10-01,@,SFG,L 0-3,30,29,0,3,3,0,0,0,0,0,0,1,7,.103,.133,.103,.237,3,1,0,0,0,0
840,LAD,2016-09-30,@,SFG,L 3-9,35,34,3,9,8,1,0,0,3,0,0,1,7,.265,.286,.294,.580,10,0,0,0,0,0
841,LAD,2016-09-29,@,SDP,W 9-4,44,42,9,15,7,7,1,0,8,0,0,2,8,.357,.386,.571,.958,24,0,0,0,0,0
842,LAD,2016-09-28,@,SDP,L 5-6,36,35,5,9,5,1,0,3,5,1,1,1,9,.257,.278,.543,.821,19,0,0,0,0,0
843,LAD,2016-09-27,@,SDP,L 1-7,38,32,1,5,3,1,0,1,1,0,0,6,6,.156,.289,.281,.571,9,0,0,0,0,0
844,LAD,2016-09-25,,COL,W 4-3 (10),44,40,4,12,7,2,1,2,4,0,0,3,7,.300,.341,.550,.891,22,1,0,0,1,0
845,LAD,2016-09-24,,COL,W 14-1,47,36,14,13,11,1,0,1,13,1,0,8,7,.361,.489,.472,.961,17,0,1,2,0,1
846,LAD,2016-09-23,,COL,W 5-2,38,29,5,8,5,1,0,2,5,0,1,6,14,.276,.421,.517,.938,15,0,2,0,1,0
847,LAD,2016-09-22,,COL,W 7-4,39,31,7,9,5,2,0,2,7,0,1,8,6,.290,.436,.548,.984,17,1,0,0,0,0
848,LAD,2016-09-21,,SFG,W 9-3,37,33,9,12,9,2,0,1,9,1,0,2,4,.364,.405,.515,.921,17,0,1,0,1,0
849,LAD,2016-09-20,,SFG,L 0-2,37,35,0,9,8,1,0,0,0,0,0,2,13,.257,.297,.286,.583,10,1,0,0,0,0
850,LAD,2016-09-19,,SFG,W 2-1,32,30,2,6,4,2,0,0,2,0,0,0,11,.200,.250,.267,.517,8,0,2,0,0,0
851,LAD,2016-09-18,@,ARI,L 9-10 (12),53,46,9,10,5,4,0,1,9,1,0,7,14,.217,.321,.370,.690,17,0,0,0,0,0
852,LAD,2016-09-17,@,ARI,W 6-2,41,36,6,11,6,3,1,1,4,1,0,4,4,.306,.366,.528,.894,19,1,0,0,1,1
853,LAD,2016-09-16,@,ARI,W 3-2,35,31,3,5,3,1,1,0,1,0,0,4,6,.161,.257,.258,.515,8,1,0,0,0,1
854,LAD,2016-09-15,@,ARI,L 3-7,37,35,3,9,6,3,0,0,2,0,0,2,11,.257,.297,.343,.640,12,1,0,0,0,0
855,LAD,2016-09-14,@,NYY,W 2-0,34,31,2,4,2,2,0,0,1,1,0,2,9,.129,.182,.194,.375,6,2,0,0,0,0
856,LAD,2016-09-13,@,NYY,L 0-3,33,32,0,5,4,1,0,0,0,0,0,1,10,.156,.182,.188,.369,6,0,0,0,0,0
857,LAD,2016-09-12,@,NYY,W 8-2,41,39,8,12,8,1,1,2,7,2,0,1,9,.308,.341,.538,.880,21,0,1,0,0,0
858,LAD,2016-09-11,@,MIA,L 0-3,30,30,0,4,4,0,0,0,0,0,0,0,4,.133,.133,.133,.267,4,1,0,0,0,0
859,LAD,2016-09-10,@,MIA,W 5-0,36,33,5,8,4,0,0,4,5,0,1,3,8,.242,.306,.606,.912,20,1,0,0,0,0
860,LAD,2016-09-09,@,MIA,L 1-4,37,33,1,7,5,1,0,1,1,0,0,3,17,.212,.278,.333,.611,11,0,0,1,0,0
861,LAD,2016-09-07,,ARI,W 3-1,32,27,3,4,2,1,0,1,3,0,0,4,12,.148,.250,.296,.546,8,1,0,0,1,0
862,LAD,2016-09-06,,ARI,W 5-2,35,33,5,11,8,3,0,0,5,0,0,2,6,.333,.371,.424,.796,14,1,0,0,0,0
863,LAD,2016-09-05,,ARI,W 10-2,38,34,10,11,4,2,0,5,9,0,0,3,9,.324,.378,.824,1.202,28,0,0,1,0,0
864,LAD,2016-09-04,,SDP,W 7-4,38,32,7,9,7,0,0,2,7,0,0,6,7,.281,.395,.469,.863,15,0,0,0,0,0
865,LAD,2016-09-03,,SDP,W 5-1,33,30,5,9,7,0,0,2,5,0,0,3,7,.300,.364,.500,.864,15,3,0,0,0,0
866,LAD,2016-09-02,,SDP,L 2-4,40,39,2,13,11,1,0,1,2,0,0,1,13,.333,.350,.436,.786,17,1,0,0,0,0
867,LAD,2016-08-31 (2),@,COL,W 10-8,45,36,10,10,5,3,0,2,10,0,0,8,2,.278,.400,.528,.928,19,0,0,0,1,0
868,LAD,2016-08-31 (1),@,COL,L 0-7,34,32,0,6,5,1,0,0,0,0,0,2,8,.188,.235,.219,.454,7,1,0,0,0,0
869,LAD,2016-08-29,@,COL,L 1-8,39,31,1,5,4,0,1,0,1,1,0,5,10,.161,.333,.226,.559,7,1,3,0,0,0
