date, pm25, pm10, o3, no2, so2, co
2014/5/17, 77, 75, 88, 16, 43, 12
2014/5/18, 115, 64, 97, 17, 45, 14
2014/5/19, 171, 59, 63, 12, 40, 11
2014/5/20, 113, 46, 65, 12, 32, 10
2014/5/21, 110, 78, 118, 16, 41, 13
2014/5/22, 107, 79, 67, 16, 41, 5
2014/5/23, 102, 74, 89, 14, 28, 8
2014/5/24, 116, 61, 78, 15, 25, 13
2014/5/25, 134, 198, 53, 7, 11, 6
2014/5/26, 108, 69, 65, 12, 14, 8
2014/5/27, 70, 127, 64, 8, 14, 8
2014/5/28, 80, 60, 65, 17, 18, 11
2014/5/29, 90, 57, 60, 17, 15, 9
2014/5/30, 102, 90, 136, 17, 27, 11
2014/5/31, 105, 109, 143, 16, 27, 15
2014/6/1, 144, 46, 82, 18, 22, 12
2014/6/2, 129, 33, 78, 12, 19, 9
2014/6/3, 73, 46, 90, 15, 19, 11
2014/6/4, 94, 56, 101, 17, 19, 13
2014/6/5, 113, 48, 72, 13, 16, 12
2014/6/6, 102, 29, 46, 10, 15, 10
2014/6/7, 95, 27, 53, 11, 13, 10
2014/6/8, 71, 39, 48, 15, 15, 11
2014/6/9, 105, 31, 41, 12, 13, 11
2014/6/10, 71, 29, 43, 14, 14, 11
2014/6/11, 91, 28, 69, 13, 13, 11
2014/6/12, 78, 38, 52, 11, 14, 9
2014/6/13, 74, 51, 86, 13, 25, 10
2014/6/14, 99, 52, 99, 14, 18, 13
2014/6/15, 84, 71, 108, 16, 24, 14
2014/6/16, 119, 59, 92, 16, 28, 16
2014/6/17, 123, 81, 87, 16, 22, 14
2014/6/18, 161, 30, 48, 11, 17, 11
2014/6/19, 64, 34, 46, 13, 20, 11
2014/6/20, 85, 62, 71, 14, 19, 15
2014/6/21, 123, 57, 70, 17, 27, 16
2014/6/22, 118, 38, 47, 15, 20, 12
2014/6/23, 89, 39, 69, 15, 24, 13
2014/6/24, 84, 48, 91, 15, 21, 14
2014/6/25, 86, 60, 68, 18, 23, 20
2014/6/26, 117, 56, 52, 13, 24, 15
2014/6/27, 107, 29, 46, 13, 24, 12
2014/6/28, 70, 38, 41, 18, 22, 12
2014/6/29, 69, 56, 81, 16, 30, 14
2014/6/30, 96, 66, 93, 17, 26, 15
2014/7/1, 109, 67, 83, 17, 26, 13
2014/1/2, 147, 142, 38, 23, 67, 19
2014/1/3, 171, 142, 33, 19, 53, 12
2014/1/4, 160, 108, 24, 24, 59, 15
2014/1/5, 176, 98, 31, 22, 55, 14
2014/1/6, 152, 176, 21, 37, 77, 30
2014/1/7, 262, 86, 35, 16, 49, 13
2014/1/8, 144, 75, 31, 13, 44, 8
2014/1/9, 124, 93, 30, 18, 54, 7
2014/1/10, 132, 137, 30, 21, 61, 14
2014/1/11, 148, 117, 29, 17, 55, 12
2014/1/12, 151, 66, 33, 16, 46, 10
2014/1/13, 115, 86, 26, 19, 52, 8
2014/1/14, 147, 114, 26, 27, 60, 10
2014/1/15, 153, 105, 26, 42, 66, 16
2014/1/16, 162, 94, 28, 39, 73, 12
2014/1/17, 143, 70, 34, 20, 50, 6
2014/1/18, 100, 105, 28, 38, 63, 16
2014/1/19, 169, 309, 40, 28, 62, 18
2014/1/20, 180, 64, 38, 15, 46, 6
2014/1/21, 102, 95, 32, 30, 55, 13
2014/1/22, 144, 184, 24, 40, 64, 13
2014/1/23, 212, 233, 20, 55, 84, 26
2014/1/24, 277, 85, 35, 25, 61, 14
2014/1/25, 138, 140, 36, 24, 55, 10
2014/1/26, 160, 150, 21, 27, 64, 18
2014/1/27, 207, 192, 35, 24, 57, 16
2014/1/28, 182, 89, 35, 22, 61, 15
2014/1/29, 148, 152, 37, 29, 79, 22
2014/1/30, 191, 87, 41, 18, 57, 13
2014/1/31, 149, 241, 32, 31, 87, 24
2014/2/1, 293, 232, 29, 36, 76, 20
2014/2/2, 266, 213, 41, 11, 44, 12
2014/2/3, 140, 149, 43, 8, 41, 7
2014/2/4, 105, 75, 40, 14, 58, 10
2014/2/5, 140, 116, 34, 21, 67, 18
2014/2/6, 162, 155, 30, 21, 75, 23
2014/2/7, 198, 194, 30, 24, 66, 22
2014/2/8, 217, 91, 39, 10, 37, 8
2014/2/9, 122, 43, 40, 10, 37, 9
2014/2/10, 97, 78, 45, 16, 50, 13
2014/2/11, 132, 90, 32, 18, 53, 10
2014/2/12, 157, 86, 40, 15, 49, 12
2014/2/13, 130, 167, 31, 28, 62, 23
2014/2/14, 210, 371, 33, 39, 73, 33
2014/2/15, 354, 130, 40, 22, 55, 17
2014/2/16, 175, 64, 42, 14, 46, 11
2014/2/17, 122, 139, 42, 19, 55, 18
2014/2/18, 168, 151, 35, 22, 60, 25
2014/2/19, 196, 53, 41, 19, 46, 11
2014/2/20, 111, 115, 35, 32, 61, 18
2014/2/21, 173, 338, 25, 58, 87, 36
2014/2/22, 299, 479, 23, 56, 76, 40
2014/2/23, 405, 495, 21, 52, 72, 41
2014/2/24, 415, 457, 23, 60, 91, 47
2014/2/25, 396, 370, 23, 64, 82, 52
2014/2/26, 352, 243, 30, 55, 52, 38
2014/2/27, 265, 54, 36, 20, 37, 10
2014/2/28, 87, 85, 24, 38, 61, 18
2014/3/1, 154, 52, 31, 29, 56, 17
2014/3/2, 99, 46, 36, 24, 48, 14
2014/3/3, 107, 95, 28, 37, 60, 19
2014/3/4, 151, 34, 35, 13, 35, 10
2014/3/5, 87, 61, 37, 15, 42, 11
2014/3/6, 104, 84, 34, 27, 49, 12
2014/3/7, 112, 73, 35, 27, 48, 13
2014/3/8, 111, 93, 33, 25, 50, 15
2014/3/9, 138, 82, 29, 42, 49, 14
2014/3/10, 127, 197, 42, 63, 61, 17
2014/3/11, 211, 151, 35, 45, 47, 16
2014/3/12, 174, 45, 40, 49, 36, 9
2014/3/13, 90, 97, 34, 58, 40, 7
2014/3/14, 92, 66, 33, 49, 46, 10
2014/3/15, 105, 90, 36, 61, 56, 19
2014/3/16, 145, 133, 41, 71, 54, 18
2014/3/17, 153, 301, 38, 44, 44, 15
2014/3/18, 135, 99, 41, 74, 49, 14
2014/3/19, 126, 102, 41, 79, 41, 14
2014/3/20, 123, 41, 43, 58, 38, 10
2014/3/21, 86, 64, 41, 34, 46, 12
2014/3/22, 103, 65, 46, 17, 41, 12
2014/3/23, 95, 128, 79, 23, 50, 14
2014/3/24, 144, 155, 68, 30, 54, 19
2014/3/25, 176, 95, 59, 24, 45, 14
2014/3/26, 120, 141, 55, 21, 44, 14
2014/3/27, 116, 178, 83, 23, 55, 19
2014/3/28, 162, 121, 41, 14, 41, 10
2014/3/29, 107, 44, 34, 12, 36, 4
2014/3/30, 68, 161, 51, 17, 40, 10
2014/3/31, 99, 142, 46, 24, 46, 13
2014/4/1, 137, 65, 45, 17, 42, 9
2020/4/1, , 21, 33, 4, 3, 
2020/1/1, , 54, 18, 19, 17, 8
2019/1/1, , 43, 25, 11, 6, 3
2017/9/11, , 51, 40, 12, 10, 4
2017/1/2, , 80, 26, 22, 26, 10
2016/1/4, , 41, 31, 12, 18, 8
2015/1/1, , 105, 12, 26, 46, 22
2014/1/1, , 125, 34, 21, 58, 9
