Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,total
1195537,25-Aug-18,Virginia,Richmond,4 N 18th St,0,5,5
1196051,25-Aug-18,Tennessee,Nashville,1564 9th Ave N,1,4,5
1191368,20-Aug-18,Tennessee,Jackson,60 Heritage Square,1,4,5
1191279,19-Aug-18,Illinois,Chicago,7400 block of S Dante Ave,0,5,5
1188597,15-Aug-18,South Carolina,Greenwood,104 Mimosa Ct,0,5,5
1186888,14-Aug-18,Pennsylvania,Wyncote,1000 S Easton Rd,0,5,5
1185520,12-Aug-18,California,Clearlake,4786 Yarrington Ct,4,1,5
1186061,11-Aug-18,California,San Francisco,Geneva St and Mission St,1,4,5
1179935,5-Aug-18,Illinois,Chicago,50 block of N Leclaire Ave,1,4,5
1176169,31-Jul-18,California,Gardena,1212 West 135th Street,2,3,5
1174960,29-Jul-18,Arizona,Phoenix,2501 E Van Buren St,1,4,5
1173476,27-Jul-18,Texas,Robstown,603 East Ave J,5,0,5
1170482,23-Jul-18,Illinois,Chicago,6400 block of S May St,0,5,5
1169656,20-Jul-18,Washington,Sunnyside,500 block of S 15th St,1,4,5
1165183,16-Jul-18,District of Columbia,Washington,300 block of 53rd St NE,1,4,5
1165299,16-Jul-18,Pennsylvania,Philadelphia,2100 block of N 4th St,1,4,5
1164110,15-Jul-18,Tennessee,Chattanooga,1400 Cowart St,0,5,5
1162687,12-Jul-18,Tennessee,Memphis,3678 Powers Rd,0,5,5
1159820,9-Jul-18,Florida,Orlando,Southland Blvd and Orange Blossom Trail,1,4,5
1160253,9-Jul-18,Delaware,Wilmington,2709 Ferris Rd,5,0,5
1158826,7-Jul-18,Alabama,Wetumpka,135 Granite Way,3,2,5
1153471,30-Jun-18,New Jersey,Jersey City,Lexington Ave and John F Kennedy Blvd,0,5,5
1151584,28-Jun-18,Maryland,Annapolis,888 Bestgate Rd,5,0,5
1148596,24-Jun-18,Ohio,Sandusky,1504 Milan Rd,0,5,5
1147720,23-Jun-18,Illinois,Chicago,100 block of East 51st St,1,4,5
1145709,20-Jun-18,California,Modesto,2300 block of West Hatch Road,0,5,5
1143558,18-Jun-18,Illinois,Chicago,1300 block of S Loomis St,2,3,5
1141645,14-Jun-18,California,Union City,32992 Mission Blvd,0,5,5
1141745,14-Jun-18,New York,Buffalo,Marigold Ave,1,4,5
1141943,14-Jun-18,California,Tracy,West 6th Street,1,4,5
1137586,10-Jun-18,Indiana,Indianapolis (Lawrence),4745 N Richardt Ave,1,4,5
1137402,9-Jun-18,Pennsylvania,Philadelphia,2000 block of 20th St,1,4,5
1132408,3-Jun-18,Texas,Dallas,4500 Spring Ave,0,5,5
1132050,2-Jun-18,New York,Buffalo,Strauss Street,0,5,5
1129432,31-May-18,South Carolina,Timmonsville,544 Chaney Grove Rd,3,2,5
1115051,13-May-18,California,Stockton,2436 Belleview St,3,2,5
1112948,11-May-18,Oklahoma,Talihina,2nd St and Dallas St,1,4,5
1110399,7-May-18,California,San Diego,15th St and J St,0,5,5
1108879,5-May-18,Georgia,Columbus,4944 Sentry Street,0,5,5
1106451,2-May-18,Illinois,Chicago,3500 block of W Grenshaw St,1,4,5
1106557,2-May-18,Minnesota,Minneapolis,2400 block of Ogema Place,0,5,5
1106432,2-May-18,New York,Brooklyn,333 Bristol St,1,4,5
1105061,1-May-18,Louisiana,New Orleans,3200 block of Saint Claude Ave,0,5,5
1102559,28-Apr-18,North Carolina,Maxton,Modest Rd,0,5,5
1082835,1-Apr-18,Michigan,Saginaw,600 block of Yale St,0,5,5
1083011,1-Apr-18,Alabama,Mobile,3556 Halls Mill Rd,1,4,5
1082273,31-Mar-18,New Jersey,Asbury Park,Atlantic Ave and Monmouth Ave,0,5,5
1067296,11-Mar-18,Michigan,Saginaw,Cumberland Ave and Hess St,1,4,5
1062466,4-Mar-18,Illinois,Rockford,426 Howard Ave,1,4,5
1057518,26-Feb-18,Michigan,Detroit,22700 Fenkell Ave,5,0,5
1052372,18-Feb-18,Texas,San Antonio,2893 Cinema Ridge,0,5,5
1051407,17-Feb-18,Tennessee,Memphis,3188 N Watkins Ave,0,5,5
1049024,13-Feb-18,Louisiana,New Orleans,5400 block of Andry St,2,3,5
1046961,10-Feb-18,Kentucky,Paintsville,413 Mill St,5,0,5
1037529,28-Jan-18,Pennsylvania,Melcroft,1301 Indian Creek Valley Rd,5,0,5
1037515,28-Jan-18,Indiana,Indianapolis,1313 N Sherman Dr,2,3,5
1037541,27-Jan-18,California,Los Angeles,243 East 119th St,0,5,5
1042072,15-Jan-18,Florida,Alachua,14223 NW 156th Pl,0,5,5
1026804,14-Jan-18,Alabama,Eutaw,809 Mesopotamia St,1,4,5
1025673,12-Jan-18,Tennessee,Nashville,2614 Jenkins Ct,3,2,5
1015336,26-Dec-17,Florida,Miami,NW 18th Ave and 86th Ter,0,5,5
1013983,24-Dec-17,Mississippi,Vicksburg,1111 Mulberry Street,0,5,5
1014052,24-Dec-17,Alabama,Troy,100 block of Chapman St,1,4,5
1008310,15-Dec-17,California,Pacoima,13041 Jouett Street,0,5,5
998843,30-Nov-17,Michigan,Detroit,11000 block of Gunston,1,4,5
987134,12-Nov-17,California,Fresno,S Calvin Ave,0,5,5
980401,3-Nov-17,Louisiana,Lacombe,27600 block of Mirmar Street,1,4,5
966895,23-Oct-17,California,Clearlake Oaks,13000 block of Anchor Village,2,3,5
955268,9-Oct-17,Texas,Houston,3352 Old Spanish Trail,0,5,5
953156,6-Oct-17,Illinois,Chicago,8000 block of S Marshfield,0,5,5
945990,1-Oct-17,Kansas,Lawrence,1000 block of Massachusetts St,3,2,5
939834,23-Sep-17,California,Bakersfield,818 Real Rd,1,4,5
940068,23-Sep-17,Illinois,Danville,Seminary St and Jackson St,0,5,5
939482,20-Sep-17,Indiana,Gary,4300 block of 23rd Ct,0,5,5
935928,17-Sep-17,Virginia,Petersburg,300 Mistletoe St,1,4,5
926766,3-Sep-17,California,Inglewood,10100 block of S Firmona Ave,2,3,5
921733,27-Aug-17,California,Sacramento,7760 24th St,1,4,5
916551,19-Aug-17,Ohio,Cleveland,11143 Superior Ave,1,4,5
912805,13-Aug-17,Pennsylvania,Philadelphia,39th St and Melon St,0,5,5
906509,4-Aug-17,Montana,Lodge Grass,200 block of North Helen Street,3,2,5
901083,29-Jul-17,New York,Buffalo,200 block of Carl St,1,4,5
901000,29-Jul-17,North Carolina,Salisbury,115 W Fisher St,2,3,5
900387,27-Jul-17,Illinois,Chicago,2000 block of E 71st St,1,4,5
896149,22-Jul-17,Ohio,Cincinnati,130 E Clifton Ave,0,5,5
893690,19-Jul-17,Virginia,Richmond,2300 block of Bethel St,0,5,5
883058,5-Jul-17,Maine,Madison,300 block of Russell Rd,4,1,5
882321,4-Jul-17,Virginia,Hampton,500 block of Patterson Ave,1,4,5
877295,27-Jun-17,Illinois,Chicago,200 block of S Lotus,0,5,5
874613,24-Jun-17,Florida,Fort Lauderdale,2335 NW 16th Ct,1,4,5
875322,24-Jun-17,New York,New York (Manhattan),114th St and Manhattan Ave,0,5,5
870095,18-Jun-17,Missouri,Saint Louis,1900 block of N 14th St,3,2,5
869357,17-Jun-17,Ohio,Columbus,6252 Busch Blvd,1,4,5
868363,15-Jun-17,New Mexico,La Madera,491 NM-111,5,0,5
861307,6-Jun-17,Utah,Sandy,2232 Alta Canyon Drive,3,2,5
858719,3-Jun-17,Louisiana,New Orleans,3717 Tulane Ave,3,2,5
858378,2-Jun-17,Texas,Laredo,5301 McPherson Rd,2,3,5
853920,28-May-17,Mississippi,Moss Point,6103 Hwy. 63,0,5,5
843045,14-May-17,Illinois,Dolton,14112 Chicago Road,0,5,5
843172,14-May-17,Florida,Avon Park,Hal McRae Blvd and Delaney Ave,0,5,5
833152,1-May-17,Texas,Dallas,3200 block of Reynolds Ave,2,3,5
832528,30-Apr-17,Kansas,Topeka,4104 SW 28th,4,1,5
833128,30-Apr-17,Florida,Jacksonville,1200 Ken Knight Dr N,0,5,5
832290,29-Apr-17,California,Sacramento,3800 block of 26th Avenue,0,5,5
813821,7-Apr-17,Texas,Houston,3829 Mount Pleasant St,5,0,5
813943,7-Apr-17,Minnesota,Saint Paul,1600 block of English St,4,1,5
809683,2-Apr-17,Iowa,Des Moines,2500 Martin Luther King Jr. Parkway,0,5,5
809815,1-Apr-17,California,Pittsburg,100 block of Madoline Street,0,5,5
809048,1-Apr-17,Florida,Tampa,219 S Howard Ave,1,4,5
809499,1-Apr-17,Oklahoma,Oklahoma City,1200 block of N Woodward Avenue,2,3,5
802926,25-Mar-17,Tennessee,Knoxville,Minnesota Ave,1,4,5
802425,24-Mar-17,California,Fresno,300 block of South Villa Avenue,1,4,5
800363,22-Mar-17,Wisconsin,Rothschild,1133 E Grand Ave,5,0,5
797125,18-Mar-17,Michigan,Detroit,16000 block of Rutherford,3,2,5
787875,4-Mar-17,Kansas,Topeka,SE Bellview Ave and SE 23rd St,1,4,5
787435,3-Mar-17,California,Riverside,8300 block of Trey Ave,0,5,5
783623,26-Feb-17,Indiana,Gary,1700 Grant St,1,4,5
783102,25-Feb-17,Ohio,Warren,1564 Niles Cortland Rd SE,2,3,5
783090,25-Feb-17,Florida,Jacksonville,3604 Moncrief Rd,1,4,5
778941,20-Feb-17,Ohio,Cleveland,1082 East 105th Street,0,5,5
775531,15-Feb-17,Illinois,Chicago,3949 South Albany Avenue,3,2,5
773908,12-Feb-17,Florida,Greenville,Church Ave and Obadiah St,0,5,5
769889,8-Feb-17,Ohio,Cleveland,16379 Euclid Ave,1,4,5
769859,7-Feb-17,Arkansas,Little Rock,25 Par Drive,1,4,5
763313,29-Jan-17,Louisiana,Shreveport,6363 Hearne Ave,1,4,5
760482,26-Jan-17,Georgia,Albany,1510 Maryland Drive,2,3,5
757158,22-Jan-17,Texas,Manvel,200 block of Oak Shore Dr,3,2,5
756526,21-Jan-17,Florida,Boynton Beach,500 NE 2nd St,0,5,5
757955,20-Jan-17,Mississippi,Como,Smart Road,1,4,5
751367,15-Jan-17,Mississippi,Magnolia,6000 block of Church Road,1,4,5
749361,12-Jan-17,Missouri,Kansas City,8607 E 61st Terrace,3,2,5
743282,1-Jan-17,Mississippi,Winstonville,114 North Greyer Street,0,5,5
738041,30-Dec-16,Ohio,Mansfield,3230 Possum Run Rd,0,5,5
738576,30-Dec-16,Connecticut,Wallingford,95 S Turnpike Rd,2,3,5
736690,28-Dec-16,Georgia,Columbus,2914 10th Street,1,4,5
727759,17-Dec-16,Illinois,Chicago (Roseland),100 block of W 105th St,5,0,5
723643,11-Dec-16,Florida,Orlando (Pine Hills),4305 N Pine Hills Rd,1,4,5
723292,11-Dec-16,Maryland,Baltimore,3916 South Hanover Street,0,5,5
719128,5-Dec-16,New Mexico,Albuquerque,1532 Stagecoach Lane,4,1,5
708392,22-Nov-16,Florida,Clewiston,1068 Harlem Academy Ave,1,4,5
699605,13-Nov-16,Florida,Jacksonville,5105 Cleveland Rd,3,2,5
700232,13-Nov-16,California,San Diego,3800 block of Marlborough Avenue,3,2,5
699303,12-Nov-16,Connecticut,Bridgeport,2500 Park Avenue,0,5,5
696917,9-Nov-16,Washington,Seattle,1524 3rd Ave,0,5,5
693401,5-Nov-16,South Carolina,Myrtle Beach,803 Main St,0,5,5
693290,5-Nov-16,Illinois,Chicago,4800 block of North Winthrop,0,5,5
692025,2-Nov-16,Arkansas,Little Rock,2111 Bragg Street,1,4,5
688592,30-Oct-16,Texas,San Antonio,2900 block of Aspen Meadow,0,5,5
689009,29-Oct-16,California,Los Angeles,1600 block of Century Boulevard,0,5,5
684130,25-Oct-16,Virginia,Roanoke,830 Campbell Avenue Southeast,2,3,5
678438,17-Oct-16,Illinois,Chicago (Englewood),6700 block of South Winchester,1,4,5
677293,15-Oct-16,Alabama,Mobile,1800 block of St Stephens Road,0,5,5
669777,4-Oct-16,Louisiana,New Orleans,3727 Ulloa Street,3,2,5
667984,2-Oct-16,Texas,San Antonio,2600 South Flores Street,1,4,5
661703,23-Sep-16,Washington,Burlington,201 Cascade Mall Dr,5,0,5
654087,13-Sep-16,Indiana,Fort Wayne,1723 E Wayne St,3,2,5
652561,11-Sep-16,Michigan,Saginaw,2207 Pierce Road,0,5,5
652606,11-Sep-16,North Carolina,New Bern,1100 block of Highway 70,0,5,5
651434,8-Sep-16,Arkansas,Hot Springs National Park (Hot Springs),300 block of Lacey St,1,4,5
648884,5-Sep-16,Illinois,Chicago,2700 block of W Lexington Ave,2,3,5
640861,28-Aug-16,Alabama,Dadeville,512 E Columbus St,0,5,5
640901,25-Aug-16,New Jersey,Bridgeton,Marion Street,0,5,5
634731,20-Aug-16,Washington,Tacoma,900 block of Pacific Avenue,0,5,5
634819,20-Aug-16,Alabama,Citronelle,Jim Platt Road,5,0,5
629415,14-Aug-16,Minnesota,Minneapolis,1717 Plymouth Ave N,0,5,5
623195,6-Aug-16,Pennsylvania,Reading (Sinking Spring),51 Winding Brook Drive,5,0,5
617607,31-Jul-16,Texas,Austin,208 E 6th St,1,4,5
617712,30-Jul-16,Missouri,Saint Louis,5000 block of Kensington Ave,0,5,5
618321,30-Jul-16,Georgia,Townsend (Eulonia),14699 Highway 17,0,5,5
615109,28-Jul-16,New York,Elmira,303 College Ave,0,5,5
610379,23-Jul-16,Texas,Bastrop,202 Childers Drive,4,1,5
610402,22-Jul-16,Illinois,Kankakee,300 block of North Wildwood Avenue,0,5,5
609402,21-Jul-16,Illinois,Chicago,4400 block of South Leamington,0,5,5
604459,16-Jul-16,Texas,Dallas,6300 block of Benavides Drive,0,5,5
604275,16-Jul-16,Ohio,Cleveland,5000 block of Euclid Avenue,0,5,5
602810,13-Jul-16,Georgia,Warner Robins,105 Magnolia Avenue,0,5,5
600798,11-Jul-16,Maryland,Baltimore,1800 block of W. North Avenue,0,5,5
600398,11-Jul-16,Michigan,Saint Joseph,811 Port St,3,2,5
597176,7-Jul-16,Tennessee,Bristol,536 Volunteer Pkwy,1,4,5
595069,4-Jul-16,Texas,Houston,1312 Robin,3,2,5
594051,3-Jul-16,Louisiana,Monroe,401 Lea Joyner Memorial Expy,2,3,5
592724,30-Jun-16,Illinois,Chicago,9500 block of South Loomis Street,1,4,5
592207,29-Jun-16,Nevada,Las Vegas,6100 block of West Lake Mead Boulevard,5,0,5
589159,26-Jun-16,North Carolina,Charlotte,2240 Camp Greene St,0,5,5
588867,26-Jun-16,Georgia,Atlanta,1500 block of Moreland Avenue SE,1,4,5
587735,24-Jun-16,Connecticut,Hartford,Brook and Winter Street,0,5,5
587769,24-Jun-16,Maryland,District Heights,3100 block of Orleans Ave,3,2,5
579786,13-Jun-16,New York,Brooklyn,Avenue D and E. 57th,0,5,5
580279,13-Jun-16,Illinois,Chicago,3200 block of West Congress,0,5,5
577574,11-Jun-16,New Mexico,Roswell,2300 block of Davis Ave,5,0,5
577073,11-Jun-16,California,Panorama City,8500 block of Cedros Avenue,3,2,5
568528,30-May-16,Maryland,Baltimore,500 block of East 43rd Street,0,5,5
568745,30-May-16,California,Sacramento,3900 block of 44th,0,5,5
564470,23-May-16,New Jersey,Newark,102 Isabella Avenue,0,5,5
565244,15-May-16,Georgia,Moultrie,Rossman Dairy Road,5,0,5
559042,14-May-16,Georgia,Atlanta,Cordova and Peoples Street,0,5,5
557589,11-May-16,Alabama,Birmingham,1400 block of 21st St N,1,4,5
557479,11-May-16,Illinois,Chicago,7100 block of South State Street,0,5,5
555873,6-May-16,Michigan,Detroit,12300 block of Gratiot,1,4,5
551053,1-May-16,Tennessee,Murfreesboro,1955 Old Castle Drive,0,5,5
550619,29-Apr-16,California,Oakland,3200 block of San Pablo Avenue,0,5,5
548333,26-Apr-16,Maryland,District Heights (Forestville),6500 block of Hil-Mar Drive,1,4,5
547827,25-Apr-16,Florida,Miami,1506 Northwest 70th Street,0,5,5
546760,24-Apr-16,Virginia,Halifax,1055 L P Bailey Memorial Hwy,0,5,5
547319,24-Apr-16,Illinois,Chicago (Englewood),2000 block of West 68th Place,2,3,5
546550,23-Apr-16,Kansas,Topeka,3732 SW Topeka Blvd,1,4,5
543441,19-Apr-16,Alabama,Blountsville,81551 US Highway 278,1,4,5
543132,19-Apr-16,Illinois,Chicago,1400 block of West 84th Street,1,4,5
542259,16-Apr-16,Michigan,Detroit,9500 block of Oakland,1,4,5
525464,19-Mar-16,Florida,Plantation,12050 NW 4th Court,1,4,5
523044,15-Mar-16,Georgia,Atlanta,Donald Lee Hollowell Drive,0,5,5
520290,11-Mar-16,New Jersey,Trenton,Oliver Avenue,0,5,5
518266,8-Mar-16,Texas,San Antonio,Sherman St,2,3,5
518436,7-Mar-16,Kansas,Kansas City,3000 block of South 36th Street,5,0,5
513549,28-Feb-16,Michigan,Detroit,8800 block of Livernois,0,5,5
512073,26-Feb-16,Washington,Belfair,300 block of Horseshoe Rd,5,0,5
509897,23-Feb-16,Arizona,Glendale,4812 West Sunnyside Ave,5,0,5
509707,21-Feb-16,Texas,Houston,5100 block of Idaho Street,0,5,5
508113,20-Feb-16,Mississippi,Iuka,231 Co Rd 201,2,3,5
505420,14-Feb-16,Alabama,Eutaw (Union),Earnest Friday Road,0,5,5
493536,26-Jan-16,Washington,Seattle,Airport Way S. and S. Atlantic St.,2,3,5
493085,25-Jan-16,California,Perris,140 S. D Street,1,4,5
483750,11-Jan-16,Delaware,Wilmington,900 block of Brown Street,1,4,5
481900,8-Jan-16,Illinois,Chicago,1500 block of South Kedzie,1,4,5
468968,20-Dec-15,North Carolina,Wilmington,11th and Castle Street,1,4,5
468787,19-Dec-15,Florida,Miami,21630 SW 120th Ave,1,4,5
460386,6-Dec-15,Nebraska,Omaha,North 108th Street and Military Road,2,3,5
455394,29-Nov-15,Illinois,Kankakee,648 E Court St,0,5,5
452120,23-Nov-15,Minnesota,Minneapolis,Morgan Avenue North,0,5,5
452007,23-Nov-15,Ohio,Columbus,90 block of S Terrace Ave,4,1,5
451305,22-Nov-15,New York,Newburgh,203 Broadway,0,5,5
449814,18-Nov-15,California,Fresno,California Avenue and Martin Luther King Jr. Boulevard,0,5,5
448419,15-Nov-15,Texas,Tennessee Colony,800 block of An County Rd 2217,5,0,5
446996,13-Nov-15,Florida,Jacksonville,1300 block of South Shirley Oaks Drive,4,1,5
441681,3-Nov-15,Florida,Jacksonville,Ella Street and Kings Road,2,3,5
437836,27-Oct-15,Texas,Fort Worth,1700 block of Southcrest Drive,0,5,5
437323,26-Oct-15,Indiana,Evansville,711 E Virginia St,0,5,5
436234,25-Oct-15,Arizona,Phoenix,Seventh Street and Broadway,1,4,5
436240,25-Oct-15,District of Columbia,Washington,4300 block of Wheeler Road SE,0,5,5
436202,25-Oct-15,North Carolina,Four Oaks,2339 Stricklands Crossroads Road,0,5,5
432466,17-Oct-15,Florida,Fort Myers,2224 First St,1,4,5
426256,6-Oct-15,Maryland,Baltimore,300 block of North Payson Street,0,5,5
424224,2-Oct-15,Maryland,Baltimore,5400 Reisterstown Road,1,4,5
422064,28-Sep-15,Illinois,Chicago,300 block of West 42nd Street,3,2,5
422035,28-Sep-15,Illinois,Chicago,5300 block of South Aberdeen Street,2,3,5
421650,28-Sep-15,Ohio,Cincinnati,1800 block of Hewitt Ave,0,5,5
419718,24-Sep-15,Illinois,Chicago,5100 block of South Morgan Street,0,5,5
419250,23-Sep-15,Louisiana,Shreveport,2900 block of Peach Street,0,5,5
412557,11-Sep-15,North Carolina,Charlotte,1000 North Carolina Music Factory Blvd.,0,5,5
412040,7-Sep-15,Minnesota,Excelsior,Channel Drive,5,0,5
404167,30-Aug-15,Tennessee,Memphis,3300 block of Sobota Circle,1,4,5
404238,29-Aug-15,Tennessee,Bristol,618 Henson Road,3,2,5
395718,16-Aug-15,South Carolina,Bennettsville,Highway 38N,0,5,5
390914,8-Aug-15,North Carolina,Gastonia,4908 Greenwood Dr,2,3,5
389149,4-Aug-15,Missouri,Saint Louis,2500 block of Semple,1,4,5
387194,3-Aug-15,New York,Brooklyn,98 Dwight Street,0,5,5
385824,2-Aug-15,Illinois,Chicago,4800 block of West Kamerling Avenue,1,4,5
386066,2-Aug-15,Georgia,Savannah,Barnard Street,0,5,5
382459,27-Jul-15,Illinois,Rockford,900 block of Kent Street,0,5,5
381814,26-Jul-15,Missouri,Kansas City,Thompson and Colorado,2,3,5
379166,22-Jul-15,Georgia,Suwanee,5500 block of Old Atlanta Road,5,0,5
390936,18-Jul-15,California,Santa Paula,Ojai-Santa Paula St,0,5,5
376702,18-Jul-15,Oregon,Salem,1550 Weston Ct NE,1,4,5
376211,17-Jul-15,Illinois,Chicago,4400 block of W. Maypole,0,5,5
375773,16-Jul-15,Texas,Dallas,2261 Singleton Blvd,0,5,5
374602,15-Jul-15,Georgia,Atlanta,500 block of Center Hill Avenue,0,5,5
374630,15-Jul-15,South Carolina,Holly Hill,7050 Old State Road,4,1,5
373768,13-Jul-15,California,Stockton,400 block of McCloud Avenue,1,4,5
373095,12-Jul-15,Illinois,River Forest,116 Lathrop Ave,2,3,5
368987,4-Jul-15,Massachusetts,Pittsfield,Dewey Avenue,1,4,5
365391,28-Jun-15,Michigan,Detroit,Gratiot and Loretto,0,5,5
361708,21-Jun-15,Kentucky,Lexington,726 Georgetown St,1,4,5
357732,13-Jun-15,Georgia,Fayetteville,600 block of Highway 279,1,4,5
357701,13-Jun-15,New York,Bronx,2409 Creston Avenue,0,5,5
357164,13-Jun-15,Ohio,Columbus,1623 E. Hudson Street,4,1,5
353854,7-Jun-15,Montana,Deer Lodge,Boulder Creek Road,5,0,5
353536,6-Jun-15,New York,Buffalo,100 block of Warren Avenue,1,4,5
353037,6-Jun-15,Illinois,Chicago,100 block of North Lorel Avenue,0,5,5
353382,5-Jun-15,Iowa,Davenport,900 block of West 3rd St,0,5,5
350182,31-May-15,Georgia,Conyers,4669 Bell Road SE,3,2,5
349976,31-May-15,Connecticut,New Haven,849 Chapel Street,0,5,5
348620,28-May-15,Illinois,Chicago,6200 block of South Honore Street,0,5,5
346097,25-May-15,Illinois,Decatur,1816 N Water,1,4,5
345681,24-May-15,Massachusetts,Brockton,1002 Main St,0,5,5
342589,18-May-15,Florida,Miami,Northwest 75th Street and Northwest 16th Avenue,1,4,5
341465,16-May-15,Wisconsin,Milwaukee,28th Street and Auer Avenue,0,5,5
341232,16-May-15,Maryland,Baltimore,1700 block of North Broadway,0,5,5
339229,12-May-15,Arizona,Tucson,800 block of West Calle Medina Road,5,0,5
340280,12-May-15,Maryland,Capitol Heights,4700 block of Pard Rd,1,4,5
337855,10-May-15,Ohio,Cleveland,3600 block of Bosworth Rd,1,4,5
333750,3-May-15,Wisconsin,Menasha,Friendship Trail,4,1,5
332732,1-May-15,Wisconsin,Milwaukee,3700 block of 37th Street,2,3,5
326792,21-Apr-15,Texas,Killeen,420 Gilmer St,2,3,5
327341,18-Apr-15,Alabama,Montgomery,1800 block of Gibbs Court,0,5,5
325445,18-Apr-15,Pennsylvania,Williamsport,321 Pine St,0,5,5
324424,16-Apr-15,Arizona,Phoenix,4300 block of East Anderson Drive,5,0,5
318221,5-Apr-15,Kentucky,Louisville,40th and Grand Street,1,4,5
318297,5-Apr-15,Indiana,Indianapolis,5000 block of Wildflower Court,0,5,5
316795,2-Apr-15,Maryland,Baltimore,1900 block of West Lanvale Street,0,5,5
311922,23-Mar-15,Tennessee,Clarksville,900 block of Carpenter Street,1,4,5
306897,14-Mar-15,Georgia,Atlanta,2900 block of Delmar Lane,0,5,5
305907,13-Mar-15,Mississippi,Brookhaven,1097 South First St.,2,3,5
304238,10-Mar-15,Georgia,Columbus,3023 Victory Drive,0,5,5
296215,22-Feb-15,Texas,Killeen,1706 Godman St.,4,1,5
296121,22-Feb-15,Georgia,Clarkesville,281 Lower Pond Court,3,2,5
293883,15-Feb-15,California,Long Beach,200 block of W. 14th Street,0,5,5
290098,6-Feb-15,Oklahoma,Tulsa,1219 N. Sheridan Road,1,4,5
287031,1-Feb-15,New York,New York (Manhattan),3345 Broadway,1,4,5
282956,24-Jan-15,New York,Arverne (Queens),231-11 148th Avenue,4,1,5
298773,13-Jan-15,Virginia,Portsmouth,4100 block of Portsmouth Boulevard,0,5,5
276766,11-Jan-15,California,San Jose,3840 Monterey Hwy,0,5,5
273965,2-Jan-15,Georgia,Savannah,500 block of W. 54th Street,1,4,5
272016,1-Jan-15,Tennessee,Memphis,I-240 and Poplar Ave,0,5,5
267721,22-Dec-14,Illinois,Chicago,5700 block of South Green Street,0,5,5
268910,21-Dec-14,Mississippi,Waynesboro,Central Avenue,1,4,5
263376,14-Dec-14,Florida,Miami,1311 Northwest 2nd Avenue,1,4,5
263382,13-Dec-14,Florida,Tampa,810 E. Skagway Ave.,0,5,5
226983,2-Dec-14,Virginia,Newport News,6128 Jefferson Ave ,0,5,5
226534,30-Nov-14,Tennessee,Chattanooga,2412 East 13th Street ,0,5,5
225903,29-Nov-14,Georgia,Atlanta,1600 block of Richmond Avenue,3,2,5
226018,27-Nov-14,Texas,Georgetown,Pvt Rd 934,2,3,5
224131,23-Nov-14,Colorado,Denver,Federal Boulevard and 16th Avenue,1,4,5
223651,22-Nov-14,Ohio,Cleveland,1443 E 92nd St,4,1,5
223799,22-Nov-14,South Dakota,Sisseton,Fourth Avenue,4,1,5
221554,16-Nov-14,Ohio,Akron,1891 E Market St,1,4,5
217831,8-Nov-14,California,Pomona,499 E. Arrow Highway,0,5,5
212884,29-Oct-14,Tennessee,Memphis,Yale Road and Ramill Road,0,5,5
205726,14-Oct-14,Georgia,Peachtree Corners,6505 Bannor Lane,3,2,5
204236,11-Oct-14,New York,Utica,222 Bleecker Street,0,5,5
197287,27-Sep-14,Missouri,Saint Louis,2000 block East John Avenue,0,5,5
198064,26-Sep-14,South Carolina,Florence,650 Turner Rd,1,4,5
191416,15-Sep-14,Louisiana,New Orleans,Chef Menteur Highway and Dale Street,0,5,5
186488,6-Sep-14,Georgia,Macon,576 Poplar Street,0,5,5
185393,4-Sep-14,Michigan,Flint,2400 block of Martin Luther King Boulevard,0,5,5
185196,2-Sep-14,Mississippi,Jackson,3622 Medgar Evers Boulevard,2,3,5
