precinct,precinct_id,contest_title,all_votes,donald_j_trump,joseph_r_biden_jr,other_candidates,trump_pct,biden_pct,other_pct,winner_name,winner_votes,winning_pct,top_candidate_one,top_candidate_two,top_candidate_three,top_candidate_one_votes,top_candidate_two_votes,top_candidate_three_votes,top_candidate_one_pct,top_candidate_two_pct,top_candidate_three_pct
68052,102011,President,117.0,23.0,59.0,35.0,19.66,50.43,29.91,Joseph R Biden Jr,59.0,50.43,Joseph R Biden Jr,Donald J Trump,Armando Mando Perez Serrato,59.0,23.0,8.0,50.43,19.66,6.84
68053,102012,President,517.0,167.0,267.0,83.0,32.3,51.64,16.05,Joseph R Biden Jr,267.0,51.64,Joseph R Biden Jr,Donald J Trump,Nikki Haley,267.0,167.0,38.0,51.64,32.3,7.35
68057,102013,President,367.0,156.0,156.0,55.0,42.51,42.51,14.99,Tie,156.0,42.51,Donald J Trump,Joseph R Biden Jr,Nikki Haley,156.0,156.0,27.0,42.51,42.51,7.36
68058,102014,President,818.0,383.0,301.0,134.0,46.82,36.8,16.38,Donald J Trump,383.0,46.82,Donald J Trump,Joseph R Biden Jr,Nikki Haley,383.0,301.0,32.0,46.82,36.8,3.91
68061,102015,President,417.0,91.0,256.0,70.0,21.82,61.39,16.79,Joseph R Biden Jr,256.0,61.39,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,256.0,91.0,17.0,61.39,21.82,4.08
68070,102016,President,134.0,37.0,72.0,25.0,27.61,53.73,18.66,Joseph R Biden Jr,72.0,53.73,Joseph R Biden Jr,Donald J Trump,Nikki Haley,72.0,37.0,10.0,53.73,27.61,7.46
68073,102017,President,581.0,158.0,333.0,90.0,27.19,57.31,15.49,Joseph R Biden Jr,333.0,57.31,Joseph R Biden Jr,Donald J Trump,Nikki Haley,333.0,158.0,49.0,57.31,27.19,8.43
68076,102019,President,250.0,70.0,152.0,28.0,28.0,60.8,11.2,Joseph R Biden Jr,152.0,60.8,Joseph R Biden Jr,Donald J Trump,Dean Phillips,152.0,70.0,10.0,60.8,28.0,4.0
68077,102020,President,427.0,107.0,251.0,69.0,25.06,58.78,16.16,Joseph R Biden Jr,251.0,58.78,Joseph R Biden Jr,Donald J Trump,Nikki Haley,251.0,107.0,27.0,58.78,25.06,6.32
68083,102021,President,122.0,33.0,66.0,23.0,27.05,54.1,18.85,Joseph R Biden Jr,66.0,54.1,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,66.0,33.0,6.0,54.1,27.05,4.92
68086,102022,President,196.0,39.0,113.0,44.0,19.9,57.65,22.45,Joseph R Biden Jr,113.0,57.65,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,113.0,39.0,14.0,57.65,19.9,7.14
68091,102023,President,46.0,14.0,23.0,9.0,30.43,50.0,19.57,Joseph R Biden Jr,23.0,50.0,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,23.0,14.0,3.0,50.0,30.43,6.52
68094,102024,President,394.0,88.0,247.0,59.0,22.34,62.69,14.97,Joseph R Biden Jr,247.0,62.69,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,247.0,88.0,17.0,62.69,22.34,4.31
68098,102025,President,116.0,26.0,67.0,23.0,22.41,57.76,19.83,Joseph R Biden Jr,67.0,57.76,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,67.0,26.0,7.0,57.76,22.41,6.03
68100,102026,President,440.0,84.0,276.0,80.0,19.09,62.73,18.18,Joseph R Biden Jr,276.0,62.73,Joseph R Biden Jr,Donald J Trump,President R Boddie,276.0,84.0,19.0,62.73,19.09,4.32
68103,102027,President,357.0,63.0,221.0,73.0,17.65,61.9,20.45,Joseph R Biden Jr,221.0,61.9,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,221.0,63.0,20.0,61.9,17.65,5.6
68106,102028,President,107.0,38.0,55.0,14.0,35.51,51.4,13.08,Joseph R Biden Jr,55.0,51.4,Joseph R Biden Jr,Donald J Trump,Gabriel Cornejo,55.0,38.0,6.0,51.4,35.51,5.61
68119,102029,President,244.0,51.0,145.0,48.0,20.9,59.43,19.67,Joseph R Biden Jr,145.0,59.43,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,145.0,51.0,17.0,59.43,20.9,6.97
68123,102030,President,269.0,95.0,138.0,36.0,35.32,51.3,13.38,Joseph R Biden Jr,138.0,51.3,Joseph R Biden Jr,Donald J Trump,Nikki Haley,138.0,95.0,10.0,51.3,35.32,3.72
68128,102031,President,378.0,69.0,230.0,79.0,18.25,60.85,20.9,Joseph R Biden Jr,230.0,60.85,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,230.0,69.0,24.0,60.85,18.25,6.35
68130,102032,President,249.0,51.0,148.0,50.0,20.48,59.44,20.08,Joseph R Biden Jr,148.0,59.44,Joseph R Biden Jr,Donald J Trump,Nikki Haley,148.0,51.0,12.0,59.44,20.48,4.82
68131,102033,President,137.0,26.0,83.0,28.0,18.98,60.58,20.44,Joseph R Biden Jr,83.0,60.58,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,83.0,26.0,5.0,60.58,18.98,3.65
68133,102034,President,147.0,49.0,78.0,20.0,33.33,53.06,13.61,Joseph R Biden Jr,78.0,53.06,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,78.0,49.0,5.0,53.06,33.33,3.4
68135,102035,President,460.0,133.0,252.0,75.0,28.91,54.78,16.3,Joseph R Biden Jr,252.0,54.78,Joseph R Biden Jr,Donald J Trump,Nikki Haley,252.0,133.0,15.0,54.78,28.91,3.26
68137,102036,President,190.0,50.0,110.0,30.0,26.32,57.89,15.79,Joseph R Biden Jr,110.0,57.89,Joseph R Biden Jr,Donald J Trump,Nikki Haley,110.0,50.0,8.0,57.89,26.32,4.21
68138,102037,President,586.0,166.0,343.0,77.0,28.33,58.53,13.14,Joseph R Biden Jr,343.0,58.53,Joseph R Biden Jr,Donald J Trump,Nikki Haley,343.0,166.0,24.0,58.53,28.33,4.1
68145,102038,President,513.0,194.0,220.0,99.0,37.82,42.88,19.3,Joseph R Biden Jr,220.0,42.88,Joseph R Biden Jr,Donald J Trump,Nikki Haley,220.0,194.0,52.0,42.88,37.82,10.14
68158,102039,President,702.0,209.0,374.0,119.0,29.77,53.28,16.95,Joseph R Biden Jr,374.0,53.28,Joseph R Biden Jr,Donald J Trump,Nikki Haley,374.0,209.0,44.0,53.28,29.77,6.27
68167,102041,President,73.0,14.0,46.0,13.0,19.18,63.01,17.81,Joseph R Biden Jr,46.0,63.01,Joseph R Biden Jr,Donald J Trump,Nikki Haley,46.0,14.0,4.0,63.01,19.18,5.48
68177,102042,President,103.0,16.0,66.0,21.0,15.53,64.08,20.39,Joseph R Biden Jr,66.0,64.08,Joseph R Biden Jr,Donald J Trump,Dean Phillips,66.0,16.0,3.0,64.08,15.53,2.91
68179,102043,President,144.0,52.0,68.0,24.0,36.11,47.22,16.67,Joseph R Biden Jr,68.0,47.22,Joseph R Biden Jr,Donald J Trump,Armando Mando Perez Serrato,68.0,52.0,5.0,47.22,36.11,3.47
68180,102044,President,41.0,9.0,19.0,13.0,21.95,46.34,31.71,Joseph R Biden Jr,19.0,46.34,Joseph R Biden Jr,Donald J Trump,President R Boddie,19.0,9.0,3.0,46.34,21.95,7.32
68181,102045,President,131.0,44.0,66.0,21.0,33.59,50.38,16.03,Joseph R Biden Jr,66.0,50.38,Joseph R Biden Jr,Donald J Trump,Armando Mando Perez Serrato,66.0,44.0,6.0,50.38,33.59,4.58
68183,102046,President,220.0,78.0,114.0,28.0,35.45,51.82,12.73,Joseph R Biden Jr,114.0,51.82,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,114.0,78.0,8.0,51.82,35.45,3.64
68185,102047,President,565.0,270.0,191.0,104.0,47.79,33.81,18.41,Donald J Trump,270.0,47.79,Donald J Trump,Joseph R Biden Jr,Nikki Haley,270.0,191.0,28.0,47.79,33.81,4.96
68188,102048,President,113.0,47.0,50.0,16.0,41.59,44.25,14.16,Joseph R Biden Jr,50.0,44.25,Joseph R Biden Jr,Donald J Trump,Dean Phillips,50.0,47.0,6.0,44.25,41.59,5.31
68195,102049,President,671.0,319.0,262.0,90.0,47.54,39.05,13.41,Donald J Trump,319.0,47.54,Donald J Trump,Joseph R Biden Jr,Nikki Haley,319.0,262.0,33.0,47.54,39.05,4.92
68197,102050,President,346.0,205.0,97.0,44.0,59.25,28.03,12.72,Donald J Trump,205.0,59.25,Donald J Trump,Joseph R Biden Jr,Nikki Haley,205.0,97.0,18.0,59.25,28.03,5.2
68212,102051,President,53.0,29.0,17.0,7.0,54.72,32.08,13.21,Donald J Trump,29.0,54.72,Donald J Trump,Joseph R Biden Jr,Nikki Haley,29.0,17.0,3.0,54.72,32.08,5.66
68214,102052,President,20.0,6.0,11.0,3.0,30.0,55.0,15.0,Joseph R Biden Jr,11.0,55.0,Joseph R Biden Jr,Donald J Trump,Nikki Haley,11.0,6.0,2.0,55.0,30.0,10.0
68215,102053,President,19.0,3.0,10.0,6.0,15.79,52.63,31.58,Joseph R Biden Jr,10.0,52.63,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,10.0,3.0,2.0,52.63,15.79,10.53
68216,102054,President,193.0,35.0,116.0,42.0,18.13,60.1,21.76,Joseph R Biden Jr,116.0,60.1,Joseph R Biden Jr,Donald J Trump,Gabriel Cornejo,116.0,35.0,10.0,60.1,18.13,5.18
68217,102055,President,39.0,8.0,21.0,10.0,20.51,53.85,25.64,Joseph R Biden Jr,21.0,53.85,Joseph R Biden Jr,Donald J Trump,Armando Mando Perez Serrato,21.0,8.0,2.0,53.85,20.51,5.13
68279,102056,President,165.0,38.0,95.0,32.0,23.03,57.58,19.39,Joseph R Biden Jr,95.0,57.58,Joseph R Biden Jr,Donald J Trump,Nikki Haley,95.0,38.0,13.0,57.58,23.03,7.88
68283,102057,President,906.0,251.0,517.0,138.0,27.7,57.06,15.23,Joseph R Biden Jr,517.0,57.06,Joseph R Biden Jr,Donald J Trump,Nikki Haley,517.0,251.0,69.0,57.06,27.7,7.62
68287,102058,President,483.0,181.0,221.0,81.0,37.47,45.76,16.77,Joseph R Biden Jr,221.0,45.76,Joseph R Biden Jr,Donald J Trump,Nikki Haley,221.0,181.0,24.0,45.76,37.47,4.97
68296,102059,President,126.0,23.0,75.0,28.0,18.25,59.52,22.22,Joseph R Biden Jr,75.0,59.52,Joseph R Biden Jr,Donald J Trump,Nikki Haley,75.0,23.0,10.0,59.52,18.25,7.94
68297,102060,President,168.0,33.0,89.0,46.0,19.64,52.98,27.38,Joseph R Biden Jr,89.0,52.98,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,89.0,33.0,14.0,52.98,19.64,8.33
68302,102061,President,53.0,11.0,33.0,9.0,20.75,62.26,16.98,Joseph R Biden Jr,33.0,62.26,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,33.0,11.0,5.0,62.26,20.75,9.43
68306,102063,President,154.0,40.0,88.0,26.0,25.97,57.14,16.88,Joseph R Biden Jr,88.0,57.14,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,88.0,40.0,8.0,57.14,25.97,5.19
68315,102065,President,510.0,180.0,248.0,82.0,35.29,48.63,16.08,Joseph R Biden Jr,248.0,48.63,Joseph R Biden Jr,Donald J Trump,Nikki Haley,248.0,180.0,35.0,48.63,35.29,6.86
68316,102066,President,289.0,110.0,145.0,34.0,38.06,50.17,11.76,Joseph R Biden Jr,145.0,50.17,Joseph R Biden Jr,Donald J Trump,Nikki Haley,145.0,110.0,8.0,50.17,38.06,2.77
68318,102067,President,584.0,229.0,254.0,101.0,39.21,43.49,17.29,Joseph R Biden Jr,254.0,43.49,Joseph R Biden Jr,Donald J Trump,Nikki Haley,254.0,229.0,53.0,43.49,39.21,9.08
68319,102068,President,177.0,68.0,79.0,30.0,38.42,44.63,16.95,Joseph R Biden Jr,79.0,44.63,Joseph R Biden Jr,Donald J Trump,Nikki Haley,79.0,68.0,21.0,44.63,38.42,11.86
68324,102069,President,616.0,229.0,291.0,96.0,37.18,47.24,15.58,Joseph R Biden Jr,291.0,47.24,Joseph R Biden Jr,Donald J Trump,Nikki Haley,291.0,229.0,51.0,47.24,37.18,8.28
68330,102070,President,129.0,26.0,70.0,33.0,20.16,54.26,25.58,Joseph R Biden Jr,70.0,54.26,Joseph R Biden Jr,Donald J Trump,Armando Mando Perez Serrato,70.0,26.0,10.0,54.26,20.16,7.75
68334,102071,President,425.0,76.0,261.0,88.0,17.88,61.41,20.71,Joseph R Biden Jr,261.0,61.41,Joseph R Biden Jr,Donald J Trump,President R Boddie,261.0,76.0,19.0,61.41,17.88,4.47
68335,102072,President,78.0,12.0,51.0,15.0,15.38,65.38,19.23,Joseph R Biden Jr,51.0,65.38,Joseph R Biden Jr,Donald J Trump,Nikki Haley,51.0,12.0,6.0,65.38,15.38,7.69
68336,102073,President,484.0,184.0,239.0,61.0,38.02,49.38,12.6,Joseph R Biden Jr,239.0,49.38,Joseph R Biden Jr,Donald J Trump,Nikki Haley,239.0,184.0,17.0,49.38,38.02,3.51
68350,102074,President,125.0,63.0,46.0,16.0,50.4,36.8,12.8,Donald J Trump,63.0,50.4,Donald J Trump,Joseph R Biden Jr,Nikki Haley,63.0,46.0,9.0,50.4,36.8,7.2
68364,102075,President,529.0,177.0,269.0,83.0,33.46,50.85,15.69,Joseph R Biden Jr,269.0,50.85,Joseph R Biden Jr,Donald J Trump,Nikki Haley,269.0,177.0,31.0,50.85,33.46,5.86
68369,102076,President,109.0,37.0,59.0,13.0,33.94,54.13,11.93,Joseph R Biden Jr,59.0,54.13,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,59.0,37.0,4.0,54.13,33.94,3.67
68804,102080,President,12.0,1.0,8.0,3.0,8.33,66.67,25.0,Joseph R Biden Jr,8.0,66.67,Joseph R Biden Jr,Marianne Williamson,Donald J Trump,8.0,2.0,1.0,66.67,16.67,8.33
68807,102081,President,14.0,1.0,8.0,5.0,7.14,57.14,35.71,Joseph R Biden Jr,8.0,57.14,Joseph R Biden Jr,Donald J Trump,Gabriel Cornejo,8.0,1.0,1.0,57.14,7.14,7.14
68809,102082,President,91.0,38.0,38.0,15.0,41.76,41.76,16.48,Tie,38.0,41.76,Donald J Trump,Joseph R Biden Jr,Dean Phillips,38.0,38.0,5.0,41.76,41.76,5.49
68822,102091,President,300.0,81.0,170.0,49.0,27.0,56.67,16.33,Joseph R Biden Jr,170.0,56.67,Joseph R Biden Jr,Donald J Trump,Nikki Haley,170.0,81.0,20.0,56.67,27.0,6.67
68833,102101,President,54.0,14.0,30.0,10.0,25.93,55.56,18.52,Joseph R Biden Jr,30.0,55.56,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,30.0,14.0,3.0,55.56,25.93,5.56
68834,102102,President,259.0,71.0,145.0,43.0,27.41,55.98,16.6,Joseph R Biden Jr,145.0,55.98,Joseph R Biden Jr,Donald J Trump,President R Boddie,145.0,71.0,10.0,55.98,27.41,3.86
68835,102103,President,72.0,33.0,24.0,15.0,45.83,33.33,20.83,Donald J Trump,33.0,45.83,Donald J Trump,Joseph R Biden Jr,Nikki Haley,33.0,24.0,7.0,45.83,33.33,9.72
68836,102104,President,220.0,87.0,102.0,31.0,39.55,46.36,14.09,Joseph R Biden Jr,102.0,46.36,Joseph R Biden Jr,Donald J Trump,Nikki Haley,102.0,87.0,16.0,46.36,39.55,7.27
68837,102105,President,285.0,117.0,120.0,48.0,41.05,42.11,16.84,Joseph R Biden Jr,120.0,42.11,Joseph R Biden Jr,Donald J Trump,Nikki Haley,120.0,117.0,17.0,42.11,41.05,5.96
68838,102106,President,319.0,148.0,127.0,44.0,46.39,39.81,13.79,Donald J Trump,148.0,46.39,Donald J Trump,Joseph R Biden Jr,Nikki Haley,148.0,127.0,22.0,46.39,39.81,6.9
68841,102108,President,209.0,59.0,106.0,44.0,28.23,50.72,21.05,Joseph R Biden Jr,106.0,50.72,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,106.0,59.0,11.0,50.72,28.23,5.26
68843,102110,President,129.0,22.0,79.0,28.0,17.05,61.24,21.71,Joseph R Biden Jr,79.0,61.24,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,79.0,22.0,9.0,61.24,17.05,6.98
68845,102111,President,110.0,22.0,72.0,16.0,20.0,65.45,14.55,Joseph R Biden Jr,72.0,65.45,Joseph R Biden Jr,Donald J Trump,Armando Mando Perez Serrato,72.0,22.0,5.0,65.45,20.0,4.55
68847,102112,President,54.0,10.0,29.0,15.0,18.52,53.7,27.78,Joseph R Biden Jr,29.0,53.7,Joseph R Biden Jr,Donald J Trump,Gabriel Cornejo,29.0,10.0,7.0,53.7,18.52,12.96
68848,102113,President,26.0,11.0,13.0,2.0,42.31,50.0,7.69,Joseph R Biden Jr,13.0,50.0,Joseph R Biden Jr,Donald J Trump,Nikki Haley,13.0,11.0,1.0,50.0,42.31,3.85
68849,102114,President,84.0,34.0,34.0,16.0,40.48,40.48,19.05,Tie,34.0,40.48,Donald J Trump,Joseph R Biden Jr,Nikki Haley,34.0,34.0,5.0,40.48,40.48,5.95
68851,102115,President,309.0,108.0,169.0,32.0,34.95,54.69,10.36,Joseph R Biden Jr,169.0,54.69,Joseph R Biden Jr,Donald J Trump,Nikki Haley,169.0,108.0,10.0,54.69,34.95,3.24
68859,102118,President,231.0,46.0,156.0,29.0,19.91,67.53,12.55,Joseph R Biden Jr,156.0,67.53,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,156.0,46.0,8.0,67.53,19.91,3.46
68861,102119,President,9.0,2.0,5.0,2.0,22.22,55.56,22.22,Joseph R Biden Jr,5.0,55.56,Joseph R Biden Jr,Donald J Trump,Charles Ballay,5.0,2.0,1.0,55.56,22.22,11.11
68862,102120,President,72.0,11.0,47.0,14.0,15.28,65.28,19.44,Joseph R Biden Jr,47.0,65.28,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,47.0,11.0,8.0,65.28,15.28,11.11
68863,102121,President,259.0,48.0,170.0,41.0,18.53,65.64,15.83,Joseph R Biden Jr,170.0,65.64,Joseph R Biden Jr,Donald J Trump,Armando Mando Perez Serrato,170.0,48.0,10.0,65.64,18.53,3.86
68865,102122,President,154.0,57.0,77.0,20.0,37.01,50.0,12.99,Joseph R Biden Jr,77.0,50.0,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,77.0,57.0,6.0,50.0,37.01,3.9
69106,102123,President,663.0,362.0,189.0,112.0,54.6,28.51,16.89,Donald J Trump,362.0,54.6,Donald J Trump,Joseph R Biden Jr,Nikki Haley,362.0,189.0,77.0,54.6,28.51,11.61
69110,102124,President,1148.0,506.0,399.0,243.0,44.08,34.76,21.17,Donald J Trump,506.0,44.08,Donald J Trump,Joseph R Biden Jr,Nikki Haley,506.0,399.0,144.0,44.08,34.76,12.54
69112,102125,President,1690.0,736.0,661.0,293.0,43.55,39.11,17.34,Donald J Trump,736.0,43.55,Donald J Trump,Joseph R Biden Jr,Nikki Haley,736.0,661.0,214.0,43.55,39.11,12.66
69124,102128,President,217.0,91.0,91.0,35.0,41.94,41.94,16.13,Tie,91.0,41.94,Donald J Trump,Joseph R Biden Jr,Nikki Haley,91.0,91.0,20.0,41.94,41.94,9.22
69128,102132,President,1137.0,477.0,452.0,208.0,41.95,39.75,18.29,Donald J Trump,477.0,41.95,Donald J Trump,Joseph R Biden Jr,Nikki Haley,477.0,452.0,162.0,41.95,39.75,14.25
69822,102155,President,60.0,36.0,17.0,7.0,60.0,28.33,11.67,Donald J Trump,36.0,60.0,Donald J Trump,Joseph R Biden Jr,Nikki Haley,36.0,17.0,2.0,60.0,28.33,3.33
70087,102161,President,378.0,141.0,187.0,50.0,37.3,49.47,13.23,Joseph R Biden Jr,187.0,49.47,Joseph R Biden Jr,Donald J Trump,Nikki Haley,187.0,141.0,28.0,49.47,37.3,7.41
70125,102178,President,170.0,99.0,52.0,19.0,58.24,30.59,11.18,Donald J Trump,99.0,58.24,Donald J Trump,Joseph R Biden Jr,Nikki Haley,99.0,52.0,6.0,58.24,30.59,3.53
71120,102212,President,203.0,62.0,106.0,35.0,30.54,52.22,17.24,Joseph R Biden Jr,106.0,52.22,Joseph R Biden Jr,Donald J Trump,Nikki Haley,106.0,62.0,11.0,52.22,30.54,5.42
71121,102213,President,197.0,69.0,99.0,29.0,35.03,50.25,14.72,Joseph R Biden Jr,99.0,50.25,Joseph R Biden Jr,Donald J Trump,Dean Phillips,99.0,69.0,8.0,50.25,35.03,4.06
71231,102215,President,676.0,255.0,271.0,150.0,37.72,40.09,22.19,Joseph R Biden Jr,271.0,40.09,Joseph R Biden Jr,Donald J Trump,Nikki Haley,271.0,255.0,98.0,40.09,37.72,14.5
71232,102216,President,135.0,41.0,76.0,18.0,30.37,56.3,13.33,Joseph R Biden Jr,76.0,56.3,Joseph R Biden Jr,Donald J Trump,Nikki Haley,76.0,41.0,5.0,56.3,30.37,3.7
71239,102218,President,207.0,57.0,113.0,37.0,27.54,54.59,17.87,Joseph R Biden Jr,113.0,54.59,Joseph R Biden Jr,Donald J Trump,Nikki Haley,113.0,57.0,7.0,54.59,27.54,3.38
71240,102219,President,745.0,279.0,343.0,123.0,37.45,46.04,16.51,Joseph R Biden Jr,343.0,46.04,Joseph R Biden Jr,Donald J Trump,Nikki Haley,343.0,279.0,48.0,46.04,37.45,6.44
71245,102220,President,703.0,323.0,264.0,116.0,45.95,37.55,16.5,Donald J Trump,323.0,45.95,Donald J Trump,Joseph R Biden Jr,Nikki Haley,323.0,264.0,68.0,45.95,37.55,9.67
71247,102221,President,28.0,7.0,18.0,3.0,25.0,64.29,10.71,Joseph R Biden Jr,18.0,64.29,Joseph R Biden Jr,Donald J Trump,Stephen P Lyons,18.0,7.0,1.0,64.29,25.0,3.57
71256,102223,President,8.0,4.0,2.0,2.0,50.0,25.0,25.0,Donald J Trump,4.0,50.0,Donald J Trump,Joseph R Biden Jr,James Bradley,4.0,2.0,1.0,50.0,25.0,12.5
71258,102224,President,328.0,116.0,163.0,49.0,35.37,49.7,14.94,Joseph R Biden Jr,163.0,49.7,Joseph R Biden Jr,Donald J Trump,Nikki Haley,163.0,116.0,27.0,49.7,35.37,8.23
71262,102226,President,1335.0,462.0,670.0,203.0,34.61,50.19,15.21,Joseph R Biden Jr,670.0,50.19,Joseph R Biden Jr,Donald J Trump,Nikki Haley,670.0,462.0,119.0,50.19,34.61,8.91
71263,102227,President,627.0,245.0,251.0,131.0,39.07,40.03,20.89,Joseph R Biden Jr,251.0,40.03,Joseph R Biden Jr,Donald J Trump,Nikki Haley,251.0,245.0,88.0,40.03,39.07,14.04
71266,102228,President,775.0,283.0,333.0,159.0,36.52,42.97,20.52,Joseph R Biden Jr,333.0,42.97,Joseph R Biden Jr,Donald J Trump,Nikki Haley,333.0,283.0,110.0,42.97,36.52,14.19
71283,102231,President,431.0,144.0,220.0,67.0,33.41,51.04,15.55,Joseph R Biden Jr,220.0,51.04,Joseph R Biden Jr,Donald J Trump,Nikki Haley,220.0,144.0,21.0,51.04,33.41,4.87
71284,102232,President,176.0,75.0,73.0,28.0,42.61,41.48,15.91,Donald J Trump,75.0,42.61,Donald J Trump,Joseph R Biden Jr,Nikki Haley,75.0,73.0,12.0,42.61,41.48,6.82
71350,102236,President,80.0,26.0,41.0,13.0,32.5,51.25,16.25,Joseph R Biden Jr,41.0,51.25,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,41.0,26.0,4.0,51.25,32.5,5.0
71357,102238,President,219.0,79.0,114.0,26.0,36.07,52.05,11.87,Joseph R Biden Jr,114.0,52.05,Joseph R Biden Jr,Donald J Trump,Nikki Haley,114.0,79.0,10.0,52.05,36.07,4.57
71361,102239,President,446.0,198.0,161.0,87.0,44.39,36.1,19.51,Donald J Trump,198.0,44.39,Donald J Trump,Joseph R Biden Jr,Nikki Haley,198.0,161.0,60.0,44.39,36.1,13.45
71364,102241,President,144.0,54.0,65.0,25.0,37.5,45.14,17.36,Joseph R Biden Jr,65.0,45.14,Joseph R Biden Jr,Donald J Trump,Nikki Haley,65.0,54.0,9.0,45.14,37.5,6.25
71368,102242,President,297.0,79.0,152.0,66.0,26.6,51.18,22.22,Joseph R Biden Jr,152.0,51.18,Joseph R Biden Jr,Donald J Trump,Nikki Haley,152.0,79.0,38.0,51.18,26.6,12.79
71370,102243,President,285.0,125.0,112.0,48.0,43.86,39.3,16.84,Donald J Trump,125.0,43.86,Donald J Trump,Joseph R Biden Jr,Nikki Haley,125.0,112.0,35.0,43.86,39.3,12.28
71380,102245,President,69.0,37.0,17.0,15.0,53.62,24.64,21.74,Donald J Trump,37.0,53.62,Donald J Trump,Joseph R Biden Jr,Nikki Haley,37.0,17.0,9.0,53.62,24.64,13.04
71381,102246,President,871.0,294.0,421.0,156.0,33.75,48.34,17.91,Joseph R Biden Jr,421.0,48.34,Joseph R Biden Jr,Donald J Trump,Nikki Haley,421.0,294.0,79.0,48.34,33.75,9.07
71801,102256,President,327.0,112.0,158.0,57.0,34.25,48.32,17.43,Joseph R Biden Jr,158.0,48.32,Joseph R Biden Jr,Donald J Trump,Nikki Haley,158.0,112.0,26.0,48.32,34.25,7.95
71803,102258,President,34.0,14.0,15.0,5.0,41.18,44.12,14.71,Joseph R Biden Jr,15.0,44.12,Joseph R Biden Jr,Donald J Trump,Marianne Williamson,15.0,14.0,2.0,44.12,41.18,5.88
71808,102262,President,72.0,22.0,34.0,16.0,30.56,47.22,22.22,Joseph R Biden Jr,34.0,47.22,Joseph R Biden Jr,Donald J Trump,Nikki Haley,34.0,22.0,8.0,47.22,30.56,11.11
71809,102263,President,32.0,13.0,15.0,4.0,40.62,46.88,12.5,Joseph R Biden Jr,15.0,46.88,Joseph R Biden Jr,Donald J Trump,Dean Phillips,15.0,13.0,2.0,46.88,40.62,6.25
71811,102264,President,38.0,5.0,23.0,10.0,13.16,60.53,26.32,Joseph R Biden Jr,23.0,60.53,Joseph R Biden Jr,Donald J Trump,Gabriel Cornejo,23.0,5.0,4.0,60.53,13.16,10.53
71812,102265,President,163.0,43.0,89.0,31.0,26.38,54.6,19.02,Joseph R Biden Jr,89.0,54.6,Joseph R Biden Jr,Donald J Trump,Nikki Haley,89.0,43.0,12.0,54.6,26.38,7.36
71813,102266,President,217.0,72.0,105.0,40.0,33.18,48.39,18.43,Joseph R Biden Jr,105.0,48.39,Joseph R Biden Jr,Donald J Trump,Nikki Haley,105.0,72.0,24.0,48.39,33.18,11.06
71816,102269,President,207.0,96.0,93.0,18.0,46.38,44.93,8.7,Donald J Trump,96.0,46.38,Donald J Trump,Joseph R Biden Jr,Nikki Haley,96.0,93.0,9.0,46.38,44.93,4.35
71819,102272,President,20.0,6.0,10.0,4.0,30.0,50.0,20.0,Joseph R Biden Jr,10.0,50.0,Joseph R Biden Jr,Donald J Trump,Nikki Haley,10.0,6.0,2.0,50.0,30.0,10.0
71820,102273,President,335.0,135.0,145.0,55.0,40.3,43.28,16.42,Joseph R Biden Jr,145.0,43.28,Joseph R Biden Jr,Donald J Trump,Nikki Haley,145.0,135.0,28.0,43.28,40.3,8.36
71824,102277,President,133.0,38.0,60.0,35.0,28.57,45.11,26.32,Joseph R Biden Jr,60.0,45.11,Joseph R Biden Jr,Donald J Trump,Nikki Haley,60.0,38.0,21.0,45.11,28.57,15.79
71825,102278,President,364.0,129.0,176.0,59.0,35.44,48.35,16.21,Joseph R Biden Jr,176.0,48.35,Joseph R Biden Jr,Donald J Trump,Nikki Haley,176.0,129.0,29.0,48.35,35.44,7.97
71827,102280,President,122.0,39.0,56.0,27.0,31.97,45.9,22.13,Joseph R Biden Jr,56.0,45.9,Joseph R Biden Jr,Donald J Trump,Nikki Haley,56.0,39.0,13.0,45.9,31.97,10.66
