category,version_season,challenge_id,challenge_type,outcome_type,tribe,castaway_id,castaway,n_entities,n_winners,n_in_team,won
Immunity,US18,10.0,Immunity,Tribal,Jalapao,US0281,J.T.,2,1,5,0.0
Immunity,US18,10.0,Immunity,Tribal,Timbira,US0273,Brendan,2,1,6,1.0
Immunity,US18,10.0,Immunity,Tribal,Timbira,US0274,Tyson,2,1,6,1.0
Immunity,US18,10.0,Immunity,Tribal,Timbira,US0275,Sierra,2,1,6,1.0
Immunity,US18,10.0,Immunity,Tribal,Timbira,US0276,Debbie,2,1,6,1.0
Immunity,US18,10.0,Immunity,Tribal,Timbira,US0277,Coach,2,1,6,1.0
Immunity,US18,10.0,Immunity,Tribal,Timbira,US0279,Erinn,2,1,6,1.0
Immunity,US18,11.0,Immunity,Individual,Forza,US0272,Joe,10,1,10,0.0
Immunity,US18,11.0,Immunity,Individual,Forza,US0273,Brendan,10,1,10,0.0
Immunity,US18,11.0,Immunity,Individual,Forza,US0274,Tyson,10,1,10,1.0
Immunity,US18,11.0,Immunity,Individual,Forza,US0275,Sierra,10,1,10,0.0
Immunity,US18,11.0,Immunity,Individual,Forza,US0276,Debbie,10,1,10,0.0
Immunity,US18,11.0,Immunity,Individual,Forza,US0277,Coach,10,1,10,0.0
Immunity,US18,11.0,Immunity,Individual,Forza,US0278,Taj,10,1,10,0.0
Immunity,US18,11.0,Immunity,Individual,Forza,US0279,Erinn,10,1,10,0.0
Immunity,US18,11.0,Immunity,Individual,Forza,US0280,Stephen,10,1,10,0.0
Immunity,US18,11.0,Immunity,Individual,Forza,US0281,J.T.,10,1,10,0.0
Immunity,US18,13.0,Immunity,Individual,Forza,US0273,Brendan,9,1,9,0.0
Immunity,US18,13.0,Immunity,Individual,Forza,US0274,Tyson,9,1,9,1.0
Immunity,US18,13.0,Immunity,Individual,Forza,US0275,Sierra,9,1,9,0.0
Immunity,US18,13.0,Immunity,Individual,Forza,US0276,Debbie,9,1,9,0.0
Immunity,US18,13.0,Immunity,Individual,Forza,US0277,Coach,9,1,9,0.0
Immunity,US18,13.0,Immunity,Individual,Forza,US0278,Taj,9,1,9,0.0
Immunity,US18,13.0,Immunity,Individual,Forza,US0279,Erinn,9,1,9,0.0
Immunity,US18,13.0,Immunity,Individual,Forza,US0280,Stephen,9,1,9,0.0
Immunity,US18,13.0,Immunity,Individual,Forza,US0281,J.T.,9,1,9,0.0
Immunity,US18,15.0,Immunity,Individual,Forza,US0274,Tyson,5,1,8,0.0
Immunity,US18,15.0,Immunity,Individual,Forza,US0275,Sierra,5,1,8,0.0
Immunity,US18,15.0,Immunity,Individual,Forza,US0276,Debbie,5,1,8,1.0
Immunity,US18,15.0,Immunity,Individual,Forza,US0277,Coach,5,1,8,0.0
Immunity,US18,15.0,Immunity,Individual,Forza,US0278,Taj,5,1,8,0.0
Immunity,US18,15.0,Immunity,Individual,Forza,US0279,Erinn,5,1,8,0.0
Immunity,US18,15.0,Immunity,Individual,Forza,US0280,Stephen,5,1,8,0.0
Immunity,US18,15.0,Immunity,Individual,Forza,US0281,J.T.,5,1,8,0.0
Immunity,US18,17.0,Immunity,Individual,Forza,US0275,Sierra,7,1,7,0.0
Immunity,US18,17.0,Immunity,Individual,Forza,US0276,Debbie,7,1,7,0.0
Immunity,US18,17.0,Immunity,Individual,Forza,US0277,Coach,7,1,7,1.0
Immunity,US18,17.0,Immunity,Individual,Forza,US0278,Taj,7,1,7,0.0
Immunity,US18,17.0,Immunity,Individual,Forza,US0279,Erinn,7,1,7,0.0
Immunity,US18,17.0,Immunity,Individual,Forza,US0280,Stephen,7,1,7,0.0
Immunity,US18,17.0,Immunity,Individual,Forza,US0281,J.T.,7,1,7,0.0
Immunity,US18,18.0,Immunity,Individual,Forza,US0276,Debbie,6,1,6,0.0
Immunity,US18,18.0,Immunity,Individual,Forza,US0277,Coach,6,1,6,0.0
Immunity,US18,18.0,Immunity,Individual,Forza,US0278,Taj,6,1,6,0.0
Immunity,US18,18.0,Immunity,Individual,Forza,US0279,Erinn,6,1,6,0.0
Immunity,US18,18.0,Immunity,Individual,Forza,US0280,Stephen,6,1,6,1.0
Immunity,US18,18.0,Immunity,Individual,Forza,US0281,J.T.,6,1,6,0.0
Immunity,US18,20.0,Immunity,Individual,Forza,US0277,Coach,5,1,5,0.0
Immunity,US18,20.0,Immunity,Individual,Forza,US0278,Taj,5,1,5,0.0
Immunity,US18,20.0,Immunity,Individual,Forza,US0279,Erinn,5,1,5,0.0
Immunity,US18,20.0,Immunity,Individual,Forza,US0280,Stephen,5,1,5,0.0
Immunity,US18,20.0,Immunity,Individual,Forza,US0281,J.T.,5,1,5,1.0
Immunity,US18,21.0,Immunity,Individual,Forza,US0278,Taj,4,1,4,0.0
Immunity,US18,21.0,Immunity,Individual,Forza,US0279,Erinn,4,1,4,0.0
Immunity,US18,21.0,Immunity,Individual,Forza,US0280,Stephen,4,1,4,0.0
Immunity,US18,21.0,Immunity,Individual,Forza,US0281,J.T.,4,1,4,1.0
Immunity,US18,22.0,Immunity,Individual,Forza,US0279,Erinn,3,1,3,0.0
Immunity,US18,22.0,Immunity,Individual,Forza,US0280,Stephen,3,1,3,0.0
Immunity,US18,22.0,Immunity,Individual,Forza,US0281,J.T.,3,1,3,1.0
Immunity,US19,2.0,Immunity,Tribal,Foa Foa,US0282,Marisa,2,1,10,0.0
Immunity,US19,2.0,Immunity,Tribal,Foa Foa,US0283,Mike,2,1,10,0.0
Immunity,US19,2.0,Immunity,Tribal,Foa Foa,US0284,Betsy,2,1,10,0.0
Immunity,US19,2.0,Immunity,Tribal,Foa Foa,US0285,Ben,2,1,10,0.0
Immunity,US19,2.0,Immunity,Tribal,Foa Foa,US0287,Ashley,2,1,10,0.0
Immunity,US19,2.0,Immunity,Tribal,Foa Foa,US0289,Liz,2,1,10,0.0
Immunity,US19,2.0,Immunity,Tribal,Foa Foa,US0297,Jaison,2,1,10,0.0
Immunity,US19,2.0,Immunity,Tribal,Foa Foa,US0299,Mick,2,1,10,0.0
Immunity,US19,2.0,Immunity,Tribal,Foa Foa,US0300,Russell H.,2,1,10,0.0
Immunity,US19,2.0,Immunity,Tribal,Foa Foa,US0301,Natalie,2,1,10,0.0
Immunity,US19,2.0,Immunity,Tribal,Galu,US0286,Yasmin,2,1,10,1.0
Immunity,US19,2.0,Immunity,Tribal,Galu,US0288,Russell S.,2,1,10,1.0
Immunity,US19,2.0,Immunity,Tribal,Galu,US0290,Erik,2,1,10,1.0
Immunity,US19,2.0,Immunity,Tribal,Galu,US0291,Kelly,2,1,10,1.0
Immunity,US19,2.0,Immunity,Tribal,Galu,US0292,Laura,2,1,10,1.0
Immunity,US19,2.0,Immunity,Tribal,Galu,US0293,John,2,1,10,1.0
Immunity,US19,2.0,Immunity,Tribal,Galu,US0294,Dave,2,1,10,1.0
Immunity,US19,2.0,Immunity,Tribal,Galu,US0295,Monica,2,1,10,1.0
Immunity,US19,2.0,Immunity,Tribal,Galu,US0296,Shambo,2,1,10,1.0
Immunity,US19,2.0,Immunity,Tribal,Galu,US0298,Brett,2,1,10,1.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Foa Foa,US0283,Mike,2,1,9,0.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Foa Foa,US0284,Betsy,2,1,9,0.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Foa Foa,US0285,Ben,2,1,9,0.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Foa Foa,US0287,Ashley,2,1,9,0.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Foa Foa,US0289,Liz,2,1,9,0.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Foa Foa,US0297,Jaison,2,1,9,0.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Foa Foa,US0299,Mick,2,1,9,0.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Foa Foa,US0300,Russell H.,2,1,9,0.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Foa Foa,US0301,Natalie,2,1,9,0.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Galu,US0286,Yasmin,2,1,10,1.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Galu,US0288,Russell S.,2,1,10,1.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Galu,US0290,Erik,2,1,10,1.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Galu,US0291,Kelly,2,1,10,1.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Galu,US0292,Laura,2,1,10,1.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Galu,US0293,John,2,1,10,1.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Galu,US0294,Dave,2,1,10,1.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Galu,US0295,Monica,2,1,10,1.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Galu,US0296,Shambo,2,1,10,1.0
Immunity,US19,3.0,Immunity and Reward,Tribal,Galu,US0298,Brett,2,1,10,1.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Foa Foa,US0285,Ben,2,1,7,0.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Foa Foa,US0287,Ashley,2,1,7,0.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Foa Foa,US0289,Liz,2,1,7,0.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Foa Foa,US0297,Jaison,2,1,7,0.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Foa Foa,US0299,Mick,2,1,7,0.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Foa Foa,US0300,Russell H.,2,1,7,0.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Foa Foa,US0301,Natalie,2,1,7,0.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Galu,US0286,Yasmin,2,1,10,1.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Galu,US0288,Russell S.,2,1,10,1.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Galu,US0290,Erik,2,1,10,1.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Galu,US0291,Kelly,2,1,10,1.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Galu,US0292,Laura,2,1,10,1.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Galu,US0293,John,2,1,10,1.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Galu,US0294,Dave,2,1,10,1.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Galu,US0295,Monica,2,1,10,1.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Galu,US0296,Shambo,2,1,10,1.0
Immunity,US19,4.0,Immunity and Reward,Tribal,Galu,US0298,Brett,2,1,10,1.0
Immunity,US19,6.0,Immunity,Tribal,Foa Foa,US0287,Ashley,2,1,6,1.0
Immunity,US19,6.0,Immunity,Tribal,Foa Foa,US0289,Liz,2,1,6,1.0
Immunity,US19,6.0,Immunity,Tribal,Foa Foa,US0297,Jaison,2,1,6,1.0
Immunity,US19,6.0,Immunity,Tribal,Foa Foa,US0299,Mick,2,1,6,1.0
Immunity,US19,6.0,Immunity,Tribal,Foa Foa,US0300,Russell H.,2,1,6,1.0
Immunity,US19,6.0,Immunity,Tribal,Foa Foa,US0301,Natalie,2,1,6,1.0
Immunity,US19,6.0,Immunity,Tribal,Galu,US0286,Yasmin,2,1,10,0.0
Immunity,US19,6.0,Immunity,Tribal,Galu,US0288,Russell S.,2,1,10,0.0
Immunity,US19,6.0,Immunity,Tribal,Galu,US0290,Erik,2,1,10,0.0
Immunity,US19,6.0,Immunity,Tribal,Galu,US0291,Kelly,2,1,10,0.0
Immunity,US19,6.0,Immunity,Tribal,Galu,US0292,Laura,2,1,10,0.0
Immunity,US19,6.0,Immunity,Tribal,Galu,US0293,John,2,1,10,0.0
Immunity,US19,6.0,Immunity,Tribal,Galu,US0294,Dave,2,1,10,0.0
Immunity,US19,6.0,Immunity,Tribal,Galu,US0295,Monica,2,1,10,0.0
Immunity,US19,6.0,Immunity,Tribal,Galu,US0296,Shambo,2,1,10,0.0
Immunity,US19,6.0,Immunity,Tribal,Galu,US0298,Brett,2,1,10,0.0
Immunity,US19,8.0,Immunity,Tribal,Foa Foa,US0287,Ashley,2,1,6,0.0
Immunity,US19,8.0,Immunity,Tribal,Foa Foa,US0289,Liz,2,1,6,0.0
Immunity,US19,8.0,Immunity,Tribal,Foa Foa,US0297,Jaison,2,1,6,0.0
Immunity,US19,8.0,Immunity,Tribal,Foa Foa,US0299,Mick,2,1,6,0.0
Immunity,US19,8.0,Immunity,Tribal,Foa Foa,US0300,Russell H.,2,1,6,0.0
Immunity,US19,8.0,Immunity,Tribal,Foa Foa,US0301,Natalie,2,1,6,0.0
Immunity,US19,8.0,Immunity,Tribal,Galu,US0288,Russell S.,2,1,9,1.0
Immunity,US19,8.0,Immunity,Tribal,Galu,US0290,Erik,2,1,9,1.0
Immunity,US19,8.0,Immunity,Tribal,Galu,US0291,Kelly,2,1,9,1.0
Immunity,US19,8.0,Immunity,Tribal,Galu,US0292,Laura,2,1,9,1.0
Immunity,US19,8.0,Immunity,Tribal,Galu,US0293,John,2,1,9,1.0
Immunity,US19,8.0,Immunity,Tribal,Galu,US0294,Dave,2,1,9,1.0
Immunity,US19,8.0,Immunity,Tribal,Galu,US0295,Monica,2,1,9,1.0
Immunity,US19,8.0,Immunity,Tribal,Galu,US0296,Shambo,2,1,9,1.0
Immunity,US19,8.0,Immunity,Tribal,Galu,US0298,Brett,2,1,9,1.0
Immunity,US19,11.0,Immunity,Tribal,Foa Foa,US0289,Liz,2,1,5,0.0
Immunity,US19,11.0,Immunity,Tribal,Foa Foa,US0297,Jaison,2,1,5,0.0
Immunity,US19,11.0,Immunity,Tribal,Foa Foa,US0299,Mick,2,1,5,0.0
Immunity,US19,11.0,Immunity,Tribal,Foa Foa,US0300,Russell H.,2,1,5,0.0
Immunity,US19,11.0,Immunity,Tribal,Foa Foa,US0301,Natalie,2,1,5,0.0
Immunity,US19,11.0,Immunity,Tribal,Galu,US0290,Erik,2,1,8,1.0
Immunity,US19,11.0,Immunity,Tribal,Galu,US0291,Kelly,2,1,8,1.0
Immunity,US19,11.0,Immunity,Tribal,Galu,US0292,Laura,2,1,8,1.0
Immunity,US19,11.0,Immunity,Tribal,Galu,US0293,John,2,1,8,1.0
Immunity,US19,11.0,Immunity,Tribal,Galu,US0294,Dave,2,1,8,1.0
Immunity,US19,11.0,Immunity,Tribal,Galu,US0295,Monica,2,1,8,1.0
Immunity,US19,11.0,Immunity,Tribal,Galu,US0296,Shambo,2,1,8,1.0
Immunity,US19,11.0,Immunity,Tribal,Galu,US0298,Brett,2,1,8,1.0
Immunity,US19,12.0,Immunity,Individual,Aiga,US0290,Erik,12,2,12,0.0
Immunity,US19,12.0,Immunity,Individual,Aiga,US0291,Kelly,12,2,12,0.0
Immunity,US19,12.0,Immunity,Individual,Aiga,US0292,Laura,12,2,12,1.0
Immunity,US19,12.0,Immunity,Individual,Aiga,US0293,John,12,2,12,1.0
Immunity,US19,12.0,Immunity,Individual,Aiga,US0294,Dave,12,2,12,0.0
Immunity,US19,12.0,Immunity,Individual,Aiga,US0295,Monica,12,2,12,0.0
Immunity,US19,12.0,Immunity,Individual,Aiga,US0296,Shambo,12,2,12,0.0
Immunity,US19,12.0,Immunity,Individual,Aiga,US0297,Jaison,12,2,12,0.0
Immunity,US19,12.0,Immunity,Individual,Aiga,US0298,Brett,12,2,12,0.0
Immunity,US19,12.0,Immunity,Individual,Aiga,US0299,Mick,12,2,12,0.0
Immunity,US19,12.0,Immunity,Individual,Aiga,US0300,Russell H.,12,2,12,0.0
Immunity,US19,12.0,Immunity,Individual,Aiga,US0301,Natalie,12,2,12,0.0
Immunity,US19,14.0,Immunity,Individual,Aiga,US0291,Kelly,11,1,11,0.0
Immunity,US19,14.0,Immunity,Individual,Aiga,US0292,Laura,11,1,11,1.0
Immunity,US19,14.0,Immunity,Individual,Aiga,US0293,John,11,1,11,0.0
Immunity,US19,14.0,Immunity,Individual,Aiga,US0294,Dave,11,1,11,0.0
Immunity,US19,14.0,Immunity,Individual,Aiga,US0295,Monica,11,1,11,0.0
Immunity,US19,14.0,Immunity,Individual,Aiga,US0296,Shambo,11,1,11,0.0
Immunity,US19,14.0,Immunity,Individual,Aiga,US0297,Jaison,11,1,11,0.0
Immunity,US19,14.0,Immunity,Individual,Aiga,US0298,Brett,11,1,11,0.0
Immunity,US19,14.0,Immunity,Individual,Aiga,US0299,Mick,11,1,11,0.0
Immunity,US19,14.0,Immunity,Individual,Aiga,US0300,Russell H.,11,1,11,0.0
Immunity,US19,14.0,Immunity,Individual,Aiga,US0301,Natalie,11,1,11,0.0
Immunity,US19,16.0,Immunity,Individual,Aiga,US0292,Laura,10,1,10,0.0
Immunity,US19,16.0,Immunity,Individual,Aiga,US0293,John,10,1,10,0.0
Immunity,US19,16.0,Immunity,Individual,Aiga,US0294,Dave,10,1,10,0.0
Immunity,US19,16.0,Immunity,Individual,Aiga,US0295,Monica,10,1,10,0.0
Immunity,US19,16.0,Immunity,Individual,Aiga,US0296,Shambo,10,1,10,0.0
Immunity,US19,16.0,Immunity,Individual,Aiga,US0297,Jaison,10,1,10,0.0
Immunity,US19,16.0,Immunity,Individual,Aiga,US0298,Brett,10,1,10,0.0
Immunity,US19,16.0,Immunity,Individual,Aiga,US0299,Mick,10,1,10,1.0
Immunity,US19,16.0,Immunity,Individual,Aiga,US0300,Russell H.,10,1,10,0.0
Immunity,US19,16.0,Immunity,Individual,Aiga,US0301,Natalie,10,1,10,0.0
Immunity,US19,17.0,Immunity,Individual,Aiga,US0293,John,9,1,9,0.0
Immunity,US19,17.0,Immunity,Individual,Aiga,US0294,Dave,9,1,9,0.0
Immunity,US19,17.0,Immunity,Individual,Aiga,US0295,Monica,9,1,9,0.0
Immunity,US19,17.0,Immunity,Individual,Aiga,US0296,Shambo,9,1,9,0.0
Immunity,US19,17.0,Immunity,Individual,Aiga,US0297,Jaison,9,1,9,1.0
Immunity,US19,17.0,Immunity,Individual,Aiga,US0298,Brett,9,1,9,0.0
Immunity,US19,17.0,Immunity,Individual,Aiga,US0299,Mick,9,1,9,0.0
Immunity,US19,17.0,Immunity,Individual,Aiga,US0300,Russell H.,9,1,9,0.0
Immunity,US19,17.0,Immunity,Individual,Aiga,US0301,Natalie,9,1,9,0.0
Immunity,US19,18.0,Immunity,Individual,Aiga,US0294,Dave,8,1,8,0.0
Immunity,US19,18.0,Immunity,Individual,Aiga,US0295,Monica,8,1,8,0.0
Immunity,US19,18.0,Immunity,Individual,Aiga,US0296,Shambo,8,1,8,0.0
Immunity,US19,18.0,Immunity,Individual,Aiga,US0297,Jaison,8,1,8,1.0
Immunity,US19,18.0,Immunity,Individual,Aiga,US0298,Brett,8,1,8,0.0
Immunity,US19,18.0,Immunity,Individual,Aiga,US0299,Mick,8,1,8,0.0
Immunity,US19,18.0,Immunity,Individual,Aiga,US0300,Russell H.,8,1,8,0.0
Immunity,US19,18.0,Immunity,Individual,Aiga,US0301,Natalie,8,1,8,0.0
Immunity,US19,19.0,Immunity,Individual,Aiga,US0295,Monica,7,1,7,0.0
Immunity,US19,19.0,Immunity,Individual,Aiga,US0296,Shambo,7,1,7,0.0
Immunity,US19,19.0,Immunity,Individual,Aiga,US0297,Jaison,7,1,7,0.0
Immunity,US19,19.0,Immunity,Individual,Aiga,US0298,Brett,7,1,7,1.0
Immunity,US19,19.0,Immunity,Individual,Aiga,US0299,Mick,7,1,7,0.0
Immunity,US19,19.0,Immunity,Individual,Aiga,US0300,Russell H.,7,1,7,0.0
Immunity,US19,19.0,Immunity,Individual,Aiga,US0301,Natalie,7,1,7,0.0
Immunity,US19,21.0,Immunity,Individual,Aiga,US0296,Shambo,6,1,6,0.0
Immunity,US19,21.0,Immunity,Individual,Aiga,US0297,Jaison,6,1,6,0.0
Immunity,US19,21.0,Immunity,Individual,Aiga,US0298,Brett,6,1,6,1.0
Immunity,US19,21.0,Immunity,Individual,Aiga,US0299,Mick,6,1,6,0.0
Immunity,US19,21.0,Immunity,Individual,Aiga,US0300,Russell H.,6,1,6,0.0
Immunity,US19,21.0,Immunity,Individual,Aiga,US0301,Natalie,6,1,6,0.0
Immunity,US19,22.0,Immunity,Individual,Aiga,US0297,Jaison,5,1,5,0.0
Immunity,US19,22.0,Immunity,Individual,Aiga,US0298,Brett,5,1,5,1.0
Immunity,US19,22.0,Immunity,Individual,Aiga,US0299,Mick,5,1,5,0.0
Immunity,US19,22.0,Immunity,Individual,Aiga,US0300,Russell H.,5,1,5,0.0
Immunity,US19,22.0,Immunity,Individual,Aiga,US0301,Natalie,5,1,5,0.0
Immunity,US19,23.0,Immunity,Individual,Aiga,US0298,Brett,4,1,4,0.0
Immunity,US19,23.0,Immunity,Individual,Aiga,US0299,Mick,4,1,4,0.0
Immunity,US19,23.0,Immunity,Individual,Aiga,US0300,Russell H.,4,1,4,1.0
Immunity,US19,23.0,Immunity,Individual,Aiga,US0301,Natalie,4,1,4,0.0
Immunity,US20,2.0,Immunity,Tribal,Heroes,US0031,Colby,2,1,10,0.0
Immunity,US20,2.0,Immunity,Tribal,Heroes,US0107,Rupert,2,1,10,0.0
Immunity,US20,2.0,Immunity,Tribal,Heroes,US0144,Stephenie,2,1,10,0.0
Immunity,US20,2.0,Immunity,Tribal,Heroes,US0150,Tom,2,1,10,0.0
Immunity,US20,2.0,Immunity,Tribal,Heroes,US0179,Cirie,2,1,10,0.0
Immunity,US20,2.0,Immunity,Tribal,Heroes,US0195,Candice,2,1,10,0.0
Immunity,US20,2.0,Immunity,Tribal,Heroes,US0231,James,2,1,10,0.0
Immunity,US20,2.0,Immunity,Tribal,Heroes,US0235,Amanda,2,1,10,0.0
Immunity,US20,2.0,Immunity,Tribal,Heroes,US0263,Sugar,2,1,10,0.0
Immunity,US20,2.0,Immunity,Tribal,Heroes,US0281,J.T.,2,1,10,0.0
Immunity,US20,2.0,Immunity,Tribal,Villains,US0025,Jerri,2,1,10,1.0
Immunity,US20,2.0,Immunity,Tribal,Villains,US0055,Boston Rob,2,1,10,1.0
Immunity,US20,2.0,Immunity,Tribal,Villains,US0112,Sandra,2,1,10,1.0
Immunity,US20,2.0,Immunity,Tribal,Villains,US0181,Danielle,2,1,10,1.0
Immunity,US20,2.0,Immunity,Tribal,Villains,US0197,Parvati,2,1,10,1.0
Immunity,US20,2.0,Immunity,Tribal,Villains,US0236,Courtney,2,1,10,1.0
Immunity,US20,2.0,Immunity,Tribal,Villains,US0258,Randy,2,1,10,1.0
Immunity,US20,2.0,Immunity,Tribal,Villains,US0274,Tyson,2,1,10,1.0
Immunity,US20,2.0,Immunity,Tribal,Villains,US0277,Coach,2,1,10,1.0
Immunity,US20,2.0,Immunity,Tribal,Villains,US0300,Russell,2,1,10,1.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Heroes,US0031,Colby,2,1,9,0.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Heroes,US0107,Rupert,2,1,9,0.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Heroes,US0144,Stephenie,2,1,9,0.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Heroes,US0150,Tom,2,1,9,0.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Heroes,US0179,Cirie,2,1,9,0.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Heroes,US0195,Candice,2,1,9,0.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Heroes,US0231,James,2,1,9,0.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Heroes,US0235,Amanda,2,1,9,0.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Heroes,US0281,J.T.,2,1,9,0.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Villains,US0025,Jerri,2,1,10,1.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Villains,US0055,Boston Rob,2,1,10,1.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Villains,US0112,Sandra,2,1,10,1.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Villains,US0181,Danielle,2,1,10,1.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Villains,US0197,Parvati,2,1,10,1.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Villains,US0236,Courtney,2,1,10,1.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Villains,US0258,Randy,2,1,10,1.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Villains,US0274,Tyson,2,1,10,1.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Villains,US0277,Coach,2,1,10,1.0
Immunity,US20,3.0,Immunity and Reward,Tribal,Villains,US0300,Russell,2,1,10,1.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Heroes,US0031,Colby,2,1,8,1.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Heroes,US0107,Rupert,2,1,8,1.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Heroes,US0150,Tom,2,1,8,1.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Heroes,US0179,Cirie,2,1,8,1.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Heroes,US0195,Candice,2,1,8,1.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Heroes,US0231,James,2,1,8,1.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Heroes,US0235,Amanda,2,1,8,1.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Heroes,US0281,J.T.,2,1,8,1.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Villains,US0025,Jerri,2,1,10,0.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Villains,US0055,Boston Rob,2,1,10,0.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Villains,US0112,Sandra,2,1,10,0.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Villains,US0181,Danielle,2,1,10,0.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Villains,US0197,Parvati,2,1,10,0.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Villains,US0236,Courtney,2,1,10,0.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Villains,US0258,Randy,2,1,10,0.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Villains,US0274,Tyson,2,1,10,0.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Villains,US0277,Coach,2,1,10,0.0
Immunity,US20,4.0,Immunity and Reward,Tribal,Villains,US0300,Russell,2,1,10,0.0
Immunity,US20,6.0,Immunity,Tribal,Heroes,US0031,Colby,2,1,8,0.0
Immunity,US20,6.0,Immunity,Tribal,Heroes,US0107,Rupert,2,1,8,0.0
Immunity,US20,6.0,Immunity,Tribal,Heroes,US0150,Tom,2,1,8,0.0
Immunity,US20,6.0,Immunity,Tribal,Heroes,US0179,Cirie,2,1,8,0.0
Immunity,US20,6.0,Immunity,Tribal,Heroes,US0195,Candice,2,1,8,0.0
Immunity,US20,6.0,Immunity,Tribal,Heroes,US0231,James,2,1,8,0.0
Immunity,US20,6.0,Immunity,Tribal,Heroes,US0235,Amanda,2,1,8,0.0
Immunity,US20,6.0,Immunity,Tribal,Heroes,US0281,J.T.,2,1,8,0.0
Immunity,US20,6.0,Immunity,Tribal,Villains,US0025,Jerri,2,1,9,1.0
Immunity,US20,6.0,Immunity,Tribal,Villains,US0055,Boston Rob,2,1,9,1.0
Immunity,US20,6.0,Immunity,Tribal,Villains,US0112,Sandra,2,1,9,1.0
Immunity,US20,6.0,Immunity,Tribal,Villains,US0181,Danielle,2,1,9,1.0
Immunity,US20,6.0,Immunity,Tribal,Villains,US0197,Parvati,2,1,9,1.0
Immunity,US20,6.0,Immunity,Tribal,Villains,US0236,Courtney,2,1,9,1.0
Immunity,US20,6.0,Immunity,Tribal,Villains,US0274,Tyson,2,1,9,1.0
