version,version_season,season_name,season,full_name,castaway_id,castaway,age,city,state,episode,day,order,result,jury_status,original_tribe,result_number,jury,finalist,winner
US,US10,Survivor: Palau,10.0,Willard Smith,US0137,Willard,56.0,Bellevue,Washington,5.0,12.0,7.0,5th voted out,,Koror,7.0,False,False,False
US,US10,Survivor: Palau,10.0,Angie Jakusz,US0138,Angie,24.0,New Orleans,Louisiana,5.0,12.0,8.0,6th voted out,,Ulong,8.0,False,False,False
US,US10,Survivor: Palau,10.0,James Miller,US0139,James,33.0,Mobile,Alabama,6.0,15.0,9.0,7th voted out,,Ulong,9.0,False,False,False
US,US10,Survivor: Palau,10.0,Ibrehem Rahman,US0140,Ibrehem,27.0,Birmingham,Alabama,7.0,18.0,10.0,8th voted out,,Ulong,10.0,False,False,False
US,US10,Survivor: Palau,10.0,Bobby Jon Drinkard,US0141,Bobby Jon,27.0,Los Angeles,California,8.0,21.0,11.0,Eliminated,,Ulong,11.0,False,False,False
US,US10,Survivor: Palau,10.0,Coby Archa,US0142,Coby,32.0,Athens,Texas,9.0,24.0,12.0,9th voted out,1st jury member,Koror,12.0,True,False,False
US,US10,Survivor: Palau,10.0,Janu Tornell,US0143,Janu,39.0,Las Vegas,Nevada,10.0,27.0,13.0,Quit,2nd jury member,Koror,13.0,True,False,False
US,US10,Survivor: Palau,10.0,Stephenie LaGrossa,US0144,Stephenie,24.0,Toms River,New Jersey,11.0,30.0,14.0,10th voted out,3rd jury member,Ulong,14.0,True,False,False
US,US10,Survivor: Palau,10.0,Gregg Carey,US0145,Gregg,27.0,Chicago,Illinois,12.0,33.0,15.0,11th voted out,4th jury member,Koror,15.0,True,False,False
US,US10,Survivor: Palau,10.0,Caryn Groedel,US0146,Caryn,46.0,Solon,Ohio,13.0,36.0,16.0,12th voted out,5th jury member,Koror,16.0,True,False,False
US,US10,Survivor: Palau,10.0,Jennifer Lyon,US0147,Jenn,32.0,Encino,California,14.0,37.0,17.0,13th voted out,6th jury member,Koror,17.0,True,False,False
US,US10,Survivor: Palau,10.0,Ian Rosenberger,US0148,Ian,23.0,Ambridge,Pennsylvania,14.0,38.0,18.0,14th voted out,7th jury member,Koror,18.0,True,False,False
US,US10,Survivor: Palau,10.0,Katie Gallagher,US0149,Katie,29.0,Merced,California,14.0,39.0,19.0,Runner-up,,Koror,19.0,False,True,False
US,US10,Survivor: Palau,10.0,Tom Westman,US0150,Tom,40.0,Sayville,New York,14.0,39.0,20.0,Sole Survivor,,Koror,20.0,False,True,True
US,US11,Survivor: Guatemala,11.0,Jim Lynch,US0151,Jim,63.0,Northglenn,Colorado,1.0,3.0,1.0,1st voted out,,Nakum,1.0,False,False,False
US,US11,Survivor: Guatemala,11.0,Morgan McDevitt,US0152,Morgan,21.0,Decatur,Illinois,2.0,6.0,2.0,2nd voted out,,Yaxha,2.0,False,False,False
US,US11,Survivor: Guatemala,11.0,Brianna Varela,US0153,Brianna,21.0,Edmonds,Washington,3.0,8.0,3.0,3rd voted out,,Yaxha,3.0,False,False,False
US,US11,Survivor: Guatemala,11.0,Brooke Struck,US0154,Brooke,25.0,Hood River,Oregon,4.0,11.0,4.0,4th voted out,,Nakum,4.0,False,False,False
US,US11,Survivor: Guatemala,11.0,Blake Towsley,US0155,Blake,24.0,Dallas,Texas,5.0,14.0,5.0,5th voted out,,Nakum,5.0,False,False,False
US,US11,Survivor: Guatemala,11.0,Margaret Bobonich,US0156,Margaret,43.0,Chardon,Ohio,6.0,15.0,6.0,6th voted out,,Nakum,6.0,False,False,False
US,US11,Survivor: Guatemala,11.0,Brian Corridan,US0157,Brian,22.0,New York City,New York,6.0,15.0,7.0,7th voted out,,Yaxha,7.0,False,False,False
US,US11,Survivor: Guatemala,11.0,Amy O'Hara,US0158,Amy,39.0,Revere,Massachusetts,7.0,18.0,8.0,8th voted out,,Yaxha,8.0,False,False,False
US,US11,Survivor: Guatemala,11.0,Brandon Bellinger,US0159,Brandon,22.0,Manhattan,Kansas,8.0,21.0,9.0,9th voted out,,Nakum,9.0,False,False,False
US,US11,Survivor: Guatemala,11.0,Bobby Jon Drinkard,US0141,Bobby Jon,28.0,Los Angeles,California,9.0,24.0,10.0,10th voted out,1st jury member,Nakum,10.0,True,False,False
US,US11,Survivor: Guatemala,11.0,Jamie Newton,US0160,Jamie,24.0,North Hollywood,California,10.0,27.0,11.0,11th voted out,2nd jury member,Yaxha,11.0,True,False,False
US,US11,Survivor: Guatemala,11.0,Gary Hogeboom,US0161,Gary,46.0,Grand Haven,Michigan,11.0,30.0,12.0,12th voted out,3rd jury member,Yaxha,12.0,True,False,False
US,US11,Survivor: Guatemala,11.0,Judd Sergeant,US0162,Judd,34.0,Ridgefield,New Jersey,12.0,33.0,13.0,13th voted out,4th jury member,Nakum,13.0,True,False,False
US,US11,Survivor: Guatemala,11.0,Cindy Hall,US0163,Cindy,31.0,Naples,Florida,13.0,36.0,14.0,14th voted out,5th jury member,Nakum,14.0,True,False,False
US,US11,Survivor: Guatemala,11.0,Lydia Morales,US0164,Lydia,42.0,Lakewood,Washington,14.0,37.0,15.0,15th voted out,6th jury member,Yaxha,15.0,True,False,False
US,US11,Survivor: Guatemala,11.0,Rafe Judkins,US0165,Rafe,22.0,Pittsburgh,Pennsylvania,14.0,38.0,16.0,16th voted out,7th jury member,Yaxha,16.0,True,False,False
US,US11,Survivor: Guatemala,11.0,Stephenie LaGrossa,US0144,Stephenie,25.0,Toms River,New Jersey,14.0,39.0,17.0,Runner-up,,Yaxha,17.0,False,True,False
US,US11,Survivor: Guatemala,11.0,Danni Boatwright,US0166,Danni,29.0,Tonganoxie,Kansas,14.0,39.0,18.0,Sole Survivor,,Nakum,18.0,False,True,True
US,US12,Survivor: Panama,12.0,Tina Scheer,US0167,Tina,44.0,Hayward,Wisconsin,1.0,3.0,1.0,1st voted out,,Casaya,1.0,False,False,False
US,US12,Survivor: Panama,12.0,Melinda Hyder,US0168,Melinda,32.0,Sevierville,Tennessee,2.0,6.0,2.0,2nd voted out,,Casaya,2.0,False,False,False
US,US12,Survivor: Panama,12.0,Misty Giles,US0169,Misty,24.0,Dallas,Texas,3.0,8.0,3.0,3rd voted out,,Bayoneta,3.0,False,False,False
US,US12,Survivor: Panama,12.0,Ruth Marie Milliman,US0170,Ruth Marie,48.0,Greenville,South Carolina,4.0,11.0,4.0,4th voted out,,Casaya,4.0,False,False,False
US,US12,Survivor: Panama,12.0,Bobby Mason,US0171,Bobby,32.0,Los Angeles,California,5.0,14.0,5.0,5th voted out,,Viveros,5.0,False,False,False
US,US12,Survivor: Panama,12.0,Dan Barry,US0172,Dan,51.0,South Hadley,Massachusetts,6.0,15.0,6.0,6th voted out,,La Mina,6.0,False,False,False
US,US12,Survivor: Panama,12.0,Nick Stanbury,US0173,Nick,25.0,Tempe,Arizona,8.0,18.0,7.0,7th voted out,,Viveros,7.0,False,False,False
US,US12,Survivor: Panama,12.0,Austin Carty,US0174,Austin,24.0,High Point,North Carolina,9.0,21.0,8.0,8th voted out,1st jury member,Viveros,8.0,True,False,False
US,US12,Survivor: Panama,12.0,Sally Schumann,US0175,Sally,27.0,Chicago,Illinois,10.0,24.0,9.0,9th voted out,2nd jury member,Bayoneta,9.0,True,False,False
US,US12,Survivor: Panama,12.0,Bruce Kanegai,US0176,Bruce,57.0,Simi Valley,California,11.0,25.0,10.0,Medically evacuated,3rd jury member,La Mina,10.0,True,False,False
US,US12,Survivor: Panama,12.0,Courtney Marit,US0177,Courtney,31.0,Los Angeles,California,12.0,30.0,11.0,10th voted out,4th jury member,Bayoneta,11.0,True,False,False
US,US12,Survivor: Panama,12.0,Shane Powers,US0178,Shane,34.0,Los Angeles,California,13.0,33.0,12.0,11th voted out,5th jury member,La Mina,12.0,True,False,False
US,US12,Survivor: Panama,12.0,Cirie Fields,US0179,Cirie,35.0,Walterboro,South Carolina,14.0,36.0,13.0,12th voted out,6th jury member,Casaya,13.0,True,False,False
US,US12,Survivor: Panama,12.0,Terry Deitz,US0180,Terry,46.0,Simsbury,Connecticut,15.0,38.0,14.0,13th voted out,7th jury member,La Mina,14.0,True,False,False
US,US12,Survivor: Panama,12.0,Danielle DiLorenzo,US0181,Danielle,24.0,Pompano Beach,Florida,15.0,39.0,15.0,Runner-up,,Bayoneta,15.0,False,True,False
US,US12,Survivor: Panama,12.0,Aras Baskauskas,US0182,Aras,24.0,Santa Monica,California,15.0,39.0,16.0,Sole Survivor,,Viveros,16.0,False,True,True
US,US13,Survivor: Cook Islands,13.0,Sekou Bunch,US0183,Sekou,45.0,Los Angeles,California,1.0,3.0,1.0,1st voted out,,Manihiki,1.0,False,False,False
US,US13,Survivor: Cook Islands,13.0,Virgilio Garcia,US0184,Billy,36.0,New York City,New York,2.0,6.0,2.0,2nd voted out,,Aitutaki,2.0,False,False,False
US,US13,Survivor: Cook Islands,13.0,Cecilia Mansilla,US0185,Cecilia,29.0,Oakland,California,3.0,8.0,3.0,3rd voted out,,Aitutaki,3.0,False,False,False
US,US13,Survivor: Cook Islands,13.0,John Calderon,US0186,J.P.,30.0,Long Beach,California,4.0,11.0,4.0,4th voted out,,Aitutaki,4.0,False,False,False
US,US13,Survivor: Cook Islands,13.0,Stephannie Favor,US0187,Stephannie,35.0,Columbia,South Carolina,5.0,14.0,5.0,5th voted out,,Manihiki,5.0,False,False,False
US,US13,Survivor: Cook Islands,13.0,Anh-Tuan Bui,US0188,Cao Boi,42.0,Christiansburg,Virginia,6.0,15.0,6.0,6th voted out,,Puka Puka,6.0,False,False,False
US,US13,Survivor: Cook Islands,13.0,Cristina Coria,US0189,Cristina,35.0,Santa Monica,California,6.0,15.0,7.0,7th voted out,,Aitutaki,7.0,False,False,False
US,US13,Survivor: Cook Islands,13.0,Jessica Smith,US0190,Jessica,27.0,Chico,California,8.0,18.0,8.0,8th voted out,,Rarotonga,8.0,False,False,False
US,US13,Survivor: Cook Islands,13.0,Brad Virata,US0191,Brad,29.0,Santa Monica,California,9.0,21.0,9.0,9th voted out,1st jury member,Puka Puka,9.0,True,False,False
US,US13,Survivor: Cook Islands,13.0,Rebecca Borman,US0192,Rebecca,34.0,Laurelton,New York,10.0,24.0,10.0,10th voted out,2nd jury member,Manihiki,10.0,True,False,False
US,US13,Survivor: Cook Islands,13.0,Jenny Guzon-Bae,US0193,Jenny,36.0,Lake Forest,Illinois,10.0,24.0,11.0,11th voted out,3rd jury member,Puka Puka,11.0,True,False,False
US,US13,Survivor: Cook Islands,13.0,Nathan Gonzalez,US0194,Nate,26.0,Playa del Rey,California,11.0,27.0,12.0,12th voted out,4th jury member,Manihiki,12.0,True,False,False
US,US13,Survivor: Cook Islands,13.0,Candice Woodcock,US0195,Candice,23.0,Washington,D.C.,12.0,30.0,13.0,13th voted out,5th jury member,Rarotonga,13.0,True,False,False
US,US13,Survivor: Cook Islands,13.0,Jonathan Penner,US0196,Jonathan,44.0,Los Angeles,California,13.0,33.0,14.0,14th voted out,6th jury member,Rarotonga,14.0,True,False,False
US,US13,Survivor: Cook Islands,13.0,Parvati Shallow,US0197,Parvati,23.0,West Hollywood,California,14.0,36.0,15.0,15th voted out,7th jury member,Rarotonga,15.0,True,False,False
US,US13,Survivor: Cook Islands,13.0,Adam Gentry,US0198,Adam,28.0,San Diego,California,15.0,37.0,16.0,16th voted out,8th jury member,Rarotonga,16.0,True,False,False
US,US13,Survivor: Cook Islands,13.0,Sundra Oakley,US0199,Sundra,31.0,Los Angeles,California,15.0,38.0,17.0,17th voted out,9th jury member,Manihiki,17.0,True,False,False
US,US13,Survivor: Cook Islands,13.0,Rebekah Lee,US0200,Becky,28.0,Washington,D.C.,15.0,39.0,18.0,2nd Runner-up,,Puka Puka,18.0,False,True,False
US,US13,Survivor: Cook Islands,13.0,Oscar Lusth,US0201,Ozzy,24.0,Venice,California,15.0,39.0,19.0,Runner-up,,Aitutaki,19.0,False,True,False
US,US13,Survivor: Cook Islands,13.0,Yul Kwon,US0202,Yul,31.0,San Mateo,California,15.0,39.0,20.0,Sole Survivor,,Puka Puka,20.0,False,True,True
US,US14,Survivor: Fiji,14.0,Jessica deBen,US0203,Jessica,27.0,Los Angeles,California,1.0,3.0,1.0,1st voted out,,Ravu,1.0,False,False,False
US,US14,Survivor: Fiji,14.0,Erica Durousseau,US0204,Erica,27.0,Baton Rouge,Louisiana,2.0,6.0,2.0,2nd voted out,,Ravu,2.0,False,False,False
US,US14,Survivor: Fiji,14.0,Sylvia Kwan,US0205,Sylvia,52.0,Ross,California,3.0,8.0,3.0,3rd voted out,,Ravu,3.0,False,False,False
US,US14,Survivor: Fiji,14.0,Gary Stritesky,US0206,Gary,55.0,Ramsey,Minnesota,4.0,10.0,4.0,Quit,,Moto,4.0,False,False,False
US,US14,Survivor: Fiji,14.0,Liliana Gomez,US0207,Liliana,25.0,Los Angeles,California,4.0,11.0,5.0,4th voted out,,Moto,5.0,False,False,False
US,US14,Survivor: Fiji,14.0,Rita Verreos,US0208,Rita,38.0,San Antonio,Texas,5.0,14.0,6.0,5th voted out,,Ravu,6.0,False,False,False
US,US14,Survivor: Fiji,14.0,Anthony Robinson,US0209,Anthony,32.0,Compton,California,6.0,16.0,7.0,6th voted out,,Ravu,7.0,False,False,False
US,US14,Survivor: Fiji,14.0,James Reid,US0210,Rocky,28.0,Los Angeles,California,7.0,19.0,8.0,7th voted out,1st jury member,Ravu,8.0,True,False,False
US,US14,Survivor: Fiji,14.0,Lisette Linares,US0211,Lisi,36.0,Los Angeles,California,8.0,21.0,9.0,8th voted out,2nd jury member,Moto,9.0,True,False,False
US,US14,Survivor: Fiji,14.0,Michelle Yi,US0212,Michelle,23.0,Cincinnati,Ohio,9.0,24.0,10.0,9th voted out,3rd jury member,Ravu,10.0,True,False,False
US,US14,Survivor: Fiji,14.0,Edgardo Rivera,US0213,Edgardo,28.0,Miami Beach,Florida,10.0,27.0,11.0,10th voted out,4th jury member,Moto,11.0,True,False,False
US,US14,Survivor: Fiji,14.0,Mookie Lee,US0214,Mookie,25.0,Chicago,Illinois,11.0,30.0,12.0,11th voted out,5th jury member,Ravu,12.0,True,False,False
US,US14,Survivor: Fiji,14.0,Alex Angarita,US0215,Alex,28.0,Los Angeles,California,12.0,33.0,13.0,12th voted out,6th jury member,Moto,13.0,True,False,False
US,US14,Survivor: Fiji,14.0,Stacy Kimball,US0216,Stacy,27.0,Boulder,Colorado,13.0,36.0,14.0,13th voted out,7th jury member,Moto,14.0,True,False,False
US,US14,Survivor: Fiji,14.0,Kenward Bernis,US0217,Boo,34.0,Lafayette,Louisiana,14.0,37.0,15.0,14th voted out,8th jury member,Moto,15.0,True,False,False
US,US14,Survivor: Fiji,14.0,Yau-Man Chan,US0218,Yau-Man,54.0,Martinez,California,14.0,38.0,16.0,15th voted out,9th jury member,Ravu,16.0,True,False,False
US,US14,Survivor: Fiji,14.0,Andria Herd,US0219,Dreamz,25.0,Wilmington,North Carolina,14.0,39.0,17.0,Co-runner-up,,Moto,17.0,False,True,False
US,US14,Survivor: Fiji,14.0,Cassandra Franklin,US0220,Cassandra,42.0,Los Angeles,California,14.0,39.0,18.0,Co-runner-up,,Moto,18.0,False,True,False
US,US14,Survivor: Fiji,14.0,Earl Cole,US0221,Earl,35.0,Santa Monica,California,14.0,39.0,19.0,Sole Survivor,,Ravu,19.0,False,True,True
US,US15,Survivor: China,15.0,Steve Morris,US0222,Chicken,47.0,Marion,Virginia,1.0,3.0,1.0,1st voted out,,Zhan Hu,1.0,False,False,False
US,US15,Survivor: China,15.0,Ashley Massaro,US0223,Ashley,28.0,East Northport,New York,2.0,6.0,2.0,2nd voted out,,Zhan Hu,2.0,False,False,False
US,US15,Survivor: China,15.0,Leslie Nease,US0224,Leslie,38.0,Tega Cay,South Carolina,3.0,9.0,3.0,3rd voted out,,Fei Long,3.0,False,False,False
US,US15,Survivor: China,15.0,Dave Cruser,US0225,Dave,37.0,Simi Valley,California,4.0,12.0,4.0,4th voted out,,Zhan Hu,4.0,False,False,False
US,US15,Survivor: China,15.0,Aaron Reisberger,US0226,Aaron,32.0,Venice,California,5.0,15.0,5.0,5th voted out,,Fei Long,5.0,False,False,False
US,US15,Survivor: China,15.0,Sherea Lloyd,US0227,Sherea,26.0,Atlanta,Georgia,6.0,18.0,6.0,6th voted out,,Zhan Hu,6.0,False,False,False
US,US15,Survivor: China,15.0,Jaime Dugan,US0228,Jaime,22.0,Columbia,South Carolina,7.0,21.0,7.0,7th voted out,1st jury member,Zhan Hu,7.0,True,False,False
US,US15,Survivor: China,15.0,Jean-Robert Bellande,US0229,Jean-Robert,36.0,Las Vegas,Nevada,8.0,24.0,8.0,8th voted out,2nd jury member,Fei Long,8.0,True,False,False
US,US15,Survivor: China,15.0,Michael Zernow,US0230,Frosti,20.0,Chicago,Illinois,9.0,27.0,9.0,9th voted out,3rd jury member,Zhan Hu,9.0,True,False,False
US,US15,Survivor: China,15.0,James Clement,US0231,James,30.0,Lafayette,Louisiana,11.0,30.0,10.0,10th voted out,4th jury member,Fei Long,10.0,True,False,False
US,US15,Survivor: China,15.0,Erik Huffman,US0232,Erik,26.0,Nashville,Tennessee,12.0,33.0,11.0,11th voted out,5th jury member,Zhan Hu,11.0,True,False,False
US,US15,Survivor: China,15.0,Peih-Gee Law,US0233,Peih-Gee,29.0,Marina del Rey,California,13.0,36.0,12.0,12th voted out,6th jury member,Zhan Hu,12.0,True,False,False
US,US15,Survivor: China,15.0,Denise Martin,US0234,Denise,40.0,Douglas,Massachusetts,14.0,38.0,13.0,13th voted out,7th jury member,Fei Long,13.0,True,False,False
US,US15,Survivor: China,15.0,Amanda Kimmel,US0235,Amanda,22.0,Los Angeles,California,14.0,39.0,14.0,2nd runner-up,,Fei Long,14.0,False,True,False
US,US15,Survivor: China,15.0,Courtney Yates,US0236,Courtney,26.0,New York City,New York,14.0,39.0,15.0,Runner-up,,Fei Long,15.0,False,True,False
US,US15,Survivor: China,15.0,Todd Herzog,US0237,Todd,22.0,Pleasant Grove,Utah,14.0,39.0,16.0,Sole Survivor,,Fei Long,16.0,False,True,True
US,US16,Survivor: Micronesia,16.0,Jon Dalton,US0111,Jonny Fairplay,33.0,Los Angeles,California,1.0,3.0,1.0,1st voted out,,Malakal,1.0,False,False,False
US,US16,Survivor: Micronesia,16.0,Mary Sartain,US0238,Mary,29.0,Emeryville,California,2.0,6.0,2.0,2nd voted out,,Airai,2.0,False,False,False
US,US16,Survivor: Micronesia,16.0,Yau-Man Chan,US0218,Yau-Man,55.0,Martinez,California,3.0,8.0,3.0,3rd voted out,,Malakal,3.0,False,False,False
US,US16,Survivor: Micronesia,16.0,Michael Bortone,US0239,Mikey B,34.0,Los Angeles,California,4.0,11.0,4.0,4th voted out,,Airai,4.0,False,False,False
US,US16,Survivor: Micronesia,16.0,Joel Anderson,US0240,Joel,32.0,Avondale,Arizona,5.0,14.0,5.0,5th voted out,,Airai,5.0,False,False,False
US,US16,Survivor: Micronesia,16.0,Jonathan Penner,US0196,Jonathan,45.0,Los Angeles,California,6.0,15.0,6.0,Medically evacuated,,Malakal,6.0,False,False,False
US,US16,Survivor: Micronesia,16.0,Chet Welch,US0241,Chet,48.0,Ford City,Pennsylvania,6.0,17.0,7.0,6th voted out,,Airai,7.0,False,False,False
US,US16,Survivor: Micronesia,16.0,Kathleen Sleckman,US0242,Kathy,45.0,Glen Ellyn,Illinois,7.0,19.0,8.0,Quit,,Airai,8.0,False,False,False
US,US16,Survivor: Micronesia,16.0,Tracy Hughes-Wolf,US0243,Tracy,43.0,Fredericksburg,Virginia,7.0,20.0,9.0,7th voted out,,Airai,9.0,False,False,False
US,US16,Survivor: Micronesia,16.0,Ami Cusack,US0125,Ami,34.0,Golden,Colorado,8.0,21.0,10.0,8th voted out,,Malakal,10.0,False,False,False
US,US16,Survivor: Micronesia,16.0,Eliza Orlins,US0127,Eliza,25.0,Manhattan,New York,9.0,24.0,11.0,9th voted out,1st jury member,Malakal,11.0,True,False,False
US,US16,Survivor: Micronesia,16.0,Oscar Lusth,US0201,Ozzy,26.0,Venice,California,10.0,27.0,12.0,10th voted out,2nd jury member,Malakal,12.0,True,False,False
US,US16,Survivor: Micronesia,16.0,Jason Siska,US0244,Jason,22.0,Fox River Grove,Illinois,11.0,30.0,13.0,11th voted out,3rd jury member,Airai,13.0,True,False,False
US,US16,Survivor: Micronesia,16.0,James Clement,US0231,James,30.0,Lafayette,Louisiana,12.0,31.0,14.0,Medically evacuated,4th jury member,Malakal,14.0,True,False,False
US,US16,Survivor: Micronesia,16.0,Alexis Jones,US0245,Alexis,24.0,Beverly Hills,California,12.0,33.0,15.0,12th voted out,5th jury member,Airai,15.0,True,False,False
US,US16,Survivor: Micronesia,16.0,Erik Reichenbach,US0246,Erik,22.0,Ypsilanti,Michigan,13.0,36.0,16.0,13th voted out,6th jury member,Airai,16.0,True,False,False
US,US16,Survivor: Micronesia,16.0,Natalie Bolton,US0247,Natalie,32.0,West Hollywood,California,14.0,37.0,17.0,14th voted out,7th jury member,Airai,17.0,True,False,False
US,US16,Survivor: Micronesia,16.0,Cirie Fields,US0179,Cirie,37.0,Norwalk,Connecticut,14.0,38.0,18.0,15th voted out,8th jury member,Malakal,18.0,True,False,False
US,US16,Survivor: Micronesia,16.0,Amanda Kimmel,US0235,Amanda,23.0,Los Angeles,California,14.0,39.0,19.0,Runner-up,,Malakal,19.0,False,True,False
US,US16,Survivor: Micronesia,16.0,Parvati Shallow,US0197,Parvati,25.0,Los Angeles,California,14.0,39.0,20.0,Sole Survivor,,Malakal,20.0,False,True,True
US,US17,Survivor: Gabon,17.0,Michelle Chase,US0248,Michelle,24.0,Los Angeles,California,1.0,3.0,1.0,1st voted out,,Fang,1.0,False,False,False
US,US17,Survivor: Gabon,17.0,Gillian Larson,US0249,Gillian,61.0,Temecula,California,1.0,6.0,2.0,2nd voted out,,Fang,2.0,False,False,False
US,US17,Survivor: Gabon,17.0,Paloma Soto-Castillo,US0250,Paloma,23.0,Downey,California,2.0,9.0,3.0,3rd voted out,,Kota,3.0,False,False,False
US,US17,Survivor: Gabon,17.0,Jacquie Berg,US0251,Jacquie,25.0,Santa Barbara,California,3.0,12.0,4.0,4th voted out,,Kota,4.0,False,False,False
US,US17,Survivor: Gabon,17.0,Danny Brown,US0252,GC,25.0,Portland,Oregon,4.0,15.0,5.0,5th voted out,,Fang,5.0,False,False,False
US,US17,Survivor: Gabon,17.0,Kelly Czarnecki,US0253,Kelly,22.0,Buffalo Grove,Illinois,5.0,18.0,6.0,6th voted out,,Kota,6.0,False,False,False
US,US17,Survivor: Gabon,17.0,Ace Gordon,US0254,Ace,27.0,Naples,Florida,6.0,21.0,7.0,7th voted out,,Kota,7.0,False,False,False
US,US17,Survivor: Gabon,17.0,Dan Kay,US0255,Dan,32.0,Boston,Massachusetts,6.0,21.0,8.0,8th voted out,,Fang,8.0,False,False,False
US,US17,Survivor: Gabon,17.0,Marcus Lehman,US0256,Marcus,28.0,Atlanta,Georgia,7.0,24.0,9.0,9th voted out,1st jury member,Kota,9.0,True,False,False
US,US17,Survivor: Gabon,17.0,Charlie Herschel,US0257,Charlie,29.0,New York City,New York,8.0,27.0,10.0,10th voted out,2nd jury member,Kota,10.0,True,False,False
US,US17,Survivor: Gabon,17.0,Randy Bailey,US0258,Randy,49.0,Eagle Rock,Missouri,9.0,30.0,11.0,11th voted out,3rd jury member,Fang,11.0,True,False,False
US,US17,Survivor: Gabon,17.0,Corinne Kaplan,US0259,Corinne,29.0,Los Angeles,California,11.0,33.0,12.0,12th voted out,4th jury member,Kota,12.0,True,False,False
US,US17,Survivor: Gabon,17.0,Crystal Cox,US0260,Crystal,29.0,Durham,North Carolina,12.0,36.0,13.0,13th voted out,5th jury member,Fang,13.0,True,False,False
US,US17,Survivor: Gabon,17.0,Ken Hoang,US0261,Ken,22.0,Westminster,California,13.0,37.0,14.0,14th voted out,6th jury member,Fang,14.0,True,False,False
US,US17,Survivor: Gabon,17.0,Matty Whitmore,US0262,Matty,29.0,Pacific Palisades,California,13.0,38.0,15.0,15th voted out,7th jury member,Fang,15.0,True,False,False
US,US17,Survivor: Gabon,17.0,Jessica Kiper,US0263,Sugar,29.0,Brooklyn,New York,13.0,39.0,16.0,2nd runner-up,,Kota,16.0,False,True,False
US,US17,Survivor: Gabon,17.0,Susie Smith,US0264,Susie,47.0,Charles City,Iowa,13.0,39.0,17.0,Runner-up,,Fang,17.0,False,True,False
US,US17,Survivor: Gabon,17.0,Robert Crowley,US0265,Bob,57.0,South Portland,Maine,13.0,39.0,18.0,Sole Survivor,,Kota,18.0,False,True,True
US,US18,Survivor: Tocantins,18.0,Carolina Eastwood,US0266,Carolina,26.0,West Hollywood,California,1.0,3.0,1.0,1st voted out,,Jalapao,1.0,False,False,False
US,US18,Survivor: Tocantins,18.0,Candace Smith,US0267,Candace,31.0,Los Angeles,California,2.0,6.0,2.0,2nd voted out,,Timbira,2.0,False,False,False
US,US18,Survivor: Tocantins,18.0,Jerry Sims,US0268,Jerry,49.0,Rock Hill,South Carolina,3.0,9.0,3.0,3rd voted out,,Timbira,3.0,False,False,False
US,US18,Survivor: Tocantins,18.0,Sandy Burgin,US0269,Sandy,53.0,Louisville,Kentucky,4.0,12.0,4.0,4th voted out,,Jalapao,4.0,False,False,False
US,US18,Survivor: Tocantins,18.0,Spencer Duhm,US0270,Spencer,19.0,Gainesville,Florida,5.0,15.0,5.0,5th voted out,,Jalapao,5.0,False,False,False
