date, pm25, pm10, o3, no2, so2, co
2014/7/1, 157, , 102, 13, 5, 8
2014/1/2, 95, 82, 11, 22, 33, 18
2014/1/3, 166, 81, 27, 18, 16, 19
2014/1/4, 125, 89, 7, 34, 15, 28
2014/1/5, 182, 79, 19, 31, 12, 27
2014/1/6, 171, 98, 5, 35, 20, 24
2014/1/7, 196, 74, 26, 20, 11, 29
2014/1/8, 153, 22, 26, 8, 8, 
2014/1/9, 67, 48, 25, 15, 14, 17
2014/1/10, 113, 60, 21, 17, 24, 20
2014/1/11, 141, 66, 19, 19, 26, 20
2014/1/12, 152, 39, 30, 13, 14, 14
2014/1/13, 80, 63, 13, 22, 24, 20
2014/1/14, 157, 57, 19, 19, 20, 24
2014/1/15, 143, 66, 11, 24, 32, 21
2014/1/16, 161, 85, 17, 26, 31, 25
2014/1/17, 173, 104, 27, 25, 24, 30
2014/1/18, 206, 47, 15, 22, 21, 17
2014/1/19, 127, 108, 34, 22, 26, 23
2014/1/20, 146, 13, 32, 2, 2, 
2014/1/21, 31, 29, 25, 14, 19, 13
2014/1/22, 101, 84, 8, 28, 35, 25
2014/1/23, 176, 154, 4, 41, 41, 38
2014/1/24, 235, 121, 4, 37, 43, 39
2014/1/25, 264, 36, 24, 16, 23, 18
2014/1/26, 108, 56, 20, 16, 15, 16
2014/1/27, 147, 70, 33, 14, 14, 18
2014/1/28, 143, 45, 27, 12, 14, 17
2014/1/29, 114, 118, 19, 22, 24, 31
2014/1/30, 223, 53, 36, 9, 13, 19
2014/1/31, 110, 110, 28, 15, 21, 15
2014/2/1, 200, 108, 26, 16, 27, 25
2014/2/2, 219, 75, 33, 12, 8, 24
2014/2/3, 135, 24, 35, , 1, 
2014/2/4, 26, 29, 32, 6, 10, 18
2014/2/5, 68, 67, 22, 15, 19, 18
2014/2/6, 166, 78, 26, 16, 23, 18
2014/2/7, 185, 68, 15, 19, 21, 22
2014/2/8, 185, 39, 35, 9, 8, 9
2014/2/9, 95, 20, 28, 4, 11, 
2014/2/10, 59, 30, 25, 13, 19, 14
2014/2/11, 100, 67, 19, 25, 25, 19
2014/2/12, 169, 72, 28, 23, 21, 22
2014/2/13, 167, 106, 4, 28, 30, 28
2014/2/14, 240, 138, 17, 29, 30, 35
2014/2/15, 315, 169, 19, 35, 36, 36
2014/2/16, 375, 148, 23, 26, 24, 32
2014/2/17, 327, 71, 31, 25, 30, 23
2014/2/18, 200, 56, 18, 21, 16, 22
2014/2/19, 156, 43, 37, 16, 18, 17
2014/2/20, 128, 93, 21, 32, 16, 25
2014/2/21, 203, 160, 25, 35, 19, 31
2014/2/22, 283, 167, 17, 30, 35, 36
2014/2/23, 303, 142, 12, 35, 45, 30
2014/2/24, 272, 145, 27, 38, 43, 36
2014/2/25, 281, 227, 7, 34, 29, 48
2014/2/26, 410, 245, 11, 35, 36, 43
2014/2/27, 400, 34, 33, 6, 9, 14
2014/2/28, 71, 52, 16, 21, 11, 23
2014/3/1, 168, 64, 34, 16, 13, 23
2014/3/2, 148, 51, 32, 16, 14, 21
2014/3/3, 121, 119, 11, 26, 25, 36
2014/3/4, 239, 50, 35, 15, 11, 16
2014/3/5, 120, 17, 35, 7, 9, 14
2014/3/6, 47, 34, 36, 10, 15, 
2014/3/7, 78, 51, 31, 17, 14, 
2014/3/8, 119, 54, 34, 13, 13, 
2014/3/9, 120, 61, 30, 19, 18, 
2014/3/10, 129, 83, 23, 26, 17, 22
2014/3/11, 174, 91, 34, 24, 23, 23
2014/3/12, 174, 21, 40, 1, 3, 
2014/3/13, 37, 73, 38, 10, 10, 13
2014/3/14, 83, 50, 37, 8, 8, 
2014/3/15, 66, 83, 40, 20, 15, 19
2014/3/16, 145, 115, 39, 25, 30, 24
2014/3/17, 185, 130, 37, 13, 10, 20
2014/3/18, 145, 76, 41, 13, 12, 13
2014/3/19, 109, 61, 39, 11, 5, 13
2014/3/20, 106, 18, 40, 3, 4, 
2014/3/21, 35, 46, 42, 16, 10, 15
2014/3/22, 95, 57, 42, 19, 12, 10
2014/3/23, 118, 106, 66, 24, 17, 19
2014/3/24, 187, 121, 72, 28, 19, 19
2014/3/25, 232, 132, 96, 30, 17, 22
2014/3/26, 251, 145, 82, 36, 17, 21
2014/3/27, 279, 160, 39, 27, 13, 28
2014/3/28, 309, 75, 53, 8, 8, 15
2014/3/29, 125, 55, 52, 11, 7, 18
2014/3/30, 89, 52, 54, 16, 8, 13
2014/3/31, 110, 62, 39, 18, 6, 15
2014/4/1, 126, 55, 48, 16, 6, 13
2020/4/1, , 17, 37, 2, , 2
2020/1/1, , 62, 6, 17, 6, 15
2019/10/2, , 56, 87, 5, 1, 5
2019/1/1, , 65, 15, 16, 10, 10
2017/7/11, , 76, 109, 10, 1, 12
2017/8/16, , 40, 38, 9, , 5
2017/9/11, , 46, 33, 17, 2, 4
2017/5/4, , 778, 47, 12, 4, 
2017/5/31, , 43, 45, 11, 1, 1
2016/1/3, , 86, 23, 17, 9, 13
2015/9/29, , 18, 18, 11, , 4
2015/1/1, , 52, 24, 9, 21, 5
2014/1/1, , 81, 29, 8, 12, 16
