"STATION","NAME","DATE","ACSH","PSUN","TAVG","TMAX","TMIN","TSUN"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-10-29",,,,"72","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-10-30",,,,"75","52",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-10-31",,,,"80","53",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-01",,,,"66","57",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-02",,,,"71","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-03",,,,"82","52",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-04",,,,"87","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-05",,,,"85","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-06",,,,"85","60",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-07",,,,"74","56",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-08",,,,"70","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-09",,,,"66","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-10",,,,"61","50",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-11",,,,"62","45",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-12",,,,"61","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-13",,,,"62","48",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-14",,,,"61","44",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-15",,,,"59","40",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-16",,,,"59","41",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-17",,,,"49","42",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-18",,,,"61","39",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-19",,,,"64","39",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-20",,,,"70","42",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-21",,,,"74","46",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-22",,,,"74","47",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-23",,,,"78","48",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-24",,,,"80","54",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-25",,,,"73","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-26",,,,"62","52",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-27",,,,"64","52",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-28",,,,"67","47",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-29",,,,"87","52",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-11-30",,,,"88","57",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-01",,,,"66","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-02",,,,"66","54",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-03",,,,"65","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-04",,,,"67","46",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-05",,,,"69","46",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-06",,,,"70","45",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-07",,,,"67","46",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-08",,,,"71","43",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-09",,,,"70","47",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-10",,,,"70","46",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-11",,,,"58","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-12",,,,"68","50",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-13",,,,"70","41",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-14",,,,"76","47",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-15",,,,"70","45",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-16",,,,"62","49",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-17",,,,"64","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-18",,,,"56","45",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-19",,,,"57","50",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-20",,,,"59","52",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-21",,,,"67","53",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-22",,,,"62","50",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-23",,,,"60","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-24",,,,"68","56",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-25",,,,"70","54",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-26",,,,"63","53",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-27",,,,"60","53",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-28",,,,"58","47",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-29",,,,"57","40",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-30",,,,"56","40",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1964-12-31",,,,"57","42",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-01","    0","  100",,"57","37","  594"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-02","   60","   51",,"60","39","  306"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-03","   70","   30",,"61","41","  180"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-04","   30","   71",,"64","40","  426"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-05","   80","   27",,"66","46","  162"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-06","   50","   61",,"66","49","  366"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-07","   50","   58",,"59","47","  348"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-08","   50","   50",,"62","39","  306"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-09","   40","   62",,"67","41","  372"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-10","    0","  100",,"76","46","  606"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-11","   30","   77",,"68","47","  468"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-12","   20","   87",,"65","47","  528"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-13","    0","  100",,"77","45","  606"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-14","   70","   46",,"81","48","  282"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-15","  100","    0",,"66","50","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-16","   40","   70",,"81","55","  426"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-17","   40","   74",,"85","59","  456"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-18","   80","   25",,"81","62","  150"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-19","   40","   56",,"76","53","  348"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-20","   20","   76",,"65","53","  468"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-21","  100","    0",,"64","53","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-22","   70","    7",,"61","49","  162"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-23","    0","   92",,"64","48","  570"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-24","    0","   97",,"63","52","  600"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-25","    0","  100",,"63","41","  624"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-26","    0","  100",,"68","40","  624"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-27","   90","    2",,"68","46","   12"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-28","    0","  100",,"78","46","  624"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-29","   40","   94",,"80","53","  594"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-30","   30","   94",,"77","50","  582"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-01-31","   30","   91",,"69","49","  576"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-01","   30","   76",,"66","49","  480"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-02","   40","   65",,"64","48","  414"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-03","   90","   28",,"69","47","  174"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-04","   20","   61",,"66","47","  402"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-05","  100","    0",,"60","48","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-06","   90","   19",,"58","49","  120"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-07","   30","   88",,"65","44","  558"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-08","   10","   97",,"67","42","  636"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-09","   30","   74",,"64","47","  480"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-10","    0","  100",,"62","44","  648"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-11","   20","   95",,"62","41","  618"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-12","   10","   98",,"63","41","  642"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-13","   10","   95",,"70","41","  618"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-14","   30","   80",,"64","43","  528"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-15","    0","  100",,"68","44","  660"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-16","   30","   90",,"70","43","  594"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-17","    0","  100",,"74","44","  666"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-18","    0","  100",,"83","49","  666"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-19","    0","  100",,"85","56","  666"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-20","   50","   75",,"80","51","  498"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-21","   70","   39",,"71","46","  264"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-22","  100","    0",,"61","52","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-23","   20","   81",,"69","48","  624"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-24","   70","   85",,"76","48","  576"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-25","   90","   97",,"78","51","  660"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-26","   40","   97",,"76","49","  666"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-27","   30","   90",,"66","51","  618"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-02-28","   30","   99",,"71","53","  678"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-01","    0","  100",,"76","47","  690"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-02","    0","  100",,"73","46","  690"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-03","    0","  100",,"71","48","  690"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-04","   10","   99",,"72","53","  684"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-05","   20","  100",,"67","51","  696"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-06","   90","   15",,"66","48","  108"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-07","   70","   31",,"65","52","  216"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-08","   30","   74",,"66","49","  522"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-09","   50","   48",,"65","53","  336"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-10","   50","   50",,"65","49","  354"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-11","  100","    1",,"61","47","   12"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-12","   70","   33",,"62","51","  234"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-13","   90","   11",,"63","48","   78"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-14","   40","   55",,"68","46","  396"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-15","  100","   10",,"60","49","   72"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-16","   90","    5",,"64","53","   36"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-17","   70","   31",,"66","51","  222"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-18","   30","   78",,"70","52","  564"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-19","   20","   81",,"74","49","  588"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-20","   20","   87",,"80","53","  630"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-21","   70","   27",,"78","57","  198"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-22","   70","   71",,"68","56","  522"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-23","   80","   19",,"64","55","  138"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-24","   90","   17",,"61","53","  126"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-25","   60","   55",,"65","48","  408"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-26","   80","   23",,"66","50","  168"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-27","  100","    4",,"62","52","   30"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-28","   70","   36",,"67","51","  270"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-29","   10","   89",,"69","49","  660"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-30","   50","   44",,"73","52","  330"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-03-31","  100","    0",,"58","53","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-01","   90","   12",,"59","49","   90"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-02","  100","    0",,"60","50","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-03","  100","    0",,"59","49","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-04","  100","    0",,"55","47","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-05","   80","   22",,"63","52","  168"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-06","   90","   14",,"62","48","  108"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-07","   70","   31",,"63","49","  240"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-08","  100","    0",,"53","44","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-09","  100","    3",,"58","45","   24"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-10","   50","   48",,"60","43","  372"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-11","   40","   64",,"60","41","  498"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-12","   70","   26",,"56","45","  204"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-13","   60","   57",,"65","45","  444"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-14","   40","   56",,"67","46","  432"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-15","    0","  100",,"72","49","  780"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-16","   20","   87",,"74","50","  684"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-17","   70","   65",,"75","54","  510"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-18","   10","   86",,"75","53","  678"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-19","   20","   77",,"86","58","  606"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-20","   70","   32",,"84","60","  252"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-21","   80","   24",,"81","59","  192"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-22","   30","   68",,"75","55","  540"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-23","   20","   83",,"77","56","  660"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-24","   10","   93",,"87","59","  744"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-25","   40","   65",,"87","61","  522"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-26","    0","  100",,"88","60","  804"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-27","   10","   96",,"81","61","  774"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-28","    0","  100",,"92","59","  810"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-29","   20","   77",,"87","60","  624"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-04-30","   40","   61",,"75","58","  498"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-01","   70","   33",,"72","58","  270"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-02","   70","   35",,"70","56","  288"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-03","   40","   63",,"69","52","  510"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-04","   40","   58",,"69","51","  474"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-05","   40","   64",,"69","52","  528"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-06","   40","   59",,"69","53","  486"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-07","   10","   91",,"68","50","  750"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-08","    0","  100",,"71","49","  828"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-09","   10","   86",,"75","51","  714"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-10","   30","   69",,"75","55","  570"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-11","   60","   39",,"72","57","  324"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-12","  100","    0",,"66","58","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-13","  100","    1",,"66","56","    6"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-14","   80","   24",,"67","55","  198"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-15","    0","  100",,"74","53","  828"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-16","   10","   93",,"81","58","  780"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-17","   20","   82",,"79","59","  690"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-18","   60","   59",,"75","58","  498"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-19","   60","   61",,"77","57","  516"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-20","   60","   59",,"75","59","  498"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-21","   50","   49",,"71","55","  414"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-22","   60","   40",,"70","53","  336"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-23","   80","   24",,"68","52","  204"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-24","  100","    1",,"65","55","    6"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-25","   40","   57",,"68","52","  486"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-26","   60","   41",,"77","55","  348"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-27","   30","   74",,"81","54","  630"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-28","   30","   69",,"83","57","  588"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-29","   80","   24",,"74","58","  204"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-30","  100","    4",,"72","57","   36"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-05-31","  100","    0",,"63","55","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-01","  100","    0",,"63","55","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-02","   90","   10",,"68","56","   84"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-03","   70","   29",,"68","53","  252"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-04","   80","   19",,"71","57","  162"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-05","   70","   34",,"72","57","  294"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-06","   50","   45",,"75","57","  390"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-07","  100","    2",,"68","59","   18"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-08","   80","   19",,"68","56","  162"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-09","   20","   77",,"70","54","  666"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-10","   10","   90",,"75","56","  780"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-11","   40","   42",,"77","59","  360"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-12","  100","    2",,"72","60","   18"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-13","   80","   23",,"71","59","  198"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-14","   60","   41",,"71","59","  354"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-15","   80","   23",,"70","60","  198"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-16","  100","    0",,"64","57","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-17","   70","   27",,"69","58","  234"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-18","   50","   52",,"72","56","  450"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-19","   60","   41",,"70","58","  354"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-20","   60","   36",,"70","59","  312"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-21","   60","   63",,"71","58","  546"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-22","   80","   26",,"70","58","  258"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-23","  100","    1",,"67","58","  120"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-24","  100","    1",,"68","60","   12"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-25","  100","    0",,"65","55","    0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-26","   30","   71",,"75","52","  612"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-27","    0",,,"78","53","  864"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-28","    0","   97",,"79","57","  840"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-29","   20","   77",,"79","58","  666"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-06-30","   30","   67",,"77","57","  576"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-07-01","    0","  100",,"80","58","  864"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1965-07-02","   20","   83",,"81","55","  714"
