"STATION","NAME","DATE","ACSH","TMAX","TMIN","TSUN"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-05-19","   40","68","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-05-20","   50","68","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-05-21","   30","68","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-05-22","   40","68","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-05-23","   80","69","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-05-24","   80","69","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-05-25","  100","66","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-05-26","  100","63","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-05-27","   90","68","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-05-28","  100","68","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-05-29","   10","70","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-05-30","   50","69","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-05-31","  100","67","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-01","   80","67","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-02","   90","68","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-03","   90","70","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-04","   70","73","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-05","   60","71","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-06","   90","69","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-07","  100","69","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-08","  100","68","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-09","   80","71","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-10","   30","70","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-11","   30","72","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-12","  100","67","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-13","   50","68","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-14","   50","68","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-15","   70","69","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-16","   70","68","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-17","   40","71","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-18","   20","70","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-19","   70","71","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-20","   60","71","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-21","   70","71","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-22","   40","73","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-23","   60","73","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-24","   50","70","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-25","   40","88","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-26","    0","78","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-27","    0","72","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-28","    0","73","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-29","   10","72","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-06-30","    0","75","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-01","   20","73","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-02","   60","78","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-03","   30","85","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-04","   10","81","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-05","    0","79","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-06","   10","78","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-07","   20","76","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-08","   70","73","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-09","   50","72","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-10","   90","70","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-11","   70","69","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-12","   80","71","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-13","   30","73","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-14","   40","73","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-15","   30","72","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-16","   20","74","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-17","    0","76","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-18","   20","81","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-19","   30","76","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-20","   50","78","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-21","   70","75","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-22","   10","77","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-23","   50","72","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-24","   70","73","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-25","   80","71","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-26","   60","70","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-27","   40","72","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-28","   80","72","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-29","   40","73","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-30","   40","72","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-07-31","   80","78","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-01","   50","80","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-02","   60","77","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-03","   60","73","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-04","   60","73","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-05","  100","70","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-06","   80","69","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-07","    0","82","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-08","   10","85","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-09","   10","82","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-10","   70","71","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-11","   30","76","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-12","   20","79","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-13","    0","78","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-14","   20","77","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-15","    0","79","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-16","    0","80","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-17","    0","78","67",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-18","   90","71","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-19","   80","73","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-20","   90","73","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-21","   80","73","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-22","   50","73","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-23","    0","73","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-24","   10","78","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-25","    0","77","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-26","   40","76","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-27","    0","79","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-28","   30","72","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-29","   20","72","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-30","    0","74","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-08-31","    0","74","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-01","    0","73","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-02","   60","71","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-03","   40","73","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-04","   70","67","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-05","    0","72","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-06","    0","84","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-07","   30","74","65",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-08","   40","71","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-09","   30","72","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-10","   10","72","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-11","   70","71","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-12","  100","71","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-13","   70","71","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-14","   10","70","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-15","    0","72","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-16","    0","74","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-17","    0","71","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-18","   50","68","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-19","   30","68","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-20","   10","73","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-21","   30","73","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-22","   10","83","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-23","    0","85","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-24","   30","74","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-25","   30","87","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-26","   10","93","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-27","   20","102","69",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-28","   30","93","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-29","    0","92","68",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-09-30","    0","85","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-01","   20","83","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-02","   40","87","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-03","  100","78","66",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-04","   90","72","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-05","  100","67","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-06","  100","69","64",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-07","   40","71","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-08","   40","81","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-09","    0","77","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-10","    0","74","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-11","   40","72","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-12","  100","69","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-13","   50","70","63",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-14","   60","70","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-15","   50","70","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-16","   50","69","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-17","   60","68","62",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-18","   70","70","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-19","   60","70","61",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-20","   80","70","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-21","   90","69","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-22","   90","67","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-23","   80","68","60",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-24","   90","68","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-25","   10","70","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-26","    0","69","49",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-27","   30","78","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-28","   10","85","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-29","   70","83","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-30","   90","75","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-10-31","    0","70","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-01","   40","75","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-02","   50","66","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-03","   90","65","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-04","  100","66","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-05","  100","69","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-06","  100","66","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-07","   60","68","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-08","   30","74","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-09","   60","75","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-10","   30","66","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-11","   70","65","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-12","   20","76","59",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-13","   20","78","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-14","   30","81","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-15","   60","83","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-16","   20","73","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-17","   60","70","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-18","   50","65","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-19","   10","70","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-20","   50","67","57",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-21","   70","66","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-22","   80","63","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-23","   20","67","47",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-24","   90","62","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-25","  100","62","58",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-26","   30","65","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-27","   60","62","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-28","  100","59","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-29","  100","60","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-11-30","   80","61","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-01","   60","62","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-02","   70","62","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-03","   20","62","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-04","   20","69","49",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-05","   30","77","53",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-06","   90","77","56",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-07","   40","72","55",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-08","  100","58","52",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-09","   40","62","54",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-10","    0","69","49",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-11","   20","73","49",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-12","   40","72","49",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-13","   30","63","49",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-14","   10","61","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-15","   90","61","47",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-16","  100","58","51",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-17","   60","58","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-18","   90","56","44",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-19","   80","56","45",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-20","   90","56","45",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-21","   80","56","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-22","   40","57","47",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-23","    0","61","44",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-24","   80","60","50",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-25","   70","66","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-26","  100","59","45",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-27","   90","58","48",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-28","   30","60","43",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-29","    0","60","43",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-30","   90","69","47",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","1970-12-31","   50","68","52",
