Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Canada,CAN,2.00112211,1.859888233,1.862845928,1.885714943,1.810166597,1.862813771,1.799356505,1.613408503,1.359783472,1.3978316,2.948194528,1.160846567,1.222616584,1.396021669,1.459424913,1.315806566,1.170256878,0.995456944,0.989698733,1.289594978,1.233397255,1.189624341,0.988487567,0.944034716,0.913774275,0.994040151,1.318167782,1.29662489,1.794193515,1.507660673,1.242761231,1.183675541,1.098930879,1.095258107,1.034769484,1.045311783,0.993788591,0.829909353,0.812842624,0.931281553,1.086350966,1.087447927,0.901372739,0.933020777,0.944466927,1.010334503,0.971135141,1.082907116,1.141758099,1.111864075,0.978697787,1.085817263,1.056591259,1.005337579,0.746339478,1.132348655,1.199520711,1.412455869,1.436136823,1.152797077,0.547707006
Central Europe and the Baltics,CEB,0.909144379,0.842173849,0.892938913,0.93326817,0.7656516,0.739040966,0.932884223,0.866368168,0.738228758,0.535377794,0.505081236,0.724545723,0.752830184,0.8181328,0.903134941,0.890036864,0.810221486,0.681068842,0.587888109,0.559422126,0.551969904,0.560992636,0.52673814,0.498842835,0.459592849,0.444383228,0.430013737,0.353878197,0.103806472,-0.052807883,-0.247113302,-0.324083215,-0.063145111,-0.018474777,-0.143015561,-0.216678318,-0.186252019,-0.167857449,-0.162387125,-0.562187469,-0.726416604,-0.650464177,-0.313747926,-0.274282096,-0.272548033,-0.254078786,-0.372245216,-0.357629035,-0.191813703,-0.3616663,-0.236933127,-0.229154984,-0.21320183,-0.209757193,-0.230243283,-0.255290913,-0.246809828,-0.196249608,-0.136492212,-0.220846021,-0.492044076
Switzerland,CHE,1.978615059,2.535012537,2.137662821,1.654258245,1.154842514,1.045151743,1.239047247,1.259256348,1.12542046,0.722403831,0.524791842,0.76247999,0.738225529,0.538520833,-0.043738043,-0.571595755,-0.339010906,0.00897881,0.200809492,0.397074419,0.54706491,0.584291675,0.42878792,0.359111652,0.441442668,0.520391611,0.628115755,0.734943056,0.808536056,1.026873072,1.249826024,1.102521072,0.910715566,0.797158411,0.668242326,0.441636407,0.24089121,0.297135766,0.476919931,0.561954617,0.632771238,0.756469146,0.741919603,0.68742596,0.64060154,0.627558473,0.893690978,1.270618074,1.249484631,1.041558058,1.111878943,1.061819329,1.149879758,1.220103973,1.138337152,1.092031174,0.933155889,0.736633975,0.713313668,0.712082559,0.705679609
Channel Islands,CHI,0.890746824,0.960965107,1.006011475,1.047860874,1.059607931,1.072591137,1.0612086,1.063542545,1.047349331,1.015868589,0.989314528,0.980431891,0.894772271,0.765173341,0.58707031,0.385271745,0.218816746,0.164191394,0.232078697,0.400946238,0.608112609,0.764594669,0.901476259,0.980288429,1.017868278,1.071961856,1.117642257,1.082145158,0.957427319,0.78285688,0.561412942,0.378869842,0.281984484,0.322497247,0.428152512,0.603139814,0.717210177,0.762627588,0.716200482,0.598666617,0.44230014,0.330780246,0.319694861,0.433522847,0.629640038,0.869790466,1.069431567,1.1553241,1.10989354,0.963188271,0.793249105,0.656884925,0.607833549,0.652921811,0.776952806,0.923845528,1.03937906,1.0791408,1.031634777,0.921644208,0.793466264
Chile,CHL,2.078533935,2.063050403,2.026017954,1.962775873,1.883696692,1.79959554,1.724857559,1.669390604,1.638789477,1.626441852,1.618034017,1.605899627,1.59213932,1.575088507,1.555676881,1.541691187,1.530506401,1.511826345,1.483304035,1.45077391,1.41446107,1.388082758,1.387194097,1.419029458,1.471966089,1.526924845,1.571126932,1.60686036,1.629327877,1.63946957,1.648442669,1.650321472,1.627493129,1.575286352,1.502928223,1.425744624,1.35402592,1.286869244,1.228029386,1.177185279,1.126198944,1.078844874,1.047993832,1.037667973,1.041953902,1.055994313,1.068555462,1.07138372,1.059286412,1.0389117,0.99751484,0.96308,0.978805917,1.061178671,1.177717857,1.325206878,1.425141421,1.391064233,1.182932566,0.862530028,0.501731211
China,CHN,-1.015527787,0.820455549,2.457647404,2.320682987,2.381368103,2.787331838,2.57069762,2.610902626,2.740002106,2.761675566,2.74691555,2.45735693,2.283395364,2.065955013,1.766391782,1.547337973,1.362779476,1.338182338,1.333927954,1.254221052,1.280952344,1.47267476,1.444949695,1.312068761,1.361699118,1.487398929,1.603605087,1.610071086,1.533169996,1.467303211,1.364434008,1.225536228,1.149619431,1.130260632,1.086509151,1.048141514,1.023450024,0.959550406,0.865851393,0.787956593,0.726380638,0.669999568,0.622860936,0.593932815,0.58812499,0.558374367,0.522271866,0.512386932,0.497381401,0.482959689,0.546457595,0.678345459,0.666072978,0.63032639,0.581456147,0.573050906,0.605245013,0.467672053,0.35474089,0.23804087,0.0892522
Cote d'Ivoire,CIV,3.58794193,3.761678357,3.846659106,3.82475195,3.746575629,3.644298463,3.594628922,3.650842697,3.836566571,4.092759449,4.346753444,4.536246211,4.651350234,4.678383682,4.646134392,4.59522831,4.550098614,4.504862259,4.465408311,4.424822478,4.384089486,4.328537761,4.24352293,4.125480472,3.991633094,3.847742094,3.722510387,3.63967408,3.608919484,3.606606985,3.603354468,3.575570587,3.521363968,3.434993132,3.324578426,3.224723346,3.125184798,2.986757108,2.803082014,2.598625449,2.392156481,2.221108292,2.113554566,2.085422187,2.114434928,2.158031376,2.19559629,2.240184654,2.287165167,2.334536146,2.38552681,2.435943204,2.47667885,2.50449559,2.522164778,2.536128605,2.54778157,2.552322341,2.549387092,2.540584565,2.528040056
Cameroon,CMR,2.06651727,2.128828319,2.18705823,2.238842715,2.2862314,2.333944721,2.383351545,2.431865871,2.479498375,2.526497586,2.572625608,2.618918417,2.667927968,2.719541289,2.772912353,2.82300689,2.870225898,2.917504398,2.966000441,3.012525059,3.051360315,3.082754797,3.111223324,3.137007403,3.156875646,3.173044924,3.177096135,3.15863555,3.114605953,3.053590985,2.992329872,2.935478608,2.875122291,2.812111188,2.750771797,2.690167986,2.63923934,2.610064094,2.606537014,2.62105318,2.639646481,2.655722959,2.673768445,2.692179205,2.709791489,2.727136447,2.741994312,2.750833439,2.752285804,2.747733751,2.74047938,2.731249489,2.71824869,2.701524614,2.681848111,2.660502066,2.637754334,2.612284161,2.584178982,2.554309999,2.523460701
"Congo, Dem. Rep.",COD,2.521952962,2.547493671,2.5884644,2.649597728,2.719756344,2.794067556,2.850957003,2.870769434,2.845599736,2.793204725,2.726121772,2.673986154,2.65871286,2.691289798,2.750865856,2.82767718,2.881030908,2.874916469,2.794378618,2.673260096,2.55232497,2.472709617,2.446846658,2.488866945,2.581660589,2.650708114,2.716096808,2.861056299,3.098428547,3.370795322,3.676568837,3.893542081,3.892606549,3.635558256,3.234496171,2.800968818,2.471590947,2.306845116,2.356949281,2.550440473,2.769241291,2.93639206,3.068266631,3.145471276,3.184226692,3.218827805,3.261373538,3.293966996,3.316893457,3.331133308,3.337675974,3.33757067,3.33135585,3.319678158,3.302819182,3.282934175,3.258505772,3.226698861,3.187086265,3.142651608,3.096423526
"Congo, Rep.",COG,2.412586762,2.472911128,2.53047612,2.584851688,2.633943098,2.680835868,2.723403583,2.766835562,2.812144669,2.857159211,2.896609021,2.930449583,2.950820406,2.953470154,2.945556404,2.930810706,2.918210962,2.91007136,2.910676717,2.914326527,2.92087325,2.920082098,2.906152169,2.872108361,2.829600166,2.786628088,2.752948454,2.732215904,2.727423907,2.734809305,2.744314784,2.753816589,2.769976051,2.791470151,2.816243494,2.850295086,2.882442178,2.899978333,2.897691806,2.886679062,2.85299122,2.832348241,2.874541163,2.994217219,3.149094483,3.321949373,3.437562679,3.432656825,3.283729022,3.048956839,2.794272642,2.590925272,2.465044708,2.440535492,2.483756987,2.53956659,2.570670576,2.581720867,2.562826461,2.525009828,2.486457312
Colombia,COL,3.127272148,3.120220554,3.093646436,3.045656369,2.981514099,2.918203919,2.851999672,2.765173663,2.655211704,2.534690635,2.409823327,2.302173811,2.231416702,2.207331771,2.214665744,2.22963756,2.236028135,2.236419266,2.22627493,2.208220957,2.191748042,2.177183365,2.155669662,2.126163681,2.091637152,2.053103498,2.017096781,1.990324222,1.975701361,1.967944384,1.961624977,1.948525335,1.92400428,1.88489319,1.835618684,1.782274066,1.731097655,1.68362476,1.642048288,1.603751902,1.567244404,1.526954184,1.477721528,1.417166465,1.34976822,1.288727946,1.234478054,1.176159467,1.11249247,1.050649962,0.968365031,0.900335047,0.906920982,1.01048975,1.170445199,1.367649952,1.513747435,1.524235944,1.356788043,1.073767493,0.749806313
Comoros,COM,1.571393792,1.56026786,1.594206406,1.678199793,1.783646635,1.932713309,2.069909199,2.141790197,2.130612691,2.077904437,1.975532291,1.93475185,2.059497411,2.38726,2.829559358,3.31539817,3.671095309,3.813585309,3.706429778,3.430142555,3.129532331,2.894264802,2.758412803,2.748935827,2.820424625,2.892441573,2.931735861,2.960414253,2.964658553,2.948800751,2.93867372,2.924910393,2.894105732,2.854672479,2.797316579,2.745139022,2.691515013,2.639789904,2.580213717,2.521578956,2.46531275,2.414423625,2.382880751,2.374982758,2.381705078,2.391289759,2.397021514,2.402700637,2.408874832,2.413270377,2.418267863,2.417131148,2.408508535,2.382548316,2.348455985,2.309273696,2.27324455,2.239416344,2.206465058,2.174355026,2.145753868
Cabo Verde,CPV,1.74461733,2.320412586,2.790237039,3.126194138,3.296502475,3.511092391,3.648047253,3.433791598,2.806796651,1.944078638,0.993437167,0.193682907,-0.284762464,-0.310366481,0.004440596,0.408062089,0.730707518,1.036191955,1.276120867,1.461760627,1.687299648,1.909747501,2.012616927,1.950698929,1.789600502,1.574168919,1.418761548,1.424397344,1.655023741,2.024479835,2.419357328,2.716437298,2.852428016,2.788725918,2.590688709,2.365101716,2.17943286,2.023916942,1.907211617,1.819916037,1.74172313,1.651195647,1.561271746,1.476844294,1.395114037,1.316682202,1.248853918,1.20912058,1.203305844,1.22066927,1.253468245,1.271405705,1.27811404,1.269123534,1.239498293,1.212273815,1.190125956,1.158842966,1.128657862,1.094480346,1.057896651
Costa Rica,CRI,3.717277783,3.706829682,3.644979123,3.528339094,3.377006622,3.227176416,3.092335794,2.958497427,2.831939533,2.716168607,2.600943524,2.504971817,2.456602225,2.464705096,2.511670973,2.568923179,2.615357623,2.65414098,2.67986474,2.693426986,2.708621113,2.722227422,2.723073718,2.709004051,2.684842578,2.651191052,2.620331721,2.602909827,2.602936612,2.611876649,2.614931929,2.602924003,2.576363552,2.533568139,2.47558704,2.419688719,2.355905809,2.258310784,2.120812906,1.960893366,1.793470472,1.643504304,1.527705234,1.456730439,1.418198153,1.388448227,1.353270526,1.319339294,1.282673085,1.244933979,1.20983529,1.178352346,1.147570301,1.117264454,1.087098543,1.057366054,1.02787999,0.99480206,0.957865009,0.918059925,0.878306567
Caribbean small states,CSS,1.891453309,1.861722787,1.805783367,1.71355793,1.601374743,1.483959198,1.381198889,1.301501775,1.255768357,1.233077891,1.218855268,1.201513076,1.183258189,1.161002005,1.137776451,1.105628757,1.081511325,1.07995246,1.107141378,1.14909636,1.209917714,1.250441334,1.231972363,1.132296826,0.985793639,0.813314817,0.672451026,0.599390651,0.621822068,0.707789539,0.816606099,0.898761937,0.941305958,0.923906103,0.865089576,0.797187928,0.746674012,0.710192644,0.694443255,0.696069745,0.700254825,0.699318824,0.696672776,0.691687437,0.681978532,0.674289082,0.666929675,0.667003834,0.675580497,0.689442962,0.705186275,0.715898215,0.716493417,0.7037173,0.679645743,0.653374589,0.626889345,0.601138271,0.576986135,0.552626,0.528600669
Cuba,CUB,2.078170791,2.202013782,2.252093032,2.204965413,2.094019864,1.95750119,1.842162819,1.764754291,1.741929436,1.750011634,1.769630897,1.757784997,1.686050542,1.536634618,1.337425298,1.134132625,0.95786596,0.804353866,0.684669473,0.59680507,0.50064039,0.417587904,0.411503322,0.503155169,0.658327713,0.847898098,1.003899926,1.072076802,1.018577534,0.881662573,0.719759841,0.587131391,0.491748111,0.454499727,0.458284701,0.467657959,0.460076196,0.444662351,0.415551948,0.375938668,0.343213563,0.312891224,0.26324148,0.188473546,0.099653726,-0.003063559,-0.089941717,-0.125773248,-0.09138305,-0.00782094,0.096498599,0.181748047,0.227242233,0.214142579,0.157902542,0.09118317,0.036578757,-0.009780662,-0.041126289,-0.060617563,-0.080533074
Curacao,CUW,1.03527111,1.798594091,1.886862986,1.733324205,1.578191868,1.041384968,1.06106038,1.550106818,1.614152743,1.50218612,1.814322963,0.217554195,-0.541712399,0.974731946,0.523061566,0.180887604,0.040152849,-0.750843017,-0.330866767,0.128425254,0.39640056,0.985513282,0.702386211,0.515344312,0.506154023,-0.032091901,-0.793117357,-1.464560114,-1.56456291,-1.051535839,-0.688056323,-0.340600021,0.268553409,0.229122134,0.351314684,0.800841488,0.443290344,-1.70475051,-3.553737816,-4.075386132,-3.661779858,0.12236112,2.062102467,1.725029528,2.550073807,2.568114257,1.974862198,1.258225307,0.651152062,1.265514155,1.420897663,0.829929595,1.133678907,1.347641396,1.319593903,1.060316441,0.319536038,-0.525178744,-1.196439518,-1.596766195,-1.677791247
Cayman Islands,CYM,1.937898823,1.447597193,0.953552457,0.968647845,0.851885889,0.880224548,0.872544151,1.398950304,2.232363322,3.449385142,4.752375739,5.548246333,6.151223961,6.379599279,6.291594851,6.249806417,6.142379289,5.841332288,5.331767267,4.557143425,3.932275312,3.377103358,3.211246272,3.583987371,4.187170595,4.84475224,5.305664624,5.579819775,5.355637384,5.186122032,4.75719916,4.580728654,4.517759731,4.877705852,5.233956708,5.751592587,5.95447874,5.841762777,5.316605051,4.550635247,3.778322542,3.165551443,2.777140779,2.697919736,2.803806556,2.936504625,3.011614957,2.930992451,2.722877001,2.412767832,2.103980744,1.85900595,1.631714308,1.515167957,1.424527838,1.356580324,1.298987665,1.238706903,1.201997124,1.181634344,1.176857885
Cyprus,CYP,0.60365525,0.224244482,0.038421134,0.122779395,0.404277888,0.744418396,1.017844713,1.209297673,1.266146536,1.229294859,1.173302899,1.143773749,1.124698838,1.129939603,1.150255509,1.188897462,1.208892727,1.155099512,0.998631627,0.790677744,0.547369359,0.368749178,0.340599784,0.522924533,0.853289265,1.22047038,1.539189512,1.793644732,1.95862583,2.052311699,2.130119379,2.208671922,2.240484984,2.216952911,2.161035829,2.086473498,2.013423896,1.946836309,1.890113764,1.844449526,1.784701613,1.723523777,1.68425675,1.681500238,1.692526469,1.722143793,1.725802547,1.665092291,1.51595562,1.31435018,1.09232382,0.903504248,0.774057448,0.734358832,0.751316386,0.789476882,0.808217946,0.808549298,0.779957016,0.730446921,0.67909243
Czech Republic,CZE,-0.160042501,0.395694491,0.477058972,0.58890324,0.528566073,0.425318535,0.323870353,0.237687869,0.204663762,-0.389873238,-0.317563701,0.41450322,0.552141692,0.664900388,0.699965182,0.667037111,0.598799763,0.541813438,0.489354496,0.115087338,-0.034962755,0.138100551,0.087505593,0.06155688,0.066820435,0.049411624,0.049213263,0.076879259,0.055917204,-0.267830773,-0.240064842,0.102241165,0.103947042,0.036121766,-0.061314063,-0.116381299,-0.107762749,-0.094744752,-0.102175934,-0.280414108,-0.375719704,-0.192901618,-0.028620591,0.030434848,0.13832598,0.270795629,0.583542205,0.829412603,0.569729451,0.291361674,0.206747667,0.139925656,0.033169946,0.105277582,0.196588748,0.192048416,0.265642664,0.334427262,0.393788864,0.243222682,0.052221118
Germany,DEU,0.769854344,0.879431692,0.925875063,0.805140883,0.853190437,0.834560801,0.457208527,0.444717326,0.792983738,0.332661393,0.183475314,0.478481046,0.314942451,0.038969223,-0.372846359,-0.428766875,-0.226376663,-0.087031415,0.044207406,0.207430406,0.152308489,-0.095113437,-0.262152572,-0.345666402,-0.223489902,0.045768064,0.153617575,0.39067896,0.773336991,0.861969449,0.728605547,0.760346947,0.657391218,0.346856649,0.293904444,0.289474899,0.146313282,0.015143651,0.064634578,0.1354316,0.168225361,0.168128319,0.055363304,-0.021709728,-0.056778262,-0.112797498,-0.133718573,-0.190142845,-0.25338341,-0.153198447,-1.853714629,0.187727801,0.272900215,0.416877359,0.865702644,0.807218539,0.37372456,0.300526702,0.225519874,0.081693159,-0.03798902
Djibouti,DJI,5.658631377,6.241557846,6.587913989,6.692217939,6.647006344,6.645230586,6.710844029,6.665283248,6.49580306,6.31640606,5.903839854,5.661147314,6.130538127,7.387330895,8.854827574,10.32322539,11.00518549,10.44057295,8.72234702,6.586173481,4.353904881,2.718918554,2.190397019,3.055432739,4.712124125,6.536889962,7.620527535,7.588228945,6.382192699,4.59912906,2.748169166,1.34334568,0.560009376,0.62214715,1.280561327,2.082280262,2.638544429,2.923739725,2.826537487,2.483849608,2.129136347,1.882260972,1.684908828,1.562166459,1.498439134,1.433157458,1.362762573,1.344808243,1.393908035,1.48370781,1.591305611,1.680251075,1.731198085,1.729669839,1.687131961,1.640628949,1.599741998,1.557868695,1.514559503,1.472834732,1.426514707
Dominica,DMA,1.678601402,1.531562934,1.503691409,1.583154843,1.741601807,1.912593323,2.070424065,1.970499901,1.694858449,1.231455498,0.679974299,0.226099189,0.011152157,0.104491034,0.380815181,0.793095694,1.069104328,1.133214133,0.911290145,0.476451213,-0.005310957,-0.401793976,-0.706376352,-0.860249355,-0.869079885,-0.927698813,-0.954479343,-0.880791971,-0.690464507,-0.425098413,-0.063920911,0.239847407,0.384822636,0.318619773,0.085825442,-0.242188828,-0.481894591,-0.581070717,-0.5071041,-0.255237524,0.030146209,0.242274921,0.374441277,0.405726272,0.273823123,0.195331914,0.111648953,0.045189443,0.026821573,0.040924326,0.049369134,0.059210806,0.091566713,0.101329964,0.118088665,0.185286616,0.214335328,0.232028395,0.253775392,0.254522074,0.251104784
Denmark,DNK,0.698142052,0.778454922,0.787727453,0.799212891,0.779239735,0.803006033,0.788419835,0.608832366,0.552993325,0.751422718,0.694895771,0.571991415,0.604488383,0.46559401,0.288268796,0.251350792,0.311445516,0.310596093,0.245630489,0.12160362,-0.028405212,-0.073481,-0.068666212,-0.052376727,0.040526889,0.133727781,0.12666434,0.048593386,0.059987665,0.16245632,0.259518212,0.330671402,0.333166396,0.337707376,0.520962181,0.565926342,0.415564969,0.363162524,0.330886246,0.334233619,0.358315679,0.319487125,0.272010444,0.258432282,0.275481733,0.328645159,0.443466054,0.58754759,0.535079062,0.444197155,0.411737855,0.376272243,0.416901361,0.507053283,0.70642385,0.780392644,0.643350904,0.495838926,0.358130916,0.291641177,0.433414489
Dominican Republic,DOM,3.345134913,3.312877846,3.271416369,3.218918891,3.160622544,3.098362944,3.03619478,2.973915738,2.913384887,2.853730323,2.793674868,2.734190696,2.676446418,2.621255771,2.568254636,2.517023066,2.46620675,2.413543478,2.358513008,2.302839802,2.248271503,2.197317518,2.150297573,2.108427064,2.070550899,2.032625038,1.995474446,1.964373996,1.939833496,1.919391858,1.901236282,1.87931589,1.847324908,1.802260628,1.748512225,1.693255744,1.641735195,1.595485396,1.556538468,1.522860326,1.491329647,1.459020513,1.426378945,1.392770501,1.359250653,1.325847964,1.295179203,1.268553611,1.246752721,1.228553258,1.210799761,1.192236521,1.174338199,1.157224998,1.1394833,1.122509799,1.10348624,1.078862009,1.046620579,1.009391083,0.970669524
